,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Progress,Personal Notes,Co-Op,Vs.,Speedrun
253,5918,RAVEN_OF_WAR,PlayStation 4,45h 30m,NR,,6925034,Completed,First,"August 26, 2018",45h 30m,,,,,,,
254,5918,dangerplayerx95,PC,45h 30m,NR,,4606329,Completed,First,"December 08, 2016",45h 30m,,,,,,,
255,5918,wizardong,PC,45h 32m,NR,,5635889,Completed,First,"January 10, 2018",45h 32m,,,,,,,
256,5918,fredthebelgian,PlayStation 4,45h 50m,90%,,3196313,Completed,First,"June 17, 2020",45h 50m,,,,,,,
257,5918,,PlayStation 4,46h,NR,,2499809,Completed,First,,46h,,152h 18m 46s,,,,,
258,5918,,PC,46h,NR,,2501687,Completed,First,,46h,,,,,,,
259,5918,,PlayStation 3,46h,NR,,2786660,Completed,First,,46h,,,,,,,
260,5918,,PC,46h,NR,,5129884,Completed,Replay,,46h,120h,,,,,,
261,5918,Private,PC,46h,NR,,8338366,Completed,First,"December 09, 2018",46h,59h,,,,,,
262,5918,BulchyC,PlayStation 4,46h,NR,"'Truth' ending, listened to all tapes, around 50 side missions, skipped 'extreme' repeat missions in chapter 2 + Quiet.",1847089,Completed,First,"September 20, 2015",46h,,,,,,,
263,5918,DualFist_McCrisp,PlayStation 4,46h,NR,,5902639,Completed,First,,46h,,,,,,,
264,5918,FortunaK,PC,46h,80%,,6970663,Completed,First,"April 03, 2018",46h,,,,,,,
265,5918,FortunaKhalifa,PC,46h,80%,,6754074,Completed,First,"April 03, 2018",46h,,,,,,,
266,5918,Gongbanza,PlayStation 4,46h,NR,,11134501,Completed,First,"March 11, 2020",46h,,,,,,,
267,5918,Soly,PC,46h,90%,Did only the required repeatables to unlock all the story related content,9560974,Completed,First,"September 08, 2019",46h,,,,,,,
268,5918,cjstudio,PC,46h,NR,,5294784,Completed,First,"October 20, 2017",46h,83h,,,,,,
269,5918,,PlayStation 4,46h 03m,NR,,3458735,Completed,First,,46h 03m,85h 49m,,,,,,
270,5918,,PlayStation 4,46h 12m,NR,,6953761,Completed,First,,46h 12m,,,,,,,
271,5918,,PC,46h 20m,NR,,10346096,Completed,First,,46h 20m,,,,,,,
272,5918,theaspin,PC,46h 23m,NR,,7011793,Completed,First,,46h 23m,,,,,,,
273,5918,,PC,46h 23m,NR,,11860208,Completed,First,,46h 23m 34s,60h 35m 11s,,,,,,
274,5918,mrbibo1,PC,46h 36m,NR,,8225010,Completed,First,,46h 36m,,,,,,,
275,5918,Ataricorn,PC,46h 45m,80%,,8396933,Completed,First,,46h 45m,,,,,,,
276,5918,,PlayStation 4,47h,NR,,2891019,Completed,First,,47h,79h,126h,,,,,
277,5918,AlfredoSanchez,PC,47h,90%,,10592327,Completed,First,"December 14, 2019",47h,,,,,,,
278,5918,Empyrea,PlayStation 4,47h,90%,,7676209,Completed,First,"December 09, 2018",47h,,,,,,,
279,5918,RayanRal,PC,47h,NR,,8880038,Completed,First,"June 02, 2019",47h,52h,,,,,,
280,5918,,PlayStation 4,47h 23m,NR,,4260072,Completed,First,,47h 23m 21s,55h 43m 34s,89h 12m 57s,,,,,
281,5918,,PC,48h,NR,"Main + some side missions, not all of them",2096432,Completed,First,,48h,,,,,,,
282,5918,Booie,PlayStation 4,48h,NR,,6079460,Completed,First,"April 04, 2018",48h,,,,,,,
283,5918,GrimMIke,PC,48h,NR,,3944467,Completed Retired,First,"January 19, 2017",48h,,120h,,,,,
284,5918,dcomarata,PC,48h,NR,,8738845,Completed,First,"September 10, 2017",48h,,,,,,,
285,5918,,PlayStation 4,48h 02m,NR,,3546812,Completed,First,,48h 02m,,,,,,,
286,5918,MoT3tRoXX,PlayStation 4,48h 06m,NR,,11117874,Completed,First,"March 07, 2020",48h 06m,,,,,,,
287,5918,,PlayStation 4,48h 32m,NR,,5052155,Completed,First,,48h 32m 10s,,,,,,,
288,5918,Uk0nVasara,PC,48h 36m,80%,,11768569,Completed,First,"November 08, 2019",48h 36m,,,,,,,
289,5918,Darksage5,PlayStation 4,48h 47m,90%,44% Overall Completion,7594110,Completed,First,"March 15, 2019",48h 47m 03s,,,,,,,
290,5918,,PC,48h 51m,NR,,5970858,Completed,First,,48h 51m 30s,84h 20m 10s,124h 58s,,,,,
291,5918,,PlayStation 4,49h,NR,,5405314,Completed,First,,49h,,,,,,,
292,5918,Criminux,PC,49h,80%,,1734469,Completed,First,"January 30, 2017",49h,,,,,,,
293,5918,Senouy,PlayStation 4,49h,NR,,5429962,Completed,First,"December 08, 2015",49h,,,,,,,
294,5918,,Xbox 360,49h 12m,NR,,9574729,Completed,First,,49h 12m,,,,,,,
295,5918,Cori91,PC,49h 12m,70%,,8413191,Completed,First,July 2018,49h 12m,,,,,,,
296,5918,Terlan_357,PC,49h 13m,70%,,1846260,Completed,First,"September 19, 2015",49h 13m,75h 22m,,,,,,
297,5918,zpattack12,PC,49h 13m,90%,True Ending (No Quiet ending),2409486,Completed,First,,49h 13m,,,,True completion (Mission 46),,,
298,5918,Private,PlayStation 4,49h 43m,NR,,3689685,Completed,First,"September 06, 2016",49h 43m 29s,96h 20m 12s,165h 57m 01s,,,,,
299,5918,,PC,50h,NR,,1942676,Completed,First,,50h,150h,205h,,,,,
300,5918,,PlayStation 4,50h,NR,,2039410,Completed,First,,50h,80h,150h,,,,,
301,5918,,PlayStation 4,50h,NR,,2134734,Completed,First,,50h,100h,320h,,,,,
302,5918,,PlayStation 3,50h,NR,,2823213,Completed,First,,50h,,,,,,,
303,5918,,PlayStation 4,50h,NR,,3031956,Completed,First,,50h,100h,145h,,,,,
304,5918,,PC,50h,NR,,3061489,Completed,First,,50h,90h,170h,,,,,
305,5918,,PC,50h,NR,,4243340,Completed,First,,50h,90h,170h,,,,,
306,5918,,PC,50h,NR,,4263416,Completed,First,,50h,70h,100h,,,,,
307,5918,,PC,50h,NR,,6452671,Completed,First,,50h,100h,200h,,,,,
308,5918,40bit,Xbox One,50h,NR,,4068137,Completed,First,"February 14, 2017",50h,,,,,,,
309,5918,BeatMyLongMeat,PC,50h,60%,,6142410,Completed,Replay,"April 18, 2018",50h,75h,,,,,,
310,5918,BeboFett,PlayStation 3,50h,70%,83%,9160409,Completed,First,2016,50h,,,,,,5h,
311,5918,Captrico,PlayStation 4,50h,100%,,11057015,Completed,First,"February 22, 2020",50h,,,,,,,
312,5918,Faraz410,Xbox One,50h,NR,,5929367,Completed,First,"December 23, 2017",50h,105h,,,,,,
313,5918,Private,PC,50h,70%,,8911480,Completed,First,"June 08, 2019",50h,,,,,,,
314,5918,Getteo,PC,50h,80%,,8068374,Completed,First,"August 10, 2018",50h,,,,,,,
315,5918,GondarCool,PC,50h,90%,,5664852,Completed,First,"January 14, 2018",50h,75h,152h,,,,,
316,5918,JohnRayJr,PlayStation 4,50h,NR,,2433682,Completed,First,,50h,100h,170h,,,,,
317,5918,Kshitij,PC,50h,80%,,6682869,Completed,First,"March 13, 2018",50h,,,,,,,
318,5918,Shojimeguro,PC,50h,NR,,5355083,Completed,First,,50h,,,,,,,
319,5918,Tarrmu,PlayStation 4,50h,NR,,9432623,Completed,First,"September 16, 2019",50h,,,,,,,
320,5918,TheMiles197,PlayStation 4,50h,NR,,4321978,Completed,First,"January 16, 2017",50h,,,,One of the best games I have played,,,
321,5918,The_Leachman,PlayStation 4,50h,NR,,5371936,Completed,First,"October 24, 2015",50h,,,,,,,
322,5918,TommyGun,PC,50h,100%,with some extras and stuff,3417965,Completed,First,2015,50h,,,,,,,
323,5918,Zamolife,PC,50h,NR,,6523974,Completed,First,,50h,70h,,,,,,
324,5918,Zandareth,PC,50h,90%,,5874102,Completed,First,"October 22, 2015",50h,,,,,,,
325,5918,ankittoms,PC,50h,100%,,7147730,Completed,First,"September 30, 2018",50h,,,,,,,
326,5918,bl3ndak,PlayStation 4,50h,NR,,5891141,Completed,First,"February 01, 2018",50h,85h,,,,,,
327,5918,chazu,PlayStation 4,50h,NR,,2843985,Completed,First,"April 11, 2016",50h,,,,,,,
328,5918,cottboi,Xbox One,50h,100%,,4398292,Completed,First,,50h,80h,,,,,,
329,5918,dozensnake,PC,50h,NR,,10817510,Completed,First,"August 31, 2015",50h,,,,,,,
330,5918,glasglow,PC,50h,NR,,3469890,Completed,First,,50h,,,,,,,
331,5918,iMissWonder,PC,50h,100%,,3696483,Custom List Completed,First,"September 29, 2015",50h,100h,200h,513h 15m /,,,,
332,5918,itzartemis,PlayStation 4,50h,NR,,5756764,Completed,First,"January 31, 2018",50h,110h,,,,,,
333,5918,lob19,PlayStation 3,50h,NR,,7248110,Completed,First,,50h,,,,,,,
334,5918,meistermiagi,PC,50h,NR,,4187823,Completed Retired,First,"March 15, 2017",50h,,,,,,,
335,5918,porlado,PC,50h,NR,,3421677,Completed,First,"June 18, 2016",50h,,,,,,,
336,5918,Private,PlayStation 4,50h,NR,true ending,8167007,Backlog Completed,First,"January 30, 2019",50h,,,,,,,
337,5918,thedarkstark,PlayStation 4,50h,90%,,11668074,Completed,First,"May 06, 2020",50h,,,,,,,
338,5918,thurminator,PC,50h,NR,,7787155,Completed,First,,50h,,,,,,,
339,5918,,PC,50h 03m,NR,"all items,all quests,all collectibles",3390212,Completed,First,,50h 03m 35s,95h 35m 09s,143h,,,,,
340,5918,gabrielmop,PC,50h 11m,80%,,11063128,Completed,First,"April 23, 2020",50h 11m 02s,,,,,,,
341,5918,,PlayStation 4,50h 12m,NR,,2238049,Completed,First,,50h 12m 43s,70h 02m 04s,150h 04m 07s,,,,,
342,5918,BigBossIsaac,PlayStation 4,50h 14m,100%,,6614033,Completed,First,,50h 14m 25s,,,,,,,
343,5918,CrimsonLobstrosity,PlayStation 4,50h 23m,NR,,1882780,Completed,First,"September 22, 2015",50h 23m,,,,,,,
344,5918,Gaigim,Xbox One,50h 26m,NR,,5994612,Completed,Replay,"March 16, 2018",50h 26m 40s,,,,,,,
345,5918,kakarot1995,PC,50h 28m,NR,,5929728,Completed,First,,50h 28m,,,,,,,
346,5918,,PlayStation 4,50h 30m,NR,,2269356,Completed,First,,50h 30m,150h,200h,,,,34h,
347,5918,osborn2009,PlayStation 4,50h 30m,90%,,1901332,Completed,First,"September 19, 2015",50h 30m,,,,,,,
348,5918,gamalo2100,PC,50h 33m,NR,,10227578,Completed,First,"October 01, 2019",50h 33m,65h 40m,110h 15m,,,,,
349,5918,,PC,50h 44m,NR,,10438618,Completed,First,,50h 44m 36s,112h 22m 56s,,,,,,
350,5918,th3shooter,PC,50h 47m,NR,,3061484,Completed,First,"June 06, 2016",50h 47m,,,,,,,
351,5918,killero94,PlayStation 4,50h 48m,NR,,1913935,Completed,First,"October 06, 2015",50h 48m 19s,,,,The feels,,,
352,5918,Knot13,PlayStation 4,51h,100%,,11777915,Completed,First,"April 09, 2016",51h,,,,,,,
353,5918,SimoneRovo,PlayStation 4,51h,80%,,9193254,Completed,First,,51h,70h,,,,,,
354,5918,SuperFondue,PC,51h,NR,,7374228,Completed,First,,51h,,,,,,,
355,5918,Private,Xbox One,51h,NR,,11024893,Playing Completed,First,,51h,97h,,124h /,,,,
356,5918,Vryolaka,Xbox One,51h,NR,,2361615,Completed,First,"December 28, 2015",51h,,,,,,,
357,5918,Private,PC,51h,100%,,8120348,Completed,First,"September 27, 2015",51h,80h,,,,,,
358,5918,hillsteve1990,PlayStation 4,51h,NR,,2131699,Completed,First,"November 23, 2015",51h,72h 38m 45s,,,,,,
359,5918,maxcspl,PC,51h,NR,,8281669,Completed,First,,51h,,,,,,,
360,5918,,Xbox One,51h 04m,NR,,8139738,Completed,First,,51h 04m 52s,86h 36m 55s,210h 39m 42s,,,,,
361,5918,,PC,51h 22m,NR,,1858730,Completed,First,,51h 22m 05s,74h 42m 01s,,,,,,
362,5918,SucksAtGames,PlayStation 4,51h 26m,70%,,5287770,Completed,First,"November 08, 2017",51h 26m,,,,,,,
363,5918,ebloodycandy,PlayStation 4,51h 38m,80%,,2010333,Replay Completed,First,"September 23, 2015",51h 38m 21s,,,,,,,
364,5918,SashaZ,PlayStation 3,51h 41m,NR,True ending + Quiet's ending,8109586,Completed,First,"January 23, 2019",51h 41m 11s,,,,,,,
365,5918,,PlayStation 4,51h 50m,NR,,9442503,Completed,First,,51h 50m 28s,,,,,,,
366,5918,,PC,52h,NR,,3577199,Completed,First,,52h,,,,,,,
367,5918,,PlayStation 4,52h,NR,,8557014,Completed,First,,52h,127h,,,,,,
368,5918,Auzirochi,PC,52h,NR,,3493328,Completed,First,"October 10, 2015",52h,,,,,,,
369,5918,Emily_Miku,PC,52h,NR,,11734787,Completed,First,"May 14, 2020",52h,,,,,,,
370,5918,Hiruma31,PlayStation 4,52h,NR,,7826419,Completed,First,,52h,,,,,,,
371,5918,aaronwotuk,PC,52h,NR,,5189311,Completed,First,,52h,,,,,,,
372,5918,gabsond,PlayStation 4,52h,NR,,10928911,Custom List 2 Completed,First,"February 02, 2020",52h,94h,,,,,,
373,5918,seethingword,PC,52h 05m,NR,,8553060,Completed,First,"December 21, 2019",52h 05m 32s,,,,,,,
374,5918,,PlayStation 4,52h 10m,NR,,4654276,Completed,First,,52h 10m 45s,124h 28m 12s,,,,,,
375,5918,Criminy,PlayStation 4,52h 51m,90%,,4812151,Custom List Completed,First,"August 01, 2017",52h 51m 52s,,,52h 51m 52s /,,,,
376,5918,TinRibs4,PlayStation 4,52h 57m,NR,,1965752,Completed,First,"April 23, 2016",52h 57m,,,,,,,
377,5918,Punished,PC,53h,90%,,9365928,Completed,First,"June 08, 2019",53h,,,,,,,
378,5918,sammyouccch,PlayStation 4,53h,100%,,6773210,Custom List Completed,First,"September 13, 2015",53h,82h 33m,,,,,,
379,5918,Private,PlayStation 4,54h 04m,NR,,1867531,Completed,First,"November 16, 2015",54h 04m,,,,,,,
380,5918,mjricco,PlayStation 4,54h 32m,80%,,2268190,Backlog Completed,First,"January 22, 2016",54h 32m,,,,,,,
381,5918,,PlayStation 4,55h,NR,,1880147,Completed,First,,55h,120h,170h,,,,,
382,5918,,PlayStation 4,55h,NR,,1908275,Completed,First,,55h,,,,,,,
383,5918,,PC,55h,NR,,2161815,Completed,First,,55h,,,,,,,
384,5918,,PC,55h,NR,,2239901,Completed,First,,55h,,,,,,,
385,5918,,PC,55h,NR,,3006598,Completed,First,,55h,100h,324h,,,,200h,
386,5918,,PlayStation 3,55h,NR,,3388305,Completed,First,,55h,80h,,,,,,
387,5918,Matheusznx,Xbox 360,55h,NR,,8854752,Completed,First,,55h,100h,210h,,,,,
388,5918,Rodimuss,PC,55h,NR,,10794953,Completed,First,"November 07, 2015",55h,,,,,,,
389,5918,Simpanssi76,PC,55h,100%,,10797119,Completed,First,"November 07, 2015",55h,100h,185h,,,,,
390,5918,dd_hexagon,PlayStation 4,55h,NR,,11775115,Completed,First,May 2020,55h,,,,,,,
391,5918,djnso,Xbox One,55h,NR,,2170591,Completed,First,"November 30, 2015",55h,76h 45m,,,,,,
392,5918,kealmcking,PC,55h,NR,,7901780,Completed,First,"December 31, 2018",55h,,,,,,,
393,5918,rusocabron,PC,55h,90%,,8201399,Completed,First,"February 04, 2019",55h,61h,,,,,,
394,5918,,PC,55h 23m,NR,,6571318,Completed,First,,55h 23m 50s,,,,,,,
395,5918,,PlayStation 4,55h 28m,NR,,2583901,Completed,First,,55h 28m 05s,,,,,,,
396,5918,flacokra,Xbox 360,55h 34m,80%,,6663975,Completed,First,,55h 34m,,,,,,,
397,5918,,PlayStation 4,56h,NR,,4216696,Completed,First,,56h,82h,123h,,,,,
398,5918,t0nin0t,PlayStation 4,56h,90%,,3150730,Completed,First,"October 01, 2016",56h,64h,146h,,,,,
399,5918,Private,PC,56h 11m,NR,,10734840,Completed,First,"September 22, 2015",56h 11m,,,,,,,
400,5918,,PC,57h,NR,,5911326,Completed,First,,57h,,,,,,,
401,5918,,PlayStation 4,58h,NR,,2237616,Completed,First,,58h,,,,,,,
402,5918,Private,PC,58h,70%,,8887802,Completed,First,"April 29, 2020",58h,,,,,,,
403,5918,beastnine,Xbox One,58h 48m,100%,,8387107,Completed,First,"March 02, 2019",58h 48m,,,,,,,
404,5918,zroya,PC,58h 52m,90%,,4217597,Playing Completed,First,"November 22, 2016",58h 52m 03s,98h 12m,,326h /,,,180h 12m 02s,
405,5918,zackner,PlayStation 4,59h 14m,100%,,2086114,Completed,First,"November 20, 2015",59h 14m 59s,,,,,,,
406,5918,wabramop,PlayStation 3,59h 25m,NR,"All mission tasks completed, guns are not fully unlocked",3361284,Completed,First,,59h 25m 38s,,,,,,,
407,5918,,PC,60h,NR,,2113938,Completed,First,,60h,100h,210h,,,,,
408,5918,,PlayStation 4,60h,NR,,2734718,Completed,First,,60h,90h 30m,,,,,,
409,5918,,PlayStation 4,60h,NR,,3693713,Completed,First,,60h,,180h 10m,,,,,
410,5918,,PlayStation 4,60h,NR,,3945241,Completed,First,,60h,,,,,,,
411,5918,,PC,60h,NR,,4925169,Completed,First,,60h,124h,230h,,,,,
412,5918,,PlayStation 4,60h,NR,,5207807,Completed,First,,60h,100h,125h,,,,,
413,5918,,PlayStation 4,60h,NR,,7798825,Completed,First,,60h,85h,250h,,,,,
414,5918,,PC,60h,NR,,9428354,Completed,First,,60h,,,,,,,
415,5918,Altiboum,PlayStation 4,60h,90%,,9574578,Completed,First,"September 10, 2019",60h,90h,,,,,,
416,5918,Cosmis,Xbox One,60h,NR,,2711100,Completed,First,"September 07, 2015",60h,,,,,,,
417,5918,FloriToDah,PlayStation 4,60h,80%,,5359555,Completed,First,"November 21, 2017",60h,121h,,,,,,
418,5918,GloomyMonday,PlayStation 4,60h,90%,,3191992,Completed,First,"September 08, 2015",60h,120h,,,,,,
419,5918,Hate,PC,60h,NR,,3490983,Completed,First,"June 14, 2016",60h,,,,,,,
420,5918,Huhn0rNud3lSupp3,PC,60h,80%,,1843351,Completed,First,"September 15, 2015",60h,,,,,,,
421,5918,Private,PC,60h,NR,,2189931,Completed,First,"November 01, 2015",60h,,,,,,,
422,5918,Private,PlayStation 4,60h,NR,,10693481,Completed,First,"December 30, 2019",60h,,,,,,,
423,5918,Venvenicio16,PC,60h,NR,,10391682,Completed,First,"September 12, 2015",60h,160h,,,,,,
424,5918,djitalianice,PlayStation 4,60h,NR,All S ranks + mission tasks + other items = Platinum Trophy,2142179,Completed,First,"November 26, 2015",60h,100h,166h,,,,,
425,5918,motatnema,PlayStation 4,60h,NR,,8099367,Completed,First,"November 28, 2015",60h,,,,,,,
426,5918,rastercrow,PC,60h,NR,,8042559,Completed,First,"January 15, 2019",60h,110h,150h,,,,,
427,5918,robosapieo,PC,60h,NR,,12036589,Completed,First,,60h,,,,,,,
428,5918,rodhanter,PlayStation 4,60h,NR,,2002129,Completed,First,"October 25, 2015",60h,120h,,,,,,
429,5918,tito45451,Xbox 360,60h,NR,,3593628,Completed,First,"October 15, 2015",60h,,,,,,,
430,5918,winroque,PlayStation 3,60h,NR,,5484281,Completed,First,,60h,200h,,,,,,
431,5918,,PlayStation 4,60h 15m,NR,,7945109,Completed,First,,60h 15m,93h 45m,146h 13m,,,,,
432,5918,xldrx,PlayStation 4,60h 24m,NR,,1802065,Completed,First,"February 08, 2020",60h 24m,,,,,,,
433,5918,r68saga,PlayStation 4,62h 09m,90%,,3316768,Completed,First,"August 10, 2016",62h 09m 29s,,,,,,,
434,5918,GRT42,PlayStation 3,63h 12m,NR,,10593279,Completed,First,"December 14, 2019",63h 12m,,,,,,,
435,5918,idanlego1001,PC,64h,NR,,7306394,Completed,First,"September 22, 2016",64h,202h,,,,,,
436,5918,iamVergil,PlayStation 4,64h 33m,NR,,8523484,Completed,First,"September 17, 2018",64h 33m,89h 55m,,,,,,
437,5918,,PlayStation 4,65h,NR,,11175591,Completed,First,,65h,,,,,,,
438,5918,IFITIZN,PlayStation 4,65h,90%,,8225298,Completed,First,"February 08, 2019",65h,,,,,,,
439,5918,h4lc0n,PC,65h,NR,,1831287,Completed,First,"September 16, 2015",65h,,,,,,,
440,5918,ali_almubairik,PlayStation 4,65h 30m,100%,,3617180,Completed,First,"November 23, 2017",65h 30m,,,,,,,
441,5918,Cenafn54,PlayStation 4,67h,NR,,10629084,Completed,First,,67h,,,,,,,
442,5918,,PlayStation 4,67h 30m,NR,,2415462,Completed,First,,67h 30m,,,,,,,
443,5918,talbot100,PlayStation 3,67h 47m,NR,,2481279,Completed,First,"July 13, 2017",67h 47m,,,,,,,
444,5918,Scarwiz,PC,67h 48m,NR,,4649350,Completed,First,,67h 48m,,,,,,,
445,5918,Private,PC,68h,NR,,2945656,Completed,First,"May 07, 2016",68h,,,,,,,
446,5918,,PlayStation 4,68h 12m,NR,100%,2837108,Completed,Replay,,68h 12m 41s,112h 19m 59s,121h 12m 03s,,,,,
447,5918,Private,PC,69h,NR,,7855346,Completed,First,"December 28, 2018",69h,,,,,,,
448,5918,Private,PC,69h,70%,,11966453,Completed,First,"November 25, 2019",69h,,,,,,,
449,5918,maikelsteneker,PlayStation 4,69h 04m,NR,,2044215,Completed,First,"November 04, 2015",69h 04m 42s,79h 04m 18s,,,,,,
450,5918,Private,PlayStation 4,69h 24m,NR,,3217212,Completed,First,"July 10, 2016",69h 24m,,,,,,,
451,5918,,Xbox One,70h,NR,,3555904,Completed,First,,70h,100h,170h,,,,,
452,5918,Kdesktop,PlayStation 4,70h,NR,,5875079,Completed,First,,70h,,,,,,,
453,5918,Private,PC,70h,80%,,11095875,Completed,First,"February 15, 2017",70h,,,,,,,
454,5918,Zombiekiller6,PlayStation 4,70h,80%,,2982469,Backlog Completed,First,,70h,,,,,,,
455,5918,Private,PC,70h,NR,,1964392,Completed,First,,70h,150h,,,,,,
456,5918,mankvill,PC,70h,NR,,1958330,Playing Completed,First,"October 01, 2015",70h,,,,,,,
457,5918,mononoke89,PC,70h,70%,,4356017,Completed,First,"December 29, 2016",70h,136h,,,,,,
458,5918,,PlayStation 4,70h 12m,NR,First MGS game had a lot of fun but played at a very leisurely pace,8443127,Completed,First,,70h 12m 43s,,,,,,,
459,5918,Lv25_Magikarp,PlayStation 4,70h 44m,70%,,5854111,Completed,First,"February 18, 2018",70h 44m 18s,,,,,,,
460,5918,Azrathiel,PC,73h,NR,,3232969,Completed,First,"July 16, 2016",73h,,,,,,,
461,5918,thelta,PC,73h,90%,,2219270,Completed,First,"September 16, 2015",73h,,,,,,,
462,5918,,Xbox 360,73h 27m,NR,This game is amazing aside from repetitive missions,2921365,Completed,First,,73h 27m 12s,,,,,,,
463,5918,,PlayStation 4,74h,NR,,8137368,Completed,First,,74h,80h,,,,,,
464,5918,lifad111,PC,74h,NR,,6610421,Completed,First,"July 18, 2018",74h,,,,,,,
465,5918,Sertara,PlayStation 4,74h 08m,80%,,6562130,Completed,First,"September 11, 2017",74h 08m 14s,,,,,,,
466,5918,,PC,75h,NR,,11340814,Completed,First,,75h,,,,,,,
467,5918,Pkhoward2008,PlayStation 4,75h,100%,,5147589,Completed,First,,75h,,,,,,,
468,5918,,PC,75h 30m,NR,"All main missions completed, some side ops also done (less than half)",5237935,Completed,First,,75h 30m,,,,,,,
469,5918,keyblok,PlayStation 4,77h,NR,,2440737,Completed,First,"January 18, 2016",77h,,,,,,,
470,5918,NascarRedSox,PlayStation 3,78h 24m,70%,Main Story Beaten. 60/157 Side missions completed. 60% total.,3284877,Completed,First,"September 06, 2018",78h 24m,,,,,,1h 23m,
471,5918,rafaellcoellho,PlayStation 3,78h 33m,70%,,6441997,Completed,First,"October 28, 2018",78h 33m 15s,,,,,,,
472,5918,,PC,79h,NR,,3343714,Completed,First,,79h,,,,,,,
473,5918,,Xbox One,80h,NR,,2241031,Completed,First,,80h,185h,220h,,,,,
474,5918,,PlayStation 4,80h,NR,,3000889,Completed,First,,80h,120h,,,,,,
475,5918,,Xbox One,80h,NR,,10901809,Completed,First,,80h,,,,,,,
476,5918,CarlosACJR,PlayStation 4,80h,NR,,9437124,Completed,First,,80h,,,,,,,
477,5918,SeraphKratos,PC,80h,NR,,2016231,Completed,First,"October 20, 2015",80h,160h,218h,,,,,
478,5918,VatikanKlopper,PlayStation 4,80h,100%,,3891633,Completed,First,,80h,,,,,,,
479,5918,bariktanmoy98,PC,80h,NR,,6283582,Completed,First,"May 22, 2018",80h,,,,,,,
480,5918,sandworms,PlayStation 4,80h,NR,,2403537,Completed,First,"October 26, 2015",80h,,,,,,,
481,5918,Private,PlayStation 4,81h,NR,,5503143,Completed,First,,81h,,,,,,,
482,5918,everbread,PC,82h,NR,,3239162,Completed,First,"July 19, 2016",82h,,,,,,,
483,5918,,Xbox 360,85h,NR,,8589894,Completed,First,,85h,156h,,,,,,
484,5918,TescoExpress,PC,85h,80%,,9550548,Completed,First,,85h,,,,,,,
485,5918,LGSS1989,PC,89h,100%,,11406829,Completed,First,"March 07, 2019",89h,112h,,,"Achievements Steam: 38 de 42
Conclusão geral: 84%",,,
486,5918,SympatheticVirus,PlayStation 4,90h,NR,,3059862,Completed,First,,90h,,,,,,,
487,5918,gilchrd,PC,90h,NR,,2781363,Completed,First,"March 27, 2016",90h,,,,,,,
488,5918,knightmonkey1,Xbox One,90h,100%,,8535854,Completed,First,"November 10, 2015",90h,,,,,,,
489,5918,slickochet,PC,18h 19m,NR,NG+. Replayed unique story missions (not harder difficulty repeats) + gathered materials and personnel for FOB.,2683607,Completed,Replay,"September 08, 2016",,18h 19m 12s,,,,,,
490,5918,ziggystardust65,PC,23h,100%,,5572331,Completed,First,"January 27, 2018",,23h,,,,,,
491,5918,BrickTrain,PC,27h 01m,50%,,7599188,Completed,First,"October 31, 2019",26h 14m,27h 01m,,,,,,
492,5918,cabriolet6,PC,28h 19m,90%,,6171903,Completed,First,"April 27, 2018",20h 43m 49s,28h 19m 31s,,,,,,
493,5918,rollercosta,PlayStation 4,30h,NR,,6546319,Completed,First,,25h,30h,,,,,,
494,5918,viper,PlayStation 4,30h,90%,,2213159,Completed,First,"August 07, 2017",,30h,,,,,,
495,5918,esq373,PC,33h,100%,,1974607,Completed,First,"September 26, 2015",,33h,110h,,,,,
496,5918,ireali123,PC,33h 41m,100%,Missions 32-39,6590974,Completed,First,"October 22, 2018",26h 54m 27s,33h 41m 53s,,,,,,
497,5918,Grimluck343,Xbox One,34h,70%,,2630560,Completed,First,"March 28, 2016",,34h,,,,,,
498,5918,Lulcy,PlayStation 4,35h,NR,,8011503,Completed,Replay,"January 10, 2019",,35h,130h,,,,,
499,5918,purpleronin,PlayStation 4,35h,NR,,6501989,Completed,First,"July 01, 2016",,35h,,,,,,
500,5918,cellslayer78,PlayStation 4,35h 11m,90%,,1818635,Completed,First,"September 13, 2015",,35h 11m 15s,,,,,,
501,5918,Thalaban,PlayStation 4,35h 14m,100%,,2546850,Completed,First,"February 09, 2016",,35h 14m 25s,,,,,,
502,5918,Caliburn89,PlayStation 4,35h 25m,NR,"Eli, Quiet, Huey and Truth endings, 1/2 way to Paz' ending. Numerous side ops and extra missions done",2023840,Completed,First,"October 30, 2015",,35h 25m 44s,,,,,,
503,5918,SanfordJS,PC,35h 45m,NR,,8563826,Completed,First,"April 04, 2019",32h 12m,35h 45m 14s,,,,,,
504,5918,nAKAZZ,PC,36h,60%,,1940707,Backlog Completed,First,,20h 45m,36h,,,,,,
505,5918,,PC,36h 06m,NR,,4555303,Completed,First,,,36h 06m,,,,,,
506,5918,FancyKilerWales,Xbox One,36h 58m,NR,,10887049,Completed,First,"January 26, 2020",,36h 58m 56s,,,,,,
507,5918,DannosPlz,PC,37h 20m,100%,,1843337,Completed,First,"September 19, 2015",,37h 20m,,,,,,
508,5918,theplump,PlayStation 4,37h 57m,70%,,1887405,Completed,First,"January 08, 2016",,37h 57m,,,"True Ending
Act 1 - 26h 10mins
Act 2 - 11h 47mins",,,
