,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Progress,Main+Extras,Completionist,Personal Notes,Co-Op,Speedrun,100% Speedrun
262,14443,Alplaca,PC,9h 53m,NR,,10556529,Completed,First,9h 53m,,,,,,,,
263,14443,KenReels,PC,9h 56m,NR,,1523469,Completed,Replay,9h 56m,,,,,,,,
264,14443,,PC,10h,NR,,514362,Completed,First,10h,,,,,,,,
265,14443,,PC,10h,NR,,537251,Completed,First,10h,,,,,,,,
266,14443,,Xbox 360,10h,NR,,693712,Completed,First,10h,,,,,,,,
267,14443,,PC,10h,NR,,1357907,Completed,First,10h,,,,,,,,
268,14443,,PC,10h,NR,,3043670,Completed,First,10h,,,,,,,,
269,14443,,PC,10h,NR,,4361525,Completed,First,10h,,,,,,,,
270,14443,,PC,10h,NR,,6804850,Completed,First,10h,,,,,,,,
271,14443,,PC,10h,NR,,11474092,Completed,First,10h,,,,22h,,,,
272,14443,Choca,Xbox 360,10h,80%,,4376666,Completed Retired,First,10h,"May 02, 2017",,15h,25h,,,,
273,14443,Private,PC,10h,60%,,11678119,Completed,First,10h,,,,,,,,
274,14443,DarkMoonGaming,PC,10h,100%,,2786639,Completed,First,10h,"March 28, 2016",,,,,,,
275,14443,Dradis,PC,10h,NR,,3389018,Completed,First,10h,"September 04, 2016",,,26h,,,,
276,14443,EkinOf,PC,10h,NR,,4999065,Completed,First,10h,"November 06, 2013",,,,,,,
277,14443,Facurion,PC,10h,NR,,1434979,Completed,First,10h,"July 12, 2013",,,,,,,
278,14443,Gajaal,PlayStation 3,10h,60%,,7396015,Completed,First,10h,"February 08, 2017",,,,,,,
279,14443,GymePoggle,PC,10h,NR,,6685595,Completed,Replay,10h,,,,14h,,,,
280,14443,HRPrime,PC,10h,80%,,4380972,Completed,First,10h,,,,,,,,
281,14443,HUNcut,PC,10h,NR,,7473853,Completed,First,10h,"November 18, 2018",,,,,,,
282,14443,Hauru,PC,10h,NR,,7170427,Completed,First,10h,"October 02, 2018",,,,,,,
283,14443,Huhn0rNud3lSupp3,PC,10h,NR,,1373908,Completed,First,10h,"November 05, 2013",,,,,,,
284,14443,Jelikey,PC,10h,80%,,3507116,Completed,First,10h,"October 10, 2016",,,,,,,
285,14443,Jirachi93,PC,10h,NR,,5772074,Completed,First,10h,"February 04, 2018",,,,,,,
286,14443,Kaze_,PC,10h,80%,,4743070,Completed,First,10h,"July 12, 2017",,,,,,,
287,14443,Magnum0ik,PC,10h,NR,,10390917,Completed,Replay,10h,"November 04, 2019",,,,,,,
288,14443,Metallicajunky,PC,10h,90%,,9323359,Completed,First,10h,"August 07, 2019",,,,,,,
289,14443,Moist_Wrist,PC,10h,70%,,10535821,Completed,First,10h,"January 17, 2020",,,,,,,
290,14443,Nichiro,PC,10h,90%,,3518527,Completed,First,10h,"October 14, 2016",,,,,,,
291,14443,Poplecznik,PC,10h,NR,,10583169,Completed,Replay,10h,"December 13, 2019",,,,,,,
292,14443,Rokaz,PC,10h,90%,,6190604,Completed,Replay,10h,"April 24, 2018",,22h 18m,,,,,
293,14443,SerMim,PC,10h,NR,,805809,Completed,First,10h,"April 21, 2014",,,,,,,
294,14443,Shenyan,PC,10h,80%,,11226027,Completed,First,10h,,,,,,,,
295,14443,Shraneid,PC,10h,NR,,9605513,Completed,First,10h,"September 14, 2019",,,,,,,
296,14443,Private,PC,10h,NR,,2772608,Completed,First,10h,"July 12, 2016",,,,,,,
297,14443,Snowlord,PlayStation 3,10h,NR,,9263543,Completed,First,10h,"July 30, 2019",,,,,,,
298,14443,SpongeBlob,PC,10h,NR,,5902924,Completed,First,10h,"February 27, 2018",,,,,,,
299,14443,Tecey,PC,10h,NR,,1101187,Completed,First,10h,,,,,,,,
300,14443,TeddyI3ear,PC,10h,80%,,5421382,Completed,First,10h,"November 05, 2017",,,,,,,
301,14443,Private,PC,10h,70%,,944394,Completed,First,10h,,,,,,,,
302,14443,Tillion,PC,10h,NR,,4341255,Completed,First,10h,"December 21, 2016",,,,,,,
303,14443,Tillover,PC,10h,NR,,922179,Completed,Replay,10h,,,,,,,,
304,14443,Private,PC,10h,80%,,8223043,Completed,First,10h,,,14h,,,,,
305,14443,Wild761,PC,10h,NR,,2106647,Completed,Replay,10h,"November 12, 2013",,,,,,,
306,14443,azchtk,PlayStation 4,10h,NR,,9505822,Completed,Replay,10h,"February 23, 2019",,,,,,,
307,14443,bilisios,PC,10h,NR,,4154267,Completed,Replay,10h,"March 07, 2017",,12h,,,,,
308,14443,brianos1611,PC,10h,NR,,710111,Completed,First,10h,"April 30, 2014",,,,,,,
309,14443,calvacade,PC,10h,NR,,1701127,Completed,First,10h,,,,,,,,
310,14443,covert_elephant,PC,10h,NR,,4661961,Completed,First,10h,,,,,,,,
311,14443,dagrum,PC,10h,70%,,1206416,Completed,First,10h,"February 21, 2015",,,,,,,
312,14443,farscry,PC,10h,80%,,4111074,Completed,First,10h,,,,,,,,
313,14443,fluzzywuzzy,PC,10h,80%,,1064186,Completed,First,10h,"December 16, 2014",,,,,,,
314,14443,goldbedr,PC,10h,NR,,3377494,Completed,First,10h,"September 09, 2016",,13h,,,,,
315,14443,gonzalit098,PC,10h,NR,,8252675,Completed,First,10h,"February 12, 2019",,15h,25h,,,,
316,14443,grahams_xwing,PC,10h,NR,,1147755,Completed,First,10h,,,,,,,,
317,14443,jeremy70583,PC,10h,80%,,2718469,Completed,First,10h,"February 12, 2016",,,,,,,
318,14443,jervw,PC,10h,80%,,6503715,Completed,First,10h,"July 01, 2018",,,,,,,
319,14443,Private,PlayStation 3,10h,NR,,2151134,Completed,First,10h,,,14h,18h,,,,
320,14443,leonkenedystan1,PlayStation 3,10h,70%,,10938459,Completed,First,10h,"February 04, 2020",,,,,,,
321,14443,mantinez,PC,10h,90%,,2549128,Completed,First,10h,"November 12, 2015",,,,,,,
322,14443,meekhael,PC,10h,90%,,7005255,Completed,Replay,10h,"March 28, 2014",,,,,,,
323,14443,pedromalaga,PC,10h,NR,,10182013,Completed,First,10h,"October 03, 2019",,,,,,,
324,14443,realaY,PC,10h,NR,,1197336,Completed,First,10h,"December 17, 2014",,,,,,,
325,14443,silversuriv,PC,10h,100%,,1208643,Completed,First,10h,"November 08, 2014",,,,,,,
326,14443,simplegamer91,PlayStation 3,10h,NR,,7953499,Completed,First,10h,,,,,,,,
327,14443,sziske,PC,10h,NR,,1039175,Completed,First,10h,,,,,,,,
328,14443,therenegado,PC,10h,NR,,8652234,Completed,First,10h,"April 21, 2019",,,,,,,
329,14443,therenegado,PC,10h,NR,,8652236,Completed,Replay,10h,"April 21, 2019",,,,,,,
330,14443,xDarkProdigy,PC,10h,NR,,3505117,Completed,First,10h,"November 29, 2016",,,,,,,
331,14443,xShadowSoldierx,PC,10h,NR,,11679339,Custom List 2 Completed,First,10h,"June 17, 2018",10h 48m /,,,,,,
332,14443,Private,PC,10h,90%,,7661608,Completed,First,10h,"November 06, 2018",,12h,,,,,
333,14443,Bazzadwarf,PC,10h 02m,80%,,2666379,Completed,First,10h 02m,"July 01, 2015",,,,,,,
334,14443,Dr_deuterio,PC,10h 06m,NR,,5638403,Completed,First,10h 06m,"January 11, 2015",,,,,,,
335,14443,Fonslayer,Xbox One,10h 06m,NR,,7904095,Completed,First,10h 06m,"January 01, 2019",,,,,,,
336,14443,Heroic,PC,10h 06m,NR,,574189,Completed,First,10h 06m,"November 18, 2013",,,,,,,
337,14443,TheZMan,PC,10h 06m,NR,,1908501,Completed,First,10h 06m,"August 17, 2015",,,,,,,
338,14443,landavaranda,PC,10h 06m,NR,,8681778,Completed,First,10h 06m,,,,,,,,
339,14443,Jassmann69,PC,10h 10m,NR,,1201012,Completed,First,10h 10m,"December 22, 2014",,,,,,,
340,14443,bijeliluk,PC,10h 10m,NR,,11121373,Completed,First,10h 10m 10s,"March 09, 2020",,,,,,,
341,14443,,Mac,10h 12m,NR,,4765756,Completed,First,10h 12m,,,,,,,,
342,14443,ToxikJuiceBox,PC,10h 12m,90%,,1539262,Completed,First,10h 12m,"March 01, 2016",,,,,,,
343,14443,onepeti,PC,10h 14m,NR,,3334256,Completed,First,10h 14m,,,,,,,,
344,14443,Flawii,PC,10h 15m,NR,,2625267,Completed,First,10h 15m,,,,,,,,
345,14443,HexGinnkgo,PlayStation 4,10h 15m,90%,,7258665,Completed,Replay,10h 15m,"October 15, 2018",,13h 45m,,,,,
346,14443,TrillCozbey,PC,10h 15m,NR,,2199465,Completed,First,10h 15m,,,,,,,,
347,14443,photograph1c,PlayStation 3,10h 15m,NR,,987818,Completed,First,10h 15m,"August 01, 2013",,15h 45m,25h,,,,
348,14443,tenkabo,PC,10h 15m,NR,,11311565,Completed,First,10h 15m,"October 02, 2016",,,,,,,
349,14443,themachinist,PC,10h 15m,70%,,620419,Completed,First,10h 15m 12s,"February 01, 2014",,,,,,,
350,14443,Yazu,PC,10h 15m,NR,,8716866,Completed,First,10h 15m 27s,"May 05, 2019",,,,,,,
351,14443,tatoonie,PC,10h 17m,NR,on Hard,11292669,Custom List 2 Completed,First,10h 17m 08s,"May 18, 2020",10h 17m 08s /,,,,,,
352,14443,CommZod,PC,10h 18m,NR,,1400273,Completed,First,10h 18m,,,,,,,,
353,14443,Private,PC,10h 18m,NR,,7137449,Completed,First,10h 18m,"September 29, 2018",,,,,,,
354,14443,Kal_wardin,PC,10h 20m,70%,,11550134,Completed,First,10h 20m,"July 01, 2019",,,,,,,
355,14443,Radicchio32,PC,10h 20m,90%,,4949416,Completed,First,10h 20m 03s,"September 14, 2017",,,,,,,
356,14443,Duzafizzle,PC,10h 21m,NR,,1244443,Completed,First,10h 21m 34s,"March 15, 2015",,,,,,,
357,14443,Private,PC,10h 22m,NR,,11555015,Completed,First,10h 22m 27s,"April 27, 2020",,,,,,,
358,14443,AceofFades,PlayStation 3,10h 23m,90%,,8357819,Completed,First,10h 23m,"February 25, 2019",,,,,,,
359,14443,Benebec,PC,10h 24m,NR,,1485463,Completed,First,10h 24m,"May 03, 2012",,,,,,,
360,14443,Private,PC,10h 24m,NR,,2369497,Completed,First,10h 24m,"October 24, 2013",,,,,,,
361,14443,JhonWarfare,PC,10h 24m,100%,,11432138,Completed,First,10h 24m 14s,"April 14, 2020",,,,,,,
362,14443,Parillan,PC,10h 25m,NR,,8447615,Completed,Replay,10h 25m,"March 30, 2019",,,,,,,
363,14443,,PC,10h 30m,NR,,3005110,Completed,First,10h 30m,,,,,,,,
364,14443,84Gaming,PlayStation 3,10h 30m,70%,,8314954,Completed,First,10h 30m,"September 18, 2012",,17h 45m,,,,,
365,14443,Lazi,PC,10h 30m,90%,,8489261,Completed,First,10h 30m,"March 19, 2019",,,,,,,
366,14443,Private,PC,10h 30m,80%,,859341,Completed,First,10h 30m,"March 23, 2014",,,,,,,
367,14443,MostlyReliable,PC,10h 30m,NR,,8504027,Completed,First,10h 30m,"March 22, 2019",,,,,,,
368,14443,Murkee,PC,10h 30m,80%,,510815,Completed,First,10h 30m,,,14h 36m,,,,,
369,14443,Mynotaurio,Xbox One,10h 30m,70%,,11960394,Completed,First,10h 30m,2020,,,,,,,
370,14443,OneMinusTwoPlus,Xbox 360,10h 30m,80%,,746565,Completed,First,10h 30m,"June 03, 2014",,,,,,,
371,14443,Shanker,PC,10h 30m,NR,,11774825,Completed,First,10h 30m,,,,,,,,
372,14443,Private,PC,10h 30m,NR,,4628167,Completed,First,10h 30m,"June 25, 2017",,,,,,,
373,14443,Private,PC,10h 30m,NR,,2255272,Completed,First,10h 30m,,,,,,,,
374,14443,lotratf,PC,10h 31m,NR,,1710776,Completed,First,10h 31m,,,,,,,,
375,14443,Odium,PC,10h 31m,70%,,1546093,Completed,First,10h 31m 47s,"August 02, 2015",,,,,,,
376,14443,kinnerful,PC,10h 32m,80%,,5925340,Completed,First,10h 32m,"February 17, 2016",,,,,,,
377,14443,lewdmeat,Xbox One,10h 32m,80%,Difficulty - Normal (2/3),11004096,Replay Completed,Replay,10h 32m 59s,"February 19, 2020",,,,"Completed on Normal difficulty. (2/3)
Played on Xbox One S.",,,
378,14443,Heptagons,PC,10h 36m,90%,,1031684,Completed,First,10h 36m,,,,,,,,
379,14443,Private,PC,10h 36m,NR,,8382953,Completed,First,10h 36m,"August 09, 2011",,17h 15m,,,,,
380,14443,,PC,10h 40m,NR,,5433092,Completed,First,10h 40m,,,,,,,,
381,14443,CaptainMcNublets,PC,10h 40m,NR,,1120074,Completed,First,10h 40m,"January 16, 2015",,,,,,,
382,14443,aclarkj91,Xbox One,10h 40m,70%,,7243876,Completed,First,10h 40m,,,,,,,,
383,14443,,PC,10h 42m,NR,,1670908,Completed,First,10h 42m,,,,,,,,
384,14443,MetalheadPlaysGames,PC,10h 42m,60%,,2508684,Completed,First,10h 42m,"February 01, 2016",,,,,,,
385,14443,machacachon,PC,10h 42m,NR,,11457533,Completed,First,10h 42m,"March 14, 2018",,,,,,,
386,14443,Caesar,PlayStation 3,10h 42m,90%,,1038701,Completed,First,10h 42m 12s,"November 28, 2014",,,,,,,
387,14443,Private,PlayStation 3,10h 43m,NR,,737030,Completed,First,10h 43m 13s,"July 17, 2014",,,,,,,
388,14443,JuanCR,PC,10h 45m,80%,Main story focus,9089785,Completed,First,10h 45m,"July 28, 2018",,,,,,,
389,14443,kriza,PC,10h 45m,80%,,583392,Completed,First,10h 45m,"January 18, 2014",,,,,,,
390,14443,petiepiranha,PC,10h 45m,NR,,750115,Completed,First,10h 45m,"June 06, 2014",,,,,,,
391,14443,bammrwolfe,PlayStation 4,10h 45m,NR,,8124079,Completed,First,10h 45m 54s,"January 26, 2019",,,,,,,
392,14443,soulxstlr,PlayStation 3,10h 47m,90%,,6010320,Completed,First,10h 47m,2014,,,,,,,
393,14443,,PC,10h 48m,NR,,10163166,Completed,First,10h 48m,,,,,,,,
394,14443,,Xbox 360,10h 50m,NR,,1120600,Completed,First,10h 50m,,,,,,,,
395,14443,Bakurama,PC,10h 50m,NR,,5291884,Completed,Replay,10h 50m,"March 30, 2016",,,,,,,
396,14443,ogman69,PC,10h 54m,90%,,2477749,Completed,Replay,10h 54m 20s,"May 10, 2012",,,,,,,
397,14443,,PC,10h 55m,NR,,4482789,Completed,First,10h 55m,,,,,,,,
398,14443,roterx2,PC,10h 59m,80%,,5934908,Completed,First,10h 59m,"June 21, 2015",,,,,,,
399,14443,,PC,11h,NR,,1192973,Completed,First,11h,,,13h,,,,,
400,14443,,PC,11h,NR,,1475114,Completed,First,11h,,,,,,,,
401,14443,,PC,11h,NR,Normal difficulty,1651914,Completed,First,11h,,,12h,19h,,,,
402,14443,,PC,11h,NR,,3349979,Completed,First,11h,,,,,,,,
403,14443,,PC,11h,NR,,3386361,Completed,First,11h,,,,,,,,
404,14443,,PC,11h,NR,"This requires beating the game once in hard or twice in normal and then hard, all collectibles and 3 bats challenges",7026278,Completed,First,11h,,,14h,26h,,,,
405,14443,,PC,11h,NR,,7695526,Completed,Replay,11h,,,,,,,,
406,14443,,PC,11h,NR,,10165432,Completed,First,11h,,,,,,,,
407,14443,,PC,11h,NR,,10177587,Completed,First,11h,,,,,,,,
408,14443,,PC,11h,NR,Did few optional quests like 3 or 4 only,10616129,Completed,First,11h,,,,,,7h,,
409,14443,,PC,11h,NR,,10844772,Completed,First,11h,,,,,,,,
410,14443,2ndGear,PC,11h,70%,,3631203,Completed,First,11h,,,,,,,,
411,14443,ACE_V,PC,11h,60%,,8231469,Completed,First,11h,"December 22, 2018",,,,,,,
412,14443,AndresHdz,PC,11h,NR,,11261749,Completed,First,11h,,,,,,,,
413,14443,Angela812PL,PC,11h,NR,,11296764,Completed,First,11h,"March 30, 2020",,,,,,,
414,14443,Assassin4535,PC,11h,80%,,719676,Completed,First,11h,"December 07, 2013",,12h,,,,,
415,14443,BobbyvinJoe,PC,11h,NR,,1229116,Completed,First,11h,"February 11, 2015",,16h,,,,,
416,14443,EsionEnergy,PC,11h,NR,,6953052,Completed,First,11h,"August 31, 2018",,,,,,,
417,14443,Giggykibbles709,PC,11h,NR,,10934380,Completed,Replay,11h,,,,,,,,
418,14443,IISE,PC,11h,NR,,3409198,Completed,First,11h,,,,,,,,
419,14443,Kihvel1,PC,11h,80%,,4417661,Completed,First,11h,"April 14, 2016",,,,,,,
420,14443,Kratos_TH_0103,PlayStation 3,11h,NR,,10522803,Completed,First,11h,"March 04, 2012",,18h,,,,,
421,14443,KytaM95,Xbox One,11h,80%,,8360967,Completed,First,11h,"February 26, 2019",,,,,,,
422,14443,LamarVultureMan,Xbox 360,11h,NR,,8392731,Completed,First,11h,,,,,,,,
423,14443,Lennan,PC,11h,NR,,11025329,Completed,First,11h,"February 20, 2020",,13h,,,,,
424,14443,Libbro_11037,PC,11h,60%,,5717989,Completed,First,11h,,,,,,,,
425,14443,MadJack,PC,11h,NR,,8721862,Completed,First,11h,"May 05, 2019",,,,,,,
426,14443,MajorBFD,PC,11h,100%,,927824,Completed,First,11h,"July 19, 2015",,,,,,,
427,14443,Mallekthell,PC,11h,NR,,9692078,Completed,First,11h,"September 21, 2019",,,,,,,
428,14443,Masterofmosh,PC,11h,90%,,4088055,Completed,First,11h,"July 07, 2013",,,,,,,
429,14443,MoDiFi,PC,11h,70%,,3648394,Completed,First,11h,,,,,,,,
430,14443,Monkeytart,PC,11h,90%,,947955,Completed,First,11h,"September 24, 2014",,,,,,,
431,14443,MrPidf,PC,11h,NR,,9300899,Completed,First,11h,"February 06, 2020",,,,,,,
432,14443,Muzt,PC,11h,NR,,10162990,Completed,Replay,11h,"May 29, 2017",,,,,,,
433,14443,Nemys,PC,11h,70%,,8828693,Completed,First,11h,"October 31, 2017",,,,,,,
434,14443,Noirs,PC,11h,90%,,10345152,Completed,First,11h,"November 01, 2019",,,,,,,
435,14443,Pew,PC,11h,NR,,5461414,Completed,First,11h,"December 13, 2017",,,,,,,
436,14443,Phare,PC,11h,NR,,11118735,Completed,First,11h,"December 31, 2009",,,,,,,
437,14443,Pirlok,PC,11h,NR,,801746,Completed,Replay,11h,"January 01, 2013",,16h,,,,,
438,14443,Poyt,PC,11h,NR,,6108499,Completed,First,11h,"November 11, 2017",,,,,,,
439,14443,Qonqueror,PC,11h,NR,,11929791,Completed,First,11h,"June 19, 2015",,,,,,,
440,14443,Quintelost,PC,11h,80%,,10960494,Completed,First,11h,"December 14, 2015",,,,,,,
441,14443,Rosebudius,PC,11h,NR,,6298412,Completed,First,11h,"May 25, 2018",,,,,,,
442,14443,Ruebinho,PC,11h,NR,,1750314,Playing Backlog Completed,First,11h,"November 18, 2019",,,,,,,
443,14443,Rylad,PC,11h,NR,,6291921,Completed,First,11h,,,,,,,,
444,14443,SRDiesel49,PlayStation 4,11h,NR,,3929855,Completed,First,11h,"December 25, 2016",,,,,,,
445,14443,Saltty,PC,11h,NR,,5858751,Completed,First,11h,,,,,,,,
446,14443,Screamerius,PC,11h,80%,,11161077,Completed,First,11h,"February 07, 2018",,16h,37h,,,,
447,14443,Shibon,PC,11h,NR,,939630,Playing Completed,First,11h,"August 10, 2014",,13h,,,,,
448,14443,Strongfoam4,Xbox 360,11h,NR,,1283408,Completed,First,11h,"February 09, 2013",,15h,30h,,,,
449,14443,ThatOneDudeTheF,PC,11h,NR,,7794633,Completed,First,11h,,,,,,,,
450,14443,ThoRCX,PC,11h,80%,,2625371,Completed,Replay,11h,"February 21, 2016",,,,,,,
451,14443,Tram,PC,11h,70%,,539843,Completed,First,11h,,,,,,,,
452,14443,Valoopa,PC,11h,NR,,3188335,Completed,First,11h,,,,,,,,
453,14443,Xiphora,PC,11h,90%,,3969496,Completed,First,11h,"December 31, 2012",,,,,,,
454,14443,adrianobadman,PC,11h,NR,,11237659,Completed,First,11h,"March 24, 2020",,,,,,,
455,14443,benq3000,PC,11h,NR,,587745,Completed,First,11h,,,15h,,,,,
456,14443,bvm1539,PC,11h,NR,,837759,Completed,First,11h,,,,,,,,
457,14443,dimodc,PC,11h,NR,,8975277,Completed,First,11h,"May 15, 2017",,,,,,,
458,14443,ecs96,PC,11h,NR,,11856003,Completed,First,11h,"May 28, 2020",,,,,,,
459,14443,epedos,PlayStation 3,11h,80%,,4095024,Completed,First,11h,"February 05, 2012",,,,,,,
460,14443,general_fc,PC,11h,NR,,5840182,Completed,First,11h,"June 08, 2019",,,,,,,
461,14443,grisenti,PC,11h,NR,,1752719,Completed,First,11h,"June 06, 2015",,,,,,,
462,14443,Private,PC,11h,NR,,1260620,Completed,First,11h,,,,,,,,
463,14443,maccachino,PC,11h,90%,,1150969,Completed,First,11h,"September 14, 2013",,,,,,,
464,14443,nannux,PC,11h,80%,,711120,Completed,First,11h,"May 01, 2014",,,,,,,
465,14443,rmedico,PC,11h,70%,,11330973,Completed,First,11h,"April 03, 2020",,,,,,,
466,14443,shakl25,PC,11h,NR,,10322087,Completed,First,11h,"December 19, 2013",,16h,24h,,,,
467,14443,siebek,PC,11h,80%,,5836342,Completed,First,11h,"February 13, 2018",,,,,,,
468,14443,swarn,PC,11h,NR,,1127411,Completed,First,11h,,,,,,,,
469,14443,Private,PC,11h,NR,,1370297,Completed Retired,First,11h,,,13h,,,,,
470,14443,yuholong,PC,11h,80%,,801486,Completed,First,11h,"July 10, 2014",,,,,,,
471,14443,zeta_orionis,PC,11h,90%,,2232881,Completed,First,11h,"March 28, 2016",,,,,,,
472,14443,AndyLPearson,PC,11h 01m,NR,,2779299,Completed,First,11h 01m,,,,,,,,
473,14443,AndyHitsu,PC,11h 05m,NR,,10864463,Completed,First,11h 05m,"June 12, 2019",,,,,,,
474,14443,MrLhama,PC,11h 05m,NR,,10765150,Completed,First,11h 05m,,,,,,,,
475,14443,avinash017,PC,11h 06m,100%,,6954858,Completed,First,11h 06m 34s,"September 01, 2018",,,,,,,
476,14443,Realtione,PC,11h 10m,80%,,5026299,Completed,First,11h 10m,"November 03, 2013",,,,,,,
477,14443,JeffCharizardFlame,PC,11h 12m,NR,,2452082,Completed,First,11h 12m,"December 12, 2015",,,,,,,
478,14443,PandaForYou,PC,11h 12m,NR,,10685454,Completed,First,11h 12m,2011,,,,,,,
479,14443,iizdat1n00b,PC,11h 12m,NR,,3127656,Completed,First,11h 12m,,,,,,,,
480,14443,Kapture,PC,11h 13m,NR,,10265543,Completed,First,11h 13m,"May 25, 2020",,,,,,,
481,14443,Lolaf,Xbox 360,11h 13m,80%,,10951242,Completed,First,11h 13m,,,,,,,,
482,14443,dannyboy5498,PC,11h 13m,NR,,11866770,Completed,First,11h 13m,,,,,,,,
483,14443,kguzman226,PC,11h 14m,NR,,7972694,Completed,First,11h 14m,"January 07, 2019",,,,,,,
484,14443,sammmmm,Xbox One,11h 14m,NR,I thought this was a good Batman story,5774660,Completed,First,11h 14m 20s,"February 04, 2018",,,,,,,
485,14443,,PC,11h 15m,NR,,10914480,Completed,First,11h 15m,,,,,,,,
486,14443,BarrelRoll,PC,11h 15m,100%,,860283,Completed,First,11h 15m,"March 28, 2010",,16h,25h,,,,
487,14443,DiogoCe,Xbox 360,11h 15m,90%,,11179182,Completed,First,11h 15m,"March 18, 2020",,17h,25h,,,,
488,14443,,PlayStation 3,11h 15m,NR,,4793855,Completed,First,11h 15m 45s,,,,,,,,
489,14443,andrelvb,PC,11h 17m,80%,,5057593,Completed,First,11h 17m,,,,,,,,
490,14443,fonewearl,PC,11h 20m,100%,,1309874,Completed,First,11h 20m,,,,,,,,
491,14443,iLLnLuciferian,Xbox One,11h 20m,NR,,4354899,Completed Retired,First,11h 20m,"April 25, 2012",,,,,,,
492,14443,DigitsRPG,PC,11h 23m,NR,,1087982,Playing Completed,Replay,11h 23m 16s,"January 04, 2015",12h 36m 19s /,12h 36m 19s,,,,,
493,14443,lobie3,PC,11h 24m,100%,,1242172,Completed,First,11h 24m,,,,,,,,
494,14443,pizzarollsareready,PC,11h 24m,NR,,4831876,Completed,First,11h 24m,,,,,,,,
495,14443,GamingTechDude,PC,11h 26m,NR,,10615963,Completed Retired,First,11h 26m,,,,,,,,
496,14443,Beardman,PC,11h 27m,NR,,9098706,Completed,First,11h 27m 11s,"July 16, 2019",,13h 27m 11s,15h 39m 44s,,,,
497,14443,,PC,11h 30m,NR,,978973,Completed,First,11h 30m,,,,,,,,
498,14443,,PC,11h 30m,NR,,5306158,Completed,First,11h 30m,,,,,,,,
499,14443,Bold_Wolf,Xbox One,11h 30m,80%,,9017245,Replay Custom List Completed,First,11h 30m,"June 27, 2019",13h /,13h,,,,,
500,14443,CME,PC,11h 30m,100%,,9684179,Completed,First,11h 30m,,,,,,,,
501,14443,Coala,PC,11h 30m,NR,,5739699,Completed,First,11h 30m,"January 28, 2018",,12h 30m,,,,,
502,14443,Empyrea,PlayStation 3,11h 30m,80%,,9697792,Completed,First,11h 30m,"September 22, 2019",,,,,,,
503,14443,Private,PC,11h 30m,NR,,1932621,Completed,First,11h 30m,"December 13, 2015",,,,,,,
504,14443,Rukeith,PC,11h 30m,NR,,1709875,Completed,First,11h 30m,"January 08, 2015",,,,,,,
505,14443,Tilomb,PC,11h 30m,90%,,5332383,Completed,First,11h 30m,"December 06, 2015",,,,,,,
506,14443,karnage10,PC,11h 30m,90%,,887519,Completed,First,11h 30m,"August 10, 2014",,,,,,,
507,14443,nonoelmaki,PC,11h 30m,NR,,4624491,Completed,First,11h 30m,"June 24, 2017",,,,,,,
508,14443,okinawaisland,PC,11h 30m,80%,,3259474,Completed,First,11h 30m,,,,,,,,
509,14443,zunoblade,PC,11h 30m,NR,,11001790,Completed,First,11h 30m,"February 16, 2020",,,,,,,
510,14443,,PlayStation 4,11h 30m,NR,,11159042,Completed,First,11h 30m 22s,,,15h,20h,,,,
511,14443,iGSniPzZ,PC,11h 30m,NR,,4162930,Completed,First,11h 30m 26s,"February 14, 2017",,,,,,,
512,14443,Evropi,PC,11h 31m,NR,,2498806,Completed,First,11h 31m,"January 10, 2015",,,,,,,
513,14443,FlorinEmil32,PC,11h 31m,90%,,1491634,Completed,First,11h 31m 11s,,,,,,,,
514,14443,Kirivo_DK_,PC,11h 33m,NR,,3043094,Completed,First,11h 33m 03s,"June 03, 2016",,,,,,,
515,14443,smaczny,PC,11h 45m,NR,,3792998,Completed,First,11h 45m,,,,,,,,
516,14443,Laso,PC,11h 48m,80%,,1395617,Completed,First,11h 48m,"June 18, 2014",,,,,,,
517,14443,DJPenguinScratch,PC,11h 49m,90%,,2606998,Completed,First,11h 49m,"February 19, 2016",,,,,,,
518,14443,Grafer,PC,11h 55m,80%,,1044369,Completed,First,11h 55m,,,,,,,,
519,14443,Knurek,PC,11h 55m,NR,,5244673,Completed,Replay,11h 55m,"July 09, 2016",,,,,,,
520,14443,,PlayStation 3,12h,NR,,1862529,Completed,First,12h,,,,,,,,
521,14443,,PC,12h,NR,,4950188,Completed,First,12h,,,,,,,,
522,14443,,PC,12h,NR,,4987518,Completed,First,12h,,,,,,,,
523,14443,,PC,12h,NR,,8367298,Completed,First,12h,,,,16h,,,,
524,14443,,PC,12h,NR,,10482532,Completed,First,12h,,,14h,,,,,
525,14443,,PlayStation 4,12h,NR,,11287585,Completed,First,12h,,,14h 22m,25h,,,,
526,14443,AllegedTuna32,Xbox 360,12h,NR,,3194328,Completed,First,12h,,,15h,17h,,,,
527,14443,AndrossGameDev,PC,12h,80%,,4713022,Playing Completed,First,12h,"July 10, 2017",,17h 45m,28h,,,,
528,14443,CandyStrike,PC,12h,90%,,8613114,Completed,First,12h,"August 04, 2017",,,,,,,
529,14443,CaptainSnacks,PC,12h,NR,,1759238,Completed,First,12h,"September 03, 2015",,,,,,,
530,14443,Classic_Rank,PlayStation 3,12h,NR,,925722,Completed,First,12h,"July 26, 2013",,,,,,,
531,14443,Private,Xbox 360,12h,90%,,5576018,Completed,Replay,12h,,,,,,,,
