,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Personal Notes,Completionist,Progress,Retired Notes,Speedrun,100% Speedrun
554,10267,Lotus,PC,29h,NR,,7193630,Completed,First,,"January 06, 2017",29h,,,,,,
555,10267,d2gher,PC,29h,60%,,10710929,Completed,First,,"December 31, 2019",29h,,,,,,
556,10267,hectorchi,PC,29h,NR,,1367469,Completed,First,,"May 31, 2015",29h,,,,,,
557,10267,unnamedbawlji,PC,29h,70%,,10670,Completed,First,,,29h,,,,,,
558,10267,Draz96,PC,29h 10m,50%,,8516870,Completed,First,,"March 27, 2019",29h 10m,,,,,,
559,10267,,PC,29h 24m,NR,,3970836,Completed,First,,,29h 24m,,,,,,
560,10267,,PC,29h 40m,NR,,10595832,Completed,Replay,,,29h 40m,,,,,,
561,10267,FishofFlying,PC,29h 56m,80%,,5769091,Completed,First,,"February 07, 2018",29h 56m 22s,,,,,,
562,10267,Bizder,PC,29h 57m,NR,Missed Ozzrel and Basilisk contract,3761680,Completed,First,,"December 07, 2016",29h 57m 11s,,,,,,
563,10267,,,30h,NR,,291738,Completed,First,,,30h,,,,,,
564,10267,,PC,30h,NR,,368014,Completed,First,,,30h,,,,,,
565,10267,,PC,30h,NR,,466971,Completed,First,,,30h,,,,,,
566,10267,,PC,30h,NR,,1362110,Completed,First,,,30h,,,,,,
567,10267,,PC,30h,NR,,4498471,Completed,First,,,30h,,,,,,
568,10267,,PC,30h,NR,,4706717,Completed,First,,,30h,,,,,,
569,10267,,PC,30h,NR,"Missed some side quests, but most optional quests were completed.",5889388,Completed,First,,,30h,,,,,,
570,10267,,PC,30h,NR,,6949629,Completed,First,,,30h,,,,,,
571,10267,,PC,30h,NR,,7912586,Completed,First,,,30h,,,,,,
572,10267,Bovbed,PC,30h,NR,,6476520,Completed,First,25h,"June 26, 2018",30h,,42h,,,,
573,10267,Kirito,PC,30h,NR,,2626541,Completed,First,,,30h,,,,,,
574,10267,Nuralim,PC,30h,NR,,2580787,Completed,Replay,28h,"February 15, 2016",30h,,,,,,
575,10267,Private,PC,30h,90%,,1589946,Completed,First,,"August 14, 2013",30h,,,,,,
576,10267,Vario,PC,30h,100%,,65701,Completed,First,,,30h,,,,,,
577,10267,XelaFrost,PC,30h,NR,,7060147,Completed,First,,"November 11, 2017",30h,,,,,,
578,10267,edgybravo,PC,30h,70%,,10817846,Completed,First,,"October 30, 2007",30h,,,,,,
579,10267,falcon92,PC,30h,90%,,4956452,Completed,First,,,30h,,,,,,
580,10267,memol,PC,30h,NR,,6981064,Completed,Replay,,"May 10, 2015",30h,,,,,,
581,10267,Private,PC,30h,70%,,8661666,Completed,First,,,30h,,,,,,
582,10267,realaY,PC,30h,NR,,2442819,Completed,First,,"January 18, 2016",30h,,,,,,
583,10267,seppeliito,PC,30h,NR,,1357930,Completed,First,,"February 08, 2013",30h,,,,,,
584,10267,xAlexFusion,PC,30h,NR,,10659333,Completed,First,,"December 25, 2019",30h,,,,,,
585,10267,,PC,30h 11m,NR,,2623588,Completed,First,,,30h 11m 27s,,,,,,
586,10267,Dornish,PC,30h 15m,100%,,233457,Completed,First,,"January 31, 2013",30h 15m,,,,,,
587,10267,,PC,30h 20m,NR,,3516689,Completed,Replay,,,30h 20m,,,,,,
588,10267,eloogah,PC,30h 26m,NR,,9205856,Completed,First,,"July 22, 2019",30h 26m,,,,,,
589,10267,,PC,30h 30m,NR,,291730,Completed,First,,,30h 30m,,,,,,
590,10267,,PC,30h 30m,NR,"Done all interesting side-quests, skipped fetch-quests. Easy difficulty.",4344316,Completed,First,,,30h 30m,,,,,,
591,10267,MrMista,PC,30h 30m,NR,,248619,Completed,First,,"March 15, 2013",30h 30m,,,,,,
592,10267,,PC,30h 30m,NR,,7811806,Completed,First,20h 20m 20s,,30h 30m 27s,,55h 30m 30s,,,,
593,10267,foxchild666,PC,30h 36m,90%,,2170781,Completed,First,20h,"December 01, 2015",30h 36m,Neutral Ending.,,,,,
594,10267,,PC,30h 42m,NR,,11243107,Completed,First,,,30h 42m,,,,,,
595,10267,shymog,PC,30h 42m,NR,,226210,Completed,First,,,30h 42m,,,,,,
596,10267,austinb170,PC,30h 43m,NR,,10682361,Completed,First,,"May 11, 2020",30h 43m,,,,,,
597,10267,,PC,31h,NR,,1484471,Completed,First,,,31h,,,,,,
598,10267,,PC,31h,NR,,5531603,Completed,First,,,31h,,,,,,
599,10267,,PC,31h,NR,,7225546,Completed,First,,,31h,,,,,,
600,10267,,PC,31h,NR,,10722530,Completed,First,,,31h,,,,,,
601,10267,HeadSpin,PC,31h,80%,did all the side stuff I could find,523348,Completed,First,,"December 17, 2013",31h,,,,,,
602,10267,VladimirHac,PC,31h,NR,,2288381,Completed,First,,"December 12, 2017",31h,,,,,,
603,10267,Private,PC,31h,60%,,5615415,Completed,First,,"January 07, 2018",31h,,,,,,
604,10267,riyan_svrya,PC,31h,NR,,3243828,Completed,First,,"June 19, 2016",31h,,,,,,
605,10267,MetallicFever316,PC,31h 06m,100%,Finished at level 34. Normal difficulty. Scoia'tael. Did a whole bunch of sidequests along the way.,5449591,Completed,First,,"December 15, 2017",31h 06m 35s,,,,,,
606,10267,reaper140592,PC,31h 12m,NR,Finished at level 33. Resorted to genie mod from act v final boss onwards. Finished 80% of side quests.,3020423,Completed,First,,"May 27, 2016",31h 12m,,,,,,
607,10267,tsmith18256,PC,31h 12m,10%,,5682507,Completed,First,,"January 17, 2018",31h 12m,,,,,,
608,10267,,PC,31h 16m,NR,,2989816,Completed,Replay,23h 06m,,31h 16m,,,,,,
609,10267,Nemuia,PC,31h 20m,NR,,9558980,Completed,First,,"September 08, 2019",31h 20m,,,,,,
610,10267,Rhisthel,PC,31h 22m,70%,,4061111,Completed,Replay,28h,,31h 22m,,65h,,,,
611,10267,cardman001,PC,31h 24m,70%,Did 50-75% side missions; a couple of hours from game crashing + unsaved progress; steam time given (31.4 hours),1355271,Completed,First,,"May 22, 2015",31h 24m,,,,,,
612,10267,Switch,PC,31h 25m,70%,,2912484,Completed,First,,"April 26, 2016",31h 25m,,,,,,
613,10267,narsilarg,PC,31h 25m,NR,,8644878,Completed,First,,"March 03, 2019",31h 25m,,,,,,
614,10267,,PC,31h 30m,NR,,5698958,Completed,First,,,31h 30m,,,,,,
615,10267,DavetheTurnip,PC,31h 30m,NR,,4746307,Completed,First,,"July 13, 2017",31h 30m,,,,,,
616,10267,,PC,31h 32m,NR,,9113947,Completed,First,,,31h 32m,,,,,,
617,10267,parker,PC,31h 40m,NR,,55137,Completed,First,,,31h 40m,,,,,,
618,10267,clockworkkiwi,PC,31h 57m,70%,Completed some unnecessary things but far from everything the game had to offer.,479965,Completed,First,,"December 16, 2013",31h 57m,,,,,,
619,10267,,PC,32h,NR,Main Story + a few Sidequests,774201,Completed,First,,,32h,,,,,,
620,10267,,PC,32h,NR,"Hard bosses..., sometimes i was about to give up but a witcher never goes back!",1246507,Completed,First,,,32h,,,,,,
621,10267,,PC,32h,NR,,3055503,Completed,First,31h 20m,,32h,,,,,,
622,10267,,PC,32h,NR,,3387358,Completed,First,,,32h,,,,,,
623,10267,,PC,32h,NR,,8226252,Completed,First,,,32h,,,,,,
624,10267,,PC,32h,NR,,8523849,Completed,First,,,32h,,,,,,
625,10267,,PC,32h,NR,,10937970,Completed,First,,,32h,,,,,,
626,10267,Poplecznik,PC,32h,NR,,7354146,Completed,First,,"October 29, 2018",32h,,,,,,
627,10267,Rivas,PC,32h,NR,,1260806,Completed,First,,,32h,,,,,,
628,10267,Schwagle,PC,32h,NR,,1398455,Completed,First,,"July 17, 2015",32h,,,,,,
629,10267,SobotskyKotlik,PC,32h,100%,,8234068,Completed,First,,"August 18, 2018",32h,,,,,,
630,10267,Suryansh9,PC,32h,80%,Omitted the extra-extra quests and shit,4270470,Completed,First,,,32h,,,,,,
631,10267,T0MERNAT0R,PC,32h,NR,"Not many extras, but I got most of the cards and collected all the top swords and armour.",6606172,Completed,First,,"July 17, 2018",32h,,,,,,
632,10267,Private,PC,32h,NR,,815219,Completed,First,,,32h,,,,,,
633,10267,eltu,PC,32h,NR,,11618083,Completed,First,,"September 08, 2019",32h,,,,,,
634,10267,jonpaull,PC,32h,90%,,180174,Completed,First,,"March 24, 2013",32h,,,,,,
635,10267,pureMG,PC,32h,NR,,778934,Completed,First,,,32h,,,,,,
636,10267,Private,PC,32h 12m,NR,,6186839,Completed,First,,,32h 12m,,,,,,
637,10267,lack61,PC,32h 15m,70%,,3934388,Completed,First,,,32h 15m,,,,,,
638,10267,RiseAgainst03,PC,32h 15m,100%,Main quest + 80% of all quests,188685,Completed,First,,,32h 15m 42s,,,,,,
639,10267,,PC,32h 16m,NR,,9048390,Completed,First,25h 34m 16s,,32h 16m 44s,,48h 12m 03s,,,,
640,10267,Private,PC,32h 18m,100%,,36093,Completed,First,,,32h 18m,,,,,,
641,10267,Zaffirra,PC,32h 29m,NR,,3444409,Replay Completed,Replay,,"October 07, 2016",32h 29m 04s,,,32h 29m 04s /,,,
642,10267,,PC,32h 30m,NR,Beat every quest and sidequest I could.,523009,Completed,First,,,32h 30m,,,,,,
643,10267,somesmart,PC,32h 30m,70%,,10807,Completed,First,,,32h 30m,,,,,,
644,10267,SUVOID,PC,32h 33m,60%,,11428525,Completed,First,,"January 01, 2020",32h 33m,,,,,,
645,10267,,PC,32h 54m,NR,Main Story + Some Extra Quests/Unlockables,6035773,Completed,First,,,32h 54m,,,,,,
646,10267,Private,PC,32h 54m,NR,,105611,Completed,First,,"July 13, 2014",32h 54m,,,,,,
647,10267,,,33h,NR,,291728,Completed,First,,,33h,,,,,,
648,10267,,PC,33h,NR,,291740,Completed,First,,,33h,,,,,,
649,10267,,PC,33h,NR,,291750,Completed,First,,,33h,,,,,,
650,10267,,PC,33h,NR,,1346352,Completed,First,,,33h,,,,,,
651,10267,,PC,33h,NR,,11381880,Completed,Replay,,,33h,,,,,,
652,10267,Strategka,PC,33h,NR,,11381940,Completed,Replay,,"August 15, 2019",33h,,,,,,
653,10267,Stuck,PC,33h,NR,,1376356,Completed,First,,"December 23, 2014",33h,,,,,,
654,10267,Trollbatt,PC,33h,100%,,6263027,Completed,First,,"May 18, 2018",33h,,,,,,
655,10267,bill122,PC,33h,NR,Main story + Extras ( Leisure),2661669,Completed,First,,"February 28, 2016",33h,Great game.,,,,,
656,10267,ketiakpaus,PC,33h,70%,,7800937,Completed,First,,"December 22, 2018",33h,,,,,,
657,10267,line99,PC,33h 08m,NR,,1373728,Completed,First,,"June 06, 2015",33h 08m,,,,,,
658,10267,hycer,PC,33h 30m,NR,,3865640,Completed,First,,,33h 30m,,,,,,
659,10267,joebutler23,PC,33h 30m,NR,,2179931,Completed,First,,"December 03, 2015",33h 30m,,,,,,
660,10267,obake,PC,33h 30m,NR,,10739,Completed,First,,,33h 30m,,,,,,
661,10267,LopperUK,PC,33h 48m,60%,Beat story and most side quests on easy difficulty.,10739765,Completed,First,,"January 03, 2020",33h 48m,,,,,,
662,10267,,PC,34h,NR,,774180,Completed,First,,,34h,,,,,,
663,10267,,PC,34h,NR,,8639265,Completed,First,,,34h,,,,,,
664,10267,,PC,34h,NR,,9516639,Completed,First,,,34h,,,,,,
665,10267,,PC,34h,NR,,10892443,Completed,First,,,34h,,,,,,
666,10267,,PC,34h,NR,,11630671,Completed,First,,,34h,,,,,,
667,10267,Private,PC,34h,70%,,11778815,Completed,First,,"June 07, 2020",34h,,,,,,
668,10267,Hottston,PC,34h,90%,,1314691,Completed,First,,"April 01, 2012",34h,,,,,,
669,10267,Jesse_McAstroturf,PC,34h,60%,,792640,Completed,First,,,34h,,,,,,
670,10267,KeimiOne,PC,34h,80%,,11514929,Completed,First,,"June 25, 2015",34h,,,,,,
671,10267,LittleSparrow,PC,34h,NR,,2732649,Completed,First,,"June 02, 2015",34h,,,,,,
672,10267,ObetydligSten,PC,34h,80%,,11398265,Completed,First,,"April 09, 2020",34h,,,,,,
673,10267,Pyeff,PC,34h,80%,,7803910,Completed,First,,"December 23, 2018",34h,,,,,,
674,10267,Subaphonic,PC,34h,70%,,1151946,Completed,First,,"June 13, 2017",34h,,,,,,
675,10267,Private,PC,34h,NR,,9421559,Completed,First,,"January 21, 2019",34h,,,,,,
676,10267,Private,PC,34h,80%,,661473,Completed,First,,,34h,,,,,,
677,10267,icasperzen,PC,34h,80%,,372826,Completed,First,,"August 13, 2013",34h,,,,,,
678,10267,sephiroth70001,PC,34h,NR,,179109,Playing Completed,First,,"October 21, 2012",34h,,,,,,
679,10267,winmaciek,PC,34h,100%,,10372948,Completed,First,,"November 07, 2019",34h,,,,,,
680,10267,Daiki820,PC,34h 01m,80%,"Zbroja Kruka, 37lvl, Elven ending",2525015,Replay Custom List Completed,Replay,,"November 19, 2016",34h 01m,,,34h 01m /,,,
681,10267,Larux18,PC,34h 05m,NR,,11374338,Completed,First,,"April 16, 2020",34h 05m,,,,,,
682,10267,Jach,PC,34h 16m,NR,,4618465,Completed,First,,,34h 16m,,,,,,
683,10267,JustinBB7,PC,34h 30m,NR,,170406,Completed,First,,"January 10, 2012",34h 30m,,,,,,
684,10267,greywolf00,PC,34h 30m,80%,,419785,Completed,First,,"July 20, 2013",34h 30m,,,,,,
685,10267,solairesflair,PC,34h 30m,NR,,6595040,Completed,First,,,34h 30m,,,,,,
686,10267,vchaim,PC,34h 30m,90%,,8217776,Completed,First,,"September 23, 2019",34h 30m 25s,,,,,,
687,10267,Codc,PC,34h 42m,80%,,192379,Completed,First,,"September 09, 2012",34h 42m,,,,,,
688,10267,Oever1,PC,34h 43m,NR,,9379236,Completed,First,,"August 16, 2019",34h 43m,,,,,,
689,10267,Horacio,PC,34h 48m,NR,,164647,Completed,First,,,34h 48m,,,,,,
690,10267,LLBKI,PC,34h 50m,NR,,10453120,Completed,First,,,34h 50m,,,,,,
691,10267,skeri93,PC,34h 55m,NR,,11041490,Completed,Replay,,"February 23, 2020",34h 55m,,,,,,
692,10267,Pikatxu,PC,34h 55m,70%,,10520536,Completed,First,,,34h 55m 10s,,,,,,
693,10267,,PC,35h,NR,"Didn't go for all the item quests, but I went through some of the non-integral, character-based quests.",291734,Completed,First,,,35h,,,,,,
694,10267,,PC,35h,NR,,291761,Completed,First,,,35h,,,,,,
695,10267,,PC,35h,NR,,1374713,Completed,First,30h,,35h,,,,,,
696,10267,,PC,35h,NR,,10821209,Completed,First,20h,,35h,,,,,,
697,10267,DJPenguinScratch,PC,35h,70%,,1261660,Completed,First,,"February 22, 2010",35h,,,,,,
698,10267,KiLLi4N,PC,35h,NR,,1343211,Completed,First,,May 2015,35h,,,,,,
699,10267,Lotark,PC,35h,NR,,1492353,Completed,First,,"September 14, 2015",35h,,,,,,
700,10267,Skrimir,PC,35h,NR,,6302738,Completed,First,,"May 26, 2018",35h,,,,,,
701,10267,Sphagnum,PC,35h,100%,,686350,Backlog Completed,Replay,,"February 19, 2014",35h,,,35h /,,,
702,10267,StoicLoofah,PC,35h,80%,,6062093,Completed,First,,,35h,,,,,,
703,10267,Subaris,PC,35h,NR,,8467238,Completed,First,,"March 15, 2019",35h,,,,,,
704,10267,abysseus,PC,35h,NR,,5764920,Completed,First,,"June 22, 2017",35h,,,,,,
705,10267,crnisokol,PC,35h,90%,,148403,Completed,Replay,,"July 10, 2012",35h,,,,,,
706,10267,Private,PC,35h,NR,,4145394,Completed,First,,"March 18, 2017",35h,,,,,,
707,10267,dalisharcher,PC,35h,NR,,977411,Completed,First,,"October 13, 2014",35h,,,,,,
708,10267,devster31,PC,35h,80%,,30535,Completed,First,,,35h,,,,,,
709,10267,fergferg447,PC,35h,NR,,10826383,Completed,First,,"January 16, 2020",35h,,,,,,
710,10267,Private,PC,35h,80%,,386256,Completed,First,,,35h,,,,,,
711,10267,reinth,PC,35h,NR,,400544,Completed,First,,"June 01, 2015",35h,,,,,,
712,10267,sMaLeCz7,PC,35h,80%,,10635679,Completed,Replay,,"December 31, 2016",35h,,,,,,
713,10267,Private,PC,35h,100%,,6631527,Completed,First,,"March 31, 2018",35h,,,,,,
714,10267,thefreak,PC,35h,70%,Main Story + About 80% of side quests,1220304,Completed,First,,"March 01, 2015",35h,,,,,,
715,10267,ultkabutrimon,PC,35h,90%,main story + most sidequests,1354954,Completed,First,,"May 21, 2015",35h,,,,,,
716,10267,Jehloz,PC,35h 03m,NR,,9219671,Completed,First,,,35h 03m,,,,,,
717,10267,linggrad,PC,35h 20m,NR,,1344462,Completed,First,,"May 27, 2015",35h 20m,,,,,,
718,10267,,PC,35h 30m,NR,"Main Story, Side Quests, All dialogue options + one adventure",4205459,Completed,First,,,35h 30m,,,,,,
719,10267,varlope,PC,35h 30m,90%,,42960,Completed,First,,,35h 30m,,,,,,
720,10267,romanchesakov,PC,35h 30m,90%,,4601187,Completed,First,,"June 20, 2017",35h 30m 23s,,,,,,
721,10267,Terlan_357,PC,35h 38m,90%,,1273843,Completed,First,30h 16m,"April 01, 2015",35h 38m,,,,,,
722,10267,Private,PC,35h 40m,90%,,116950,Completed,First,,"June 26, 2012",35h 40m,,,,,,
723,10267,,PC,36h,NR,,291755,Completed,First,,,36h,,,,,,
724,10267,,PC,36h,NR,,365522,Completed,First,,,36h,,,,,,
725,10267,,PC,36h,NR,,808991,Completed,First,,,36h,,,,,,
726,10267,,PC,36h,NR,Main Plotline and most major sidequests,986495,Completed,First,,,36h,,,,,,
727,10267,,PC,36h,NR,,1392102,Completed,First,,,36h,,,,,,
728,10267,,PC,36h,NR,,4561773,Completed,First,,,36h,,,,,,
729,10267,,PC,36h,NR,I've done every quest I found,4584022,Completed,First,,,36h,,,,,,
730,10267,,PC,36h,NR,,10732532,Completed,First,,,36h,,,,,,
731,10267,,PC,36h,NR,,10749876,Completed,First,,,36h,,,,,,
732,10267,,PC,36h,NR,,10937971,Completed,First,,,36h,,,,,,
733,10267,Cephas28,PC,36h,NR,,1720241,Completed,First,,,36h,,,,,,
734,10267,FortunaK,PC,36h,NR,,10961260,Completed,First,,"February 08, 2020",36h,,,,,,
735,10267,JustinBB7,PC,36h,NR,,4734844,Completed,Replay,,"May 22, 2017",36h,,,,,,
736,10267,Racey,PC,36h,NR,,1372126,Completed,First,,"June 05, 2015",36h,,,,,,
737,10267,SylarSX,PC,36h,90%,,6144295,Completed,First,,"April 19, 2018",36h,,,,,,
738,10267,aigi,PC,36h,80%,,11082836,Completed,First,,2016,36h,,,,,,
739,10267,computerandy9,PC,36h,80%,Main Story + All sex cards,1425753,Completed,First,,"June 30, 2015",36h,,,,,,
740,10267,deepwoodsoff,PC,36h,90%,Main story + nearly all sidequests,2414843,Completed,First,,"April 23, 2016",36h,,,,,,
741,10267,diegoplus,PC,36h,NR,,1018093,Completed,First,,"December 28, 2014",36h,,,,,,
742,10267,expona23,PC,36h,80%,,10841331,Completed,First,,"January 18, 2020",36h,,,,,,
743,10267,hengst2404,PC,36h,90%,Finished main game and sidequests as non-human ally,12708,Completed,First,,,36h,,,,,,
744,10267,hkkane,PC,36h,NR,,10511614,Completed,First,,"November 30, 2019",36h,,,,,,
745,10267,leassel,PC,36h,NR,,7380210,Completed,First,,,36h,,,,,,
746,10267,rocknroll08,PC,36h,NR,,11719900,Completed,First,,,36h,,,,,,
747,10267,wolo777,PC,36h,90%,,11719810,Completed,First,,"August 31, 2018",36h,,,,,,
748,10267,muccos,PC,36h 12m,80%,,11993631,Completed,Replay,,"June 20, 2020",36h 12m,,,,,,
749,10267,WereWolf_PL,PC,36h 12m,100%,,238423,Completed,First,,,36h 12m 34s,,,,,,
750,10267,,PC,36h 21m,NR,,8703564,Completed,First,,,36h 21m,,,,,,
751,10267,MadGamer,PC,36h 21m,70%,,8703572,Completed,First,,"May 02, 2019",36h 21m,,,,,,
752,10267,,PC,36h 30m,NR,,5561654,Completed,First,,,36h 30m,,,,,,
753,10267,Private,PC,36h 30m,80%,,1384448,Completed,Replay,,,36h 30m,,,,,,
754,10267,Immaturian,PC,36h 45m,NR,,3455936,Completed,First,,"September 25, 2016",36h 45m 16s,,,,,,
755,10267,Tomek,PC,36h 49m,70%,,10355466,Completed,First,,"July 19, 2015",36h 49m,,,,,,
756,10267,Nailon,PC,36h 50m,80%,,6156189,Completed,First,,"April 22, 2018",36h 50m,,,,,,
757,10267,Blackbird,PC,36h 53m,NR,,4579534,Completed,First,,,36h 53m,,,,,,
758,10267,,PC,37h,NR,,391478,Completed,First,,,37h,,,,,,
759,10267,,PC,37h,NR,,827913,Completed,First,,,37h,,,,,,
760,10267,,PC,37h,NR,,1054023,Completed,First,,,37h,,,,,,
761,10267,,PC,37h,NR,,1358495,Completed,First,,,37h,,,,,,
762,10267,,PC,37h,NR,,3709766,Completed,First,,,37h,,,,,,
763,10267,Desigos,PC,37h,90%,,370798,Completed,First,,"August 11, 2013",37h,,,,,,
764,10267,Elynn,PC,37h,NR,,3652126,Completed,First,,"November 29, 2016",37h,,,,,,
765,10267,J_Rantanen,PC,37h,90%,,5137128,Completed,First,,"January 31, 2015",37h,,,,,,
766,10267,Private,PC,37h,NR,,11810565,Completed,First,,,37h,,,,,,
767,10267,Private,PC,37h,80%,,1018316,Completed,First,,"March 01, 2015",37h,,,,,,
768,10267,Medkan,PC,37h,NR,,10126863,Completed,First,,"August 24, 2019",37h,,,,,,
769,10267,Rus_Kulyasov,PC,37h,NR,,5835365,Completed,Replay,,,37h,,,,,,
770,10267,Private,PC,37h,80%,,6056589,Completed,First,,"October 07, 2017",37h,,,,,,
771,10267,SteelSCH,PC,37h,NR,,2334258,Completed,First,,,37h,,,,,,
772,10267,TiesKing,PC,37h,NR,,1348179,Completed,First,31h,"May 17, 2015",37h,,,,,,
773,10267,Webley3,PC,37h,NR,,4992979,Completed,First,,,37h,,,,,,
774,10267,WhityWolf,PC,37h,NR,,10169426,Completed,First,,,37h,,,,,,
775,10267,ati,PC,37h,NR,,8113326,Completed,First,,"January 24, 2019",37h,,,,,,
776,10267,domanskyi,PC,37h,70%,,7942942,Completed,First,,"January 04, 2019",37h,,,,,,
777,10267,francisbins,PC,37h,80%,,11965690,Completed,First,,"January 26, 2018",37h,,,,,,
778,10267,jnjplaysxbox,PC,37h,NR,,11453084,Completed,First,,"April 30, 2015",37h,,,,,,
779,10267,lindahamilton,PC,37h,80%,,209077,Completed,First,,"December 19, 2012",37h,,,,,,
780,10267,metroidisbest,PC,37h,90%,,41112,Completed,First,,"December 29, 2013",37h,,,,,,
781,10267,polilladefuego,PC,37h,70%,,955570,Completed,First,34h,"September 28, 2014",37h,,,,,,
782,10267,versader,PC,37h,70%,,999346,Completed,First,,,37h,,,,,,
783,10267,bayhan2000,PC,37h 05m,NR,,4526584,Completed,First,,"July 28, 2017",37h 05m,,,,,,
784,10267,,PC,37h 15m,NR,,10821011,Completed,First,,,37h 15m,,,,,,
785,10267,terminal,PC,37h 24m,90%,,1557290,Backlog Completed,First,,"April 11, 2016",37h 24m,,,37h 24m /,,,
786,10267,zabinko,PC,37h 24m,NR,,8535751,Completed,First,,"April 29, 2014",37h 24m,,,,,,
787,10267,,PC,37h 26m,NR,,10710432,Completed,First,,,37h 26m 12s,,,,,,
788,10267,probodom,PC,37h 26m,NR,,5531604,Completed,First,,"December 28, 2016",37h 26m 55s,,,,,,
789,10267,,PC,37h 29m,NR,,8386759,Completed,First,,,37h 29m,,,,,,
790,10267,Slyght,PC,37h 30m,NR,,40511,Completed,First,,,37h 30m,,,,,,
791,10267,kreys89,PC,37h 39m,NR,,3935097,Completed,First,,,37h 39m,,,,,,
792,10267,ellbobby,PC,37h 44m,NR,,5184377,Completed,First,,,37h 44m,,,,,,
793,10267,,PC,37h 50m,NR,,791553,Completed,First,,,37h 50m,,,,,,
794,10267,PsychoFox,PC,37h 54m,NR,,9069861,Completed,First,,"July 02, 2019",37h 54m,,,,,,
795,10267,Radicchio32,PC,37h 57m,NR,,6489538,Completed,First,,"August 07, 2018",37h 57m 53s,,,,,,
796,10267,,PC,38h,NR,,407358,Completed,First,,,38h,,,,,,
797,10267,,PC,38h,NR,,472460,Completed,First,,,38h,,,,,,
798,10267,,PC,38h,NR,Main Story + A lot of Secondary Missions + Being lost sometimes,777975,Completed,First,,,38h,,,,,,
799,10267,,PC,38h,NR,,1001324,Completed,First,28h,,38h,,,,,,
800,10267,,PC,38h,NR,,3071614,Completed,First,,,38h,,,,,,
801,10267,,PC,38h,NR,,7010148,Completed,First,,,38h,,,,,,
802,10267,,Mac,38h,NR,Main Story + Extra Quests/Unlockables,7309511,Completed,First,,,38h,,,,,,
803,10267,Berkki,PC,38h,NR,,11482269,Completed,First,,,38h,,,,,,
804,10267,Private,PC,38h,80%,,5869395,Completed,First,,"February 07, 2018",38h,,,,,,
805,10267,Darthaegis,PC,38h,70%,,1326988,Completed,First,,"June 19, 2014",38h,,,,,,
806,10267,DougieFFC,PC,38h,80%,,4369461,Completed,First,,"May 15, 2015",38h,,,,,,
807,10267,Ferrumoff,PC,38h,NR,,1432015,Completed,First,,"May 05, 2015",38h,,,,,,
808,10267,Fichox,PC,38h,90%,,440450,Completed,First,,"October 09, 2013",38h,,,,,,
809,10267,Fraktaal,PC,38h,90%,,1347426,Completed,First,,"May 03, 2015",38h,,,,,,
810,10267,Jack1l,PC,38h,80%,,11308396,Completed,First,,"March 31, 2020",38h,,,,,,
811,10267,Nanakix,PC,38h,100%,i've done 90% of the quests i'd say. Taking my time.,3323412,Completed,First,,"August 12, 2016",38h,,,,,,
812,10267,NeutralPlatypus,PC,38h,80%,"Tried to get 100%, however, some quests were left unfinished and progressed too far in the story to go back and finish",1415465,Completed,First,,"June 22, 2015",38h,,,,,,
813,10267,Private,PC,38h,80%,,8289146,Completed,First,,,38h,,,,,,
814,10267,SuperSchek,PC,38h,NR,,1533208,Completed,First,,"July 13, 2015",38h,,,,,,
815,10267,SwagimirP,PC,38h,NR,,1160501,Completed,First,,"January 31, 2015",38h,,,,,,
816,10267,Zaxerone,,38h,NR,,84149,Completed,First,,,38h,,,,,,
817,10267,Private,PC,38h,100%,,2305703,Completed,First,,,38h,,,,,,
818,10267,castle,PC,38h,NR,,3589772,Completed,First,,"November 06, 2016",38h,,,,,,
819,10267,Private,PC,38h,80%,,10741239,Completed,First,,"June 20, 2017",38h,,,,,,
820,10267,gplayersv,PC,38h,NR,,189017,Completed,First,,,38h,,,,,,
821,10267,iScreaaam,PC,38h,80%,,426848,Completed,First,,"September 28, 2013",38h,,,,,,
822,10267,Private,PC,38h,NR,,2918194,Completed,First,,"April 28, 2016",38h,,,,,,
823,10267,kianweic,PC,38h,NR,,8545589,Completed,First,,"October 28, 2009",38h,,,,,,
824,10267,kiprick,PC,38h,90%,,8194620,Completed,First,,,38h,,,,,,
825,10267,kitdawson,PC,38h,NR,Normal Difficulty. Completed most quests. Level 35.,8900265,Completed,First,,"June 05, 2019",38h,,,,,,
826,10267,saikoni,PC,38h,NR,,8934588,Completed,First,,"June 11, 2019",38h,,,,,,
827,10267,shmef,PC,38h,NR,,10445466,Completed,First,,"January 16, 2020",38h,,,,,,
828,10267,szaromir,PC,38h,NR,,3924851,Completed,First,,"March 19, 2017",38h,,,,,,
829,10267,wunani40,PC,38h,80%,Great Story.,168072,Completed,First,,"August 13, 2012",38h,,,,,,
830,10267,Excelsior,PC,38h 09m,70%,"Missed one side-quest or two, and some romance cards. Also doesn't include ""New Adventures"". Otherwise 100% on Medium.",2218311,Completed,First,,"August 05, 2019",38h 09m 52s,Almost everything on Medium difficulty.,,,,,
831,10267,R4bert,PC,38h 12m,100%,,607264,Playing Backlog Replay Custom List Completed Retired,First,34h 22m 01s,"August 31, 2008",38h 12m 11s,,55h 02m 11s,,,,
832,10267,McSavaloy,PC,38h 18m,70%,,80943,Completed,First,,,38h 18m,,,,,,
