,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Speedrun,Personal Notes,100% Speedrun,Progress
599,5304,fusrodah,PC,3h,90%,,9104366,Completed,First,"July 08, 2019",3h,,,,,,
600,5304,gamerbhoy,Nintendo Switch,3h,NR,,6510089,Completed,First,"June 10, 2019",3h,,,,,,
601,5304,gravitypulls,PC,3h,NR,,337088,Completed,First,"September 19, 2013",3h,,,,,,
602,5304,gustofsin,PC,3h,NR,,3852598,Completed,First,"April 23, 2017",3h,,,,,,
603,5304,h4lc0n,PC,3h,NR,,1052054,Completed,First,,3h,,,,,,
604,5304,hanafuda,PC,3h,NR,,3000825,Completed,First,"May 22, 2016",3h,,,,,,
605,5304,hbkiler,PC,3h,90%,,1993013,Completed,First,"September 01, 2015",3h,,,,,,
606,5304,hor_mol,PC,3h,60%,,7076337,Completed,First,"November 01, 2018",3h,,,,,,
607,5304,hylian_pirate,PC,3h,80%,,4250,Completed,First,,3h,,,,,,
608,5304,ian7j2,PC,3h,NR,,124543,Completed,First,"June 03, 2012",3h,,,,,,
609,5304,Private,PC,3h,80%,,473127,Completed,First,"November 10, 2013",3h,,,,,,
610,5304,Private,PlayStation 4,3h,90%,,7344925,Completed,First,"October 27, 2018",3h,,,,,,
611,5304,Private,PC,3h,60%,,1245751,Completed,First,"June 01, 2013",3h,,,,"Overrated, but okay. Short.",,
612,5304,joehall,PC,3h,NR,,4752475,Completed,First,,3h,,,,,,
613,5304,jsswirus,PC,3h,NR,,3758291,Completed,First,,3h,,,,,,
614,5304,kaqo,PC,3h,60%,,401364,Completed,First,,3h,,,,,,
615,5304,kartawyh1337,PC,3h,NR,,11538622,Completed,First,"April 23, 2020",3h,,,,,,
616,5304,kdta123,PC,3h,NR,,4051415,Completed,First,"February 11, 2017",3h,,,,,,
617,5304,kevo1237,PC,3h,90%,,656332,Completed,First,"March 06, 2014",3h,,,,,,
618,5304,kotra97,PC,3h,NR,,11817874,Completed,First,"May 23, 2020",3h,,,,,,
619,5304,Private,PC,3h,60%,,8216247,Completed,First,"February 06, 2019",3h,,,,,,
620,5304,kyzation,,3h,NR,,80474,Completed,First,,3h,,,,,,
621,5304,Private,PC,3h,60%,,3495629,Completed,First,,3h,,,,,,
622,5304,leassel,PC,3h,NR,,7380192,Completed,First,,3h,,,,,,
623,5304,Private,PC,3h,90%,,622021,Completed,First,"November 01, 2012",3h,,,,,,
624,5304,Private,PC,3h,NR,,3562950,Completed,First,"February 24, 2018",3h,,,,,,
625,5304,leon4scott,PC,3h,NR,,5023260,Completed,First,,3h,,,,,,
626,5304,letsgetsomeruns,PC,3h,NR,,1256477,Completed,First,"January 05, 2012",3h,,,,,,
627,5304,lifecrisis,PC,3h,NR,,5506998,Completed,First,,3h,,,,,,
628,5304,llanowor,PC,3h,NR,,4221630,Completed,First,"December 17, 2016",3h,,,,,,
629,5304,lograf,PC,3h,NR,,783876,Completed,First,"June 30, 2014",3h,,,,,,
630,5304,lossforwords,PC,3h,80%,,2041997,Completed,First,,3h,,,,,,
631,5304,Private,Mac,3h,80%,,609656,Completed,First,"June 18, 2013",3h,4h,5h,,,,
632,5304,luapy,PC,3h,80%,,388525,Completed,First,"April 01, 2013",3h,,,,,,
633,5304,luizp21,PC,3h,70%,,8403088,Completed,First,"March 04, 2019",3h,,,,,,
634,5304,Private,PC,3h,80%,,3839458,Completed,First,"December 30, 2016",3h,,,,,,
635,5304,mantinez,PC,3h,90%,,2549113,Completed,First,"August 24, 2012",3h,5h 30m,,,,,
636,5304,mariusz673,PC,3h,NR,,6212289,Completed,First,"May 06, 2018",3h,,,,,,
637,5304,matteo_zel,PC,3h,80%,,2814782,Completed,First,"July 09, 2017",3h,,,,,,
638,5304,mattgamer,PC,3h,NR,Excellent game with a couple tough puzzles that may need some online hints.,267999,Completed,First,"February 22, 2013",3h,,,,,,
639,5304,mattlevonian,PC,3h,100%,,2550478,Completed,First,,3h,,,,,,
640,5304,maycaf,PC,3h,NR,,5375767,Completed,First,,3h,,,,,,
641,5304,metaloopa,PC,3h,NR,,11288219,Completed,First,"March 29, 2020",3h,,,,,,
642,5304,mickeyc22,PlayStation Vita,3h,80%,,1408824,Completed,First,"June 22, 2015",3h,,,,,,
643,5304,Private,PC,3h,NR,,11521964,Completed,First,"July 06, 2014",3h,,,,,,
644,5304,mordecai44,PC,3h,80%,,7445802,Completed,First,"June 03, 2017",3h,,,,,,
645,5304,mrtyman,PC,3h,NR,,2286775,Completed,First,,3h,,,,,,
646,5304,mulberry,PC,3h,NR,,541871,Completed,First,"December 30, 2013",3h,,,,,,
647,5304,n1vek215,PC,3h,NR,,278245,Completed,First,"June 03, 2013",3h,,,,,,
648,5304,neoXclusive,PC,3h,NR,,8546086,Completed,First,,3h,,,,,,
649,5304,nickfortune,Xbox 360,3h,80%,,652199,Completed,First,"March 02, 2014",3h,,,,,,
650,5304,notanaiyet,PC,3h,90%,,7372868,Completed,First,2017,3h,,,,,,
651,5304,notorious_roy,PC,3h,50%,,7053304,Completed,First,"September 15, 2018",3h,,,,,,
652,5304,ohallright,PC,3h,NR,,2588155,Completed,First,,3h,,,,,,
653,5304,oskarbu,PC,3h,NR,,9131127,Completed,First,"July 10, 2019",3h,,,,,,
654,5304,Private,PC,3h,80%,,415535,Completed,First,"September 16, 2012",3h,,,,"Saw a few eggs by chance, but never bothered with the extra collectibles after I completed the game.",,
655,5304,pez,PlayStation Vita,3h,70%,,10905023,Completed,Replay,"December 11, 2013",3h,,,,,,
656,5304,phesto,PC,3h,90%,,1385426,Completed,First,"June 18, 2015",3h,,,,,,
657,5304,polonar,Xbox 360,3h,90%,,48415,Completed,First,,3h,,,,,,
658,5304,rpbozeman,Xbox 360,3h,80%,,423732,Completed,First,,3h,,,,,,
659,5304,Private,PC,3h,80%,,514735,Completed,First,,3h,,,,,,
660,5304,sarge007,PlayStation 4,3h,NR,,3230723,Completed,Replay,"July 15, 2016",3h,,,,,,
661,5304,Private,PC,3h,NR,,11477639,Completed,First,"March 09, 2015",3h,,,,,,
662,5304,scam,PlayStation 4,3h,NR,,3821219,Completed,First,"December 29, 2016",3h,5h,,,,,
663,5304,scienceguy121,PC,3h,NR,,10298249,Completed,First,"October 22, 2019",3h,,,,,,
664,5304,sebbio,PC,3h,NR,,942313,Completed,First,"September 19, 2014",3h,,,,,,
665,5304,sectar,PC,3h,NR,,1258070,Completed,First,,3h,,,,,,
666,5304,senoctar,PC,3h,80%,,4190832,Completed,First,"March 15, 2017",3h,,,,,,
667,5304,sephibot,PC,3h,70%,,1356936,Completed,First,"November 27, 2011",3h,,,,,,
668,5304,silverfox292,PC,3h,NR,,8684222,Completed,First,"June 04, 2012",3h,,,,,,
669,5304,slloom,PC,3h,NR,,6108691,Completed,First,"April 11, 2018",3h,,,,,,
670,5304,smmac41,PC,3h,80%,,1713864,Completed,First,"October 25, 2010",3h,,,,,,
671,5304,soiber,PC,3h,NR,,2100009,Completed Retired,First,"November 24, 2013",3h,,,,,,
672,5304,spes,PC,3h,NR,,1446299,Completed,First,"September 18, 2013",3h,,,,,,
673,5304,srfrog,Xbox 360,3h,NR,,326116,Completed,First,"July 23, 2011",3h,,,,,,
674,5304,srfrog,PC,3h,NR,took four total playthroughs to get through with less than 5 deaths.,881320,Completed,Replay,"August 05, 2014",3h,,6h 30m,,,,
675,5304,stark7697,PC,3h,90%,,11803267,Completed,First,"February 25, 2019",3h,,,,,,
676,5304,stevekwan,iOS,3h,90%,,108290,Completed,First,"May 19, 2014",3h,,,,,,
677,5304,Private,PC,3h,70%,,10937273,Completed,First,,3h,,,,,,
678,5304,sturdyserpent,PC,3h,90%,,7390451,Completed,First,,3h,,,,,,
679,5304,stuvning,,3h,NR,,113222,Completed,First,,3h,,,,,,
680,5304,sw38130,PC,3h,NR,,4395559,Completed,First,"May 07, 2017",3h,,,,,,
681,5304,t0402257,PC,3h,NR,,9353866,Completed,First,"July 07, 2019",3h,,,,,,
682,5304,tasoscon,PC,3h,100%,,643465,Completed,Replay,,3h,,,,,,
683,5304,thiagovnd,PC,3h,NR,,1300979,Completed,First,,3h,,,,,,
684,5304,tijgertoes,PC,3h,NR,,3188551,Completed,First,"July 06, 2016",3h,,,,,,
685,5304,truewarhead,PC,3h,NR,,154199,Completed,First,"July 23, 2012",3h,,,,,,
686,5304,trysmeth,PC,3h,NR,,10262958,Completed,First,,3h,,,,,,
687,5304,vgolev,PC,3h,NR,,3520697,Completed,First,"January 04, 2012",3h,,,,,,
688,5304,victorhenriquetx,PC,3h,NR,,9102570,Completed,First,"November 10, 2019",3h,,,,,,
689,5304,vviippeerrr,PC,3h,NR,,1806232,Completed,First,"September 11, 2011",3h,,,,,,
690,5304,vxjt,PC,3h,NR,,4482498,Completed,First,,3h,,,,,,
691,5304,webertsilva,PC,3h,90%,,9605777,Completed,First,"September 13, 2018",3h,,,,,,
692,5304,whipert,PC,3h,NR,,11330589,Completed,First,"February 05, 2018",3h,,,,,,
693,5304,whitenoize,PlayStation 4,3h,70%,,10810077,Completed,First,"August 14, 2015",3h,,,,,,
694,5304,wilsonfmn,PC,3h,70%,,494046,Completed,First,"November 25, 2013",3h,,,,,,
695,5304,xefer,PC,3h,NR,,4612401,Completed,First,"June 23, 2017",3h,,,,,,
696,5304,xenos,PC,3h,90%,,3410851,Completed,First,"September 08, 2016",3h,,,,,,
697,5304,Private,PC,3h,100%,,27222,Completed,First,"June 20, 2012",3h,,,,,,
698,5304,xpeetahx,PC,3h,NR,,3252853,Completed,First,,3h,,,,,,
699,5304,Kalina,PC,3h,80%,,1224134,Completed,First,"May 31, 2015",3h 11s,,,,,,
700,5304,TehArtMonkey,PC,3h 01m,70%,,5264261,Completed,First,"August 19, 2014",3h 01m,,,,,,
701,5304,caseykenobi,PC,3h 01m,NR,,422478,Completed,First,"April 21, 2014",3h 01m,,,,,,
702,5304,Kal_wardin,PC,3h 01m,80%,,11705229,Completed,First,"May 11, 2020",3h 01m 12s,,,,,,
703,5304,Dgauss,PC,3h 01m,NR,,5741186,Completed,First,,3h 01m 20s,,,,,,
704,5304,,PC,3h 02m,NR,,288314,Completed,First,,3h 02m,,,,,,
705,5304,Blackbird,PC,3h 02m,NR,,4450911,Completed,First,"May 20, 2017",3h 02m,,,,,,
706,5304,Helios,PC,3h 02m,NR,,1749108,Completed,First,"June 19, 2012",3h 02m,,,,,,
707,5304,LeonRez,PC,3h 02m,40%,,5914931,Completed,First,"May 10, 2018",3h 02m,4h 10m,5h 45m,,,,
708,5304,,PC,3h 02m,NR,,9185729,Completed,First,,3h 02m 05s,3h 05m 05s,5h 05m 03s,,,,
709,5304,Milanmano,PC,3h 03m,NR,,1999106,Completed,First,,3h 03m,,,,,,
710,5304,Respomar,PC,3h 03m,70%,Could vaguely remember most puzzles from playing it with a friend 2 years ago.,7515242,Completed,Replay,"October 30, 2018",3h 03m,,,,"Loved it. Played it with a friend at their place and bought it myself on Steam to play it live. You can see the playthrough on my Twitch, it's German though :p",,
711,5304,kobong,PC,3h 03m,80%,,5639494,Completed,First,"January 20, 2018",3h 03m 27s,,,,,,
712,5304,Goku14,PlayStation 3,3h 03m,70%,,503443,Custom List 2 Completed,First,"November 07, 2014",3h 03m 39s,,,,,,5h 55m 08s /
713,5304,DarkAngelAnubis,PlayStation 3,3h 04m,100%,,634039,Completed,First,,3h 04m,,,,,,
714,5304,Ghost3030,PC,3h 04m,50%,,1257137,Completed,First,"April 15, 2014",3h 04m,,,,,,
715,5304,MarkT2711,PC,3h 04m,NR,,808186,Completed,First,,3h 04m,,,,,,
716,5304,hornmusiker,PC,3h 04m,60%,,5067259,Completed,First,"September 18, 2017",3h 04m,,,,,,
717,5304,firegamer273,PC,3h 04m,NR,,6950653,Completed,First,"January 01, 2020",3h 04m 56s,,,,,,
718,5304,,Xbox One,3h 05m,NR,,3189840,Completed,First,,3h 05m,,,,,,
719,5304,,PC,3h 05m,NR,"Do not look up puzzles, its more fun to do the same thing over and over again like a mad man, until *click*",3285960,Completed,First,,3h 05m,,,,,,
720,5304,Ferrumoff,PC,3h 05m,NR,,1432182,Completed,First,"August 18, 2011",3h 05m,,,,,,
721,5304,GetFR3AKY,PC,3h 05m,NR,,11580940,Completed,First,"September 11, 2016",3h 05m,,,,,,
722,5304,Hohoimanneke,PC,3h 05m,70%,,422975,Completed,First,"September 22, 2013",3h 05m,,,,,,
723,5304,Omac,PC,3h 05m,90%,,171888,Completed,First,"June 03, 2012",3h 05m,,,,,,
724,5304,Pep300,PlayStation 4,3h 05m,NR,,5713266,Completed,First,"January 09, 2018",3h 05m,,,,,,
725,5304,Sankt_Magni,PC,3h 05m,NR,,7104968,Completed,First,"September 23, 2018",3h 05m,,,,,,
726,5304,kervinho,PlayStation 4,3h 05m,NR,,9016553,Completed,First,"May 26, 2018",3h 05m,,,,,,
727,5304,,PC,3h 06m,NR,,288305,Completed,First,,3h 06m,,,,,,
728,5304,,Mac,3h 06m,NR,,288339,Completed,First,,3h 06m,,,,,,
729,5304,,PC,3h 06m,NR,,5413458,Completed,First,,3h 06m,,,,,,
730,5304,,PC,3h 06m,NR,,7554542,Completed,First,,3h 06m,,,,,,
731,5304,AmateurDan,PC,3h 06m,70%,,922231,Completed,First,,3h 06m,,,,,,
732,5304,Crofteh,Mac,3h 06m,NR,,327159,Completed,First,"September 26, 2014",3h 06m,,,,,,
733,5304,Doubler_Z,PC,3h 06m,50%,,4742425,Completed,First,"June 24, 2017",3h 06m,,,,,,
734,5304,Farzeer,PC,3h 06m,70%,,470751,Completed,First,"May 29, 2014",3h 06m,,,,,,
735,5304,GeminiDragon357,PC,3h 06m,80%,,37971,Completed,First,,3h 06m,,,,,,
736,5304,LeiAdeline,PC,3h 06m,NR,,1371835,Completed,First,,3h 06m,,,,,,
737,5304,NotaBlueShell,PC,3h 06m,80%,,11082987,Completed,First,"January 05, 2020",3h 06m,,,,,,
738,5304,Roshmain,PC,3h 06m,80%,,3302809,Completed,First,"August 10, 2016",3h 06m,,,,,,
739,5304,Turkeydipking,PC,3h 06m,100%,,1439966,Completed,First,,3h 06m,,,,,,
740,5304,YoNoNintendo,PC,3h 06m,NR,,4611376,Completed,First,,3h 06m,,,,,,
741,5304,ksonicz,PC,3h 06m,NR,,6297747,Completed,First,"May 25, 2018",3h 06m,,,,,,
742,5304,letstalkaboutdune,PC,3h 06m,90%,,7115104,Completed,First,"July 07, 2018",3h 06m,,,,,,
743,5304,thevoodoomonkey,PC,3h 06m,70%,,418710,Completed,First,"September 18, 2013",3h 06m,,,,,,
744,5304,vaxoxen,PC,3h 06m,50%,,141091,Completed,First,"June 28, 2012",3h 06m,,,,,,
745,5304,JustMoth,PlayStation Vita,3h 06m,70%,,1166913,Completed,First,"March 17, 2015",3h 06m 06s,,,,,,
746,5304,grumbel,PC,3h 07m,60%,,15225,Completed,First,,3h 07m,,,,,,
747,5304,no_great_name,PC,3h 07m,NR,,2186553,Completed,First,,3h 07m,,,,,,
748,5304,sansa,PC,3h 07m,NR,,6774491,Completed,First,,3h 07m,,,,,,
749,5304,Gabr13l,PC,3h 08m,NR,,8275490,Completed,First,"February 16, 2019",3h 08m,,,,,,
750,5304,crisro996,PC,3h 08m,90%,,5805772,Completed,First,,3h 08m,,,,,,
751,5304,Private,PC,3h 08m,40%,,1152991,Completed,First,"January 25, 2017",3h 08m 26s,,,,,,
752,5304,atomicburton89,Xbox One,3h 09m,NR,,3866228,Completed Retired,First,"November 27, 2017",3h 09m,,,,,,
753,5304,,PC,3h 10m,NR,,288298,Completed,First,,3h 10m,,,,,,
754,5304,,PC,3h 10m,NR,,288323,Completed,First,,3h 10m,,,,,,
755,5304,,PC,3h 10m,NR,,288338,Completed,First,,3h 10m,,,,,,
756,5304,,PlayStation 4,3h 10m,NR,,3766074,Completed,First,,3h 10m,,,,,,
757,5304,,Nintendo Switch,3h 10m,NR,,7326138,Completed,First,,3h 10m,,,,,,
758,5304,5t4lk3r,PC,3h 10m,NR,,7973082,Completed,First,,3h 10m,,3h 41m,,,,
759,5304,Boske,PC,3h 10m,NR,,11025662,Completed,First,"February 20, 2020",3h 10m,,,,,,
760,5304,Guena42,PC,3h 10m,NR,,8488311,Completed,First,"March 19, 2019",3h 10m,,,,,,
761,5304,Limes,PC,3h 10m,NR,,138983,Completed,First,,3h 10m,,,,,,
762,5304,Misuky,PC,3h 10m,100%,,3022164,Completed,First,"May 28, 2016",3h 10m,,,,,,
763,5304,Pawulon,PC,3h 10m,NR,5/13 Achievements,8684246,Completed,First,"April 28, 2019",3h 10m,,,,,,
764,5304,Ruben,PC,3h 10m,NR,,8806191,Completed,First,"May 18, 2019",3h 10m,,,,,,
765,5304,Xiidon,PC,3h 10m,90%,,421188,Completed,First,"October 11, 2012",3h 10m,,,,,,
766,5304,donvitogonzalle,PC,3h 10m,NR,,5402683,Completed,First,"December 24, 2017",3h 10m,,,,,,
767,5304,kn00tcn,PC,3h 10m,80%,,299117,Completed,First,,3h 10m,,,,,,
768,5304,rflktrz,PC,3h 10m,70%,,3373814,Completed,First,"August 29, 2016",3h 10m,,,,,,
769,5304,zealenv,PC,3h 10m,70%,,364211,Completed,First,"August 06, 2013",3h 10m,,,,,,
770,5304,AnalogStack,Xbox One,3h 11m,80%,,8867356,Completed,First,"May 30, 2019",3h 11m,,,,,,
771,5304,savster550,PC,3h 11m,NR,,904187,Completed,First,"September 30, 2013",3h 11m,3h 50m,,,,,
772,5304,Private,PC,3h 11m,NR,,11176507,Completed,First,"February 13, 2012",3h 11m,,,,,,
773,5304,zeta3100,Xbox One,3h 11m,NR,,3265964,Completed Retired,First,"July 13, 2015",3h 11m,,,,,,
774,5304,skullsboy,PC,3h 11m,80%,,672402,Completed,First,"March 22, 2014",3h 11m 12s,,,,,,
775,5304,Malfeito,PC,3h 11m,90%,,3172189,Completed,First,"July 04, 2016",3h 11m 22s,,,,,,
776,5304,,Xbox One,3h 12m,NR,,8961653,Completed,First,,3h 12m,,,,,,
777,5304,,PC,3h 12m,NR,,10341832,Completed,First,,3h 12m,,,,,,
778,5304,Adenade,PC,3h 12m,80%,,307639,Completed,First,"June 29, 2013",3h 12m,,,,,,
779,5304,DuckYde,PC,3h 12m,80%,,8460683,Completed,First,"March 13, 2019",3h 12m,,,,,,
780,5304,Grahamtams,PC,3h 12m,100%,Fun game.,54221,Completed,First,"July 19, 2012",3h 12m,,,,,,
781,5304,McYaballow,Linux,3h 12m,NR,,1308310,Completed,First,"April 20, 2015",3h 12m,,,,,,
782,5304,Private,PC,3h 12m,NR,,8565231,Completed,First,,3h 12m,,,,,,
783,5304,Rus_Kulyasov,PC,3h 12m,NR,,5834747,Completed,Replay,,3h 12m,,,,,,
784,5304,VERGILDH,PlayStation 4,3h 12m,NR,,3700227,Completed,First,"November 30, 2016",3h 12m,,,,,,
785,5304,XDDX,PC,3h 12m,NR,,48267,Completed,First,"June 26, 2012",3h 12m,,,,,,
786,5304,Private,Linux,3h 12m,NR,MS only. 4/13 Achievements,1748212,Completed,First,"September 02, 2015",3h 12m,,,,,,
787,5304,nightduck32,PC,3h 12m,NR,,5142184,Completed,First,"October 07, 2017",3h 12m,,,,,,
788,5304,sfrewen,,3h 12m,NR,,134389,Completed,First,"June 20, 2012",3h 12m,,,,,,
789,5304,synkron,PC,3h 12m,NR,,3825272,Completed,First,"December 28, 2016",3h 12m,,,,,,
790,5304,xMars,PC,3h 12m,70%,,11181547,Completed,First,"July 26, 2014",3h 12m,,,,,,
791,5304,xbld,PlayStation 4,3h 12m,NR,,9197217,Completed,First,"July 21, 2019",3h 12m,,,,,,
792,5304,skumbrx,PC,3h 12m,80%,,11108432,Completed,First,"August 07, 2016",3h 12m 22s,,,,,,
793,5304,Esdidiubs,Xbox One,3h 13m,100%,,3779407,Backlog Completed,Replay,"December 12, 2016",3h 13m,,,,,,3h 13m /
794,5304,KingMajora271,PC,3h 13m,90%,,4287678,Completed,First,"April 08, 2017",3h 13m,,,,,,
795,5304,PKA42,PC,3h 13m,70%,,431421,Completed,First,"May 30, 2017",3h 13m,,,,,,
796,5304,Patrol1985,PC,3h 13m,NR,,9010139,Completed,First,"September 14, 2019",3h 13m,,,,"I have this title on Steam, GOG and Epic Games Store.",,
797,5304,Private,PC,3h 13m,NR,,1829625,Completed,First,,3h 13m,,,,,,
798,5304,,PC,3h 15m,NR,,288317,Completed,First,,3h 15m,,,,,,
799,5304,,,3h 15m,NR,,288342,Completed,First,,3h 15m,,,,,,
800,5304,,PC,3h 15m,NR,great,5649217,Completed,First,,3h 15m,,,,,,
801,5304,FxIx,PC,3h 15m,80%,,69157,Completed,First,,3h 15m,,,,,,
802,5304,GreenCapDavid,PC,3h 15m,70%,,458361,Completed,First,"October 28, 2013",3h 15m,,,,,,
803,5304,HibikiRush,PlayStation Vita,3h 15m,NR,,8943122,Completed,First,"June 12, 2019",3h 15m,,,,,,
804,5304,Mr_Dingmon,PC,3h 15m,60%,,5792322,Completed,First,,3h 15m,,,,,,
805,5304,RockinRanger,PC,3h 15m,40%,,315522,Completed,First,"February 16, 2012",3h 15m,,,,,,
806,5304,Private,Nintendo Switch,3h 15m,NR,,7389406,Completed,First,"November 05, 2018",3h 15m,,,,,,
807,5304,alittlecoldoutside,PC,3h 15m,90%,,506740,Completed,First,"December 04, 2013",3h 15m,,,,,,
808,5304,aznnath,PC,3h 15m,80%,,435952,Completed,First,,3h 15m,,,,,,
809,5304,blackbebop,PlayStation 3,3h 15m,100%,,673739,Completed,First,November 2011,3h 15m,,,,,,
810,5304,casslong52,PC,3h 15m,NR,,1172301,Completed,First,,3h 15m,,,,,,
811,5304,ei02028,PC,3h 15m,90%,,1383676,Completed,First,,3h 15m,,,,,,
812,5304,Private,Xbox One,3h 15m,NR,,5947054,Completed,First,"March 03, 2018",3h 15m,,,,,,
813,5304,haisoj,PC,3h 15m,70%,Got 2 or 3 of the collectibles,3286507,Completed,First,"October 21, 2016",3h 15m,,,,,,
814,5304,lecram,PC,3h 15m,NR,,5830417,Completed,First,"February 12, 2018",3h 15m,,,,,,
815,5304,Private,PC,3h 15m,60%,,5336043,Completed,First,"May 08, 2017",3h 15m,,,,,,
816,5304,n_wist,PC,3h 15m,80%,,1602696,Completed,First,"August 21, 2011",3h 15m,,,,,,
817,5304,risesagain,PlayStation 3,3h 15m,100%,,435220,Completed,First,"October 05, 2013",3h 15m,,,,,,
818,5304,synthetic17,PC,3h 15m,NR,,1332240,Completed,First,"December 26, 2012",3h 15m,,,,,,
819,5304,Private,PC,3h 15m,50%,,10611907,Completed,First,"December 17, 2019",3h 15m,,,,,,
820,5304,Private,Xbox One,3h 16m,50%,,3235376,Completed,First,"June 20, 2016",3h 16m,,,,,,
821,5304,mockturtle,PlayStation 3,3h 16m,80%,"Six trophies (four bronze, two silver).",799406,Completed,First,"July 09, 2014",3h 16m,,,,,,
822,5304,Private,PC,3h 17m,NR,,7778583,Completed,First,,3h 17m,,,,,,
823,5304,LittleFishe,PC,3h 17m,NR,,2389447,Completed,First,,3h 17m,,,,,,
824,5304,calebjross,PlayStation 4,3h 17m,NR,Limbo (PS4) - Full Game: http://www.youtube.com/playlist?list=PL2o62tOtXIbAzMUVBsw6rpU0vZRP2WA8M,3593426,Completed,First,,3h 17m 57s,,,,Limbo (PS4) - Full Game: http://www.youtube.com/playlist?list=PL2o62tOtXIbAzMUVBsw6rpU0vZRP2WA8M,,
825,5304,Ataris,PC,3h 18m,NR,,3799283,Completed,First,,3h 18m,,,,,,
826,5304,Private,PC,3h 18m,100%,,1220738,Completed,First,"February 26, 2015",3h 18m,,,,,,
827,5304,Estbarul,PC,3h 18m,70%,,191571,Completed,First,,3h 18m,,,,,,
828,5304,GermanDarknes,PC,3h 18m,NR,,11871073,Completed,First,"May 30, 2020",3h 18m,,,,,,
829,5304,Meite_Mark,PC,3h 18m,NR,,9366452,Completed,First,"August 15, 2019",3h 18m,,,,,,
830,5304,Metakirby22,iOS,3h 18m,NR,,3405075,Completed,First,"October 08, 2016",3h 18m,,,,,,
831,5304,Private,PC,3h 18m,80%,,11971659,Completed,First,"July 26, 2016",3h 18m,,,,,,
832,5304,TonyMBR,PC,3h 18m,100%,,1341188,Completed,First,"November 28, 2011",3h 18m,,,,,,
833,5304,TriKi,PC,3h 18m,80%,,10679517,Completed,Replay,,3h 18m,,,,,,
834,5304,cysab,PC,3h 18m,70%,,391691,Completed,First,"August 26, 2013",3h 18m,,,,,,
835,5304,djaggie,PC,3h 18m,80%,,559691,Completed,First,,3h 18m,,,,,,
836,5304,thestopsign,PC,3h 18m,80%,,4555531,Completed,First,"January 22, 2017",3h 18m,,,,,,
837,5304,zach807,PC,3h 18m,60%,,783376,Completed,First,"January 04, 2016",3h 18m,,,,,,
838,5304,RoccoS,PC,3h 18m,NR,,8298640,Completed,First,"March 01, 2019",3h 18m 51s,,,,,,
839,5304,theGrumpInside,PC,3h 19m,90%,,8034089,Completed,First,"January 13, 2019",3h 19m,,,,,,
840,5304,,PC,3h 20m,NR,,7003512,Completed,First,,3h 20m,,,,,,
841,5304,,PC,3h 20m,NR,,8640903,Completed,First,,3h 20m,,,,,,
842,5304,Aufklaerer,PC,3h 20m,80%,,173639,Completed,First,"September 10, 2011",3h 20m,,,,,,
843,5304,Chaotix97,PlayStation 4,3h 20m,80%,,11500025,Completed,First,"February 04, 2020",3h 20m,,,,,,
844,5304,ChubblesTheGoat,PC,3h 20m,NR,,8469008,Completed,First,"March 15, 2019",3h 20m,,,,,,
845,5304,DamTheLad,PC,3h 20m,50%,,831418,Completed,First,"October 03, 2012",3h 20m,,,,,,
846,5304,Degeto,PC,3h 20m,80%,,4033461,Completed,First,,3h 20m,,,,,,
847,5304,Private,PC,3h 20m,80%,,11374047,Completed,First,"April 05, 2020",3h 20m,,,,,,
848,5304,Jampants,PlayStation 3,3h 20m,90%,,404336,Replay Completed,Replay,"September 05, 2013",3h 20m,,,,,,
849,5304,Kihvel1,PC,3h 20m,70%,,4417671,Completed,First,"October 31, 2016",3h 20m,,,,,,
850,5304,Kutjoch_,PC,3h 20m,NR,,3766242,Completed,First,"August 04, 2016",3h 20m,,,,,,
851,5304,Private,PC,3h 20m,80%,,859417,Completed,First,"November 09, 2013",3h 20m,,,,,,
852,5304,Maruko,PC,3h 20m,NR,,2885575,Completed,First,"April 19, 2016",3h 20m,,,,,,
853,5304,Scaalees,PC,3h 20m,80%,,405207,Completed,First,,3h 20m,,,,,,
854,5304,TOKIJHY,PC,3h 20m,60%,,5700045,Completed,First,,3h 20m,,,,,,
855,5304,bozusaki,PC,3h 20m,60%,,3823931,Completed,First,"January 04, 2017",3h 20m,,,,,,
856,5304,creaturekyle,PlayStation 4,3h 20m,NR,,1628585,Completed,First,,3h 20m,,,,,,
857,5304,finn,PC,3h 20m,80%,,30847,Completed,First,,3h 20m,,,,,,
858,5304,iroyv,PC,3h 20m,NR,,4766725,Completed,First,,3h 20m,,,,,,
859,5304,kaerf,PC,3h 20m,NR,,6502680,Completed,First,"July 01, 2018",3h 20m,,,,,,
860,5304,madmann86,PC,3h 20m,NR,,5943562,Completed,First,"March 13, 2012",3h 20m,,,,,,
861,5304,mjricco,PC,3h 20m,70%,,3225334,Backlog Completed,First,"December 08, 2011",3h 20m,,,,,,
862,5304,pelucassabe,PC,3h 20m,80%,,126340,Completed,First,"June 12, 2012",3h 20m,,,,,,
863,5304,steiny,PC,3h 20m,NR,,3359588,Completed,First,"June 24, 2013",3h 20m,,,,,,
864,5304,thedarkorb,PC,3h 20m,NR,,1408073,Completed,First,"June 22, 2015",3h 20m,,,,,,
865,5304,thelta,PC,3h 20m,70%,,3137206,Completed,First,"June 26, 2016",3h 20m,,,,,,
