,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Progress,Speedrun,Personal Notes,Retired Notes,100% Speedrun
506,38050,crztsr,PlayStation 4,22h 30m,NR,,7363738,Completed,First,22h 30m,"October 30, 2018",,,,,,,
507,38050,kouba123,PlayStation 4,22h 30m,NR,,10317095,Completed,First,22h 30m,"October 28, 2019",,,,,,,
508,38050,MrGrumpz1242,PlayStation 4,22h 30m,NR,,9131158,Completed,First,22h 30m 56s,"July 11, 2019",,,,,,,
509,38050,Viboras,PlayStation 4,22h 47m,80%,,6835402,Completed,First,22h 47m 04s,"August 13, 2018",,,,,,,
510,38050,,PlayStation 4,22h 54m,NR,,9158727,Completed,First,22h 54m 13s,,34h 05m,58h 23m 06s,,,,,
511,38050,,PlayStation 4,23h,NR,,10805571,Completed,First,23h,,,,,,,,
512,38050,,PlayStation 4,23h,NR,,11452092,Completed,Replay,23h,,32h,53h 30m,,,,,
513,38050,Antrakos,PlayStation 4,23h,NR,,6149566,Completed,First,23h,"May 01, 2018",32h,,,,,,
514,38050,Nader_Hakami,PlayStation 4,23h,NR,,7547661,Completed,First,23h,"November 28, 2018",,,,,,,
515,38050,berenf22,PlayStation 4,23h,NR,,7841454,Completed,First,23h,,,,,,,,
516,38050,cademille,PlayStation 4,23h,100%,,10247309,Completed,First,23h,"October 14, 2019",35h,,,,,,
517,38050,Private,PlayStation 4,23h,80%,,7871325,Completed,First,23h,"December 28, 2018",,,,,,,
518,38050,dabro90,PlayStation 4,23h,100%,,9559804,Completed,First,23h,"September 08, 2019",,,,,,,
519,38050,fcruz82,PlayStation 4,23h,90%,,9312664,Completed,First,23h,"August 06, 2019",,,,,,,
520,38050,hawkbukwrm,PlayStation 4,23h,100%,,8993033,Completed,First,23h,,,,,,,,
521,38050,jackbootshaman,PlayStation 4,23h,90%,,7091996,Completed,First,23h,"May 03, 2018",,,,,,,
522,38050,leonheart,PlayStation 4,23h,100%,,11232820,Completed,First,23h,"December 29, 2018",,,,,,,
523,38050,nakoll7,PlayStation 4,23h,NR,,8029555,Completed,First,23h,,,,,,,,
524,38050,raskreia,PlayStation 4,23h,NR,,8134638,Completed,First,23h,"January 27, 2019",35h,,,,,,
525,38050,Arkovo,PlayStation 4,23h 04m,100%,,6158866,Completed,First,23h 04m,"April 21, 2018",,,,,,,
526,38050,allister11,PlayStation 4,23h 10m,100%,,11479363,Playing Completed,First,23h 10m,"April 18, 2020",,,,,,,
527,38050,Lothermus,PlayStation 4,23h 15m,80%,,10367241,Completed,First,23h 15m,"September 27, 2018",,,,,,,
528,38050,djangofett12,PlayStation 4,23h 23m,NR,,6564356,Completed,First,23h 23m 40s,"May 10, 2018",,,,,,,
529,38050,Lewdmajesco,PlayStation 4,23h 31m,70%,"All favors done, 8 valkyrie killed, completed all hard trials muspelheim and opened 3 chests in niflheim",6148109,Completed,First,23h 31m,"April 22, 2018",30h 22m,,,,,,
530,38050,,PlayStation 4,23h 55m,NR,,8099254,Completed,First,23h 55m 36s,,,,,,,,
531,38050,,PlayStation 4,24h,NR,,6928200,Completed,Replay,24h,,35h,46h,,,,,
532,38050,,PlayStation 4,24h,NR,,9325077,Completed,First,24h,,,,,,,,
533,38050,,PlayStation 4,24h,NR,,10650183,Completed,First,24h,,28h,,,,,,
534,38050,,PlayStation 4,24h,NR,,11871370,Completed,First,24h,,38h 56m,,,,,,
535,38050,Copeland1994,PlayStation 4,24h,100%,,10986081,Completed,First,24h,"May 04, 2018",,,,,,,
536,38050,DevilDawg,PlayStation 4,24h,100%,,7825383,Custom List 2 Completed,First,24h,"November 17, 2019",,,,,,,
537,38050,TiavioliGaming,PlayStation 4,24h,100%,,10223702,Completed,First,24h,"October 10, 2019",,,,,,,
538,38050,abhishekmadupu,PlayStation 4,24h,NR,,8457676,Completed,First,24h,"December 01, 2018",,,,,,,
539,38050,Private,PlayStation 4,24h,100%,,8634276,Completed,First,24h,,,,,,,,
540,38050,bollibol95,PlayStation 4,24h,100%,,6146465,Completed,First,24h,"January 24, 2019",,,,,,,
541,38050,maxb3118,PlayStation 4,24h,NR,,10389712,Completed,First,24h,"November 09, 2019",,,,,,,
542,38050,cgilmore,PlayStation 4,24h 05m,NR,,8097192,Completed,First,24h 05m,"January 16, 2019",,,,,,,
543,38050,danielmc42,PlayStation 4,24h 05m,80%,,6155361,Completed,First,24h 05m,"September 09, 2018",,,,,$60 + tax,,
544,38050,gabsond,PlayStation 4,24h 18m,NR,,11356609,Completed,First,24h 18m,"December 05, 2019",,,,,,,
545,38050,NicolasDSTR,PlayStation 4,24h 20m,90%,,10751620,Completed,First,24h 20m,"April 23, 2018",,,,,,,
546,38050,csjessid,PlayStation 4,24h 30m,100%,,10612741,Completed,First,24h 30m,"February 12, 2020",27h 30m,,,,,,
547,38050,matthewzertuche,PlayStation 4,24h 30m,NR,Give me a Challenge Difficulty,11447071,Completed,First,24h 30m,"March 20, 2020",,,,,,,
548,38050,neonblaze99,PlayStation 4,24h 30m,NR,,11069539,Completed,First,24h 30m,"March 01, 2020",,,,,,,
549,38050,UzumakiLewis,PlayStation 4,24h 30m,100%,,6204423,Playing Completed,First,24h 30m 01s,"April 19, 2018",33h 05m,,69h /,,,,
550,38050,lawalsha,PlayStation 4,24h 33m,100%,,6152579,Backlog Completed,First,24h 33m,"June 19, 2018",,,24h 33m /,,,,
551,38050,BakuGako,PlayStation 4,24h 34m,NR,,9573729,Completed,First,24h 34m,,,,,,,,
552,38050,Katerona,PlayStation 4,24h 38m,NR,,11678534,Completed,First,24h 38m,"May 08, 2020",,,,,,,
553,38050,FeMtcco,PlayStation 4,24h 40m,100%,,10465887,Completed,First,24h 40m,"January 07, 2019",,,,,,,
554,38050,,PlayStation 4,24h 41m,NR,,9411127,Completed,First,24h 41m 54s,,,,,,,,
555,38050,HermanoFe87,PlayStation 4,24h 50m,90%,,11820041,Completed,First,24h 50m,"May 23, 2020",,,,,,,
556,38050,,PlayStation 4,25h,NR,Takes a while but is 100% worth it for the experience.,6148135,Completed,First,25h,,32h,55h,,,,,
557,38050,,PlayStation 4,25h,NR,,6203432,Completed,First,25h,,,60h,,,,,
558,38050,,PlayStation 4,25h,NR,,8763553,Completed,First,25h,,,,,,,,
559,38050,AlleyViper620,PlayStation 4,25h,NR,,8969877,Completed,First,25h,"October 26, 2019",32h,,,,,,
560,38050,Artog,PlayStation 4,25h,NR,,10868337,Completed,First,25h,"January 24, 2020",,,,,,,
561,38050,Private,PlayStation 4,25h,100%,,9317580,Completed,First,25h,"July 25, 2019",35h,45h,,,,,
562,38050,B4sketC4se,PlayStation 4,25h,80%,,10475829,Completed,First,25h,"December 09, 2019",,,,,,,
563,38050,Canbox,PlayStation 4,25h,NR,,6167924,Completed,First,25h,"May 31, 2018",,48h,,,,,
564,38050,Chorlo,PlayStation 4,25h,80%,,10169494,Completed,First,25h,"September 01, 2018",,,,,,,
565,38050,CoratosInfused,PlayStation 4,25h,NR,,9062869,Completed,First,25h,"July 01, 2019",,,,,,,
566,38050,CosmicOmega,PlayStation 4,25h,100%,,6554228,Completed,First,25h,"July 09, 2018",40h,52h,,,,,
567,38050,Dragonw89,PlayStation 4,25h,100%,,8003129,Completed,First,25h,"March 17, 2019",35h,60h,,,,,
568,38050,Dzieslaw,PlayStation 4,25h,90%,,8488769,Completed,First,25h,"May 14, 2019",,,,,,,
569,38050,Gerds88,PlayStation 4,25h,100%,,7456842,Completed,First,25h,"December 29, 2018",,,,,,,
570,38050,HelloThere,PlayStation 4,25h,NR,,8401318,Completed,First,25h,,,,,,,,
571,38050,Hitro,PlayStation 4,25h,NR,,8130085,Completed,First,25h,,,,,,,,
572,38050,Private,PlayStation 4,25h,NR,,8197532,Completed,First,25h,"February 16, 2019",,,,,,,
573,38050,JCalum1,PlayStation 4,25h,100%,,9106724,Completed,First,25h,"November 19, 2018",,,,,,,
574,38050,JackOfNoTrades,PlayStation 4,25h,NR,,6364876,Completed,First,25h,"October 03, 2018",,,,,,,
575,38050,Private,PlayStation 4,25h,NR,,6887998,Completed,First,25h,"August 18, 2018",30h,,,,,,
576,38050,Kartelaar,PlayStation 4,25h,NR,,8119296,Completed,First,25h,"January 25, 2019",,,,,,,
577,38050,Kenryoku95,PlayStation 4,25h,NR,,6162146,Custom List Completed,First,25h,"October 12, 2018",,,,,,,
578,38050,LMUC,PlayStation 4,25h,NR,,11212222,Completed,First,25h,"March 21, 2020",,,,,,,
579,38050,Max24,PlayStation 4,25h,NR,Still going on,8872357,Completed,First,25h,"May 31, 2019",35h,,,,,,
580,38050,Private,PlayStation 4,25h,NR,,8626725,Completed,First,25h,"January 20, 2019",,,,,,,
581,38050,Private,PlayStation 4,25h,NR,,8035591,Completed,First,25h,"December 21, 2018",,,,,,,
582,38050,ORooster,PlayStation 4,25h,NR,,8678329,Completed,Replay,25h,"April 27, 2019",31h,,,,,,
583,38050,PauloJuniorBJJ,PlayStation 4,25h,NR,,11272544,Completed,First,25h,"May 14, 2020",,,,,,,
584,38050,Private,PlayStation 4,25h,NR,,9088726,Completed,First,25h,"July 05, 2019",,,,,,,
585,38050,Sankt_Magni,PlayStation 4,25h,NR,,9702932,Completed,First,25h,"September 23, 2019",,,,,,,
586,38050,Shrug,PlayStation 4,25h,80%,,11566108,Completed,First,25h,"December 14, 2019",,,,,,,
587,38050,TheEvilSwineReturns,PlayStation 4,25h,80%,,9339794,Completed,First,25h,"August 10, 2019",30h,50h,,,,,
588,38050,VSemenchenko,PlayStation 4,25h,NR,,7870888,Completed,First,25h,"December 29, 2018",35h,50h,,,,,
589,38050,VatikanKlopper,PlayStation 4,25h,80%,,6231134,Completed,First,25h,"April 26, 2018",,,,,,,
590,38050,aliwahed,PlayStation 4,25h,NR,,7583232,Completed,First,25h,,,,,,,,
591,38050,ao311,PlayStation 4,25h,NR,,10418369,Completed,First,25h,,,,,,,,
592,38050,besighyawn,PlayStation 4,25h,100%,,6804980,Custom List Completed,First,25h,"October 13, 2018",,,,,,,
593,38050,cottboi,PlayStation 4,25h,100%,,6241042,Completed,First,25h,,,,,,,,
594,38050,crescens22,PlayStation 4,25h,90%,,11877391,Completed,First,25h,"May 23, 2020",,,,,,,
595,38050,cupofbeans,PlayStation 4,25h,90%,,6649551,Completed,First,25h,"July 21, 2018",40h,55h,,,,,
596,38050,davidmaggs,PlayStation 4,25h,NR,,6423349,Completed,First,25h,"May 15, 2018",35h,,,,,,
597,38050,deathrattlekid,PlayStation 4,25h,100%,,6545118,Completed,First,25h,"July 08, 2018",36h,42h,,,,,
598,38050,fiendlord,PlayStation 4,25h,100%,,8577330,Completed,First,25h,"December 30, 2018",,,,,,,
599,38050,gui_dsa,PlayStation 4,25h,NR,,6614200,Completed,First,25h,"July 18, 2018",,,,,,,
600,38050,happyjunki3,PlayStation 4,25h,100%,,10919601,Playing Completed,First,25h,"January 31, 2020",70h,90h,,,,,
601,38050,hikle00,PlayStation 4,25h,NR,,10778668,Completed,First,25h,"December 26, 2018",40h,45h,,,,,
602,38050,ieio,PlayStation 4,25h,NR,,7852349,Custom List Completed,First,25h,"December 24, 2019",44h,,35h /,,,,
603,38050,joseasd,PlayStation 4,25h,NR,,10725606,Completed,First,25h,"July 06, 2019",,,,,,,
604,38050,kazistheman,PlayStation 4,25h,NR,,6965112,Completed,First,25h,"July 04, 2018",,,,,,,
605,38050,kisamek05,PlayStation 4,25h,100%,,9369077,Completed,First,25h,"October 18, 2018",,,,,,,
606,38050,Private,PlayStation 4,25h,NR,,11395439,Completed,First,25h,"April 09, 2020",,,,,,,
607,38050,legofan994,PlayStation 4,25h,100%,,11456147,Completed,First,25h,,,54h 50m,,,,,
608,38050,maksym100,PlayStation 4,25h,NR,,8726321,Completed,First,25h,"May 06, 2019",,,,,,,
609,38050,naruto14,PlayStation 4,25h,NR,,8890454,Completed,First,25h,"May 07, 2018",,,,,,,
610,38050,ngmorgan,PlayStation 4,25h,100%,,11119315,Completed,First,25h,"October 15, 2018",30h,50h,,,,,
611,38050,oasisbeyond,PlayStation 4,25h,NR,,6906929,Completed,First,25h,"August 23, 2018",30h,60h,,,,,
612,38050,oknsnl,PlayStation 4,25h,100%,,11619068,Completed,First,25h,,,,,,,,
613,38050,papalima23,PlayStation 4,25h,100%,,8177659,Replay Completed,First,25h,"April 30,",40h,55h,,,,,
614,38050,pedrix,PlayStation 4,25h,100%,[Estimated time] Balanced difficult. Low exploration and almost zero backtracking. 31% trophies,8626730,Completed,First,25h,"July 02, 2019",,,,,,,
615,38050,r4mides,PlayStation 4,25h,90%,,7939107,Completed,First,25h,"January 04, 2019",30h,,,,,,
616,38050,Private,PlayStation 4,25h,NR,,6265099,Completed,First,25h,"May 19, 2018",,,,,,,
617,38050,robojews,PlayStation 4,25h,NR,,11591186,Completed,First,25h,"May 22, 2020",30h,,,,,,
618,38050,seokira,PlayStation 4,25h,NR,,6358743,Completed,First,25h,"June 05, 2018",55h,75h,,,,,
619,38050,torchrandall,PlayStation 4,25h,NR,,8503310,Completed,First,25h,"March 22, 2019",,,,,,,
620,38050,Private,PlayStation 4,25h,NR,,8891345,Completed,First,25h,"June 03, 2019",,,,,,,
621,38050,WaveSquirrel,PlayStation 4,25h 04m,90%,,6910014,Completed,First,25h 04m 26s,"September 03, 2018",25h 04m 27s,,,,,,
622,38050,Thomo768,PlayStation 4,25h 05m,NR,,9136581,Completed,First,25h 05m,"June 25, 2019",,,,,,,
623,38050,,PlayStation 4,25h 13m,NR,,11396986,Completed,First,25h 13m,,,,,,,,
624,38050,,PlayStation 4,25h 15m,NR,,8471185,Completed,First,25h 15m,,,,,,,,
625,38050,hackthebone,PlayStation 4,25h 15m,100%,,7344015,Completed,First,25h 15m,"December 15, 2018",50h,75h 45m,,,,,
626,38050,kstress71,PlayStation 4,25h 25m,NR,,10917337,Completed,First,25h 25m,,,,,,,,
627,38050,,PlayStation 4,25h 30m,NR,,6502836,Completed,First,25h 30m,,40h 03m 07s,54h 17m,,,,,
628,38050,,PlayStation 4,25h 30m,NR,,6753527,Completed,First,25h 30m,,32h,,,,,,
629,38050,BradsGaming,PlayStation 4,25h 30m,NR,,6185594,Completed,First,25h 30m,"May 12, 2018",,60h,,,,,
630,38050,Danny_e64,PlayStation 4,25h 30m,NR,,11443889,Completed,First,25h 30m 25s,"April 14, 2020",32h 30m 25s,41h 22m 10s,,,,,
631,38050,,PlayStation 4,25h 34m,NR,Masterpiece,10848652,Completed,First,25h 34m 37s,,,,,,,,
632,38050,popae,PlayStation 4,25h 45m,NR,There was time where I wandered around or didn't know what to do. I am bad at puzzles.,6186793,Completed,First,25h 45m 10s,"April 29, 2018",,,,,,,
633,38050,,PlayStation 4,25h 46m,NR,,6155440,Completed,First,25h 46m,,,,,,,,
634,38050,Cladeus,PlayStation 4,26h,90%,,8993384,Completed,First,26h,"June 18, 2019",,,,,,,
635,38050,Instigado,PlayStation 4,26h,90%,,6215177,Completed,First,26h,"May 06, 2018",34h,,,,,,
636,38050,michi174,PlayStation 4,26h,90%,,9193487,Completed,First,26h,"July 20, 2019",,,,,,,
637,38050,lebron23,PlayStation 4,26h 30m,90%,,6931572,Completed,First,26h 30m,"August 28, 2018",,,,,,,
638,38050,AneInFlames11,PlayStation 4,26h 40m,100%,,7266200,Completed,First,26h 40m,"May 12, 2018",,,,,,,
639,38050,CandyStrike,PlayStation 4,27h,100%,,8620073,Completed,First,27h,"August 11, 2018",,,,,,,
640,38050,DarkGamer,PlayStation 4,27h,NR,,8753610,Completed,First,27h,"April 20, 2018",35h,,,,,,
641,38050,victorhenriquetx,PlayStation 4,27h,NR,,10722631,Completed Retired,First,27h,"February 15, 2020",40h 30m,45h 30m,,,,,
642,38050,colimar788,PlayStation 4,27h 30m,NR,,9056073,Completed,First,27h 30m,"June 29, 2019",,,,,,,
643,38050,Great_MadScientist04,PlayStation 4,28h 21m,NR,,8898059,Completed,First,28h 21m,,31h 51m,46h 21m,,,,,
644,38050,Private,PlayStation 4,28h 32m,NR,,9011774,Completed,First,28h 32m 54s,"January 09, 2019",,,,,,,
645,38050,Keyfekeder,PlayStation 4,29h,NR,,11546657,Completed,First,29h,"April 24, 2020",,,,,,,
646,38050,ikarius,PlayStation 4,29h,NR,,8694452,Completed,First,29h,"May 01, 2019",,,,,,,
647,38050,,PlayStation 4,29h 08m,NR,,8250554,Completed,First,29h 08m 15s,,32h 17m 23s,41h 35m 57s,,,,,
648,38050,,PlayStation 4,30h,NR,,10789219,Completed,First,30h,,45h,50h,,,,,
649,38050,,PlayStation 4,30h,NR,,11919493,Completed,First,30h,,40h,,,,,,
650,38050,Agh1_00,PlayStation 4,30h,NR,,11829222,Backlog Completed,First,30h,"March 04, 2019",,,,,,,
651,38050,AlbertoSauce,PlayStation 4,30h,NR,,8355959,Completed,First,30h,"January 22, 2020",,,,,,,
652,38050,Angela812PL,PlayStation 4,30h,NR,,11555190,Completed,First,30h,"April 25, 2020",,,,,,,
653,38050,Beelo,PlayStation 4,30h,100%,,10540744,Completed,First,30h,"May 09, 2018",,,,,,,
654,38050,Brickus,PlayStation 4,30h,100%,,8872886,Completed,First,30h,"May 31, 2019",,,,,,,
655,38050,Chrisbreckenridge,PlayStation 4,30h,NR,,7429795,Completed,First,30h,"December 31, 2018",,,,,,,
656,38050,Citadel712,PlayStation 4,30h,NR,,11930102,Completed,First,30h,"June 07, 2020",40h,,,,,,
657,38050,Giamast,PlayStation 4,30h,100%,,8388355,Completed,First,30h,"April 30, 2018",45h,55h,,,,,
658,38050,GoSic,PlayStation 4,30h,NR,,7306015,Completed,First,30h,"October 23, 2018",,,,,,,
659,38050,IESX12A,PlayStation 4,30h,NR,,6974905,Completed,First,30h,,,,,,,,
660,38050,Icebergy77,PlayStation 4,30h,NR,,8032298,Completed,First,30h,"January 13, 2019",50h,60h,,,,,
661,38050,Nadimaster,PlayStation 4,30h,NR,,8600147,Completed,First,30h,"April 11, 2019",,50h 30m,,,,,
662,38050,Ramkja,PlayStation 4,30h,90%,,8061251,Backlog Completed,First,30h,"April 20, 2019",,,,,60-30,,
663,38050,Private,PlayStation 4,30h,100%,,8513339,Completed,First,30h,"March 24, 2019",,,,,,,
664,38050,Spider316,PlayStation 4,30h,NR,,10866708,Backlog Completed,First,30h,2019,,,30h /,,,,
665,38050,Synapse14,PlayStation 4,30h,NR,,11152889,Completed,First,30h,"May 16, 2018",,60h,,,,,
666,38050,TheDIRO,PlayStation 4,30h,NR,,7917411,Completed,First,30h,"April 30, 2018",,,,,,,
667,38050,TheFurbs,PlayStation 4,30h,NR,,7969372,Completed,First,30h,"July 23, 2018",,,,,,,
668,38050,Private,PlayStation 4,30h,90%,,11095831,Completed,First,30h,"September 23, 2019",,,,,,,
669,38050,Zeitgeist955,PlayStation 4,30h,NR,Without NG+,11576859,Completed,First,30h,"April 25, 2020",50h,75h,,,"GMGOW is really hard so by the time your ""git gudd"", hours has pasted",,
670,38050,Zombiekiller6,PlayStation 4,30h,100%,,7555071,Playing Backlog Completed,First,30h,"November 29, 2018",,,,,,,
671,38050,balazsk,PlayStation 4,30h,NR,,11872123,Completed,First,30h,"May 30, 2020",,,,,,,
672,38050,batcnr,PlayStation 4,30h,NR,,10818614,Completed,First,30h,"January 15, 2020",,,,,,,
673,38050,dantefromdevilmaycry,PlayStation 4,30h,NR,,8997436,Completed,First,30h,"June 19, 2018",45h,50h,,,,,
674,38050,denisferro,PlayStation 4,30h,100%,,8807300,Completed,First,30h,"May 18, 2019",,,,,,,
675,38050,huckleberryfairy,PlayStation 4,30h,NR,,11117870,Completed,First,30h,"March 07, 2020",50h,,,,,,
676,38050,iamkhaldrogo,PlayStation 4,30h,100%,,7413451,Completed,First,30h,"October 02, 2018",45h,50h,,,,,
677,38050,katrindakatrin,PlayStation 4,30h,NR,,10988105,Completed,First,30h,"February 13, 2020",,,,,,,
678,38050,mboyd23,PlayStation 4,30h,80%,,9342047,Completed,First,30h,,,,,,,,
679,38050,myjorgenson,PlayStation 4,30h,NR,,9341810,Completed,First,30h,"August 03, 2019",,,,,,,
680,38050,pilgrimerg,PlayStation 4,30h,90%,,9421419,Completed,First,30h,"August 21, 2019",,,,,,,
681,38050,ricko99,PlayStation 4,30h,NR,Second hardest difficulty,7449681,Completed,First,30h,,45h,50h,,,,,
682,38050,satancousin666,PlayStation 4,30h,NR,,9084136,Completed,First,30h,"July 05, 2019",,,,,,,
683,38050,the_excavator,PlayStation 4,30h,100%,,10318747,Completed,First,30h,"May 20, 2019",40h,,,,,,
684,38050,,PlayStation 4,30h 15m,NR,In new game plus,7374716,Completed,First,30h 15m 34s,,45h 28m 10s,60h 25m,,9h 10m,,,15h 25m 36s
685,38050,Haoie,PlayStation 4,30h 30m,90%,,11141531,Completed,First,30h 30m,"March 12, 2020",,,,,,,
686,38050,whereisgandalf,PlayStation 4,30h 30m,NR,,11609320,Completed,First,30h 30m,"April 30, 2020",,,,,,,
687,38050,SpaceDolphin1,PlayStation 4,31h,NR,,11797707,Completed,First,31h,"May 19, 2020",,,,,,,
688,38050,xdrogba,PlayStation 4,31h,NR,,11670502,Completed,First,31h,"May 07, 2020",,,,,,,
689,38050,Private,PlayStation 4,31h 04m,100%,,7999830,Completed,First,31h 04m,"January 09, 2019",,,,,,,
690,38050,matheusgrb,PlayStation 4,31h 07m,NR,,9593759,Completed,First,31h 07m,"September 10, 2019",51h 41m 50s,65h 07m 06s,,,,,
691,38050,Private,PlayStation 4,31h 45m,NR,,11820575,Completed,First,31h 45m,"April 25, 2018",,,,,,,
692,38050,,PlayStation 4,32h,NR,,8242807,Completed,First,32h,,43h,47h,,,,,
693,38050,BCarsonElite,PlayStation 4,32h,NR,,8916419,Completed,First,32h,,,54h,,,,,
694,38050,BSchwarz95,PlayStation 4,32h,100%,,7901277,Completed,First,32h,"July 25, 2018",,,,,,,
695,38050,Krasher,PlayStation 4,32h,NR,,10817874,Completed,First,32h,,,,,,,,
696,38050,Private,PlayStation 4,32h,NR,,9366353,Completed,First,32h,"July 04, 2018",,54h 30m,,,,,
697,38050,SCWynette,PlayStation 4,32h,100%,,8663645,Completed,First,32h,"April 23, 2019",,,,,,,
698,38050,ethilic,PlayStation 4,32h,NR,,8256357,Completed,First,32h,"February 13, 2019",,,,,,,
699,38050,Nuhm,PlayStation 4,32h 49m,100%,,7692255,Completed,First,32h 49m 35s,"December 09, 2018",,,,,,,
700,38050,Leanest,PlayStation Now,33h 45m,100%,,10615692,Completed,First,33h 45m,"December 19, 2019",,,,,,,
701,38050,EDGE1095,PlayStation 4,34h,100%,,8908940,Completed,First,34h,"February 26, 2020",40h,50h,,,,,
702,38050,FailureeeByDesign,PlayStation 4,35h,NR,,10382093,Completed,First,35h,"November 09, 2019",,50h,,,,,
703,38050,Jacobd807,PlayStation 4,35h,NR,,9055685,Completed,First,35h,,,,,,,,
704,38050,Kayzng,PlayStation 4,35h,NR,,11489773,Completed,First,35h,"May 25, 2020",,,,,,,
705,38050,Likemiii,PlayStation 4,35h,NR,,9381510,Completed,First,35h,2018,,,,,,,
706,38050,Sadness,PlayStation 4,35h,100%,,10617361,Custom List Completed,First,35h,"December 30, 2019",,,,,,,
707,38050,brodieswift,PlayStation 4,35h,NR,,8140347,Completed,First,35h,"January 28, 2019",,,,,,,
708,38050,eziobot123,PlayStation 4,35h,70%,,8416121,Completed,First,35h,"November 11, 2019",,,,,,,
709,38050,Private,PlayStation 4,35h,90%,,8125129,Completed,First,35h,"December 16, 2019",,,,,No time played given by game.,,
710,38050,zedtk,PlayStation 4,35h,NR,,11984906,Completed,First,35h,"June 13, 2020",,,,,,,
711,38050,,PlayStation 4,35h 05m,NR,,11664040,Completed,First,35h 05m 10s,,,,,,,,
712,38050,Chorophobe,PlayStation 4,35h 23m,100%,Give Me God of War difficulty,7224129,Completed,First,35h 23m,"June 01, 2018",60h 05m,85h 14m,,,,,
713,38050,toomuchmacy,PlayStation 4,12h 20m,100%,,6256754,Completed,First,,"May 10, 2018",12h 20m,,,,,,
714,38050,,PlayStation 4,13h 32m,NR,,8316699,Completed,First,,,13h 32m 54s,,,,,,
715,38050,rafaa14,PlayStation 4,14h 40m,90%,,6492222,Completed,First,14h 35m,"July 05, 2018",14h 40m,,,,,,
716,38050,Linkelda21300,PlayStation 4,14h 57m,80%,,10175379,Completed,First,,"October 10, 2019",14h 57m 31s,,,,,,
717,38050,Hamartiam,PlayStation 4,15h,50%,,10149882,Completed,First,,"September 26, 2019",15h,,,,,,
718,38050,lolasaurusrex,PlayStation 4,15h,NR,,6967780,Completed,First,,"September 03, 2018",15h,,,,,,
719,38050,Savrals,PlayStation 4,15h,100%,,11103102,Completed,First,,"April 10, 2020",15h 52s,,,,,,
720,38050,morphinapg,PlayStation 4,15h 02m,100%,,6640615,Completed Retired,Replay,,"July 22, 2018",15h 02m 06s,,,,"Outside of the campaign, just the main favors completed.",,
721,38050,shoopcoop,PlayStation 4,15h 36m,NR,Main Story and Valkyries,11396997,Completed,First,,"February 14, 2019",15h 36m 09s,,,,,,
722,38050,JellyNut,PlayStation 4,15h 48m,NR,64% Complete,8880515,Completed,First,,"April 22, 2019",15h 48m 03s,,,,,,
723,38050,Aquid,PlayStation 4,16h,30%,,6180170,Completed,First,,"April 28, 2018",16h,,,,,,
724,38050,Kid_buu_9000,PlayStation 4,16h,100%,"not exact time, only stopped for some chests along the way",6173904,Completed,First,,"April 24, 2018",16h,,,,,,
725,38050,MutantSuccubus,PlayStation 4,16h,90%,,10898653,Completed,First,,"October 24, 2019",16h,,,,,,
726,38050,PapaStalin,PlayStation 4,16h 40m,100%,,6684162,Completed,First,,"May 31, 2019",16h 40m,,,,,,
727,38050,Caliburn89,PlayStation 4,16h 47m,NR,Some extras,6187352,Completed,First,,"April 22, 2018",16h 47m 41s,,,,,,
728,38050,,PlayStation 4,17h,NR,,10303813,Completed,First,,,17h,,,,,,
729,38050,,PlayStation 4,17h,NR,,11828628,Completed,First,15h,,17h,28h,,,,,
730,38050,KerJuno,PlayStation 4,17h,80%,,7147776,Completed,First,,,17h,,,,,,
731,38050,JoshuaTheStarr,PlayStation 4,17h 13m,100%,,7212753,Completed,First,,"November 30, 2018",17h 13m 38s,37h 20m 35s,,,,,
732,38050,HexGinnkgo,PlayStation 4,17h 19m,100%,,7258649,Completed,First,12h 27m,"May 08, 2018",17h 19m,,,,,,
733,38050,Battery_Man,PlayStation 4,17h 59m,100%,,8009075,Completed,First,,"February 08, 2019",17h 59m 57s,,,,,,
734,38050,LEGOslayer,PlayStation 4,18h,80%,,6314690,Completed,First,,"May 28, 2018",18h,,,,,,
735,38050,Private,PlayStation 4,18h,NR,Only completed 1 or 2 sidequests,8013991,Completed,First,,"March 02, 2019",18h,,,,,,
736,38050,Private,PlayStation 4,18h 11m,100%,,8688106,Completed,First,,"May 09, 2018",18h 11m,,,,5/4 - 5/9,,
737,38050,ntylerwetrust,PlayStation 4,18h 22m,100%,"Light exploration and side quests, stopped doing major exploration after 10 hours and mainlined story.",6114096,Completed,First,,"May 14, 2018",18h 22m 50s,,,,,,
738,38050,Private,PlayStation 4,18h 30m,NR,With lot of extra stuff,9086408,Completed,First,18h,"July 19, 2019",18h 30m,,,,,,
739,38050,PokeProX,PlayStation 4,18h 34m,100%,,11317431,Completed,First,,"June 04, 2020",18h 34m,,,,,,
740,38050,Leg3nd4ry,PlayStation 4,19h,NR,,5689334,Completed,First,,,19h,,,,,,
741,38050,Wild170,PlayStation 4,19h,NR,,11440248,Completed,First,18h,"April 19, 2020",19h,50h,,,,,
742,38050,,PlayStation 4,19h 10m,NR,,6183551,Completed,First,,,19h 10m,,,,,,
743,38050,Saifcreed89,PlayStation 4,19h 13m,NR,,8200022,Completed,First,19h 12m,"February 04, 2019",19h 13m,24h 56m,,,,,
