,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Speedrun,Progress,Personal Notes,Co-Op,Retired Notes,Vs.,100% Speedrun
968,7231,AarenCobb,Xbox 360,8h,100%,,7282,Completed,First,,8h,,,,,,,,,
969,7231,Akai_Kaminari,PC,8h,80%,,11068884,Completed,First,"February 29, 2020",8h,,,,,,,,,
970,7231,AtlasUnit,PC,8h,NR,With multiple playthroughs,5988141,Completed,Replay,"June 16, 2017",8h,10h,36h,,,,,,,
971,7231,AugerHybrid,PC,8h,NR,,11422967,Completed,First,"July 06, 2019",8h,,,,,,,,,
972,7231,Bartezoo,Xbox 360,8h,NR,,1710977,Completed,First,"March 19, 2015",8h,,,,,,,,,
973,7231,Bloody_Shadow,PlayStation 3,8h,90%,,859366,Completed,First,"June 12, 2014",8h,,,,,,,,,
974,7231,Blue_Shinobi,PC,8h,NR,,7626964,Completed,First,"July 07, 2017",8h,13h,,,,,25h,,,
975,7231,Brandon23z,PC,8h,NR,,1307524,Completed,First,"April 12, 2015",8h,,,,,"Awesome game. Like Portal 1, but the story line doesn't really change. More cool mechanics are added though. Definitely worth the extra money. Get both Portal games.",,,,
976,7231,Buggi,PC,8h,80%,,11518926,Completed,First,"April 21, 2020",8h,,,,,,10h 30m,,,
977,7231,Calcifer14,PC,8h,NR,,8202760,Completed,Replay,"December 21, 2017",8h,,,,,,,,,
978,7231,Candus,PC,8h,NR,,5990414,Completed,First,"March 16, 2018",8h,,,,,,,,,
979,7231,CarLoverZ28,PC,8h,100%,,10691914,Completed,First,,8h,,,,,,,,,
980,7231,Carra,PC,8h,NR,,3892945,Completed,First,"January 09, 2017",8h,,,,,,,,,
981,7231,Private,PC,8h,100%,,123809,Completed,First,"June 02, 2012",8h,,,,,,,,,
982,7231,Chemical_Crash,PC,8h,80%,,11465425,Completed,First,"September 08, 2016",8h,,,,,,,,,
983,7231,ChristmasGhost,PC,8h,90%,,10835286,Completed,First,,8h,,,,,,,,,
984,7231,Christophe,PC,8h,100%,,4649722,Completed,First,"March 07, 2017",8h,,,,,,,,,
985,7231,Clete2,PC,8h,100%,,57036,Completed,First,,8h,,,,,,,,,
986,7231,CrackaPlz,PC,8h,NR,,6389621,Completed,First,"May 11, 2011",8h,,,,,,,,,
987,7231,CrawlinUK,Mac,8h,NR,,674668,Completed,First,"March 20, 2014",8h,,,,,,,,,
988,7231,Criminux,PC,8h,80%,,1258106,Completed,First,"December 12, 2013",8h,,,,,,,,,
989,7231,Private,PC,8h,80%,,10562218,Completed,First,"December 08, 2019",8h,,,,,,,,,
990,7231,CronaGorgon,PC,8h,80%,,622794,Completed,Replay,,8h,12h,,,,,10h,,,
991,7231,Crypt1cMayh3m,PC,8h,NR,,1249071,Completed,First,"February 18, 2015",8h,,,,,,,,,
992,7231,Cthur,PlayStation 3,8h,90%,,29206,Completed,First,"April 30, 2012",8h,,,,,,,,,
993,7231,DMCrimson,PC,8h,90%,,1105512,Completed,First,,8h,,,,,,,,,
994,7231,DSDXP,PC,8h,NR,,130659,Completed,First,"June 13, 2012",8h,,,,,,,,,
995,7231,DWN20,PC,8h,NR,,3922292,Completed,First,"January 14, 2017",8h,,,,,,,,,
996,7231,Dante2006,PC,8h,90%,,1421147,Completed,First,"June 28, 2015",8h,,,,,,,,,
997,7231,DarkMoonGaming,PC,8h,100%,,2755189,Completed,First,"March 15, 2016",8h,,,,,,,,,
998,7231,DarkWeavel,PC,8h,NR,,1842480,Completed,First,April 2011,8h,,,,,,8h,,,
999,7231,Desser,PC,8h,90%,,878435,Completed,First,,8h,14h,20h,,,,7h,,,
1000,7231,DivineBloodline,PC,8h,90%,,3705016,Completed,Replay,,8h,,,,,,,,,
1001,7231,Dominio,PC,8h,80%,,3930827,Completed,First,,8h,,,,,,,,,
1002,7231,Doubler_Z,PC,8h,NR,,4742421,Completed,First,,8h,,,,,,,,,
1003,7231,Private,PC,8h,80%,,938443,Completed Retired,First,,8h,,,,,,,,,
1004,7231,Drolin,PC,8h,90%,,341051,Completed,First,,8h,,,,,,,,,
1005,7231,EKS666,PC,8h,NR,,644344,Completed,First,,8h,,,,,,10h,,,
1006,7231,ERiiK,PC,8h,NR,,5799507,Completed,First,"February 09, 2018",8h,,,,,,,,,
1007,7231,Edco0328,PC,8h,100%,,10737363,Completed,First,"November 27, 2019",8h,,,,,,,,,
1008,7231,Private,PC,8h,NR,,1427866,Completed,First,"June 19, 2015",8h,,,,,,,,,
1009,7231,ErikPerikSperik,PC,8h,NR,,10779094,Completed,First,"August 30, 2018",8h,,,,,,,,,
1010,7231,Finalraincloud9,Xbox 360,8h,100%,,7488350,Completed,First,"February 10, 2013",8h,,20h,,,,,,,
1011,7231,GLA_Bramley,PC,8h,NR,,4197903,Completed,First,,8h,,,,,,,,,
1012,7231,Gandon,PC,8h,100%,,10217845,Completed,Replay,"August 25, 2019",8h,,,,,,,,,
1013,7231,GeoSkate,PlayStation 3,8h,NR,,6010428,Completed,First,"December 03, 2018",8h,,,,,,,,,
1014,7231,GeraltofRivia3,PC,8h,100%,,10464336,Completed,First,"November 22, 2019",8h,,,,,,,,,
1015,7231,GlorafiedG,Xbox 360,8h,90%,,55296,Completed,First,,8h,,,,,,,,,
1016,7231,Private,PC,8h,80%,,11484305,Completed,First,"December 27, 2019",8h,,,,,,8h,,,
1017,7231,Private,PlayStation 3,8h,80%,,474674,Completed,First,"September 16, 2012",8h,,,,,,,,,
1018,7231,Goofus,PC,8h,100%,Single player mode only (not co-op levels).,34116,Completed,First,,8h,,,,,,,,,
1019,7231,HearPcGaming,PC,8h,NR,,10196576,Completed,First,"October 07, 2019",8h,,,,,,,,,
1020,7231,HibikiRush,PC,8h,NR,,1343015,Completed,First,"June 30, 2015",8h,,,,,,,,,
1021,7231,Hivemind,PC,8h,90%,,4037827,Completed,First,"February 08, 2017",8h,,,,,,,,,
1022,7231,HosainH,PC,8h,NR,,153590,Completed,First,"July 23, 2012",8h,,,,,,,,,
1023,7231,HowlinMadSnake,PlayStation 3,8h,100%,,1522898,Completed,First,"March 24, 2013",8h,,,,,,,,,
1024,7231,HumanoidSharks,PlayStation 3,8h,100%,Normal difficulty,1701718,Completed,First,,8h,,,,,,,,,
1025,7231,IMMENSEMOUNTAIN,PC,8h,NR,,10423191,Completed,First,"May 14, 2016",8h,,31h,,,,,,,
1026,7231,Igorth85,PC,8h,NR,,3946905,Completed,First,,8h,,,,,,,,,
1027,7231,J3rome,PC,8h,90%,,75270,Completed,First,,8h,,,,,Really enjoyed this game. The 8 hour time is based on how long steam told me I played it. It's possible it is shorter than that because I did leave it on pause a couple of times while completing the game.,,,,
1028,7231,JR084,PC,8h,90%,,10592507,Completed,First,"January 01, 2010",8h,13h,19h,,,,,,,
1029,7231,Private,PC,8h,NR,,917671,Completed,First,"January 01, 2013",8h,,,,,,,,,
1030,7231,JagCsd,PC,8h,100%,,9156684,Completed,Replay,,8h,,,,,,,,,
1031,7231,Jaksu,PC,8h,NR,,728430,Completed,First,"July 25, 2011",8h,,,,,,,,,
1032,7231,Private,PC,8h,90%,,248186,Completed,First,"May 08, 2013",8h,,,,,,,,,
1033,7231,KamikotoGasai,PC,8h,80%,,3514600,Completed,First,"October 12, 2016",8h,,,,,,,,,
1034,7231,Private,PC,8h,NR,,329525,Completed,First,"July 17, 2013",8h,,,,,,5h,,,
1035,7231,KeunGom,PC,8h,NR,,8009159,Completed,First,"October 06, 2011",8h,11h,,,,,,,,
1036,7231,King_K,Xbox 360,8h,90%,,8510289,Completed,First,,8h,10h,,,,,,,,
1037,7231,Kirivo_DK_,PC,8h,NR,,3029277,Completed,First,"January 30, 2016",8h,,,,,,,,,
1038,7231,Private,PC,8h,NR,,1118814,Completed,First,,8h,12h,,,,,,,,
1039,7231,Kreusfel,PC,8h,NR,,8199767,Completed,First,"April 30, 2020",8h,,,,,,,,,
1040,7231,Kuestvire,PC,8h,100%,,10752409,Completed,First,2016,8h,,,,,,,,,
1041,7231,Kuestvire,PC,8h,100%,,10752412,Completed,Replay,2018,8h,,,,,,30m,,,
1042,7231,LadySmith,PC,8h,80%,,5027033,Completed,First,,8h,13h 30m,,,,,12h,,,
1043,7231,Latouffe,PC,8h,NR,,828672,Completed,First,,8h,,,,,,,,,
1044,7231,Lemmi1337,PC,8h,NR,,6229633,Completed,Replay,"May 10, 2018",8h,,,,,,,,,
1045,7231,LordJeffries,PC,8h,NR,,8926492,Completed,First,"June 10, 2019",8h,,,,,,,,,
1046,7231,Luke_Mugen,PC,8h,90%,1 Replay.,483954,Replay Completed,First,2011,8h,,,,5h /,,,,,
1047,7231,Macxim,PC,8h,80%,,2196150,Completed,First,"January 26, 2015",8h,,,,,,,,,
1048,7231,Marklar,PlayStation 3,8h,100%,,24994,Completed,First,,8h,,,,,,,,,
1049,7231,Marver,PC,8h,90%,,676484,Completed,First,"March 23, 2014",8h,,,,,,8h,,,
1050,7231,MaskedPotato,PC,8h,NR,,4545789,Completed,First,"January 10, 2017",8h,,,,,,,,,
1051,7231,MatthewT18,PC,8h,NR,,3365359,Completed,First,"August 26, 2016",8h,,,,,,,,,
1052,7231,Private,PC,8h,100%,,1503682,Completed Retired,First,"December 28, 2012",8h,,,,,,21h,,,
1053,7231,Meff,PC,8h,NR,,7303335,Completed,First,"October 22, 2018",8h,,,,,,10h,,,
1054,7231,Merginator,Xbox 360,8h,100%,,462174,Completed,First,"October 30, 2013",8h,,,,,,,,,
1055,7231,MetalheadPlaysGames,PC,8h,80%,Single-player campaign.,945605,Completed,First,"June 06, 2015",8h,,,,,,,,,
1056,7231,Private,PC,8h,70%,,11488875,Completed,First,"March 05, 2016",8h,,,,,,,,,
1057,7231,Murkee,PC,8h,100%,,510811,Completed,First,,8h,10h,16h 18m,,,,,,,
1058,7231,MykeMcG,PC,8h,NR,,626830,Completed,First,"April 19, 2011",8h,,,,,,,,,
1059,7231,Myxomatosis,PC,8h,80%,,3277947,Completed,First,"August 02, 2016",8h,,,,,,,,,
1060,7231,Private,PC,8h,NR,,158551,Completed,First,"July 26, 2012",8h,,,,,,,,,
1061,7231,Nightaries3030,Xbox 360,8h,100%,,1353049,Completed,First,,8h,,,,,,,,,
1062,7231,Nikopol,PC,8h,80%,,362070,Completed,First,,8h,,,,,,8h,,,
1063,7231,Nokitch,PC,8h,NR,,977629,Completed,First,2011,8h,,,,,,6h,,,
1064,7231,Offline,PC,8h,100%,,2707203,Completed,First,,8h,,,,,,,,,
1065,7231,Paheej,PC,8h,70%,,49699,Completed,First,"September 19, 2013",8h,,,,,,,,,
1066,7231,Panzuu_Maniac,PC,8h,NR,,6025101,Completed,First,"March 24, 2015",8h,,,,,,40h,,,
1067,7231,PaperbackWriter,PC,8h,100%,,3964001,Completed,Replay,,8h,,,,,,,,,
1068,7231,Parasite,PC,8h,NR,,2776096,Completed,First,"March 25, 2016",8h,,,,,,7h,,,
1069,7231,Phadafi,Xbox 360,8h,NR,,1088418,Completed,First,"December 30, 2014",8h,12h,,,,,,,,
1070,7231,Psynapse,PC,8h,100%,,4822445,Completed,Replay,,8h,,,,,,,,,
1071,7231,Puppet,PlayStation 3,8h,NR,Just single-player campaign.,11482,Completed,First,,8h,,,,,,,,,
1072,7231,Purrwords,PC,8h,100%,,10494344,Completed,First,"November 29, 2019",8h,,,,,,,,,
1073,7231,Qrious,PC,8h,80%,,6578871,Completed,First,"December 07, 2011",8h,,,,,,34h,,,
1074,7231,R064N,PC,8h,NR,,281857,Completed,First,,8h,,,,,,,,,
1075,7231,Private,PC,8h,90%,,11971923,Completed,First,"April 05, 2018",8h,,,,,,,,,
1076,7231,RealAKP,PC,8h,NR,,2653620,Completed,First,"October 24, 2017",8h,,,,,,,,,
1077,7231,Replicant_lazer,PC,8h,NR,,92730,Completed,First,"September 30, 2012",8h,,,,,,,,,
1078,7231,Rin,PC,8h,NR,,6625078,Completed,First,,8h,,,,,,,,,
1079,7231,Ruebinho,PC,8h,90%,,1513437,Completed,First,"July 12, 2012",8h,,,,,,,,,
1080,7231,SONG,PC,8h,70%,,613719,Completed,First,,8h,,,,,,,,,
1081,7231,Sajon5271,PC,8h,NR,,10972316,Completed,First,"February 10, 2020",8h,,,,,,,,,
1082,7231,Private,PC,8h,90%,,323508,Completed,First,,8h,,,,,,4h,,,
1083,7231,Samplerico,PC,8h,80%,,6213928,Completed,Replay,"May 07, 2018",8h,,,,,,,,,
1084,7231,SanteriK,Xbox 360,8h,NR,,613579,Completed,First,,8h,,,,,,,,,
1085,7231,SavagE,PC,8h,80%,,470609,Completed,First,"November 08, 2013",8h,,,,,,9h,,,
1086,7231,Seaphron,Xbox 360,8h,90%,,3104022,Completed,First,"April 20, 2011",8h,,,,,,,,,
1087,7231,Private,PC,8h,90%,,661807,Completed,First,2011,8h,13h,,,,,4h,,,
1088,7231,ShhWyparta,PC,8h,NR,,260875,Completed,Replay,"August 15, 2012",8h,,,,,,,,,
1089,7231,Private,PC,8h,NR,,415232,Completed,First,"September 15, 2013",8h,,,,,,,,,
1090,7231,Silvak,PC,8h,100%,,544830,Completed,First,,8h,,,,,,,,,
1091,7231,Skikkiks,PlayStation 3,8h,80%,,6290817,Completed,First,"April 27, 2011",8h,,,,,,,,,
1092,7231,Skullzxvx,PC,8h,90%,,8126544,Completed,First,,8h,,,,,,,,,
1093,7231,Sneezedip,Xbox 360,8h,NR,,2088358,Completed,First,"November 14, 2015",8h,,,,,,,,,
1094,7231,SoothingRabbit,PC,8h,80%,,4210386,Completed,First,"March 20, 2017",8h,,,,,,,,,
1095,7231,SpirosK_,PC,8h,NR,,4844736,Completed,First,"August 01, 2017",8h,,,,,,,,,
1096,7231,Steal_Leaf,PC,8h,100%,,10674255,Backlog Completed,First,"December 28, 2019",8h,,,,,,,,,
1097,7231,Stillborn,PC,8h,NR,,8398315,Completed,First,,8h,,,,,,,,,
1098,7231,Stixingman,PC,8h,NR,,3281935,Completed,First,,8h,,,,,,,,,
1099,7231,Taco,PC,8h,NR,,500735,Completed,First,"April 23, 2015",8h,,,,,,,,,
1100,7231,Taektiek,PC,8h,90%,,9081008,Playing Completed,First,"July 04, 2019",8h,,,,8h /,,,,,
1101,7231,Tenoch,PC,8h,NR,,237828,Completed,First,,8h,,,,,,,,,
1102,7231,ThaJyesta,PlayStation 3,8h,NR,,134973,Completed,First,"June 21, 2012",8h,,,,,,,,,
1103,7231,TheCyberTronn,PC,8h,NR,,2133539,Completed,First,,8h,10h,,3h 12m,,,,,,
1104,7231,TheFishman,PC,8h,NR,,7383257,Completed,First,"November 03, 2018",8h,,,,,,,,,
1105,7231,Private,PC,8h,NR,,3718683,Backlog Completed,First,"January 03, 2017",8h,,,,,,,,,
1106,7231,TheMythicalGamer,PC,8h,NR,,3155482,Completed,First,"April 14, 2016",8h,10h,14h,,,,,,,
1107,7231,TheOro44,Xbox 360,8h,90%,,514344,Completed,Replay,,8h,,,,,"Sehr starke Fortsetzung mit gro�em Wiederspielwert und umfangreichem Koop-Modus. Auch auf PS3, PC und Mac OS X verf�gbar.",,,,
1108,7231,ThoRCX,PC,8h,90%,,2626085,Completed,First,"February 21, 2016",8h,,,,,,,,,
1109,7231,ThorDoomhammer,PC,8h,NR,,3574673,Completed,First,,8h,,,,,,4h,,,
1110,7231,Tigerion,,8h,NR,,72379,Completed,First,,8h,,,,,,,,,
1111,7231,Tonsh,PC,8h,80%,,333032,Completed,First,,8h,,,,,,,,,
1112,7231,TurboPenguin,PC,8h,100%,,2622037,Completed,First,,8h,8h 30m,8h 31m,,,,,,,
1113,7231,Tyril132,PC,8h,90%,,482203,Completed,First,,8h,13h,16h,,,,,,,
1114,7231,Private,PC,8h,NR,,7455894,Completed,Replay,"September 26, 2018",8h,16h,,,,,,,,
1115,7231,Vallaqan,PC,8h,NR,,1050975,Completed,First,,8h,,,,,,,,,
1116,7231,VeryFriendly,PC,8h,NR,,210392,Completed,First,"April 23, 2011",8h,,,,,,,,,
1117,7231,VitorVex,PC,8h,NR,,11204653,Completed,First,,8h,,,,,,,,,
1118,7231,Wakero,PC,8h,100%,,4241870,Completed,First,"March 27, 2017",8h,11h,,,,,,,,
1119,7231,Wakero,PC,8h,100%,,4241906,Completed,First,"June 21, 2016",8h,11h,,,,,,,,
1120,7231,Wandering_King,PlayStation 3,8h,80%,,67183,Completed,First,,8h,,,,,,,,,
1121,7231,WingedBacon,PC,8h,NR,,159365,Completed,First,"January 05, 2012",8h,,,,,,,,,
1122,7231,Wolf_7,Xbox 360,8h,100%,"Super game, hilarious humor, amusing puzzles",151504,Completed,First,"April 30, 2011",8h,,,,,,,,,
1123,7231,Wulfon,PC,8h,90%,Time according to Steam. Single player only.,1188112,Completed,First,"February 11, 2015",8h,,,,,,,,,
1124,7231,Xotael,PC,8h,NR,,5612076,Completed,First,"April 14, 2017",8h,,,,,,8h,,,
1125,7231,XxMegaHD,Xbox 360,8h,NR,,8495699,Custom List Completed,First,"July 19, 2014",8h,,,,,,,,,
1126,7231,Yazimodo,PC,8h,NR,,10272739,Completed,Replay,"October 19, 2019",8h,,,,,,,,,
1127,7231,Yodamanjaro,PC,8h,NR,,894172,Completed,First,"August 14, 2014",8h,,,,,,,,,
1128,7231,Yonandra,PC,8h,90%,,612116,Completed,First,"May 15, 2012",8h,,,,,,,,,
1129,7231,Zaydax,PC,8h,NR,,11909031,Completed,First,"May 10, 2020",8h,,,,,,,,,
1130,7231,Zyrin,PC,8h,100%,,11950,Completed,First,,8h,,,,,,,,,
1131,7231,acidzero,PC,8h,NR,,209270,Completed,First,,8h,,,,,,,,,
1132,7231,acjessen,PC,8h,80%,,3568377,Completed,First,"September 21, 2016",8h,,,,,Im Coop mit Lukas,,,,
1133,7231,alpal,PC,8h,NR,,6172652,Completed,First,"April 02, 2018",8h,,,,,,,,,
1134,7231,alpkansahin,PC,8h,NR,,6534112,Completed,First,"July 06, 2018",8h,,,,,,2h,,,
1135,7231,alscorcho,PC,8h,NR,,201732,Completed,First,,8h,,,,,,,,,
1136,7231,antoniobdo,PC,8h,NR,,936170,Completed,First,"May 20, 2013",8h,,,,,,,,,
1137,7231,anzaazna,PC,8h,NR,,4742447,Completed,First,"July 12, 2017",8h,,,,,,,,,
1138,7231,austinpowers2,PC,8h,NR,,2349340,Completed,First,"January 04, 2016",8h,,,,,,,,,
1139,7231,bananabucket,Xbox One,8h,100%,,8723893,Completed,First,"May 05, 2019",8h,,,,,,,,,
1140,7231,Private,PC,8h,90%,,6214741,Completed,First,,8h,,,,,,,,,
1141,7231,bendito,Xbox 360,8h,100%,,319797,Completed,First,"February 10, 2013",8h,,,,,,4h,,,
1142,7231,bizarrosparks,PC,8h,NR,,3313671,Completed,First,"August 09, 2016",8h,,,,,,,,,
1143,7231,blackjaw,Xbox 360,8h,NR,,21610,Completed,First,,8h,,,,,,,,,
1144,7231,blacklabel8829,PC,8h,NR,,768492,Completed,First,"July 23, 2013",8h,,,,,,,,,
1145,7231,blankplanet,PC,8h,100%,,6114219,Completed,First,,8h,,,,,,10h,,,
1146,7231,blast664,PC,8h,90%,,595495,Completed,First,,8h,,,,,,,,,
1147,7231,bleuish,PC,8h,100%,,544354,Completed,First,"December 31, 2013",8h,,,,,,,,,
1148,7231,Private,PC,8h,NR,,36142,Completed,First,"July 21, 2012",8h,,,,,,,,,
1149,7231,botka5,PC,8h,NR,,6099555,Completed,First,"April 09, 2018",8h,,,,,,,,,
1150,7231,brianos1611,PC,8h,NR,,710116,Completed,First,"April 03, 2015",8h,,,,,,,,,
1151,7231,bsapp7,Mac,8h,NR,,2516667,Completed,First,"August 13, 2015",8h,,,,,,,,,
1152,7231,caitlinA7X,PlayStation 3,8h,NR,,504310,Completed,First,,8h,,,,,,,,,
1153,7231,catypus,PC,8h,NR,,114032,Completed,First,"May 01, 2012",8h,,,,,,,,,
1154,7231,cbabd,PC,8h,NR,,164258,Completed,First,"April 06, 2012",8h,,,,,,,,,
1155,7231,Private,PC,8h,NR,,10947696,Completed,First,,8h,,,,,,,,,
1156,7231,chewzy,PC,8h,90%,,599647,Completed,First,"May 01, 2011",8h,,,,,,,,,
1157,7231,chlee0725,PC,8h,NR,,417011,Completed,First,,8h,,,,,,,,,
1158,7231,clement2296,PC,8h,90%,,908697,Playing Completed,Replay,,8h,,,,23h /,,,,,
1159,7231,cnoble,PC,8h,90%,,407694,Completed,First,"September 13, 2013",8h,,,,,,,,,
1160,7231,cojoha32,PC,8h,80%,,9244125,Completed,First,"August 31, 2019",8h,,,,,,,,,
1161,7231,covert_elephant,PC,8h,NR,,4661996,Completed,First,,8h,,,,,,,,,
1162,7231,Private,PC,8h,NR,,348903,Completed,First,"October 25, 2014",8h,,,,,,,,,
1163,7231,cupofbeans,Xbox 360,8h,NR,,211962,Completed,Replay,"December 28, 2012",8h,,,,,,,,,
1164,7231,d2d_DICR,Xbox 360,8h,NR,,762656,Completed,Replay,,8h,,,,,,,,,
1165,7231,daftmue,,8h,NR,,416142,Completed,First,,8h,,,,,,,,,
1166,7231,dannyspud,,8h,100%,,392157,Completed,First,,8h,,,,,,,,,
1167,7231,dargi,PC,8h,100%,,11658963,Completed,First,"March 24, 2016",8h,,,,,,,,,
1168,7231,diggingtrenches,Xbox 360,8h,90%,,5820,Completed,First,,8h,,,,,"Probably could have finished it sooner, but I stood around listening to the hilarious dialogue. Too good to miss any of it.",,,,
1169,7231,disposablefox,PC,8h,80%,,553173,Completed,First,,8h,,,,,,,,,
1170,7231,Private,PC,8h,90%,,2936443,Completed,First,,8h,,,,,,2h,,,
1171,7231,Private,PC,8h,100%,,11455528,Completed,First,,8h,,,,,,,,,
1172,7231,e1c7a164,PC,8h,NR,,3683233,Completed,First,,8h,,,,,,,,,
1173,7231,ei02028,PC,8h,90%,,2267713,Completed,First,,8h,,,,,,,,,
1174,7231,estebul,PC,8h,NR,,10425711,Completed,Replay,"November 15, 2019",8h,,,,,,,,,
1175,7231,estiflan,PC,8h,80%,,2116304,Completed,First,,8h,,,,,,,,,
1176,7231,falafellatio,PC,8h,90%,,397190,Completed,First,"May 07, 2012",8h,,,,,,,,,
1177,7231,fasol,PC,8h,NR,,161892,Completed,First,"April 09, 2012",8h,,,,,,,,,
1178,7231,fingernisk,PC,8h,NR,,11311452,Completed,First,"March 31, 2020",8h,,,,,,,,,
1179,7231,fr000,PC,8h,NR,,801305,Completed,First,,8h,,,,,,,,,
1180,7231,fredthebelgian,PC,8h,100%,,557826,Completed,First,"October 01, 2012",8h,,,,,,,,,
1181,7231,gamer123,PC,8h,100%,,1410740,Completed,First,"October 31, 2014",8h,,,,,,,,,
1182,7231,ghostinmyhair,PC,8h,NR,,9037343,Completed,First,2011,8h,,,,,,,,,
1183,7231,gitaarheld81,PC,8h,NR,,4365964,Completed,First,"May 01, 2017",8h,,,,,,,,,
1184,7231,hbkiler,PC,8h,100%,,1992989,Completed,First,"February 15, 2014",8h,,,,,,,,,
1185,7231,heyheyheybuddy,PC,8h,NR,,3770714,Completed,First,,8h,12h,,,,,,,,
1186,7231,hoksu,PC,8h,90%,,4726616,Completed,First,"July 09, 2017",8h,,,,,,,,,
1187,7231,horarykarma,PC,8h,NR,,643670,Completed,First,,8h,,,,,,,,,
1188,7231,hugin13,PC,8h,100%,,70439,Completed,First,,8h,,,,,,,,,
1189,7231,iDoDemGames,PC,8h,NR,,11672775,Completed,First,"May 07, 2020",8h,,25h,,,,,,,
1190,7231,Private,PC,8h,80%,,219600,Completed,First,"May 09, 2012",8h,,,,,,,,,
1191,7231,icksmehl,PC,8h,100%,,381972,Completed,First,,8h,,,,,,8h 30m,,,
1192,7231,Private,PC,8h,NR,,8690893,Completed,Replay,"April 30, 2019",8h,,,,,,,,,
1193,7231,ironpigeon,PC,8h,70%,The game seemed to drag on and on but a great game overall.,69331,Completed,First,,8h,,,,,,,,,
1194,7231,jacds,PC,8h,100%,,1246653,Completed,First,"January 08, 2013",8h,,,,,,,,,
1195,7231,Private,PC,8h,100%,,6211233,Replay Completed,Replay,,8h,,,,,,,,,
1196,7231,johnson_,PC,8h,NR,,7542042,Completed,First,"November 27, 2018",8h,,,,,,,,,
1197,7231,Private,PC,8h,NR,,9542624,Completed,First,,8h,,,,,,,,,
1198,7231,kal110386,PC,8h,NR,,167054,Completed,First,"August 26, 2012",8h,,,,,,,,,
1199,7231,kartawyh1337,PC,8h,NR,,9382364,Completed,First,"August 17, 2019",8h,,,,,,,,,
1200,7231,kds71,PC,8h,NR,,163981,Completed,First,"August 05, 2012",8h,,,,,,,,,
1201,7231,khyos,PC,8h,NR,,1047408,Completed,First,,8h,12h,,,,,4h,,,
1202,7231,kikiokyo,PC,8h,NR,,7376008,Completed Retired,First,,8h,,,,,,6h,,,
1203,7231,kimduk,,8h,NR,,282153,Completed,First,"June 17, 2013",8h,,,,,,,,,
1204,7231,laronze,PC,8h,NR,,2150925,Completed,First,"November 27, 2015",8h,,,,,,9h,,,
1205,7231,Private,PC,8h,NR,,622046,Completed,First,"June 19, 2013",8h,20h,,,,,,,,
1206,7231,Private,PC,8h,NR,,10464299,Completed,First,,8h,18h,,,,,10h,,,
1207,7231,Private,PC,8h,80%,,386248,Completed,First,,8h,,,,,,,,,
1208,7231,luvkonn23,Xbox 360,8h,NR,,660512,Completed,First,"March 09, 2014",8h,,,,,,,,,
1209,7231,m0rdecai,PC,8h,100%,,10382943,Completed,Replay,"January 28, 2018",8h,,,,,,,,,
1210,7231,matbarra,PC,8h,NR,,6829188,Completed,First,,8h,,,,,,,,,
1211,7231,mdb37,PlayStation 3,8h,100%,,26485,Completed,First,,8h,,,,,,,,,
1212,7231,mpasseri,Xbox 360,8h,NR,,224492,Completed,First,"January 27, 2013",8h,,,,,,,,,
1213,7231,mrbaggs,PC,8h,NR,,9456707,Completed,First,"February 04, 2020",8h,,,,,,,,,
1214,7231,mwhitey,PC,8h,NR,,3668144,Completed,First,"November 24, 2016",8h,,,,,,,,,
1215,7231,myhubris,PC,8h,NR,,6488084,Completed,First,"June 28, 2018",8h,,,,,,,,,
1216,7231,nehkid,PC,8h,90%,,80563,Completed,First,,8h,,,,,,,,,
1217,7231,neko_cam,PC,8h,80%,,788486,Completed,First,,8h,,,,,,,,,
1218,7231,Private,PC,8h,100%,,1338097,Completed,First,"May 09, 2015",8h,,,,,,,,,
1219,7231,olympian,PC,8h,NR,,1075130,Completed,First,,8h,,,,,,,,,
1220,7231,originallZ,PC,8h,NR,,10959657,Completed,First,"February 08, 2020",8h,,,,,,,,,
1221,7231,Private,PlayStation 3,8h,NR,,36337,Completed,First,,8h,,,,,,,,,
1222,7231,pnyingpo,PC,8h,NR,,6853415,Completed,First,"August 20, 2018",8h,,,,,,,,,
1223,7231,pocho015,PC,8h,NR,,1019503,Completed,First,"April 19, 2012",8h,15h,18h,,,,,,,
1224,7231,pravarth,PC,8h,NR,,4369943,Completed,First,"April 30, 2017",8h,,,,,,,,,
1225,7231,raegazel,PlayStation 3,8h,70%,,3078750,Completed,First,"December 28, 2013",8h,,,,,,,,,
1226,7231,rixy,PC,8h,80%,,11461837,Completed,First,"December 05, 2019",8h,,,,,,5h,,,
1227,7231,sarm0j,PC,8h,100%,,11379899,Completed,First,"April 07, 2020",8h,,,,,,,,,
1228,7231,schiemann,PC,8h,90%,,11240922,Completed,First,"March 25, 2020",8h,,,,,,,,,
1229,7231,seeeeew,Linux,8h,100%,,652898,Completed,First,"March 03, 2014",8h,,,,,,,,,
1230,7231,shol1122,Xbox 360,8h,80%,,1224791,Completed,First,"June 16, 2014",8h,10h 20m,,,,,,,,
1231,7231,sinjuh,PC,8h,100%,,384698,Completed,First,"August 21, 2013",8h,,,,,,,,,
1232,7231,spes,PC,8h,NR,,1446316,Completed,First,"February 19, 2015",8h,16h,,,,,,,,
