,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Personal Notes,Progress,Retired Notes
261,57507,SoIaris,PC,12h 46m,90%,,11269703,Completed,First,"March 28, 2020",,12h 46m 12s,,,,
262,57507,,PC,13h,NR,,10318257,Completed,First,,,13h,,,,
263,57507,Private,PC,13h,NR,,9492978,Completed,First,"August 31, 2019",10h 30m,13h,,,,
264,57507,KingKapalone,PC,13h,NR,,9472144,Completed,First,"September 07, 2019",,13h,,,,
265,57507,LEGOslayer,PC,13h,80%,,9544069,Completed,First,"September 06, 2019",,13h,,,,
266,57507,Rafx,PC,13h,70%,Main Story + Most Side Missions + All Skills,10600446,Completed,First,"December 16, 2019",,13h,,,,
267,57507,ShiningKite,PC,13h,NR,,10450246,Completed,First,"November 18, 2019",,13h,,,,
268,57507,Private,PC,13h,80%,,10749817,Completed,First,,,13h,,,,
269,57507,kazik8988,PC,13h,NR,,11796148,Completed,First,"May 20, 2020",,13h,,,,
270,57507,miscillo,PC,13h,100%,,9633240,Completed,First,"September 15, 2019",,13h,,,,
271,57507,mollymog,PlayStation 4,13h,60%,Only very little extra stuff,10979534,Completed,First,"February 01, 2020",,13h,,,,
272,57507,sky_solo,PC,13h 03m,NR,Finished main story at 11h 08m 38s,10623798,Completed,First,"February 24, 2020",,13h 03m 17s,,,,
273,57507,Kaelor,PC,13h 10m,80%,,11434367,Completed,First,"April 16, 2020",,13h 10m,,"Interesting game from the makers of Alan Wake and original Max Payne, gotta love Ahti character and his voice actor.",,
274,57507,,PC,13h 12m,NR,,9518275,Completed,First,,10h 50m,13h 12m,20h 13m,,,
275,57507,RongSinh_Panda,PC,13h 20m,NR,,11757998,Completed,First,"September 03, 2019",,13h 20m,,,,
276,57507,Athruntalan,PC,13h 22m,80%,Did about half the available side missions.,10575208,Completed,First,"December 27, 2019",,13h 22m,,,,
277,57507,Pikatxu,PC,13h 22m,80%,,10520626,Completed,First,"January 27, 2020",,13h 22m 47s,,,,
278,57507,rhickey,PlayStation 4,13h 23m,NR,,10327809,Completed,First,"October 30, 2019",,13h 23m,,,,
279,57507,muted,PlayStation 4,13h 24m,80%,,9528185,Completed,First,"September 04, 2019",,13h 24m 15s,,,,
280,57507,matton97,PC,13h 25m,NR,,9600152,Completed,First,,,13h 25m,,,,
281,57507,Faxe,PC,13h 30m,NR,,10779112,Completed,First,"January 08, 2020",,13h 30m,,,,
282,57507,Procyon,PC,13h 30m,NR,,11036435,Completed,First,"February 22, 2020",,13h 30m,,,,
283,57507,Private,PC,13h 32m,NR,,11192305,Completed,First,"March 19, 2020",,13h 32m,,,,
284,57507,,PC,13h 37m,NR,With a few sidequests,10836182,Completed,First,,,13h 37m,,,,
285,57507,LukeMatterson,PC,13h 47m,90%,,10997874,Completed,First,"February 16, 2020",,13h 47m,,,,
286,57507,YawningPanda96,PlayStation 4,13h 55m,90%,,9592526,Completed,First,"December 06, 2019",,13h 55m 32s,22h 59m 51s,,,
287,57507,Archanoth,PC,14h,90%,,9527848,Completed,First,"September 04, 2019",,14h,,,,
288,57507,DanielMeier,PC,14h,NR,,10865416,Completed,First,"September 07, 2019",,14h,,,,
289,57507,Private,PC,14h,100%,,11452518,Completed,First,"April 15, 2020",,14h,,,,
290,57507,Le_Don,PC,14h,80%,,11290530,Completed,First,"March 30, 2020",,14h,,,,
291,57507,Private,PC,14h,NR,,10586612,Completed,First,"December 12, 2019",,14h,,,,
292,57507,LucasMonclar,PlayStation 4,14h,90%,,12021744,Completed,First,"June 16, 2020",,14h,,,,
293,57507,MrFirebugJr,PlayStation 4,14h,80%,,10758222,Completed,First,"January 11, 2020",,14h,,,,
294,57507,Ogastus,Xbox One,14h,NR,,9549848,Completed,First,"September 07, 2019",,14h,,,,
295,57507,Ptah,PC,14h,NR,,10846217,Completed,First,"January 20, 2020",,14h,,,,
296,57507,dermbrau,PC,14h,NR,,10854944,Completed,First,"January 21, 2020",,14h,,,,
297,57507,hahe71,PC,14h,NR,,10153895,Completed,First,"September 10, 2019",,14h,,,,
298,57507,hotb33,PC,14h,90%,,10770438,Completed,First,"October 22, 2019",,14h,,,,
299,57507,jro3000,Xbox One,14h,NR,,9517061,Completed,First,"September 02, 2019",,14h,,,,
300,57507,sanayt,PC,14h,NR,,10960882,Completed,First,"January 25, 2020",,14h,,,,
301,57507,TheYadneb,Xbox One,14h 11m,NR,,11910656,Completed,First,"June 04, 2020",,14h 11m 51s,,,,
302,57507,Private,PC,14h 21m,NR,,9516579,Completed,First,"September 03, 2019",,14h 21m,,,,
303,57507,yungfalcon,Xbox One,14h 23m,NR,,10993032,Completed,First,"February 19, 2020",,14h 23m,,,,
304,57507,,Xbox One,14h 26m,NR,Main story + extra quests,11056633,Completed,First,,,14h 26m,,,,
305,57507,NineWheels,PlayStation 4,14h 30m,NR,,9472692,Playing Completed,First,"August 28, 2019",,14h 30m,27h 30m,,27h 30m /,
306,57507,zkf15,PlayStation 4,14h 30m,NR,,11318803,Completed,First,"April 01, 2020",,14h 30m,,,,
307,57507,Optim,PC,14h 32m,80%,,9465698,Completed,First,"August 30, 2019",,14h 32m 28s,,,,
308,57507,TheFaddey,PC,14h 32m,NR,,11150058,Completed,First,"May 19, 2020",,14h 32m 33s,,,,
309,57507,waveathon,PC,14h 33m,90%,,10147529,Completed,First,"September 26, 2019",,14h 33m 25s,,,,
310,57507,Krilledood,PlayStation 4,14h 38m,80%,Platinum trophy,9467456,Completed,First,"September 15, 2019",,14h 38m,21h 04m,,,
311,57507,,PC,14h 50m,NR,,10867417,Completed,First,,,14h 50m,,,,
312,57507,,PlayStation 4,15h,NR,,10788447,Completed,First,,,15h,,,,
313,57507,,PC,15h,NR,,11230579,Completed,First,,,15h,,,,
314,57507,Bartezoo,Xbox One,15h,NR,,11767475,Completed,First,"May 17, 2020",,15h,,,,
315,57507,Private,PC,15h,NR,,9490230,Completed,First,"October 05, 2019",,15h,,,,
316,57507,Devi,PlayStation 4,15h,NR,,10350295,Completed,First,,,15h,,,,
317,57507,Etfactaestnox,PC,15h,60%,,9680631,Completed,First,"September 05, 2019",,15h,,,,
318,57507,HenryVIIII,Xbox One,15h,70%,,9510513,Completed,First,"November 06, 2019",,15h,,,,
319,57507,Magitek,PC,15h,NR,,9679399,Completed,First,"September 18, 2019",,15h,,,,
320,57507,Mandulum,PC,15h,90%,,9563101,Completed,First,"September 06, 2019",,15h,,,,
321,57507,Narpet2112,PlayStation 4,15h,NR,,9542708,Completed,First,"October 09, 2019",,15h,,,,
322,57507,NiKEL,PC,15h,100%,,8515560,Completed,First,"September 02, 2019",,15h,,,,
323,57507,Nicoen,PC,15h,90%,,11746090,Completed,First,"May 20, 2020",,15h,,EPIC,,
324,57507,Shadax,PC,15h,80%,,10854900,Completed,First,"January 21, 2020",,15h,,,,
325,57507,Stokesybaby24,PlayStation 4,15h,NR,,11608457,Completed,First,"April 30, 2020",,15h,,,,
326,57507,cldrpl,PlayStation 4,15h,NR,,10893170,Completed,First,"January 26, 2020",,15h,,,,
327,57507,deddoman,PC,15h,90%,,9527797,Completed,First,"September 04, 2019",,15h,,,,
328,57507,isolatedspaceman,PC,15h,NR,,10691127,Completed,First,"December 29, 2019",,15h,,,,
329,57507,Private,PC,15h,90%,,9450998,Completed,First,"August 25, 2019",10h,15h,,,,
330,57507,kiki1980,PlayStation 4,15h,NR,,10617652,Completed,First,"December 16, 2019",12h,15h,,,,
331,57507,konami,PlayStation 4,15h,80%,,10979251,Completed,First,"December 12, 2019",10h,15h,,,,
332,57507,lolasaurusrex,PlayStation 4,15h,NR,,11703487,Completed,First,"May 10, 2020",,15h,,,,
333,57507,mrghostinec,PC,15h,90%,,9517661,Completed,First,"September 03, 2019",,15h,,,,
334,57507,stevenkuerble,PC,15h,NR,,9518004,Completed,First,"September 02, 2019",,15h,,,,
335,57507,tiagojkt,PC,15h,NR,,10748372,Completed,First,"January 04, 2020",,15h,,,,
336,57507,trinity,PlayStation 4,15h,NR,,10654153,Completed,First,"March 03, 2020",,15h,,,,
337,57507,ulvhedin_,PC,15h,80%,,11200753,Completed,First,"March 20, 2020",,15h,,,,
338,57507,zeuswaffle19,PC,15h,90%,,10651296,Completed,First,"December 24, 2019",,15h,,,,
339,57507,Barrytastic,PlayStation 4,15h 02m,80%,,9541954,Completed,First,"September 11, 2019",,15h 02m 49s,,,,
340,57507,KMoney,Xbox One,15h 20m,90%,,9488777,Completed,First,"April 06, 2020",,15h 20m,,,,
341,57507,Twelny,PC,15h 20m,NR,,11408313,Completed,First,"April 11, 2020",,15h 20m,,,,
342,57507,AliGamer,PC,15h 30m,NR,Perfect,10464417,Completed,First,"November 05, 2019",13h,15h 30m,,,,
343,57507,Shef333,PC,15h 30m,NR,,11473379,Completed,First,"April 17, 2020",,15h 30m,,,,
344,57507,antonismous,PlayStation 4,15h 30m,90%,,11285869,Completed,First,"January 17, 2020",,15h 30m,,,,
345,57507,brownmagic,Xbox One,15h 30m,NR,,9510420,Completed,First,"February 08, 2020",,15h 30m,,,,
346,57507,Private,PC,15h 32m,NR,,9559975,Completed,First,"August 30, 2019",,15h 32m,,,,
347,57507,,PlayStation 4,15h 35m,NR,,10202135,Completed,First,,,15h 35m,,,,
348,57507,siam2020,PC,15h 35m,NR,,10602695,Completed,First,"December 16, 2019",,15h 35m 40s,,,,
349,57507,overclicked,PC,15h 45m,70%,,9453963,Completed,First,"October 06, 2019",,15h 45m,,,,
350,57507,Jacob_Darka,PC,15h 48m,80%,,9505437,Completed,First,"September 01, 2019",11h 05m,15h 48m,20h 14m 36s,,,
351,57507,ntylerwetrust,PC,15h 48m,100%,"Good amount of side content, but not everything",10729383,Completed,First,"January 17, 2020",,15h 48m 48s,,,,
352,57507,DecemberStyle,PC,15h 56m,90%,,9475799,Completed,First,"September 15, 2019",,15h 56m 41s,,,,
353,57507,,PC,16h,NR,,9565230,Completed,First,,14h,16h,20h,,,
354,57507,,PC,16h,NR,,9692569,Completed,First,,10h,16h,,,,
355,57507,Bebop17,PC,16h,NR,,11161311,Completed,First,"March 15, 2020",,16h,,,,
356,57507,Eternitype_YT,PlayStation 4,16h,90%,,11600238,Completed Retired,First,"April 29, 2020",11h 30m,16h,24h,,,
357,57507,MajKSA,PC,16h,100%,,10780642,Completed,First,"December 14, 2019",14h,16h,,,,
358,57507,Thefiredragoon,PC,16h,100%,"Story beat, all base-game sidequests done (no Expedition stuff), not all ability points obtained",11327966,Completed,First,"April 02, 2020",,16h,,,,
359,57507,celynn,PlayStation 4,16h,70%,Platinum trophy,11068673,Completed,First,"February 29, 2020",,16h,22h 25m,,,
360,57507,fil_mockingbird,PC,16h,NR,,11631476,Completed,First,"May 03, 2020",,16h,,,,
361,57507,neoharu07,PlayStation 4,16h,NR,,10559582,Completed,First,"December 08, 2019",,16h,,,,
362,57507,onionpai,PC,16h,70%,"Not sure of the exact time it took me to complete as there was no way to track, so 16 hours is approximate",9489976,Completed,First,"August 31, 2019",,16h,,,,
363,57507,Private,PC,16h,NR,,9560651,Completed,First,"December 13, 2019",,16h,,,,
364,57507,Private,Xbox One,16h,NR,,10951432,Completed,First,,,16h,,,,
365,57507,Leider,PC,16h 02m,NR,,9701857,Completed,First,"September 22, 2019",,16h 02m,,,,
366,57507,tamatea,PC,16h 02m,90%,,9601718,Completed,First,"December 27, 2019",,16h 02m 13s,,,,
367,57507,ramsys,PlayStation 4,16h 05m,80%,,9577488,Completed,First,"September 08, 2019",,16h 05m 55s,,,,
368,57507,wavetactic,PC,16h 15m,NR,,10624479,Completed,First,"December 20, 2019",,16h 15m,,,,
369,57507,PsychoFox,PC,16h 16m,NR,,9533768,Completed,First,"September 05, 2019",,16h 16m 52s,,,,
370,57507,m00shpit,PlayStation 4,16h 26m,80%,,9542073,Custom List 3 Completed,First,"January 30, 2020",,16h 26m 59s,,,16h 26m 59s /,
371,57507,Lezus,PC,16h 30m,NR,,11291682,Completed,First,,,16h 30m,,,,
372,57507,cyrano84,PC,16h 30m,NR,,10185824,Completed,First,"October 04, 2019",,16h 30m,,,,
373,57507,kariyanine,Xbox One,16h 30m,100%,,9510414,Completed,First,"September 10, 2019",,16h 30m,,,,
374,57507,Petrov,PlayStation 4,16h 31m,NR,,10235966,Completed,First,"October 31, 2019",,16h 31m 45s,,,,
375,57507,,PC,17h,NR,,9472779,Completed,First,,15h,17h,,,,
376,57507,,PC,17h,NR,,11917617,Completed,First,,,17h,,,,
377,57507,Private,PC,17h,90%,,11367047,Completed,First,"April 09, 2020",,17h,,,,
378,57507,Eksmannnn,PC,17h,90%,,10667843,Completed,First,"January 22, 2020",,17h,,,,
379,57507,FCardamenis,PlayStation 4,17h,NR,,11508918,Completed,First,,,17h,,,,
380,57507,Max24,PlayStation 4,17h,NR,,11046264,Completed,First,"February 24, 2020",14h,17h,,,,
381,57507,Nixguy,PC,17h,NR,,9548720,Completed,First,"September 07, 2019",,17h,,,,
382,57507,NoYdB,PC,17h,NR,,11681972,Completed,First,"May 08, 2020",,17h,,,,
383,57507,SavagE,PC,17h,90%,,10885810,Completed,First,"January 26, 2020",,17h,,,,
384,57507,Wrathzog,PC,17h,NR,,10369311,Completed,First,"November 05, 2019",,17h,,,,
385,57507,kotchko1394,PC,17h,NR,,9585320,Completed,First,"January 10, 2020",,17h,,,,
386,57507,kulakalan,PC,17h,NR,,11301469,Completed,First,"March 31, 2020",,17h,,,,
387,57507,kungfuabuse,PC,17h,NR,,12034818,Completed,First,"June 18, 2020",,17h,,,,
388,57507,llsektorll,PC,17h,NR,,9502442,Completed,First,"September 01, 2019",,17h,,,,
389,57507,mrBLUE9,PC,17h,NR,,10904814,Completed,First,"January 29, 2020",,17h,,,,
390,57507,saunachum,PC,17h,NR,,11999434,Completed,First,"June 14, 2020",,17h,,,,
391,57507,squiddivision,PC,17h,NR,,10482839,Completed,First,"November 24, 2019",,17h,,,,
392,57507,stonytark23,PlayStation 4,17h,100%,,10217958,Completed,First,"October 08, 2019",,17h,,,,
393,57507,MiniMica90,PC,17h 08m,NR,,10693260,Completed,First,,,17h 08m,,,,
394,57507,Cthulhu,PC,17h 19m,NR,,9534040,Completed,First,"August 30, 2019",,17h 19m,,,,
395,57507,,Xbox One,17h 20m,NR,,9475093,Completed,First,,,17h 20m,,,,
396,57507,Tusk,PC,17h 20m,90%,,9483546,Completed,First,"August 30, 2019",,17h 20m 42s,,,,
397,57507,McPhilen,PC,17h 21m,90%,,10982895,Completed,First,"February 13, 2020",,17h 21m 45s,,,,
398,57507,KotikBiba,PC,17h 22m,NR,,10596739,Completed,First,"December 15, 2019",,17h 22m,,,,
399,57507,Insanitysoul_PC,PlayStation 4,17h 30m,NR,,10303240,Completed,First,"October 25, 2019",,17h 30m,,,,
400,57507,Private,PlayStation 4,17h 30m,90%,,9622785,Completed,First,"February 03, 2020",,17h 30m,,,,
401,57507,Zandareth,PC,17h 30m,80%,,10353208,Completed,First,"April 29, 2020",,17h 30m,,,,
402,57507,hieimax,PC,17h 36m,NR,,10686259,Completed,First,"December 29, 2019",,17h 36m,,,,
403,57507,liorfigman,PC,17h 36m,90%,,10241629,Completed,First,"September 27, 2019",,17h 36m,,,,
404,57507,pokemon4597,Xbox One,17h 40m,NR,,10195725,Completed,First,"October 20, 2019",,17h 40m,,,,
405,57507,Hottston,Xbox One,17h 42m,90%,,9464715,Completed,First,"October 06, 2019",,17h 42m,,,,
406,57507,,Xbox One,18h,NR,,9468485,Completed,First,,13h,18h,20h,,,
407,57507,,PC,18h,NR,"All (Main + Side) Missions, with most of the unlockables. but not everything.",9655081,Completed,First,,,18h,,,,
408,57507,,PC,18h,NR,,10310198,Completed,First,,,18h,,,,
409,57507,,PC,18h,NR,,10945546,Completed,First,,,18h,,,,
410,57507,,PC,18h,NR,,11061153,Completed,First,,13h,18h,,,,
411,57507,,PC,18h,NR,,11923054,Completed,First,,,18h,,,,
412,57507,Ashkaan,PC,18h,90%,,10678733,Completed,First,"May 20, 2020",,18h,,,,
413,57507,Barshal,PC,18h,100%,,11923128,Completed,First,"June 07, 2020",,18h,,,,
414,57507,Horselover_Phat,PC,18h,80%,,10147736,Completed,First,"September 23, 2019",,18h,,,,
415,57507,IM_A_BIG_DB,Xbox One,18h,80%,,9488012,Completed Retired,First,"August 30, 2019",,18h,,,,
416,57507,Kandre,Xbox One,18h,90%,"Most side missions done, took time to read / listen to all collectibles",10442417,Completed,First,"November 24, 2019",,18h,,,,
417,57507,TT1990,PC,18h,NR,,9657167,Completed,First,"September 15, 2019",,18h,,,,
418,57507,TaryNNNN,PC,18h,90%,,9640655,Completed,First,"September 14, 2019",,18h,,,,
419,57507,Private,PlayStation 4,18h,80%,,11259257,Custom List Completed,First,"April 07, 2020",12h,18h,20h,,20h /,
420,57507,alinsane2000,PlayStation 4,18h,80%,,11730727,Completed,First,"May 24, 2020",,18h,,,,
421,57507,cyberangel,PC,18h,80%,,10760416,Completed,First,"January 28, 2020",,18h,,,,
422,57507,Private,PC,18h,100%,,11820773,Completed,First,"May 23, 2020",,18h,,,,
423,57507,Private,PC,18h,100%,,10911126,Completed,First,"January 29, 2020",13h,18h,,,,
424,57507,grayfox91,PlayStation 4,18h,80%,,10150861,Completed,First,"September 27, 2019",,18h,,,,
425,57507,lildano,PC,18h,NR,,10940679,Completed,First,"February 05, 2020",,18h,,,,
426,57507,recre1889,PlayStation 4,18h,NR,,11253094,Completed,First,"March 26, 2020",,18h,,,,
427,57507,screaminseahawk,PC,18h,NR,,10992065,Completed,First,"April 04, 2020",,18h,,,,
428,57507,Kihvel1,PC,18h 30m,80%,,8961041,Completed,First,"September 12, 2019",,18h 30m,,,,
429,57507,tomoang,PlayStation 4,18h 30m,NR,,11810873,Completed Retired,First,"May 18, 2020",,18h 30m,,,,
430,57507,Scorpus,PC,18h 40m,90%,,9474718,Completed,First,"September 18, 2019",,18h 40m,,,,
431,57507,Private,PlayStation 4,18h 45m,70%,Completed every side mission aside from one on hard,11379074,Completed,First,"April 07, 2020",,18h 45m,,,,
432,57507,,PC,19h,NR,,9701308,Completed,First,,,19h,,,,
433,57507,,PC,19h,NR,,11319485,Completed,First,,,19h,,,,
434,57507,Aarnavojha,PC,19h,90%,,11705393,Completed,First,"May 09, 2020",,19h,,,,
435,57507,BPHusker,PC,19h,90%,,10272336,Completed,First,"October 18, 2019",,19h,,,,
436,57507,bobiroka,PlayStation 4,19h,90%,,9460131,Completed,First,"January 25, 2020",,19h,,,,
437,57507,fefidoh,PC,19h,NR,,9632994,Completed,First,"September 13, 2019",,19h,,,,
438,57507,michael01,PC,19h,NR,,10256432,Completed,First,"October 16, 2019",,19h,,,,
439,57507,Private,Xbox One,19h,NR,,9704778,Completed,First,"September 20, 2019",,19h,,,,
440,57507,smallfriesxl,PC,19h,NR,,9562700,Completed,First,"September 19, 2019",,19h,,,,
441,57507,yupswing,PC,19h,90%,,11964860,Completed,First,"June 11, 2020",,19h,,,,
442,57507,Legendares,PC,19h 02m,80%,,9533687,Completed,First,"September 12, 2019",,19h 02m 34s,,,,
443,57507,,PlayStation 4,19h 10m,NR,,9592382,Completed,First,,,19h 10m,,,,
444,57507,tyl0413,PC,19h 16m,NR,Based on GOG Galaxy 2.0 playtime,10353210,Completed,First,"January 06, 2020",,19h 16m,,,,
445,57507,KerfMerf,PlayStation 4,19h 46m,70%,All side missions and a few hidden areas. Coulda gone for platinum but didn't feel like grinding.,10858191,Completed,First,"January 26, 2020",,19h 46m 43s,,,,
446,57507,,PC,20h,NR,,9495414,Completed,First,,12h,20h,22h,,,
447,57507,,PC,20h,NR,,9908216,Completed,First,,12h,20h,,,,
448,57507,,PlayStation 4,20h,NR,,10256542,Completed,First,,12h,20h,30h,,,
449,57507,,PC,20h,NR,,11502889,Completed,First,,,20h,,,,
450,57507,AxeVince,PlayStation 4,20h,NR,,11839152,Completed,First,"May 22, 2020",,20h,,,,
451,57507,BL4CKOWL,PC,20h,80%,,9550875,Completed,First,"September 08, 2019",,20h,,,,
452,57507,Batou,PC,20h,NR,,11799592,Completed,First,"May 21, 2020",,20h,,,,
453,57507,Borp,PC,20h,NR,,11847834,Completed,First,"May 27, 2020",,20h,,,,
454,57507,Guendolin,PC,20h,100%,,9666784,Completed,First,"September 05, 2019",,20h,,,,
455,57507,JackOfNoTrades,PC,20h,NR,,11038672,Playing Completed,First,"March 31, 2020",,20h,,,20h /,
456,57507,JoshJ,PC,20h,NR,,9484628,Completed,First,"September 07, 2019",,20h,,,,
457,57507,Kapsfire,PlayStation 4,20h,90%,Completed all the sidequests I could find.,11689967,Completed,First,"May 06, 2020",,20h,,,,
458,57507,KillerDeWall,PC,20h,80%,,11820040,Completed,First,,,20h,,,,
459,57507,LukeyGuy1,PlayStation 4,20h,100%,,10852548,Completed,First,"January 17, 2020",,20h,,,,
460,57507,Private,PlayStation 4,20h,80%,,12024053,Completed,First,"June 18, 2020",,20h,,,,
461,57507,One_Speed94,PlayStation Now,20h,90%,,11463240,Completed,First,"March 30, 2020",12h,20h,,,,
462,57507,Pulcinotti,PlayStation 4,20h,NR,,11941782,Completed,First,"June 07, 2020",,20h,,,,
463,57507,ThreepQuest64,PC,20h,100%,,10148442,Custom List Completed,First,"September 20, 2019",,20h,,,,
464,57507,Uganda2,Xbox One,20h,80%,,11559995,Completed,First,"April 09, 2020",12h,20h,,,,
465,57507,Wedjwants,PlayStation 4,20h,NR,,10184475,Completed,First,"September 28, 2019",,20h,,,,
466,57507,branden1011,PC,20h,NR,,11766073,Completed,First,"June 15, 2020",,20h,,,,
467,57507,grimbergen_beer,PC,20h,100%,,9479197,Completed,First,"August 30, 2019",,20h,,,,
468,57507,kingofools,PlayStation 4,20h,NR,,11765958,Completed,First,"April 13, 2020",,20h,,,,
469,57507,Private,PC,20h,NR,Except DLC,11835601,Completed,First,"May 26, 2020",,20h,,,,
470,57507,pcm720,PC,20h,NR,All missions and weapon upgrades completed,9515643,Completed,First,"September 06, 2019",,20h,,,,
471,57507,pyrofire95,PC,20h,NR,,11232085,Completed,First,"March 23, 2020",,20h,,,,
472,57507,Private,PlayStation 4,20h,NR,,11613144,Completed,First,"June 09, 2020",,20h,,,,
473,57507,robertaxin,PlayStation 4,20h,NR,,10376330,Completed,First,"November 07, 2019",,20h,,,,
474,57507,thelta,PC,20h,80%,,10168955,Completed,First,"September 30, 2019",,20h,,,,
475,57507,Twilightwind,PlayStation 4,20h 09m,NR,,9469666,Completed,First,"August 31, 2019",,20h 09m,22h 50m,,,
476,57507,roli342,PC,20h 10m,NR,,11871177,Completed,First,"May 30, 2020",,20h 10m 47s,,,,
477,57507,,PC,20h 14m,NR,,9666955,Completed,First,,,20h 14m,,,,
478,57507,Gabbo62,PC,20h 14m,NR,,9666958,Completed,First,"September 17, 2019",,20h 14m,,,,
479,57507,murdoc,PlayStation 4,20h 15m,NR,,10594205,Completed,First,"December 14, 2019",,20h 15m,,,,
480,57507,sleepyzzz,PC,20h 18m,NR,,11297319,Completed,First,,,20h 18m,,,,
481,57507,FlightZone,PlayStation 4,20h 19m,70%,,11601716,Completed,First,,,20h 19m,,,,
482,57507,M34TP4CK3R85,PlayStation 4,20h 20m,90%,,8775786,Completed,First,"September 05, 2019",,20h 20m,,,,
483,57507,shiuan,PC,20h 20m,90%,all side quests,9684562,Completed,First,"September 20, 2019",,20h 20m,,,,
484,57507,JTNGaming,PC,20h 28m,NR,,10725589,Completed,First,"June 01, 2020",,20h 28m,,,,
485,57507,dekenfrost,PC,20h 30m,NR,,9464754,Completed,First,"September 02, 2019",,20h 30m,,,,
486,57507,,PlayStation 4,20h 34m,NR,,11488450,Completed,First,,13h 17m 09s,20h 34m 22s,,,,
487,57507,Private,PC,20h 36m,NR,,9533546,Completed,First,"September 05, 2019",,20h 36m,,,,
488,57507,Cezawy,PC,21h,NR,,9543080,Completed,First,"September 06, 2019",,21h,,,,
489,57507,Jayden933,PC,21h,80%,,11112762,Completed,First,"March 06, 2020",,21h,,,,
490,57507,JoustAI,PC,21h,NR,"Most side missions, Construct upgrades level 4; all but Janitor's outfit",10984404,Completed,First,"February 12, 2020",,21h,,,,
491,57507,abhid2sik,PC,21h,NR,,11379770,Completed,First,"April 06, 2020",,21h,,,,
492,57507,aklon84,PC,21h,90%,,10400014,Completed,First,"November 10, 2019",,21h,,,,
493,57507,almij,PC,21h,NR,,9654600,Completed,First,"September 15, 2019",,21h,,,,
494,57507,d0dge,PC,21h,NR,,9695871,Completed,First,"September 04, 2019",,21h,,,,
495,57507,stecrv,PC,21h,90%,,11859689,Completed,First,"May 29, 2020",,21h,,,,
496,57507,vivalamatt1,PC,21h,80%,,11392738,Completed,First,"April 10, 2020",,21h,,,,
497,57507,Private,PC,21h 10m,NR,,11930147,Completed,First,"June 09, 2020",,21h 10m,,,,
498,57507,Private,PC,21h 30m,NR,All side-missions,9457120,Completed,First,"January 23, 2020",,21h 30m,,,,
499,57507,Private,PC,21h 43m,90%,,10276787,Completed,First,,,21h 43m,,,,
500,57507,Nebiros,PlayStation 4,21h 49m,70%,,11476939,Completed,First,"May 03, 2020",,21h 49m,,,,
501,57507,,PC,22h,NR,,11043418,Completed,First,,,22h,,,,
502,57507,FireAgostini,PC,22h,NR,,9568713,Completed,First,"September 04, 2019",18h,22h,,,,
503,57507,MavkaMX,PC,22h,NR,,10657726,Replay Completed,First,"January 14, 2020",,22h,,,22h /,
504,57507,NekoTom,PC,22h,90%,,12043366,Completed,First,"May 20, 2020",,22h,,,,
505,57507,ZeroNine,PC,22h,NR,,10281235,Completed,First,"October 21, 2019",,22h,,,,
506,57507,hamc17,PC,22h,NR,,11567007,Completed,First,"April 26, 2020",,22h,,,,
507,57507,kianweic,PC,22h,NR,,10974516,Completed,First,"February 11, 2020",,22h,,,,
508,57507,mikeypants,Xbox One,22h,NR,,10487884,Completed,First,"September 17, 2019",,22h,,,,
509,57507,mjricco,PC,22h,90%,,11417033,Backlog Completed,First,"April 11, 2020",,22h,,,,
510,57507,yukokano22,PC,22h,NR,,11203258,Completed,First,"May 17, 2020",15h,22h,33h,,,
511,57507,,PlayStation 4,22h 05m,NR,,11661282,Completed,First,,,22h 05m,,,,
512,57507,yandexx,PC,22h 11m,NR,except a few side missions,11722327,Completed,First,"May 13, 2020",,22h 11m,,,,
513,57507,Cyrbeast,PC,22h 15m,90%,,10601249,Completed,First,"December 16, 2019",,22h 15m,,,,
514,57507,Roshin,PC,22h 33m,NR,,11900872,Completed,First,"June 03, 2020",,22h 33m 05s,,,,
515,57507,Private,PC,22h 38m,80%,,9465117,Completed,First,"October 03, 2019",,22h 38m 46s,,Started 17.09.19,,
516,57507,,PC,22h 56m,NR,,10885167,Completed,First,,,22h 56m,,,,
517,57507,,PC,23h,NR,,9560835,Completed,First,,,23h,,,,
518,57507,,PC,23h,NR,,10141463,Completed,First,,,23h,,,,
519,57507,pecet,Xbox One,23h,NR,,10595401,Completed,First,"December 15, 2019",,23h,,,,
520,57507,xiontara,PC,23h,90%,,10769197,Completed,First,"January 07, 2020",,23h,,,,
521,57507,MistRCaboose,PlayStation 4,23h 04m,90%,,10734270,Completed,First,"January 15, 2020",,23h 04m 33s,27h 39m 56s,,,
522,57507,janusphoenix,PlayStation 4,23h 50m,NR,All Achievements,11149526,Playing Completed,First,"April 19, 2020",,23h 50m 06s,,,23h 50m 06s /,
523,57507,,PC,24h,NR,"Completed all side missions I came across, but no post game content.",9574052,Completed,First,,,24h,,,,
524,57507,,PC,24h,NR,,11067658,Completed,First,,12h,24h,,,,
525,57507,,PC,24h,NR,,11290140,Completed,First,,,24h,,,,
526,57507,AZRoboto,PC,24h,NR,,10360734,Completed,First,"November 03, 2019",,24h,,,,
527,57507,PrincessAsh1ey,PC,24h,NR,,11751145,Completed,First,"May 22, 2020",,24h,,,,
