,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Personal Notes,Progress,Speedrun
1072,1065,iJunkie,PlayStation 3,12h,NR,,2010242,Completed,First,"August 26, 2015",12h,,,,,
1073,1065,iLikeChocolat,PlayStation 4,12h,90%,,11927874,Completed,First,"June 07, 2020",12h,15h 30m,,,,
1074,1065,ikari88,Xbox 360,12h,100%,,5217853,Completed,First,"October 25, 2017",12h,,,,,
1075,1065,jayAEY,PlayStation 3,12h,NR,,4917253,Completed,First,,12h,,,,,
1076,1065,jaythehardest,Xbox 360,12h,90%,,643379,Completed,First,,12h,,,,,
1077,1065,jeremy70583,PC,12h,90%,,3732789,Completed,First,"January 21, 2017",12h,,,,,
1078,1065,johan220,Xbox 360,12h,NR,,1628186,Completed,First,,12h,,,,,
1079,1065,jonuchiha,PC,12h,80%,,6079536,Completed,First,"June 06, 2015",12h,,,,,
1080,1065,komilll,PC,12h,NR,,3612791,Completed,First,"November 10, 2016",12h,,,,,
1081,1065,lapin0u,PC,12h,NR,Went almost everywhere. 12h = steam counter,162928,Completed,First,"February 01, 2013",12h,,,,,
1082,1065,livingghost,PC,12h,NR,,5174488,Completed,First,"October 14, 2017",12h,,,,,
1083,1065,mah,PC,12h,NR,,7529525,Completed,First,"November 25, 2018",12h,18h,22h,,,
1084,1065,mantinez,PC,12h,NR,,2548856,Completed,First,,12h,,,,,
1085,1065,marcialwar,PlayStation 3,12h,NR,,6315228,Completed,First,2009,12h,,,,,
1086,1065,masyyyn,PC,12h,90%,,11751139,Completed,First,"May 15, 2020",12h,,,,,
1087,1065,mb031,PC,12h,NR,,8810669,Completed,First,,12h,,,,,
1088,1065,mcsone,PC,12h,NR,,724956,Completed,First,"January 01, 2015",12h,,,,,
1089,1065,metaljoints,PC,12h,NR,,2564433,Completed,First,"February 12, 2016",12h,,,,,
1090,1065,mrbaggs,Xbox 360,12h,NR,,862275,Completed,First,"July 28, 2014",12h,,,,,
1091,1065,mthus,Xbox 360,12h,NR,,9104117,Completed,First,,12h,,,,,
1092,1065,Private,PC,12h,NR,,868004,Completed,First,"July 31, 2014",12h,,,,,
1093,1065,nbisby,PC,12h,NR,,278839,Completed,First,"August 04, 2013",12h,,,,,
1094,1065,ned89,,12h,NR,,317478,Completed,First,"July 09, 2013",12h,,,,,
1095,1065,neoXclusive,PC,12h,NR,,8551208,Completed,First,,12h,,,,,
1096,1065,Private,PC,12h,100%,,363098,Completed,First,,12h,,,,,
1097,1065,pez,Xbox 360,12h,70%,,10930657,Completed,First,"October 01, 2007",12h,,,,,
1098,1065,pfmpaulo,PC,12h,NR,,1494584,Completed,First,"July 17, 2013",12h,,,,,
1099,1065,potionjunkie,PC,12h,NR,,10529384,Completed,First,,12h,,,,,
1100,1065,pyreverte,PC,12h,NR,,11206474,Completed,First,"March 21, 2020",12h,,,,,
1101,1065,ramenpoodle,PC,12h,NR,,118955,Completed,First,"April 09, 2013",12h,,,,,
1102,1065,raynertanxw,PC,12h,80%,,680340,Completed,First,"March 26, 2014",12h,,,,,
1103,1065,renatogh,Xbox 360,12h,NR,,8177992,Completed,First,"February 01, 2007",12h,,,,,
1104,1065,rshawn15,PC,12h,90%,,2223743,Completed,Replay,"December 13, 2015",12h,16h,22h,,,
1105,1065,Private,PlayStation 4,12h,100%,,2797024,Completed,First,"March 17, 2017",12h,,,,,
1106,1065,ryuson2000,PC,12h,NR,,9006452,Completed,First,"June 20, 2019",12h,,,,,
1107,1065,sayberblade,PC,12h,NR,VERY GOOD,155229,Completed,First,"May 18, 2013",12h,,,,,
1108,1065,Private,PC,12h,NR,,1048947,Completed,First,"September 20, 2014",12h,,,,,
1109,1065,seifert90,PC,12h,NR,,8534692,Completed,First,"January 03, 2019",12h,,,,,
1110,1065,Private,Xbox 360,12h,70%,Estimated time.,6093654,Completed,First,"April 08, 2018",12h,16h,18h,,,
1111,1065,shol1122,Xbox 360,12h,100%,,1224720,Completed,First,"October 03, 2013",12h,14h,,,,
1112,1065,sinjuh,PlayStation 3,12h,70%,,384687,Completed,First,"August 21, 2013",12h,,,,,
1113,1065,Private,PC,12h,80%,,5563859,Completed,First,,12h,,,,,
1114,1065,spy4killer,PC,12h,100%,,4267499,Completed,First,"April 02, 2017",12h,,,,,
1115,1065,Private,PlayStation 4,12h,90%,,10999806,Completed,Replay,"February 16, 2020",12h,,,,,
1116,1065,Private,PlayStation 4,12h,100%,,10999808,Completed,Replay,"February 14, 2020",12h,16h,,,,
1117,1065,stevechong25,PC,12h,80%,,8443274,Completed,First,,12h,,,,,
1118,1065,supertoast3000,PlayStation 3,12h,NR,,6664581,Completed,First,"July 25, 2018",12h,,,,,
1119,1065,tamster008,Xbox 360,12h,NR,,3892670,Completed,First,"February 15, 2017",12h,,,,,
1120,1065,teerilsvin,Xbox 360,12h,NR,,3074126,Completed,First,,12h,15h,,,,
1121,1065,thornblade,PC,12h,100%,,1358866,Completed,First,"May 25, 2015",12h,,,,,
1122,1065,tj990,PC,12h,80%,,741821,Completed,First,"May 29, 2014",12h,,,,,
1123,1065,tobvha,PlayStation 3,12h,90%,,12686,Completed,First,,12h,,,,,
1124,1065,uniform,Xbox 360,12h,80%,,336483,Completed,First,,12h,,,,,
1125,1065,x4Electr0n,PC,12h,NR,,11482424,Completed,First,"April 11, 2019",12h,,,,,
1126,1065,xAbyssWatcher,PC,12h,NR,,10349728,Completed,First,"July 12, 2016",12h,,,,,
1127,1065,yattaah,PC,12h,90%,,1070671,Completed,First,"May 18, 2014",12h,,,,,
1128,1065,zizbihz,PC,12h,90%,,9674278,Completed,First,"November 19, 2015",12h,,,,,
1129,1065,zolebug,PC,12h,NR,,1254790,Completed,First,"March 21, 2015",12h,,,,,
1130,1065,juliofgj,PlayStation 4,12h,NR,,5391059,Completed,First,"November 27, 2017",12h 10s,,,,,
1131,1065,razorb1ade,PC,12h,90%,,426191,Completed,First,"September 27, 2010",12h 40s,,,,,
1132,1065,Daigoro,PC,12h 02m,80%,,3617569,Completed,First,"November 10, 2016",12h 02m 44s,,,,,
1133,1065,piousapostasy,Xbox 360,12h 03m,100%,,573080,Completed,First,"May 28, 2012",12h 03m,,,,,
1134,1065,,PlayStation 3,12h 04m,NR,,2158542,Completed,Replay,,12h 04m 11s,14h 13m 23s,23h 06m 55s,,,
1135,1065,Tcapullo,PC,12h 05m,NR,,11934814,Completed,First,"October 01, 2016",12h 05m,,,,,
1136,1065,uAxis,PC,12h 05m,80%,,10322207,Completed,First,"January 28, 2017",12h 05m,,,,,
1137,1065,,Xbox 360,12h 06m,NR,,7397052,Completed,First,,12h 06m,15h 39m,21h 32m,,,
1138,1065,BreakoutAR,PC,12h 06m,80%,,11958489,Completed,First,,12h 06m,,,,,
1139,1065,Chorophobe,PC,12h 06m,70%,,8555517,Replay Completed,Replay,"March 22, 2019",12h 06m,,,,12h 06m /,
1140,1065,Private,PlayStation 4,12h 06m,NR,,11193800,Completed,First,"March 19, 2020",12h 06m,,,,,
1141,1065,Nyashormous,PC,12h 06m,NR,,11806833,Completed,First,"May 21, 2020",12h 06m,,,,,
1142,1065,Rubricant,Xbox 360,12h 06m,NR,,119658,Completed,First,"June 08, 2012",12h 06m,,,,,
1143,1065,SaviourSorrow,Xbox 360,12h 06m,NR,,5212016,Completed,First,,12h 06m,,,,,
1144,1065,SilverLake,PC,12h 06m,NR,,7862152,Completed,First,"December 29, 2018",12h 06m,,,,,
1145,1065,dannyboy5498,PlayStation 3,12h 06m,NR,,11860757,Completed,First,,12h 06m,,,,,
1146,1065,dannyboy5498,PC,12h 06m,NR,,11866781,Completed,First,,12h 06m,,,,,
1147,1065,gui_dsa,Xbox 360,12h 06m,NR,,3612787,Completed,First,"November 10, 2016",12h 06m,,,,,
1148,1065,kguzman226,PC,12h 06m,NR,,7972699,Completed,First,"January 07, 2019",12h 06m,,,,,
1149,1065,Private,PC,12h 06m,80%,,57859,Completed,First,,12h 06m,,,,,
1150,1065,sikapwach,Xbox One,12h 06m,NR,,3567119,Completed,Replay,"June 23, 2018",12h 06m,,,,,
1151,1065,,PC,12h 07m,NR,,3242336,Completed,First,,12h 07m,,,,,
1152,1065,Lv25_Magikarp,Xbox 360,12h 07m,100%,,5860059,Completed,Replay,"March 30, 2013",12h 07m,,,,,
1153,1065,akeytronik,Xbox 360,12h 07m,NR,,5645421,Completed,First,"January 12, 2018",12h 07m,,,,,
1154,1065,reptardeathstar,PlayStation 3,12h 07m,NR,,6061420,Completed,First,,12h 07m,,,,,
1155,1065,Private,PC,12h 08m,NR,,4341641,Completed,First,2015,12h 08m,,,,,
1156,1065,thegreatcraig,Xbox One,12h 08m,NR,,4965117,Completed,First,"September 25, 2017",12h 08m,,,,,
1157,1065,,PC,12h 10m,NR,,307634,Completed,First,,12h 10m,,,,,
1158,1065,Yashuen,PC,12h 10m,NR,,4990403,Completed,First,,12h 10m,,,,,
1159,1065,pistonsfan22,PC,12h 10m,90%,,307640,Completed,First,"May 27, 2013",12h 10m,,,,,
1160,1065,kyoukishoji,PC,12h 10m,NR,,780157,Completed,First,"January 12, 2015",12h 10m 20s,,,,,
1161,1065,Chorophobe,Xbox 360,12h 10m,80%,,1210364,Completed,First,"March 23, 2013",12h 10m 48s,,,,,
1162,1065,AngeLOrd,PC,12h 10m,NR,,6093861,Completed,First,"March 31, 2018",12h 10m 58s,,,,,
1163,1065,ccpfei01,Xbox 360,12h 11m,NR,,8942474,Completed,First,,12h 11m,,,,,
1164,1065,,PC,12h 12m,NR,,2537559,Completed,First,,12h 12m,,,,,
1165,1065,,PC,12h 12m,NR,,8050938,Completed,First,,12h 12m,,,,,
1166,1065,Amouri2000,PC,12h 12m,100%,,2709005,Completed,First,"March 25, 2015",12h 12m,,,,,
1167,1065,Kardock,PC,12h 12m,80%,,8536691,Completed,First,"March 28, 2019",12h 12m,,,,,
1168,1065,SanfordJS,PC,12h 12m,NR,,8558340,Completed,First,"April 02, 2019",12h 12m,14h 19m 13s,,,,
1169,1065,danielhulle,PC,12h 12m,NR,,10467256,Completed,First,"November 22, 2019",12h 12m,,,,,
1170,1065,,PlayStation 3,12h 12m,NR,,2982076,Completed,First,,12h 12m 17s,,,,,6h 20m 45s
1171,1065,MadGamer,PC,12h 12m,80%,,8911230,Completed,First,"June 15, 2019",12h 12m 32s,,,,,
1172,1065,NotBeta,PC,12h 13m,NR,,6328441,Completed,First,"May 31, 2018",12h 13m,,,,,
1173,1065,,PC,12h 15m,NR,,2395981,Completed,First,,12h 15m,,,,,
1174,1065,Private,PlayStation 3,12h 15m,70%,,8901488,Completed,First,"March 05, 2019",12h 15m,,,,,
1175,1065,Jormu,PC,12h 15m,NR,,11300192,Completed,First,"April 05, 2020",12h 15m 53s,,,,,
1176,1065,LittleBigMan,PlayStation 3,12h 16m,90%,,71108,Completed,First,,12h 16m,,,,,
1177,1065,zackner,Xbox 360,12h 17m,70%,,3341249,Completed,First,"July 10, 2011",12h 17m,,,,,
1178,1065,DaymiKingSup,PC,12h 18m,90%,,11765293,Completed,First,,12h 18m,,,,,
1179,1065,,PlayStation 3,12h 19m,NR,,284349,Completed,First,,12h 19m 35s,,,,,
1180,1065,,Xbox One,12h 20m,NR,,5378391,Completed,First,,12h 20m,,,,,
1181,1065,Majster,PC,12h 20m,100%,Story = 100 % (bad ending),2766344,Completed,First,"March 24, 2016",12h 20m,,,,,
1182,1065,exilekiller,PC,12h 20m,NR,,894302,Completed,First,"August 14, 2008",12h 20m,,,,,
1183,1065,Private,PC,12h 20m,NR,"Rescued all little sisters, unlocked all plasmid/tonic slots",8003018,Completed,First,"October 27, 2019",12h 20m,,,,,
1184,1065,Private,PC,12h 20m,100%,,5291707,Completed,First,2013,12h 20m,,,,,
1185,1065,thausael,PC,12h 20m,100%,,9291235,Completed,Replay,"January 21, 2015",12h 20m,,,,,
1186,1065,dcomarata,Xbox One,12h 20m,80%,,7298753,Completed,First,,12h 20m 05s,16h 15m 02s,18h 30m 51s,,,
1187,1065,AlRavePlays,Xbox 360,12h 20m,NR,,4875975,Completed,Replay,"March 18, 2017",12h 20m 28s,,,,,
1188,1065,VeilofBass,PC,12h 20m,NR,,1400663,Completed,First,,12h 20m 32s,,,,,
1189,1065,,PC,12h 23m,NR,,6417026,Completed,Replay,,12h 23m 06s,14h 23m 06s,,,,
1190,1065,Thyme1152,PC,12h 24m,80%,,138211,Completed,First,"April 03, 2013",12h 24m,,,,,
1191,1065,Ginseng126,Xbox 360,12h 25m,NR,,8497194,Completed,Replay,"March 21, 2019",12h 25m,15h 30m,19h 30m,,,
1192,1065,avalvillar,PC,12h 25m,NR,,206491,Completed,First,"December 18, 2012",12h 25m,,,,,
1193,1065,romancook,PlayStation 3,12h 25m,90%,,696024,Completed,First,"April 14, 2014",12h 25m,,,,,
1194,1065,danilo_lemos,PC,12h 25m,NR,,11097687,Completed,First,,12h 25m 52s,,,,,
1195,1065,manicpunk,PlayStation 4,12h 26m,90%,,4274993,Completed,First,"April 16, 2017",12h 26m 12s,,,,,
1196,1065,Puma2265,PC,12h 28m,NR,,11061324,Completed,First,,12h 28m,,,,,
1197,1065,,PC,12h 30m,NR,,955102,Completed,First,,12h 30m,,,,,
1198,1065,,PC,12h 30m,NR,,8467194,Completed,First,,12h 30m,,,,,
1199,1065,Private,PC,12h 30m,NR,,7412956,Completed,First,"November 10, 2018",12h 30m,,,,,
1200,1065,CandyStrike,PC,12h 30m,100%,,11755824,Completed,First,"November 19, 2015",12h 30m,,,,,
1201,1065,ChubblesTheGoat,PC,12h 30m,NR,,5776041,Completed,First,"February 04, 2018",12h 30m,,,,,
1202,1065,Private,PC,12h 30m,70%,,7798302,Completed,First,"December 24, 2018",12h 30m,,,,,
1203,1065,Drayco90,Xbox 360,12h 30m,80%,,734926,Completed,First,,12h 30m,,,,,
1204,1065,Private,Xbox 360,12h 30m,100%,,34574,Completed,First,,12h 30m,,,,,
1205,1065,Jampants,Xbox 360,12h 30m,80%,,359345,Completed Retired,First,"December 16, 2010",12h 30m,,,,,
1206,1065,MoldyStirFry,PC,12h 30m,NR,,7011920,Completed,First,"October 21, 2017",12h 30m,,,,,
1207,1065,Mostcus,PC,12h 30m,90%,,8688748,Completed,First,"April 30, 2019",12h 30m,18h,25h,,,
1208,1065,Politishin,PC,12h 30m,80%,,6431022,Completed,First,"September 24, 2007",12h 30m,,,,,
1209,1065,Seaphron,Xbox 360,12h 30m,100%,,3104026,Completed,First,"December 01, 2009",12h 30m,,,,,
1210,1065,TommyGun,PC,12h 30m,90%,,3544860,Completed,First,"October 24, 2016",12h 30m,,,,,
1211,1065,ViPeZz,PC,12h 30m,100%,,11369860,Completed,Replay,"April 06, 2020",12h 30m,,,,,
1212,1065,Private,PC,12h 30m,NR,,861852,Completed,Replay,,12h 30m,,,,,
1213,1065,jamiesonmj,,12h 30m,100%,,83227,Completed,First,,12h 30m,,,,,
1214,1065,redInfinite,PlayStation 3,12h 30m,80%,,93655,Completed,First,"December 01, 2013",12h 30m,,,"Played through the main story and got most of the upgrades, as well as rescuing all the Little Sisters (getting the good ending).",,
1215,1065,slimnexus,PC,12h 30m,90%,,485034,Completed,First,"October 14, 2013",12h 30m,,,,,
1216,1065,zetaman00,Xbox One,12h 30m,NR,,5570053,Completed,First,"September 25, 2017",12h 30m,,,,,
1217,1065,Private,PC,12h 30m,90%,,441186,Completed,First,"July 14, 2013",12h 30m 14s,,,,,
1218,1065,Guimarin,PlayStation 4,12h 31m,NR,,3547182,Completed,First,"October 24, 2016",12h 31m,,,,,
1219,1065,Eksmannnn,PC,12h 32m,100%,Amazing game!,226645,Completed,First,"February 04, 2013",12h 32m,,,,,
1220,1065,Laziness,PC,12h 33m,90%,,3963759,Completed,Replay,"March 03, 2016",12h 33m,,,"Good Ending - Obtained
Neutral Ending - X
Bad Ending - X",,
1221,1065,parthami,PC,12h 33m,NR,,2842909,Completed,First,,12h 33m,,,,,
1222,1065,Anthlon,Xbox One,12h 34m,NR,,11106240,Completed,First,"April 07, 2020",12h 34m,,,,,
1223,1065,Tommyk20,PlayStation 4,12h 34m,100%,,5252917,Completed,First,"November 01, 2017",12h 34m,,,,,
1224,1065,Thrawn4,PC,12h 35m,70%,,3616397,Completed,First,"November 12, 2016",12h 35m,,,,,
1225,1065,TitanRol,Xbox 360,12h 35m,NR,,162975,Completed,First,"July 04, 2011",12h 35m 02s,,,,,
1226,1065,Fokko,PC,12h 36m,80%,,10193787,Completed,First,,12h 36m,,,,,
1227,1065,Metakirby22,Mac,12h 36m,NR,,3458295,Completed,First,"December 03, 2016",12h 36m,,,,,
1228,1065,berenf22,PC,12h 36m,NR,,7834971,Completed,First,,12h 36m,,,,,
1229,1065,bart_collins,PC,12h 38m,80%,,2815220,Completed,First,"January 15, 2016",12h 38m,,,,,
1230,1065,rishdp90,PC,12h 38m,NR,,2436830,Completed,First,,12h 38m,,,,,
1231,1065,,PlayStation 3,12h 38m,NR,,723220,Completed,Replay,,12h 38m 30s,14h 45m 12s,,,,
1232,1065,komilll,PC,12h 39m,NR,,2423807,Completed,First,,12h 39m,,,,,
1233,1065,,PC,12h 40m,NR,,10467227,Completed,First,,12h 40m,,,,,
1234,1065,GeraltofRivia3,PC,12h 40m,80%,,10453187,Completed,First,,12h 40m,18h,,,,
1235,1065,NovaDuck,PC,12h 40m,NR,,1302661,Completed,First,"April 14, 2015",12h 40m,,,,,
1236,1065,RedX13,,12h 40m,NR,,250754,Completed,First,"April 30, 2013",12h 40m,,,,,
1237,1065,Private,PC,12h 41m,NR,,11741020,Completed Retired,First,"April 01, 2020",12h 41m,,,,,
1238,1065,Chester1838,PC,12h 42m,80%,,7694614,Completed,First,"November 25, 2018",12h 42m,,,,,
1239,1065,xber45x,PC,12h 42m,NR,,256057,Completed,First,,12h 42m,,,,,
1240,1065,,PC,12h 45m,NR,,4177102,Completed,First,,12h 45m,,,,,
1241,1065,Private,Xbox 360,12h 45m,80%,,4304992,Completed,First,,12h 45m,17h 19m,23h 10m,,,
1242,1065,RAVEN_OF_WAR,PlayStation 3,12h 45m,NR,,6039505,Completed,First,"May 08, 2010",12h 45m,,,,,
1243,1065,osborn2009,PlayStation 3,12h 45m,NR,,265546,Completed,First,"June 19, 2013",12h 45m,,,,,
1244,1065,specialistar,Xbox One,12h 45m,100%,,4303094,Completed,First,"March 12, 2017",12h 45m 08s,17h 12m 08s,,,,
1245,1065,,PC,12h 45m,NR,,284334,Completed,First,,12h 45m 33s,,,,,
1246,1065,Private,PC,12h 47m,NR,,937118,Completed,First,"July 28, 2014",12h 47m,,,,,
1247,1065,BadGuysBeware,PC,12h 47m,90%,,401049,Completed,First,,12h 47m 32s,,,,,
1248,1065,,PC,12h 48m,NR,,6685933,Completed,First,,12h 48m,,,,,
1249,1065,Heptagons,PC,12h 48m,100%,,1032693,Completed,First,,12h 48m,,,,,
1250,1065,Sionnacht,Xbox 360,12h 48m,100%,,8015957,Completed,First,,12h 48m,,,,,
1251,1065,rswann,Xbox 360,12h 49m,80%,,3002814,Completed,First,,12h 49m,,,,,
1252,1065,Duckhorse,PC,12h 50m,90%,,4576617,Completed,First,"June 15, 2017",12h 50m,,,,,
1253,1065,Twilightwind,PlayStation 4,12h 50m,NR,,7779687,Completed,First,"December 20, 2018",12h 50m,,,,,
1254,1065,theotacon,Xbox 360,12h 50m,100%,,5451453,Completed,First,,12h 50m,,,,,
1255,1065,Heimdall,Xbox 360,12h 52m,NR,,1822062,Completed,First,"September 14, 2015",12h 52m 24s,,,,,
1256,1065,,PC,12h 54m,NR,,5838214,Completed,First,,12h 54m,,,,,
1257,1065,connorco77,Xbox One,12h 55m,90%,,6388643,Completed Retired,First,"June 03, 2018",12h 55m,,,,,
1258,1065,javelinsky,Xbox One,12h 56m,80%,,4766957,Completed,First,"July 16, 2017",12h 56m,,,,,
1259,1065,wanhero,PlayStation 4,12h 57m,NR,,5350845,Playing Completed,First,"December 03, 2017",12h 57m,,,,14h 46m 01s /,
1260,1065,_Nick_,Xbox 360,12h 57m,NR,,6629425,Completed,First,"August 03, 2015",12h 57m 02s,,,,,
1261,1065,,,13h,NR,,284307,Completed,First,,13h,,,,,
1262,1065,,,13h,NR,,284310,Completed,First,,13h,,,,,
1263,1065,,PC,13h,NR,,284315,Completed,First,,13h,,,,,
1264,1065,,PC,13h,NR,,284330,Completed,First,,13h,,,,,
1265,1065,,PC,13h,NR,,599089,Completed,First,,13h,16h,,,,
1266,1065,,PC,13h,NR,,726808,Completed,First,,13h,,,,,
1267,1065,,PC,13h,NR,,931117,Completed,First,,13h,,,,,
1268,1065,,PC,13h,NR,,1159906,Completed,First,,13h,,15h,,,
1269,1065,,PC,13h,NR,"Replay, slightly rushed. I thought it'd take less time since it was a replay, but it only shows how huge the game is.",1335704,Completed,Replay,,13h,,,,,
1270,1065,,PC,13h,NR,,1375826,Completed,First,,13h,,,,,
1271,1065,,PC,13h,NR,,3993039,Completed,First,,13h,,,,,
1272,1065,,PC,13h,NR,,4593118,Completed,First,,13h,,,,,
1273,1065,,PC,13h,NR,,7368223,Completed,First,,13h,15h,21h,,,
1274,1065,,PC,13h,NR,,10526052,Completed,First,,13h,,,,,
1275,1065,,PC,13h,NR,,10573324,Completed,First,,13h,,,,,
1276,1065,3pacalypse,PlayStation 3,13h,NR,,256407,Completed,First,,13h,,,,,
1277,1065,7stringking,PC,13h,NR,,106410,Completed,First,"July 12, 2012",13h,,,,,
1278,1065,ADChris,PC,13h,90%,,6261985,Completed,First,"May 31, 2014",13h,,,,,
1279,1065,AcademicJawa,PC,13h,NR,,229345,Completed,First,,13h,,,,,
1280,1065,AdamTwelve,PlayStation 3,13h,90%,,5814679,Completed,First,"March 04, 2011",13h,,,,,
1281,1065,AggressionRanger,PC,13h,NR,,934706,Completed,First,,13h,,,,,
1282,1065,Private,PC,13h,80%,,11798443,Completed,First,"March 13, 2020",13h,,,,,
1283,1065,ArionJack,PC,13h,NR,,9202411,Completed,First,,13h,,,,,
1284,1065,Autumnny,PC,13h,80%,,2253585,Completed,First,"December 20, 2015",13h,,,,,
1285,1065,Azrathiel,PC,13h,NR,,3232963,Completed,First,"July 16, 2016",13h,,,,,
1286,1065,Black_Company,PC,13h,NR,,3043572,Completed,First,,13h,,,,,
1287,1065,BobbyHoffman,PlayStation 3,13h,NR,,270082,Completed,First,,13h,,,,,
1288,1065,Brapppostle,PC,13h,NR,,9195793,Replay Completed,First,,13h,16h,,,,
1289,1065,CM_Funk28,PC,13h,NR,,710039,Completed,Replay,"March 27, 2013",13h,,,,,
1290,1065,Camden,PC,13h,70%,,517400,Completed,First,,13h,,,,,
1291,1065,Classic_Rank,PC,13h,NR,,925731,Completed,First,,13h,,,,,
1292,1065,Crusader_1095_,PC,13h,NR,,11360964,Completed,First,"December 30, 2019",13h,,,,,
1293,1065,DJTobi,Xbox 360,13h,NR,,268105,Completed,First,"May 16, 2013",13h,,,,,
1294,1065,Daaynreg2,PC,13h,NR,,5830965,Completed,First,"February 13, 2018",13h,,,,,
1295,1065,Private,Xbox 360,13h,80%,,5575949,Completed,First,"January 03, 2018",13h,,24h,,,
1296,1065,DasRhodes,PC,13h,100%,,2625990,Completed,First,,13h,,,,,
1297,1065,DookieDude,PC,13h,80%,,634573,Completed,First,"February 18, 2014",13h,,,,,
1298,1065,Dzieslaw,PlayStation 4,13h,60%,,6021207,Completed,First,"March 18, 2017",13h,,,,,
1299,1065,Fifstar,PC,13h,NR,,164260,Completed,First,"May 15, 2013",13h,,,,,
1300,1065,Freiol,PC,13h,80%,,8437273,Completed,First,"July 04, 2016",13h,,,,,
1301,1065,Private,PC,13h,70%,,9596532,Completed,First,"April 05, 2020",13h,,,,,
1302,1065,Gracek,PC,13h,NR,,63729,Completed,First,"May 21, 2012",13h,,,,,
1303,1065,Gracky,PC,13h,NR,,6670575,Completed,First,"July 26, 2018",13h,,,,,
1304,1065,Grayfox001,Xbox 360,13h,NR,,6130196,Completed,Replay,"May 13, 2013",13h,,,,,
1305,1065,HombreAzul,PC,13h,NR,,8517491,Completed,First,"March 24, 2019",13h,,,,,
1306,1065,IAmThatIs,PC,13h,NR,,10509240,Completed,First,"November 29, 2019",13h,,,,,
1307,1065,Jectoons,PC,13h,90%,,10564421,Completed,First,"December 08, 2016",13h,,,,,
1308,1065,Kaedechtu,PC,13h,70%,,614385,Completed,First,,13h,,,,,
1309,1065,Kazan24a,Xbox 360,13h,NR,,2550302,Completed,First,"November 09, 2015",13h,,,,,
1310,1065,Kierokat,PlayStation 3,13h,90%,,6061953,Completed,First,,13h,,,,,
1311,1065,Kshitij,PC,13h,100%,,6682849,Completed,First,"April 10, 2018",13h,,,,,
1312,1065,LMAC89,PC,13h,NR,,3523014,Completed,First,"October 16, 2016",13h,,,,,
1313,1065,LewaOhato,Xbox 360,13h,NR,,2979858,Completed,First,,13h,,,,,
1314,1065,LiddoJunior,PC,13h,100%,,553603,Completed,First,,13h,17h,,,,
1315,1065,Private,PlayStation 4,13h,NR,,7835640,Completed,Replay,,13h,,,,,
1316,1065,MajKSA,Xbox 360,13h,100%,,10426484,Completed,First,"June 15, 2010",13h,,,,,
1317,1065,MasterIndigo,PC,13h,NR,,8214435,Completed,First,,13h,,,,,
1318,1065,Morakan,PC,13h,NR,,809446,Completed,First,,13h,,,,,
1319,1065,NamfoodleYimble,PC,13h,NR,,1722492,Completed,First,"December 07, 2014",13h,,,,,
1320,1065,Netto,PC,13h,80%,,1329437,Completed,First,"November 17, 2012",13h,,,,,
1321,1065,PeteTheHermit,PC,13h,90%,,10824514,Completed,First,"December 20, 2019",13h,,,,,
1322,1065,Qonqueror,PC,13h,NR,,11929820,Completed,First,"November 17, 2018",13h,,,,,
1323,1065,Rainmaker07,PlayStation 3,13h,100%,,1629704,Completed,First,"May 14, 2010",13h,,,,,
1324,1065,Private,PC,13h,NR,,473277,Completed,First,,13h,,,,,
1325,1065,SaltySoso,PC,13h,NR,,11933322,Completed,First,"June 05, 2019",13h,15h,18h,,,
1326,1065,Sam134,PC,13h,NR,,3811298,Completed,First,,13h,15h,,,,
1327,1065,SavePoint,PC,13h,90%,,78111,Completed,First,,13h,,,,,
1328,1065,Server55,Xbox 360,13h,100%,,435366,Completed,First,,13h,,,,,
1329,1065,Silvak,Xbox 360,13h,70%,,542870,Completed,First,"December 31, 2007",13h,,,,,
1330,1065,SimoneRovo,PlayStation 4,13h,90%,,9165257,Completed,First,,13h,,,,,
1331,1065,SirKarp,PC,13h,NR,,5035175,Completed,First,,13h,,,,,
1332,1065,SirKristoph,PC,13h,80%,,4110402,Completed,First,,13h,,,,,
1333,1065,Skeep_surname,PC,13h,NR,,5954865,Completed,First,,13h,,,,,
1334,1065,Sphinx317,PC,13h,NR,,984612,Completed,First,"May 20, 2014",13h,,,,,
1335,1065,Stormnator,PC,13h,70%,,11223358,Completed,First,"March 22, 2020",13h,,,,,
1336,1065,SuperMatt,PC,13h,90%,,4085519,Completed,First,,13h,16h,,,,
1337,1065,Supercoil64,,13h,NR,,171858,Completed,First,"August 23, 2012",13h,,,,,
1338,1065,TheAdventurer,PC,13h,100%,,4661882,Completed,First,"August 23, 2017",13h,,,,,
1339,1065,TheNamelessOne,PC,13h,100%,,3549630,Completed,First,"July 11, 2008",13h,,,,,
1340,1065,Treppyboy,PC,13h,NR,,2945127,Completed,First,,13h,,,,,
1341,1065,Ventelus,PC,13h,80%,,6611614,Completed,First,,13h,15h,21h,,,
1342,1065,VeryFriendly,Xbox 360,13h,NR,,210369,Completed,First,2007,13h,,,,,
1343,1065,Wardynek,PC,13h,NR,,1374602,Completed,First,"June 06, 2015",13h,,,,,
1344,1065,Yllibas,PC,13h,90%,It was awesome!,71060,Completed,First,,13h,,,,,
