,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Personal Notes,Main+Extras,Completionist,Speedrun,Progress,Retired Notes
263,3351,,PlayStation 3,30h,NR,,5383462,Completed,First,,30h,,79h,,,,
264,3351,,PC,30h,NR,,5751660,Completed,Replay,,30h,,80h,150h,,,
265,3351,,PC,30h,NR,,10424223,Completed,First,,30h,,,,,,
266,3351,Alcarin,PC,30h,NR,,5784290,Completed,First,,30h,,40h,,,,
267,3351,Casey2017,,30h,80%,,120911,Completed,First,"May 24, 2012",30h,,,,,,
268,3351,DilPez19,PC,30h,90%,,10167973,Completed,First,March 2019,30h,,,,,,
269,3351,HighOverseer,Xbox One,30h,80%,,6495899,Completed,First,"September 29, 2018",30h,,,,,,
270,3351,KINGXKUMA,Xbox 360,30h,90%,,6215823,Completed,First,"August 10, 2012",30h,,,,,,
271,3351,OhWowWeWoo,Xbox 360,30h,90%,,6817947,Completed,First,"March 15, 2013",30h,,,,,,
272,3351,Ryukojin,PC,30h,80%,,1470210,Completed,First,"July 12, 2015",30h,,32h 24m,,,,
273,3351,Private,PC,30h,NR,,335168,Completed,First,"July 04, 2015",30h,,,,,,
274,3351,The_Leachman,PlayStation 3,30h,NR,,5373220,Completed,First,"November 09, 2010",30h,,,,,,
275,3351,Private,PC,30h,90%,,1830543,Completed,First,,30h,,65h,,,,
276,3351,achipinthesugar,PC,30h,NR,,254735,Completed,Replay,,30h,,,,,,
277,3351,auza,PC,30h,90%,,163740,Completed,First,"December 15, 2013",30h,,,,,,
278,3351,cyberangel,PC,30h,NR,,1605279,Completed,First,"January 11, 2016",30h,,,,,,
279,3351,dantefromdevilmaycry,PC,30h,NR,,8997443,Completed,First,"February 10, 2019",30h,,,,,,
280,3351,droppies,PC,30h,70%,,7890795,Completed,First,,30h,,,,,,
281,3351,dutch1979,PlayStation 3,30h,NR,,5400517,Completed,First,"May 30, 2011",30h,,,,,,
282,3351,edgeazure,PC,30h,NR,,1405727,Completed,First,,30h,,,,,,
283,3351,etali_16,PC,30h,90%,,7600530,Completed,First,"December 03, 2018",30h,,60h,140h,,,
284,3351,fleshgolem,PC,30h,NR,,1088167,Completed,First,,30h,,,,,,
285,3351,frankhorigan,Xbox 360,30h,90%,the side quests were the best thing in this game and it gave a reason to explore that boring world,2803015,Playing Replay Custom List Completed,Replay,"January 20, 2011",30h,"this game is a masterpiece like every fallout game , the quests were awesome , every person in the world was memorable , the locations were very intersting , the weapons were variated plus the modifications and the unique ones , the story and gameplay were better than fallout 3 but it struggles when it comes to glitches and exploration that was very boring",78h 30m,98h,,,
286,3351,frankhorigan,Xbox 360,30h,100%,,6915545,Playing Replay Completed,Replay,"July 25, 2018",30h,,100h,140h,,300h /,
287,3351,hostile_being,PC,30h,NR,,1329174,Playing Completed,First,"May 03, 2015",30h,,50h,140h,,212h /,
288,3351,jeremy70583,PC,30h,100%,,523744,Completed,First,"December 19, 2012",30h,,,,,,
289,3351,jimmypage,PC,30h,NR,,1125100,Completed,First,"January 16, 2015",30h,,,,,,
290,3351,juskulls,PC,30h,NR,,8607790,Completed,First,"April 13, 2019",30h,,60h,,,,
291,3351,kalwiic,PC,30h,NR,,3594707,Completed,First,"November 07, 2015",30h,,,,,,
292,3351,kulakalan,PC,30h,NR,,7512679,Completed,First,"November 23, 2018",30h,,40h,,,,
293,3351,lifad111,PC,30h,NR,,6610411,Completed,First,"July 18, 2015",30h,,90h,154h,,,
294,3351,lliuttuk,PC,30h,90%,,5362362,Completed,First,"March 12, 2020",30h,,,,,,
295,3351,naatwo,PC,30h,NR,,3762002,Completed,First,"February 03, 2019",30h,,,,,,
296,3351,odim89,PC,30h,NR,,4093656,Completed,First,"February 19, 2017",30h,,,,,,
297,3351,knerics,PC,30h 11m,NR,,5336328,Backlog Completed,First,"February 11, 2018",30h 11m 11s,,,,,30h 11m 11s /,
298,3351,Roberoo,Xbox 360,30h 15m,NR,,2585760,Completed,First,"November 02, 2010",30h 15m,,,,,,
299,3351,demonhunter312,PC,30h 22m,NR,,990368,Completed,First,"October 24, 2014",30h 22m,,,,,,
300,3351,Sebas236,PlayStation 3,30h 23m,80%,,645241,Completed,First,"January 17, 2014",30h 23m 34s,,,103h 24m 21s,3h 45m 43s,,
301,3351,pregmark,PC,30h 27m,90%,,4666594,Playing Completed,First,"June 18, 2017",30h 27m 09s,,,,,,
302,3351,,PC,30h 30m,NR,,5105331,Completed,Replay,,30h 30m,,75h,180h,,,
303,3351,bbk123,Xbox 360,30h 32m,100%,,660222,Completed,First,"March 09, 2014",30h 32m,,59h 21m,,,,
304,3351,Casval_Deikun,PC,30h 32m,90%,,8283834,Completed,First,"November 26, 2011",30h 32m 42s,"Сохранения сохранились к сожалению не все, время просуммировано от остатков.",143h 44m 20s,,,,
305,3351,,PC,31h,NR,,539305,Completed,First,,31h,,,,,,
306,3351,ethnictrailmix,PC,31h,90%,,1408486,Completed,First,"June 22, 2015",31h,,,,,,
307,3351,jabadababoom,PC,31h,80%,,5890363,Completed,First,,31h,,,,,,
308,3351,kobland,PC,31h,80%,,574843,Completed,First,,31h,,,,,,
309,3351,thisischeese,PC,31h,NR,,1183784,Completed,First,,31h,,,,,,
310,3351,davo1021,Xbox 360,31h 30m,NR,,72178,Completed,First,"July 11, 2012",31h 30m,,,,,,
311,3351,Faytl,PC,32h,90%,,307616,Completed,First,"December 03, 2012",32h,,,,,,
312,3351,Jefferado,PC,32h,70%,,9136467,Completed,First,"July 11, 2019",32h,,,,,,
313,3351,Kihvel1,PC,32h,80%,Did about 15 hours of sidequests and then rushed the last main story missions,6233998,Completed,First,"June 15, 2018",32h,,,,,,
314,3351,Private,PlayStation 3,32h,NR,,375114,Replay Completed,First,,32h,,,,,,
315,3351,Tottie,PC,32h,NR,,8491836,Completed,First,"October 13, 2019",32h,,,,,,
316,3351,TreeHandThingy,PlayStation 3,32h,70%,,6531495,Completed,First,2017,32h,,,,,,
317,3351,ceilingfan123,PC,32h,100%,,868018,Completed,First,,32h,,,,,,
318,3351,divineotter,PC,32h,NR,,679113,Completed,First,"March 07, 2014",32h,,,,,,
319,3351,dmontague,,32h,NR,,224988,Completed,First,"April 10, 2013",32h,,,,,,
320,3351,shanesw,PlayStation 3,32h,80%,,480259,Completed,First,,32h,,60h,,,,
321,3351,dmuma,PlayStation 3,32h 13m,90%,,15083,Completed,First,,32h 13m 58s,,,,,,
322,3351,VerbatimT,PC,32h 17m,NR,,5184520,Completed,First,"August 02, 2017",32h 17m,,,,,,
323,3351,Ahjumbie,PlayStation 3,32h 19m,80%,,8529,Completed,First,,32h 19m,,,,,,
324,3351,,Xbox 360,32h 27m,NR,,2129721,Completed,First,,32h 27m 46s,,,,,,
325,3351,,PlayStation 3,32h 35m,NR,,941594,Completed,First,,32h 35m 02s,,,,,,
326,3351,machomadness,PC,33h,90%,,2186183,Completed,First,"December 05, 2015",33h,,,,,,
327,3351,spectreSTRONZO,PlayStation 3,33h,90%,,335320,Completed,First,"July 20, 2013",33h,,60h,,,,
328,3351,Leti,PC,33h 12m,100%,,9370733,Completed,First,April 2011,33h 12m,,80h 16m,152h 48m,,,
329,3351,,PC,33h 25m,NR,,5929760,Completed,First,,33h 25m 03s,,58h 56m 09s,154h 35m 36s,,,
330,3351,,Xbox One,33h 45m,NR,,5770196,Completed,First,,33h 45m 31s,,57h 12m 59s,60h 09m 25s,,,
331,3351,Caesar,Xbox 360,33h 46m,90%,,534551,Completed,First,"December 10, 2013",33h 46m 37s,,,,,,
332,3351,Nevrigil,PC,33h 59m,NR,,569563,Completed,First,"April 22, 2014",33h 59m 35s,,,,,,
333,3351,DasRhodes,PC,34h,90%,,2625986,Completed,First,,34h,,72h,,,,
334,3351,mrcheese,Xbox 360,34h,NR,,6623,Completed,First,,34h,,,,,,
335,3351,rodolink,PC,34h,NR,,6527482,Completed,First,"July 05, 2018",34h,,,,,,
336,3351,Private,PlayStation 3,34h 16m,NR,,637274,Completed,First,"October 18, 2015",34h 16m,,,,,,
337,3351,Stormblessed417,PC,34h 35m,100%,,3471903,Completed,Replay,"September 22, 2016",34h 35m,,86h,106h,,,
338,3351,,PC,35h,NR,,2612520,Completed,Replay,,35h,,70h,150h,,,
339,3351,,PC,35h,NR,,10834562,Completed,First,,35h,,,,,,
340,3351,HB_IKE,PC,35h,NR,,111780,Completed,First,,35h,,,,,,
341,3351,SuperShan52689,PC,35h,NR,"Beaten on Normal difficulty, Independent Vegas ending received",4987089,Completed,First,"August 14, 2018",35h,,,,,,
342,3351,TescoExpress,PC,35h,90%,,9550581,Completed,First,,35h,,,,,,
343,3351,Tion,PlayStation 3,35h,90%,,523678,Completed,First,"December 19, 2013",35h,,,75h,,,
344,3351,hasnatbashir,Xbox 360,35h,70%,,7449458,Completed,First,June 2015,35h,,,,,,
345,3351,,Xbox 360,35h 30m,NR,,439045,Completed,First,,35h 30m,,100h,150h,,,
346,3351,PoisonousX,Xbox 360,35h 30m,80%,,253306,Completed,First,,35h 30m,,,,,,
347,3351,lionsrabbit,PC,35h 30m,NR,,278641,Completed,First,,35h 30m,,,,,,
348,3351,polonar,PC,35h 42m,100%,,48385,Completed,First,,35h 42m,,,,,,
349,3351,KellysRaven,PC,36h,80%,,323924,Completed,First,"July 13, 2013",36h,,,,,,
350,3351,Keogyn,Xbox 360,36h,100%,,12028853,Completed,First,May 2011,36h,,77h,184h,,,
351,3351,Private,PC,36h,100%,The game is probably the best Fallout.,7446705,Completed,First,"November 13, 2018",36h,,,,,,
352,3351,mutiilator09,PC,36h,30%,,562635,Completed,First,"January 02, 2014",36h,"I suppose i expected too much from an American game at first place. Too tiring, and the missions are always the same. Don't believe it when they tell you WRPG is all about freedom.
PS: I really only played because of Fallout 1 / / 2 soundtrack.",,,,,
353,3351,Raph582,PC,36h 10m,70%,,6467178,Completed,First,"April 05, 2020",36h 10m 52s,,,,,,
354,3351,The_Master34,PlayStation 3,37h,100%,,1351486,Completed,Replay,,37h,,50h 30m,,,,
355,3351,mikkeri,PC,37h,NR,,10457052,Completed,First,"November 20, 2019",37h,,,,,,
356,3351,mudu0912,PC,37h,NR,,8950490,Completed,First,,37h,,,,,,
357,3351,nobodynews,PC,37h,NR,,4652294,Completed,First,,37h,,,,,,
358,3351,Sashanan,PC,37h 46m,NR,,532783,Completed,First,"December 26, 2013",37h 46m,,,,,,
359,3351,h4lc0n,PC,37h 49m,NR,,7504128,Completed,First,"February 08, 2019",37h 49m,,,,,,
360,3351,TheFaddey,PC,38h,NR,,11149803,Completed,First,"November 09, 2010",38h,,,,,,
361,3351,kurogachii,PC,38h,90%,,11337251,Completed,First,,38h,,,,,,
362,3351,neokurogachii,PC,38h,90%,,11948686,Completed,First,,38h,,,,,,
363,3351,of_Rivia,PC,38h,90%,,649116,Completed,First,,38h,,,,,,
364,3351,Murdco,PC,38h 50m,NR,,1567254,Completed,Replay,"July 19, 2015",38h 50m,,,,,,
365,3351,,,39h,NR,,286419,Completed,First,,39h,,,,,,
366,3351,Greggers42,Xbox 360,39h,90%,,2984974,Completed,First,,39h,,,,,,
367,3351,dmuma,PlayStation 3,39h 17m,90%,,15084,Completed,First,,39h 17m 44s,,,,,,
368,3351,load_dump,PlayStation 3,39h 59m,NR,,4373798,Completed,First,"July 05, 2015",39h 59m 10s,,,,,,
369,3351,,,40h,NR,,286420,Completed,First,,40h,,,,,,
370,3351,,,40h,NR,,286426,Completed,First,,40h,,,,,,
371,3351,,,40h,NR,,286444,Completed,First,,40h,,,,,,
372,3351,,PC,40h,NR,,9688492,Completed,First,,40h,,80h 36m,160h,,,
373,3351,Arrkay,PC,40h,NR,,6276059,Replay Completed,Replay,"May 21, 2018",40h,,,,,301h 09m /,
374,3351,BigKinkyGiant,PC,40h,NR,,1452520,Completed,First,"July 08, 2015",40h,,,,,,
375,3351,GloomyMonday,PlayStation 3,40h,80%,,3192015,Completed,First,2014,40h,,,,,,
376,3351,Maverickx,Xbox 360,40h,70%,,70264,Completed,First,,40h,,,,,,
377,3351,MrStakan,PC,40h,NR,,3643230,Completed,First,2013,40h,,63h,,,,
378,3351,abram96,PC,40h,100%,,1278463,Completed,First,"July 10, 2014",40h,,53h,,,,
379,3351,arames123,PC,40h,NR,,3274169,Completed,First,"July 30, 2016",40h,,,,,,
380,3351,Private,Xbox 360,40h,NR,,3411876,Completed,First,,40h,,,,,,
381,3351,flying_jerk,PC,40h,NR,,621851,Completed,First,"July 05, 2014",40h,,,,,,
382,3351,guandresilva29,PlayStation 3,40h,NR,,8640078,Completed,First,,40h,,,,,,
383,3351,ivorn,Xbox 360,40h,NR,,10585955,Completed,First,"December 13, 2013",40h,,,,,,
384,3351,Private,PC,40h,90%,,530087,Completed,First,"May 12, 2014",40h,,77h,,,,
385,3351,thunderhawk862002,PlayStation 3,40h,NR,,1400159,Completed,First,,40h,,,,,,
386,3351,tozangg,PC,40h,NR,,11970111,Completed,First,"June 10, 2020",40h,,80h,,,,
387,3351,walrus4321,PC,40h,NR,,5010942,Completed,First,"December 28, 2016",40h,,,,,,
388,3351,Private,Xbox 360,40h,NR,,2823507,Completed,Replay,"July 06, 2015",40h,,100h,150h,,,
389,3351,Xeogred,PC,40h 57m,NR,DLC Completed 1/4 - Honest Hearts,6378144,Completed,Replay,"June 09, 2018",40h 57m,,,,,,
390,3351,dystopiapro,PlayStation 3,41h 30m,80%,,1631452,Completed,First,"June 03, 2012",41h 30m,,,,,,
391,3351,,PC,42h,NR,,7627244,Completed,First,,42h,,,,,,
392,3351,Skyrunnerv,PC,42h 10m,NR,,10838585,Completed,First,"January 18, 2020",42h 10m 14s,,,,,,
393,3351,michaelluxeder,Xbox 360,42h 15m,NR,,6346217,Replay Completed,Replay,"June 13, 2018",42h 15m 34s,,,100h 16m 23s,,100h 16m 23s /,
394,3351,iLLMethod,PC,44h,NR,,2687658,Completed,First,"January 25, 2015",44h,,,,,,
395,3351,,,44h 19m,NR,Great Game!,450490,Completed,First,,44h 19m 33s,,,,,,
396,3351,CptStraya,PlayStation 3,45h,100%,,618647,Completed,First,,45h,,200h,250h,,,
397,3351,RAVEN_OF_WAR,PlayStation 3,45h,NR,,6155866,Completed,First,"December 01, 2010",45h,,,,,,
398,3351,shaggy0131,PlayStation 3,45h 23m,60%,,29705,Completed,First,"September 22, 2012",45h 23m,,,,,,
399,3351,,,46h,NR,,286421,Completed,First,,46h,,,,,,
400,3351,ashycrack,PC,46h,NR,,2978005,Completed,First,"April 30, 2020",46h,,,,,,
401,3351,trevize,PC,46h,80%,,223734,Completed,First,"July 17, 2014",46h,Ultimate edition. Only finished 2 DLC's though. I'd say there is at least 60h playtime in it without digging too much.,,,,,
402,3351,blackMamba1187,Xbox 360,46h 15m,90%,,9113391,Completed,First,"October 29, 2010",46h 15m,"normal difficulty - lvl 30; Independent Vegas; all companions/snow globes - speech 100/barter 82/guns 95/science 95 /lock pick 95/medic 65- game is a buggy mess. Had about 15 lock-ups, 1 corrupt auto-save and at least 4 glitched quests",,,,,
403,3351,Milanmano,PC,46h 30m,NR,/w dlc,1999059,Completed,First,,46h 30m,,,,,,
404,3351,etejuano,PC,47h,80%,,922726,Completed,First,,47h 12s,,,,,,
405,3351,FirmesTorb343,Xbox 360,47h 34m,90%,,10317584,Completed,First,"August 23, 2019",47h 34m 12s,,60h,67h,,,
406,3351,marnomaleux,PC,48h,NR,,11165546,Completed,Replay,"March 16, 2020",48h,,,300h,,,
407,3351,vengrath1,PC,48h,100%,,7106201,Completed,First,"August 18, 2017",48h,,59h,,,,
408,3351,tmshrt,Xbox 360,48h 07m,NR,,8965,Completed,First,,48h 07m 49s,,,,,,
409,3351,Mystiia,PC,48h 35m,90%,,5421134,Completed,Replay,,48h 35m 55s,,,,,,
410,3351,TrillCozbey,PC,49h 12m,NR,,2205474,Completed,First,,49h 12m,,,,,,
411,3351,,PC,50h,NR,,2287703,Completed,First,,50h,,,,,,
412,3351,,PC,50h,NR,,5260003,Completed,First,,50h,,115h,180h,,,
413,3351,,PC,50h,NR,,5384353,Completed,Replay,,50h,,150h,368h,,,
414,3351,Notgood,PC,50h,100%,,10694772,Completed,First,"October 29, 2010",50h,,99h,,,,
415,3351,greigie,Xbox 360,51h 11m,NR,,9461355,Completed,Replay,"August 24, 2019",51h 11m 36s,,,,,,
416,3351,,PC,54h,NR,,10820330,Completed,First,,54h,,,,,,
417,3351,doodlittle,PC,55h,80%,,351531,Completed,First,"July 31, 2013",55h,,,,,,
418,3351,Private,PC,56h,100%,,307023,Completed,First,,56h,,,,,,
419,3351,,PC,56h 13m,NR,,2257547,Completed,First,,56h 13m,,,,,,
420,3351,TAFFERATU,Xbox 360,57h,NR,,10415386,Completed,First,"July 12, 2014",57h,,66h,108h,,,
421,3351,DreamEaglr,PC,60h,NR,,4855141,Completed,First,"August 04, 2013",60h,,70h,120h,,,
422,3351,ErikRThomas,PC,60h,NR,,2669932,Completed,First,,60h,,,,,,
423,3351,WanhaWaari,PC,60h,90%,,445730,Completed,First,"October 15, 2013",60h,,,,,,
424,3351,hugin13,PC,60h,90%,,70443,Completed,First,,60h,,,,,,
425,3351,jakeakatheone,PlayStation 3,60h,NR,,11352331,Completed,First,"April 04, 2013",60h,,,,,,
426,3351,,PC,61h,NR,,2073920,Completed,First,,61h,,,,,,
427,3351,bladefire,PC,65h,NR,,385378,Completed,First,"November 01, 2015",65h,,,,,,
428,3351,Karin,PC,70h,100%,,10520,Completed,First,"June 03, 2012",70h,,,,,,
429,3351,donkboi,PC,75h,NR,,6148236,Completed,Replay,"December 19, 2017",75h,,,,,,
430,3351,vlaridus,PC,80h,90%,,10940575,Completed,First,,80h,,,,,,
431,3351,DeviAnji,PC,81h,NR,,120897,Completed,First,"May 24, 2012",81h,,,,,,
432,3351,,PC,10h 45m,NR,,11035726,Completed,First,,10h 15m 30s,,10h 45m 33s,,,,
433,3351,winr10,,11h 19m,80%,,14886,Completed,Replay,"July 02, 2012",,,11h 19m 11s,,,,
434,3351,,PC,11h 46m,NR,,3618236,Completed,First,,,,11h 46m 59s,,,,
435,3351,vodkano,PC,12h,NR,,4295585,Completed,Replay,"April 10, 2017",,,12h,,,,
436,3351,,Xbox 360,14h 38m,NR,Enjoyable although I think I rushed it a bit,3554487,Completed,First,,,,14h 38m 52s,,,,
437,3351,bite_it,PC,15h,80%,,8466460,Replay Completed,Replay,"March 15, 2019",,,15h,,,,
438,3351,Gradaluski,PC,15h 35m,NR,,801502,Completed,First,"July 11, 2014",8h 30m,,15h 35m,100h,,,
439,3351,TrippleZero,PC,17h 29m,NR,,4955764,Completed,First,"August 23, 2017",,,17h 29m 36s,,,,
440,3351,Vallaqan,PC,18h,NR,,1378148,Completed,First,"June 08, 2015",,,18h,,,,
441,3351,,PC,18h 13m,NR,,9144857,Completed,First,,,,18h 13m,,,,
442,3351,Hallgier,PlayStation 3,18h 52m,NR,,8620080,Completed,First,"April 14, 2019",,,18h 52m 15s,,,,
443,3351,,PC,19h,NR,"Non that many side quests, but a good few.",2062225,Completed,First,,,,19h,,,,
444,3351,CreepahWeegee,PC,19h 12m,90%,,7388677,Completed,First,December 2018,,,19h 12m 42s,,,,
445,3351,ikk55,PC,19h 16m,NR,,1509001,Playing Completed,First,"July 24, 2015",,,19h 16m,,,19h 16m /,
446,3351,bwuh,PC,19h 26m,80%,,8007902,Completed,First,"January 10, 2019",,,19h 26m 58s,,,,
447,3351,Jeen0808,PC,19h 45m,30%,,892963,Completed,First,"August 13, 2014",,,19h 45m 51s,,,,
448,3351,HecTiicClaw,Xbox 360,19h 50m,90%,,4738985,Completed,First,"July 11, 2017",,,19h 50m,,,,
449,3351,,PC,20h,NR,,1588665,Completed,First,,,,20h,,,,
450,3351,,PC,20h,NR,,10715578,Completed,Replay,,10h,,20h,,,,
451,3351,,PC,20h,NR,,10904813,Completed,Replay,,7h,,20h,100h,,,
452,3351,CaptainAmerica,PC,20h,90%,,3030125,Completed,First,"November 30, 2013",,,20h,,,,
453,3351,Tabbyzz,PC,20h 09m,NR,Main Story + Some Extra Quests/Unlockables,5064480,Completed,First,,,,20h 09m 06s,,,,
454,3351,VonDozier,PC,20h 25m,60%,"some sidequests, doesn't include DLC",84381,Completed,First,"January 25, 2015",,,20h 25m 25s,,,,
455,3351,or1j1nal,PC,20h 30m,90%,,7021,Completed,First,,,,20h 30m,,,,
456,3351,efoja,PC,21h,80%,,77181,Completed,First,,,,21h,,,,
457,3351,swkotor,,21h,NR,,106004,Completed,First,"May 07, 2012",,,21h,,,,
458,3351,Private,PC,21h,NR,,3116835,Completed,First,"June 27, 2016",,,21h,,,,
459,3351,Excelsior,PC,21h 27m,80%,,4193507,Completed,First,"October 16, 2017",,,21h 27m 44s,,,,
460,3351,tooTimid,PC,21h 30m,NR,,10899032,Completed,First,,,,21h 30m,,,,
461,3351,BitterHeat,PC,21h 32m,80%,Did a couple extra optional quests. Wild Card ending.,11074268,Completed,First,"March 29, 2020",,,21h 32m 49s,,,,
462,3351,Private,PC,21h 36m,80%,,65241,Completed,First,"June 07, 2012",,,21h 36m 15s,,,,
463,3351,LethargicRat,PC,21h 42m,70%,,2898506,Completed,First,"July 30, 2015",,,21h 42m,,,,
464,3351,llesual,Xbox 360,21h 55m,80%,,557000,Completed,First,"January 05, 2014",,,21h 55m 35s,,,,
465,3351,,PC,22h,NR,,11125580,Completed,First,,,,22h,,,,
466,3351,fadingout,PC,22h,NR,,88255,Completed,First,,,,22h,,,,
467,3351,,PC,22h 23m,NR,,6612757,Completed,Replay,,,,22h 23m 33s,,,,
468,3351,thewrongthings,Xbox 360,22h 34m,80%,,6596924,Completed,First,"July 19, 2018",,,22h 34m,,,,
469,3351,Wulfon,PC,22h 42m,90%,Time according to Steam. Courier lvl25. Handful of optional stuff done. Independent ending. No DLC.,4588253,Completed,Replay,"June 18, 2017",,,22h 42m,,,,
470,3351,,PC,23h,NR,,2960834,Completed,First,,,,23h,,,,
471,3351,,PC,23h,NR,,8031807,Completed,First,,20h,,23h,,,,
472,3351,tehZodiacKiller,PlayStation 3,23h,70%,,83777,Completed,First,,,,23h,,,,
473,3351,Impractical_D0tt,PC,23h 06m,NR,,10645079,Completed,First,"December 23, 2019",,,23h 06m 45s,,,,
474,3351,noter,PC,23h 45m,NR,,10540000,Completed,Replay,"December 05, 2019",,,23h 45m 15s,,,,
475,3351,FadingPoetic,PC,24h,80%,,684007,Completed,First,,,,24h,,,,
476,3351,Pfofox,PC,24h,NR,,11466275,Completed,First,"April 16, 2020",22h,,24h,,,,
477,3351,dagrum,PC,24h,90%,,8099361,Completed,First,"July 19, 2012",,,24h,,,,
478,3351,darkox,PC,24h,80%,"Good violent, open game.",41810,Completed,First,,,,24h,,,,
479,3351,Private,PC,24h,90%,,167260,Completed,First,"April 23, 2013",,,24h,,,,
480,3351,Gruffman,PC,24h 30m,90%,,349325,Completed,First,,,,24h 30m,,,,
481,3351,PashMaster,Xbox 360,24h 32m,NR,,1600123,Custom List Completed,First,"October 28, 2010",,,24h 32m,,,24h 32m /,
482,3351,Subaphonic,Xbox 360,24h 40m,80%,,786939,Completed,First,"July 18, 2015",,,24h 40m,,,,
483,3351,Forma,PC,25h,90%,,2034106,Completed,First,"September 24, 2017",,,25h,,,,
484,3351,StaticSpine,PC,25h,NR,,173895,Completed,First,,,,25h,,,,
485,3351,anithony,PC,25h,NR,,4410543,Completed,First,,,,25h,,,,
486,3351,mollymog,PC,25h,90%,"Not many side quests, but some. I did NCR arc and pretty much wiped out the other factions except boomers.",4374250,Completed,First,"May 19, 2017",,,25h,,,,
487,3351,pedje,PC,25h,NR,,260118,Playing Completed,First,"June 16, 2013",,,25h,,,,
488,3351,blzmn,PC,25h 10m,NR,,1712634,Completed,First,,,,25h 10m,,,,
489,3351,thatpower,PC,25h 15m,90%,,11780962,Completed,First,"June 13, 2020",,,25h 15m 37s,,,,
490,3351,rararakkombo,PC,25h 30m,90%,,5315083,Completed,First,"November 13, 2017",,,25h 30m,,,,
491,3351,Private,PC,25h 40m,80%,Played through dead money and old world blues as well.,10965,Completed,First,"August 15, 2012",,,25h 40m,,,,
492,3351,PlushWraith,PC,25h 59m,NR,NCR path. 24/75 achievments. Normal difficulty.,2642291,Completed,First,"March 02, 2016",,,25h 59m,,,,
493,3351,milktea_tv,PC,25h 59m,NR,,11816512,Completed,First,"September 10, 2018",,,25h 59m,,,,
494,3351,AndrewTziAnChan,PC,26h,70%,Skipped BoS and Great Khans. Did a few side quests.,10751874,Completed,First,"January 04, 2020",,Ended up with a bugged game where NPCs would randomly panic. I suspect that trying to stealth out of some situations lead to that outcome.,26h,,,,
495,3351,Seption,PC,26h,90%,,3463178,Completed,First,"September 28, 2016",,,26h,,,,
496,3351,bakterja,PC,26h,90%,,116604,Completed,First,"November 05, 2012",,,26h,,,,
497,3351,Maste,PC,26h 30m,NR,"Old World Blues, Happy Trails Fun, and Lonesome Road",7394713,Completed,First,"October 18, 2018",,,26h 30m,,,,
498,3351,nannux,PC,26h 30m,80%,,799464,Completed,First,,25h,,26h 30m,,,,
499,3351,StoicLoofah,PC,26h 51m,60%,,6062073,Completed,First,,,,26h 51m,,,,
500,3351,Private,PC,27h,80%,Main Story + Some Side Quests,6625093,Completed,First,,,,27h,,,,
501,3351,branton_g,PlayStation 3,27h,NR,,1434679,Completed,First,"July 03, 2015",,,27h,,,,
502,3351,Squidsy787,Xbox 360,27h,NR,,696576,Completed,First,,,,27h 36s,,,,
503,3351,SugaryOverdose,PlayStation 3,27h 05m,90%,,1149248,Completed,First,"June 01, 2012",,,27h 05m 19s,,,,
504,3351,,PC,27h 30m,NR,,286470,Completed,First,,,,27h 30m,,,,
505,3351,,PlayStation 3,27h 30m,NR,,286497,Completed,First,,,,27h 30m,,,,
506,3351,chcknn,PC,27h 30m,NR,I completed some optional quests.,11742945,Completed,First,"May 15, 2020",,,27h 30m,,,,
507,3351,GHostLPs,PC,27h 46m,NR,"Lots of side quests completed, no DLC completed.",7416783,Completed,Replay,"November 10, 2018",,,27h 46m,,,,
508,3351,,PC,28h,NR,,3986828,Completed,First,,,,28h,,,,
509,3351,Shillk,PC,28h,NR,,11751789,Completed,First,"May 16, 2020",,,28h,,,,
510,3351,Private,PC,28h,NR,,6852157,Completed,First,"October 31, 2018",,,28h,,,,
511,3351,anithony,PC,28h 06m,NR,,4410541,Replay Completed,Replay,,10h 56m,,28h 06m,,,,
512,3351,goatarooni,PC,28h 20m,NR,,4806156,Completed,First,"July 22, 2017",,,28h 20m,,,,
513,3351,,PC,28h 30m,NR,,286487,Completed,First,,,,28h 30m,,,,
514,3351,liorfigman,PC,28h 35m,90%,,6413050,Completed,First,"June 15, 2018",,,28h 35m,,,,
515,3351,Disastrous_Scholar,PC,28h 42m,NR,,10510534,Completed,First,,,,28h 42m,,,,
516,3351,reinth,PC,28h 44m,NR,,400546,Completed,First,"August 19, 2017",,,28h 44m,,,,
517,3351,Napalmnewt,,28h 45m,90%,,330376,Completed,First,"November 18, 2010",,,28h 45m,,,,
518,3351,proglynn,PlayStation 3,28h 52m,90%,,137265,Completed,First,"February 26, 2013",,,28h 52m 27s,,,,
519,3351,,,29h,NR,,401484,Completed,First,,23h 35m,,29h,,,,
520,3351,,PC,29h,NR,,678350,Completed,First,,,,29h,,,,
521,3351,DanielMeier,PC,29h,NR,,10878388,Replay Completed,Replay,"August 12, 2018",,,29h,,,,
522,3351,Kinglink,PC,29h,90%,"Some exploration, Main story. Just focus on the story choices I've picked. No DLC. 22/75 Achievements.",74972,Completed,First,,,,29h,,,,
523,3351,WhatupDanz,PC,29h,NR,Main Story + Unknown amount of side missions,1041436,Completed,First,"November 30, 2014",,,29h,,,,
524,3351,cmgarlan,PC,29h,NR,,570117,Completed,First,,,,29h,,,,
