,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Retired Notes,Personal Notes,Progress,Speedrun,100% Speedrun
567,10268,martii,PC,29h,NR,,1946306,Completed,First,29h,"October 04, 2015",,,,,,,
568,10268,nikoo12,PC,29h,NR,,1371444,Completed,First,29h,"June 04, 2015",,,,,,,
569,10268,omaroofshady,PC,29h,NR,With some side quests,10394878,Completed,First,29h,"October 24, 2019",,,,,,,
570,10268,Paulbroo,PC,29h 31m,NR,,10881087,Completed,First,29h 31m,"January 26, 2020",,,,,,,
571,10268,DomeEgg,PC,29h 48m,90%,,308115,Completed,First,29h 48m,"March 07, 2013",,,,,,,
572,10268,GioVoi,PC,29h 54m,80%,,1345867,Completed,First,29h 54m,"May 15, 2015",,,,,,,
573,10268,,PC,30h,NR,,4621977,Completed,First,30h,,,,,,,,
574,10268,Acerito,PC,30h,90%,,1639201,Completed,Replay,30h,"July 25, 2015",57h,,,,,,
575,10268,Private,PC,30h,90%,,3427448,Completed,First,30h,,,,,,,,
576,10268,BeatMyLongMeat,PC,30h,70%,,6142537,Completed,First,30h,"April 18, 2018",,,,,,,
577,10268,Bovbed,PC,30h,NR,,6476522,Completed,Replay,30h,"June 26, 2018",45h,70h,,,,,
578,10268,Brak,PC,30h,80%,,868758,Completed,First,30h,"June 01, 2014",,,,,,,
579,10268,Casval_Deikun,PC,30h,60%,,6161854,Completed,First,30h,September 2015,,,,,,,
580,10268,Classic_Rank,PC,30h,NR,,922537,Completed,First,30h,"January 18, 2020",,,,,,,
581,10268,Denzel,PC,30h,70%,,6329242,Completed,First,30h,"May 31, 2018",,,,,,,
582,10268,DoctorWagner,Xbox 360,30h,NR,,10513799,Completed,First,30h,"November 30, 2019",,,,,,,
583,10268,GabrielDuarteM,PC,30h,NR,,2223845,Completed,First,30h,,,,,,,,
584,10268,Keymo42,PC,30h,NR,,4955659,Completed,First,30h,"August 23, 2017",,,,,,,
585,10268,Korteal,PC,30h,NR,,6971786,Completed,First,30h,"November 04, 2011",,,,,,,
586,10268,MrBulldops,Xbox One,30h,90%,,11787242,Completed,First,30h,"May 17, 2020",,,,,,,
587,10268,NicolasT,Xbox 360,30h,NR,,8577214,Completed,First,30h,,,,,,,,
588,10268,RaccoonRin,PC,30h,NR,,1195906,Completed,First,30h,,,,,,,,
589,10268,Romanito,PC,30h,NR,,770230,Completed,First,30h,,,,,,,,
590,10268,Rzep,PC,30h,NR,,4174920,Completed,First,30h,,,,,,,,
591,10268,Scorpwind3,PC,30h,NR,,9296248,Completed,First,30h,"August 03, 2019",,,,,,,
592,10268,Simpanssi76,PC,30h,100%,,10797503,Completed,First,30h,"June 10, 2011",40h,60h,,,,,
593,10268,Spasmoid,PC,30h,100%,,778269,Completed,First,30h,"April 29, 2014",,,,,,,
594,10268,The_Leachman,Xbox 360,30h,NR,,5372056,Completed,First,30h,"May 14, 2012",,,,,,,
595,10268,Trales,PC,30h,100%,,670394,Playing Completed Retired,First,30h,"March 16, 2014",,,,,,,
596,10268,alexander90,PC,30h,NR,,749638,Completed,First,30h,"June 30, 2013",,,,,,,
597,10268,an1m051ty07,Xbox 360,30h,NR,,2423073,Completed,First,30h,,,,,,,,
598,10268,bolatheball,PC,30h,NR,,1379079,Completed,Replay,30h,"June 09, 2015",42h,,,,,,
599,10268,donvitogonzalle,PC,30h,NR,,5402598,Completed,First,30h,"November 30, 2017",67h,,,,,,
600,10268,jake52,Xbox 360,30h,NR,,357475,Completed Retired,First,30h,,,75h,,,,,
601,10268,jano0107,PC,30h,NR,,11414340,Completed,First,30h,"June 08, 2017",,,,,,,
602,10268,jbeaulieu59,PC,30h,NR,,1361315,Completed,First,30h,"May 26, 2015",,,,,,,
603,10268,nelsonalfo,PC,30h,90%,,316436,Completed,First,30h,"September 12, 2012",,,,,,,
604,10268,purpleurchin,PC,30h,NR,,8655690,Completed,First,30h,"April 22, 2019",,,,,,,
605,10268,random_gamer123,PC,30h,80%,,1825343,Completed,First,30h,"September 13, 2015",,,,,,,
606,10268,hidekin,Linux,30h 11m,NR,,3515735,Completed,First,30h 11m,,,,,,,,
607,10268,osborn2009,Xbox 360,30h 14m,NR,,265574,Completed,First,30h 14m,"January 12, 2013",,,,,,,
608,10268,Fbritannia,Mac,30h 20m,NR,25,3261663,Completed,First,30h 20m,"July 04, 2016",37h 40m,,,,,,
609,10268,gyrospeck,PC,30h 35m,100%,,514404,Completed,First,30h 35m,"January 02, 2012",,,,,,,
610,10268,Turkeydipking,PC,30h 37m,90%,,1439707,Completed,First,30h 37m,,,,,,,,
611,10268,Allesandromeda,PC,31h,90%,,9080484,Completed,First,31h,"July 04, 2019",,,,,,,
612,10268,Gorbzilla,PC,31h,90%,,226522,Completed,First,31h,"August 03, 2015",,,,,,,
613,10268,Private,PC,31h,NR,,569897,Backlog Completed,First,31h,,,,,,31h /,,
614,10268,Polar,PC,31h,90%,,10554688,Completed,First,31h,"November 01, 2019",,,,,,,
615,10268,Xiphora,PC,31h,90%,,3969663,Completed,First,31h,,,,,,,,
616,10268,alucardri,PC,31h,80%,,2420412,Completed,First,31h,"January 25, 2017",,,,,,,
617,10268,trizoul,PC,31h,NR,,8939659,Completed,First,31h,"June 11, 2019",32h,,,,,,
618,10268,,PC,32h,NR,,865608,Completed,First,32h,,,,,,,,
619,10268,,PC,32h,NR,,1043078,Completed,First,32h,,,,,,,,
620,10268,TorLei,Xbox 360,32h,70%,,3339156,Completed,First,32h,"August 26, 2016",,,,,,,
621,10268,Private,PC,32h,NR,,3521112,Completed,First,32h,"January 12, 2017",,,,,,,
622,10268,plaidtopia,PC,32h,NR,,522419,Completed,First,32h,"December 14, 2013",,,,,,,
623,10268,Private,PC,32h,NR,,4101373,Completed,Replay,32h,,,,,,,,
624,10268,,PC,32h 12m,NR,,342887,Completed,First,32h 12m,,35h,,,,,,
625,10268,berdish1,PC,32h 19m,NR,,892732,Completed,First,32h 19m,"July 07, 2014",,,,,,,
626,10268,,PC,33h,NR,,947932,Completed,First,33h,,,,,,,,
627,10268,,PC,33h,NR,,1187830,Completed,First,33h,,,,,,,,
628,10268,CelineT,PC,33h,NR,,1134175,Completed,First,33h,,,,,Sided with Vernon CH2 & 3.,,,
629,10268,all2surreal,PC,33h,100%,,1040364,Completed,First,33h,"February 10, 2015",,,,,,,
630,10268,jeffs24,PC,33h,NR,,8189553,Completed,First,33h,"October 04, 2016",,,,,,,
631,10268,thelta,PC,33h,70%,,2220442,Completed,First,33h,"August 19, 2015",,,,,,,
632,10268,tykenfitz,PC,33h,NR,,4922286,Completed,First,33h,,,,,,,,
633,10268,Private,PC,33h 13m,NR,,3190744,Completed,First,33h 13m 12s,"November 09, 2017",,,,,,,
634,10268,,PC,34h,NR,,7965105,Completed,First,34h,,36h,,,,,,
635,10268,Ajoddo20,PC,34h 25m,NR,,3239044,Completed,First,34h 25m,"January 10, 2016",,,,,,,
636,10268,Deadp00l,Xbox 360,35h,NR,,3217219,Completed,First,35h,"April 17, 2014",41h,48h,,,,,
637,10268,HSuke,PC,35h,NR,It's almost impossible not to do half the side-quests. There's no way you are going to stick with just the main story.,1101359,Completed,First,35h,"December 20, 2015",60h,70h,,,,,
638,10268,Jonny,PC,35h,70%,,1628960,Completed,First,35h,"May 30, 2011",,,,,,,
639,10268,Private,PC,35h,NR,Beat Roche storyline,7584516,Completed,First,35h,"December 01, 2018",,,,,,,
640,10268,Omegason,PC,35h,90%,,5420049,Completed,First,35h,"December 04, 2014",,,,,,,
641,10268,Shiiroyasha,PC,35h,NR,,8888262,Completed,First,35h,"November 01, 2018",,,,,,,
642,10268,alvaraa76,PC,35h,NR,,3285099,Completed,First,35h,"August 03, 2016",,,,,,,
643,10268,dyegovilela,PC,35h,NR,Somente o b�sico com algumas sides resolvidas,3507135,Completed,First,35h,"October 08, 2016",,,,,,,
644,10268,gengis81,PC,35h,NR,,1457682,Completed,First,35h,"July 10, 2015",,,,,,,
645,10268,mikeray,PC,35h,NR,,7993867,Completed,First,35h,"March 06, 2016",,,,,,,
646,10268,rafaelribeiro99,PC,35h,NR,,4160161,Completed,First,35h,,,,,,,,
647,10268,shoumik1994,PC,35h,80%,,11401229,Completed,First,35h,"April 04, 2016",40h,,,,,,
648,10268,Chenzen,PC,35h 18m,NR,,5805134,Completed,First,35h 18m,"February 09, 2018",,,,,,,
649,10268,,PC,35h 20m,NR,,767461,Completed,First,35h 20m 02s,,,,,,,,
650,10268,iLLMethod,PC,35h 30m,NR,,1576558,Completed,First,35h 30m,"October 30, 2015",,,,,,,
651,10268,Kal_wardin,PC,36h,80%,,11549775,Completed,First,36h,"February 01, 2019",37h,,,,,,
652,10268,lliuttuk,PC,36h,100%,,5367059,Completed,First,36h,"August 18, 2016",,,,,,,
653,10268,srfrog,PC,36h,NR,,887253,Completed,First,36h,"August 10, 2012",,,,,,,
654,10268,ambartanen,Xbox 360,37h 42m,100%,,5926438,Completed,First,37h 42m,"March 04, 2018",50h 12m,,,,,,
655,10268,Shydem,PC,38h,NR,,1423429,Completed,First,38h,"January 26, 2015",,,,,,,
656,10268,rusocabron,PC,38h,90%,Enhanded,3521867,Completed,First,38h,"October 15, 2016",38h 01s,,,,,,
657,10268,,PC,39h,NR,,7272214,Completed,First,39h,,,,,,,,
658,10268,JusticeRainz,PC,39h,90%,,2904252,Completed,First,39h,,,,,,,,
659,10268,Laefiren,PC,39h,NR,,10974330,Completed,First,39h,"August 06, 2017",,,,,,,
660,10268,marouch,PC,39h,90%,,578004,Completed,First,39h,"November 19, 2014",,,,,,,
661,10268,Yuniac,PC,39h 30m,80%,,11952463,Completed,First,39h 30m,"January 11, 2020",,,,,,,
662,10268,joval,PC,39h 43m,90%,,1503978,Completed,First,39h 43m,"May 27, 2015",,,,,,,
663,10268,Arliin24,Xbox 360,40h,NR,,7222303,Replay Completed,Replay,40h,"October 10, 2018",,,,,,,
664,10268,DestroyerOfEvil,PC,40h,NR,,11491566,Completed,First,40h,,,,,,,,
665,10268,Getteo,PC,40h,60%,,8068405,Completed,First,40h,"January 06, 2018",,,,,,,
666,10268,SatyricalObject,Xbox 360,40h,NR,,6073955,Completed,First,40h,,,,,,,,
667,10268,Snailburt,Xbox 360,40h,NR,,384096,Completed,First,40h,"August 21, 2013",,,,,,,
668,10268,kyorue,PC,40h,100%,,67906,Backlog Completed,First,40h,"July 24, 2013",,,,,,,
669,10268,Private,PC,41h,NR,,2974059,Completed,First,41h,"May 13, 2016",,,,,,,
670,10268,RetroMonda,PC,41h,90%,,1311830,Completed,First,41h,,,,,,,,
671,10268,Sindaco,Xbox 360,41h,90%,,7861149,Completed,First,41h,,,,,,,,
672,10268,snubbybill,PC,41h,90%,,4247725,Completed,First,41h,"April 14, 2017",,,,,,,
673,10268,studiosoho,PC,41h,100%,,1563726,Completed,First,41h,"March 06, 2016",,,,,,,
674,10268,Private,PC,41h,90%,,1338397,Completed,First,41h,"May 08, 2015",,,,,,,
675,10268,B4sketC4se,PC,41h 49m,90%,,9301332,Completed,First,41h 49m,"November 02, 2019",,,,,,,
676,10268,Private,PC,42h 09m,NR,,1495797,Completed,First,42h 09m,"May 09, 2014",,,,,,,
677,10268,Jandalf3000,PC,43h,NR,,2202352,Completed,First,43h,"December 08, 2015",,,,,,,
678,10268,fketcher,PC,43h,NR,,11898025,Custom List Completed,First,43h,"04, 2017",,,,,43h /,,
679,10268,Private,PC,43h 42m,NR,,4097861,Completed,First,43h 42m,"June 06, 2016",,,,,,,
680,10268,birdno11,PC,45h,NR,,8154352,Completed,First,45h,"October 23, 2018",67h,,,,,,
681,10268,lykaios,PC,45h,NR,,11310216,Completed,First,45h,"May 03, 2020",,,,,,,
682,10268,flyhigh72,Linux,45h 12m,NR,,8294648,Completed,First,45h 12m,"December 01, 2015",,,,,,,
683,10268,moordrak,Xbox 360,45h 48m,100%,,3708230,Completed,First,45h 48m,"July 14, 2013",,,,,,,
684,10268,ReoAvalon,PC,46h,100%,,1059449,Completed,First,46h,"December 30, 2013",,,,,,,
685,10268,Nef99,PC,47h,NR,,359089,Completed,First,47h,"August 02, 2013",,,,,,,
686,10268,rikstam,PC,47h,NR,,4726808,Completed,First,47h,"July 09, 2017",,,,,,,
687,10268,DxR,PC,48h 20m,NR,,4661266,Completed,First,48h 20m,"June 19, 2016",,,,,,,
688,10268,Kain5627,Xbox 360,50h,90%,,1621752,Completed,First,50h,"August 07, 2015",,,,,,,
689,10268,LibertMalina,PC,50h,NR,,7386618,Completed,First,50h,"November 04, 2018",,,,,,,
690,10268,,PC,50h 30m,NR,,10726663,Completed,First,50h 30m 25s,,,,,,,,
691,10268,durrukoyun,PC,51h,NR,,11678678,Completed,First,51h,"May 08, 2020",,,,,,,
692,10268,Angela812PL,PC,53h,NR,,11296365,Completed,First,53h,"March 30, 2020",,,,,,,
693,10268,Private,PC,55h,NR,,7825513,Completed,First,55h,,,,,,,,
694,10268,dolemite3000,PC,55h,100%,,8497517,Completed,First,55h,,,,,,,,
695,10268,deddoman,PC,60h,90%,,412586,Completed,First,60h,,,,,,,,
696,10268,mepler,PC,60h,NR,,3440310,Completed,First,60h,"December 17, 2018",,,,,,,
697,10268,Singis111,PC,11h,70%,"Easy Difficulty. Iorweth path. A couple side quests, lvl 34, spare option at the end.",4415093,Completed,First,,"November 20, 2019",11h,,,,,,
698,10268,WaldoWonderful,PC,11h 24m,NR,"Enhanced Edition, Dark Mode, Iorveth's Path, all Side Quests, played with Enhanced Mod Compilation",3405338,Replay Completed,Replay,,"September 11, 2016",11h 24m 33s,,,,11h 24m 33s /,,
699,10268,dawidci,Xbox 360,12h 32m,100%,,146512,Completed,First,,"September 17, 2012",12h 32m,,,,,,
700,10268,Multi_117,PC,13h 45m,70%,,8505574,Completed,First,13h 30m,"September 02, 2019",13h 45m 21s,,,,,,
701,10268,probodom,PC,14h 07m,NR,,5751791,Completed,First,,"January 30, 2018",14h 07m,,,,,,
702,10268,dsk1306,PC,14h 42m,100%,,6212404,Completed,First,,"July 12, 2014",14h 42m,,,,,,
703,10268,,PC,14h 50m,NR,,6177862,Completed,Replay,,,14h 50m,,,,,,
704,10268,,PC,15h,NR,,8238041,Completed,First,,,15h,,,,,,
705,10268,Arihyoshi94,PC,15h,NR,,2548639,Completed,First,,"May 19, 2015",15h,,,,,,
706,10268,thide,PC,15h,90%,,2527013,Playing Completed,First,,"March 01, 2015",15h,,,,,,
707,10268,hkkane,PC,15h 06m,NR,,10764196,Completed,First,,"January 06, 2020",15h 06m,,,,,,
708,10268,llor15,PC,15h 18m,90%,,9191990,Replay Completed,Replay,,"July 20, 2019",15h 18m,,,,15h 18m /,,
709,10268,Jeen0808,PC,15h 29m,70%,,1392967,Completed,First,,"June 17, 2015",15h 29m 52s,,,,,,
710,10268,WaldoWonderful,PC,15h 40m,NR,"Enhanced Edition, Easy Difficulty, Roche's Path, all Side Quests, played with FCR Mod and Enhanced Mod Compilation",3382135,Completed,First,,"September 08, 2016",15h 40m 05s,,,,,,
711,10268,,PC,16h,NR,,1025637,Completed,First,,,16h,,,,,,
712,10268,,PC,16h,NR,,2620987,Completed,First,,,16h,,,,,,
713,10268,,PC,16h,NR,,10746150,Completed,First,,,16h,,,,,,
714,10268,fereaz,PC,16h 06m,NR,full story + some of side quests,8904614,Completed,First,,"June 07, 2019",16h 06m,,,,,,
715,10268,Draz96,PC,16h 10m,60%,,8466425,Completed,First,,"March 31, 2019",16h 10m,,,,,,
716,10268,Private,PC,16h 15m,70%,All side quests of chapter one and only a couple from the other chapters.,513761,Completed,First,,"May 18, 2015",16h 15m,,,,,,
717,10268,BAMitsPat,PC,16h 35m,80%,,4024679,Completed,First,,"February 06, 2017",16h 35m,,,,,,
718,10268,,PC,17h,NR,,6586059,Completed,First,,,17h,,,,,,
719,10268,LukeCZs,PC,17h,NR,,3851430,Completed,First,,"January 01, 2017",17h,,,,,,
720,10268,QuarterPaul,PC,17h,NR,"Main Story finished, 21/52 Achievements (40%)",5585763,Completed,First,,"January 04, 2018",17h,,,,,,
721,10268,,PC,17h 25m,NR,all side quests i found,11929279,Completed,First,,,17h 25m,,,,,,
722,10268,KevinWI,PC,17h 55m,100%,,11981063,Completed,Replay,,"June 12, 2020",17h 55m,,,,,,
723,10268,Amphibious,PC,18h,100%,Many side quests complete,799870,Completed,First,,,18h,,,,,,
724,10268,DazZ,PC,18h,NR,Not every sidequest after chapter 1 and rushed near the end.,83734,Completed,First,,,18h,,,,,,
725,10268,Zyangarr,PC,18h,90%,,3345961,Completed,Replay,,"August 21, 2016",18h,,,,,,
726,10268,carman137,PC,18h,NR,,5715393,Completed,First,,,18h,,,,,,
727,10268,ghostlylegend,PC,18h,NR,,3561245,Completed,First,,"October 29, 2016",18h,,,,,,
728,10268,realaY,PC,18h,NR,,2182934,Completed,First,,"November 06, 2015",18h,,,,,,
729,10268,LethargicRat,PC,18h 03m,70%,"Some side-quests, A lot of dice",2898518,Completed,Replay,,"May 17, 2015",18h 03m,,,,,,
730,10268,Private,Xbox 360,18h 05m,60%,,8685804,Completed,First,,,18h 05m 50s,,,,,,
731,10268,,PC,18h 08m,NR,,4445777,Completed,Replay,,,18h 08m,,,,,,
732,10268,jamesblakeewing,PC,18h 22m,NR,,844461,Completed,First,,,18h 22m,,,,,,
733,10268,Odium,PC,18h 22m,80%,,1796817,Completed,First,,"November 03, 2015",18h 22m 22s,,,,,,
734,10268,jono51,PC,18h 30m,90%,"Roche path, normal diff",4627621,Completed,First,,"September 08, 2018",18h 30m,,,,,,
735,10268,,PC,19h,NR,,293683,Completed,First,,,19h,,,,,,
736,10268,,PC,19h,NR,,10256117,Completed,First,,,19h,,,,,,
737,10268,AguMonTime,PC,19h,90%,,11211574,Custom List Completed,First,,,19h,,,,,,
738,10268,Gibbs,PC,19h,NR,,11745883,Completed,First,,"February 05, 2017",19h,,,,,,
739,10268,YungGreasyLips,PC,19h,90%,,4386091,Completed,First,,,19h,,,,,,
740,10268,tater_thot,PC,19h,NR,,10779795,Completed,First,,"January 07, 2020",19h,,,,,,
741,10268,tinysalmon4,Xbox 360,19h,100%,,17710,Completed,First,,"January 21, 2013",19h 45s,,,,,,
742,10268,taranwalker,PC,19h 30m,NR,,7738737,Completed,Replay,,"December 13, 2018",19h 30m,,,,,,
743,10268,Private,PC,19h 59m,NR,,6986106,Completed,First,,"September 12, 2018",19h 59m 32s,,,,,,
744,10268,,PC,20h,NR,,2530850,Completed,First,,,20h,,,,,,
745,10268,,PC,20h,NR,Iorweth's path + 80% sidequests + Full gear,2661535,Completed,First,,,20h,,,,,,
746,10268,,PC,20h,NR,,3570749,Completed,First,,,20h,,,,,,
747,10268,,PC,20h,NR,,6381075,Completed,First,,,20h,,,,,,
748,10268,Gabivad,PC,20h,NR,,11644575,Completed,First,,"May 04, 2020",20h,,,,,,
749,10268,GhostKing2016,Xbox 360,20h,NR,,5171301,Completed,First,,,20h,,,,,,
750,10268,KushMasta,PC,20h,NR,,11576737,Completed,First,13h,"April 27, 2020",20h,24h,,,,,
751,10268,Rahnborshko,PC,20h,90%,,246932,Completed,First,,"June 18, 2016",20h,,,,,,
752,10268,Vario,PC,20h,90%,,65702,Completed,First,,,20h,,,,,,
753,10268,Vesemir45,Xbox One,20h,NR,Roche's path.,5457450,Completed,First,,"December 11, 2017",20h,,,,,,
754,10268,becciroxmysox,Xbox 360,20h,NR,,2923365,Completed,First,,"June 06, 2016",20h,,,,,,
755,10268,brentthecutie,PC,20h,90%,,3283788,Completed,First,15h,"February 02, 2015",20h,,,,,,
756,10268,hkz8000,PC,20h,90%,,574196,Completed,Replay,,,20h,,,,,,
757,10268,johnno07,PC,20h,100%,Best looking game of 2011.,81030,Completed,First,,,20h,,,,,,
758,10268,mikokosma,PC,20h,NR,,8053024,Completed,Replay,15h,"July 20, 2016",20h,30h,,,,,
759,10268,stefan_shields,PC,20h,70%,,8992334,Completed,First,,"June 18, 2019",20h,,,,,,
760,10268,Greyslash,Xbox 360,20h 03m,100%,Iorveth Playthrough,85674,Completed,First,,"August 15, 2012",20h 03m,,,,,,
761,10268,Private,PC,20h 10m,NR,,2867811,Completed,First,,"July 24, 2017",20h 10m,,,,,,
762,10268,Private,PC,20h 14m,90%,Roche's Path.,3479,Completed,First,,,20h 14m,,,,,,
763,10268,Karbos,PC,20h 21m,90%,,11678479,Completed,First,,"May 08, 2020",20h 21m,,,,,,
764,10268,MonsterGyre,PC,20h 22m,NR,,4524034,Completed,Replay,,"December 22, 2013",20h 22m 31s,,,,,,
765,10268,ntylerwetrust,PC,20h 46m,100%,,637342,Completed,First,,"June 12, 2015",20h 46m 03s,,,,,,
766,10268,,PC,21h,NR,,2270201,Completed,First,,,21h,,,,,,
767,10268,,Mac,21h,NR,,6608288,Completed,First,19h,,21h,,,,,,
768,10268,Badinfos,PC,21h,NR,,5444147,Completed,First,,,21h,,,,,,
769,10268,Private,PC,21h,80%,,803159,Completed,First,,"July 12, 2014",21h,,,,,,
770,10268,Fortuzen,PC,21h,80%,Roche,4580220,Completed,First,,"June 17, 2017",21h,,,,,,
771,10268,Jodin,PC,21h,80%,,4115952,Completed,First,,"February 09, 2018",21h,,,,,,
772,10268,Jodin,PC,21h,NR,,5805646,Completed,First,,"February 09, 2018",21h,,,,,,
773,10268,LittleSparrow,PC,21h,NR,,2732650,Completed,First,,"July 05, 2015",21h,,,,,,
774,10268,Nichiro,PC,21h,90%,Some extra quests,3478686,Completed,First,,,21h,,,,,,
775,10268,RandomHobo,PC,21h,100%,,632146,Completed,First,,"May 04, 2014",21h,,,,,,
776,10268,Scrymer,PC,21h,90%,,8973488,Completed,First,,"June 13, 2019",21h,,,,,,
777,10268,SomethingVeryGeneric,PC,21h,NR,,3455861,Completed,First,,"August 21, 2016",21h,,,,,,
778,10268,Sonium,PC,21h,NR,,110041,Completed,First,,,21h,,,,,,
779,10268,TiesKing,PC,21h,NR,,1397530,Completed,First,18h,"April 08, 2015",21h,34h,,,,,
780,10268,VesperLlama,PC,21h,80%,,8658117,Completed,First,,"November 10, 2018",21h,,,,,,
781,10268,WhatupDanz,PC,21h,NR,Main story + some side quests,1041445,Completed,First,,"January 07, 2014",21h,,,,,,
782,10268,d2gher,PC,21h,70%,,10838054,Completed,First,,"January 19, 2020",21h,,,,,,
783,10268,dodofisch,PC,21h,NR,,7990394,Completed,First,,"January 08, 2019",21h,,,,,,
784,10268,eltu,PC,21h,NR,,11618092,Completed,First,,"April 08, 2020",21h,,,,,,
785,10268,woodelf,PC,21h,90%,In this gameplay I take the way of Roche,42071,Completed,First,,,21h,,,,,,
786,10268,sneewin,PC,21h 11m,NR,,6651608,Completed,First,,,21h 11m,,,,,,
787,10268,FishofFlying,PC,21h 13m,80%,,5794101,Completed,First,,"February 12, 2018",21h 13m 23s,,,,,,
788,10268,PlatinumSP,PC,21h 26m,NR,,9009914,Completed,First,,"June 21, 2019",21h 26m,,,,,,
789,10268,NightSlade,PC,21h 28m,80%,,6354363,Completed,First,,"June 05, 2018",21h 28m,,,,,,
790,10268,,PC,21h 43m,NR,,6309263,Completed,First,,,21h 43m,,,,,,
791,10268,gollitito,PC,21h 45m,NR,,4731542,Completed,First,,"July 10, 2017",21h 45m,,,,,,
792,10268,,,22h,NR,,293692,Completed,First,,,22h,,,,,,
793,10268,,,22h,NR,"Iorverths path, normal difficulty & all the sidequests.",293711,Completed,First,,,22h,,,,,,
794,10268,,PC,22h,NR,,780904,Completed,First,,,22h,,,,,,
795,10268,Adodero,PC,22h,NR,,189648,Completed,First,,,22h,,,,,,
796,10268,B345T,PC,22h,80%,,633748,Completed,First,17h,"February 17, 2014",22h,,,,,,
797,10268,Degeto,PC,22h,70%,,10274121,Completed,First,,"October 19, 2019",22h,,,,,,
798,10268,Hinhu,PC,22h,NR,,11819752,Completed,First,,,22h,,,,,,
799,10268,IdiotEastwood,PC,22h,90%,,8571863,Completed,First,,,22h,,,,,,
800,10268,MNF,PC,22h,80%,,7529361,Completed,First,,"February 18, 2018",22h,,,,,,
801,10268,Mikey,PC,22h,NR,,993252,Completed,First,,,22h,,,,,,
802,10268,Pottsy69,Xbox 360,22h,90%,,19583,Completed,First,,"January 25, 2013",22h,,,,,,
803,10268,STFP,PC,22h,90%,,4982486,Completed,First,,"August 29, 2017",22h,,,,,,
804,10268,SobotskyKotlik,PC,22h,100%,,8234076,Completed,First,,"August 30, 2018",22h,,,,,,
805,10268,SuperSchek,PC,22h,NR,,1533211,Completed,First,,"July 19, 2015",22h,,,,,,
806,10268,TheShadowArrow,PC,22h,70%,,10760146,Completed,First,,"December 30, 2019",22h,,,,,,
807,10268,TornaDoz,PC,22h,80%,,126133,Completed,First,,"January 20, 2013",22h,,,,,,
808,10268,jaimyjaimy101,PC,22h,NR,,8563255,Completed,Replay,,"April 04, 2019",22h,,,,,,
809,10268,,PC,22h 02m,NR,,4644831,Completed,First,,,22h 02m,,,,,,
810,10268,Misuky,PC,22h 05m,80%,,2263112,Completed,First,,"December 23, 2015",22h 05m,,,,,,
811,10268,WalterDarks,PC,22h 06m,NR,Did almost all the side quests I could find in the first two chapters and the interesting ones from chapter 3.,4824632,Completed,First,,"July 27, 2017",22h 06m,,,,,,
812,10268,Daiki820,PC,22h 09m,50%,"Roche's side, completed all side quests, only without gargoyles in act 3.",2525016,Custom List Completed,First,,"November 24, 2016",22h 09m,,,,22h 09m /,,
813,10268,Deadly4shadow,Xbox 360,22h 10m,70%,,67056,Completed,First,,"October 19, 2012",22h 10m,,,,,,
814,10268,,PC,22h 11m,NR,,3618203,Completed,Replay,,,22h 11m 57s,,,,,,
815,10268,Kifan,PC,22h 18m,NR,,11889142,Completed,First,,"June 02, 2020",22h 18m,,,,,,
816,10268,MetallicFever316,PC,22h 20m,90%,"Easy difficulty. Level 35. Iorveth, Triss. Did a whole bunch of sidequests.",5473610,Completed,First,,"December 20, 2017",22h 20m 51s,,,,,,
817,10268,Toolka,PC,22h 21m,NR,,9102456,Completed,First,,,22h 21m,,,,,,
818,10268,spawn_92,PC,22h 24m,NR,,1269527,Completed,Replay,,"March 30, 2015",22h 24m,,,,,,
819,10268,Kaelticus,PC,22h 24m,80%,,5218397,Completed,First,,"May 06, 2019",22h 24m 03s,,,,,,
820,10268,,PC,22h 25m,NR,,4148060,Completed,First,,,22h 25m,,,,,,
821,10268,Private,PC,22h 25m,NR,,240383,Completed,First,,,22h 25m,,,,,,
822,10268,,PC,22h 30m,NR,,6949630,Completed,First,,,22h 30m,,,,,,
823,10268,Vaeirn,PC,22h 30m,90%,,159867,Completed,First,,"August 05, 2012",22h 30m,,,,,,
824,10268,woodelf,PC,22h 30m,90%,,392063,Replay Completed,Replay,,"August 19, 2013",22h 30m,,,"In this gameplay I take the way of Ioveth, if you complete times the witcher 2 with the two possibles ways, you can understand all the story holes that can't understand in first gameplay",,,
825,10268,Lotus,PC,22h 42m,NR,,7193627,Completed,First,,"January 16, 2017",22h 42m,,,,,,
826,10268,Kinokee,PC,22h 48m,NR,,1508658,Completed,First,,"July 20, 2015",22h 48m,,,,,,
827,10268,,PC,23h,NR,,343947,Completed,First,,,23h,,,,,,
828,10268,,PC,23h,NR,,4902301,Completed,First,,,23h,45h,,,,,
829,10268,,PC,23h,NR,,6439779,Completed,First,,,23h,,,,,,
830,10268,,PC,23h,NR,,6440237,Completed,First,,,23h,,,,,,
831,10268,,PC,23h,NR,,6441250,Completed,First,,,23h,,,,,,
832,10268,,PC,23h,NR,,7983726,Completed,First,,,23h,,,,,,
833,10268,,PC,23h,NR,,11364491,Completed,First,,,23h,,,,,,
834,10268,,PC,23h,NR,Only 1 route in chapter 2,11704804,Completed,First,,,23h,,,,,,
