,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Personal Notes,Completionist,Vs.,Progress,Speedrun
279,1066,smallville_lp,PC,9h,NR,,10399558,Completed,First,"September 16, 2016",9h,,,,,,
280,1066,thetamatt,PC,9h,NR,,9025838,Completed,First,"February 29, 2020",9h,12h,,,,,
281,1066,vobotics,PC,9h,100%,,627421,Completed,First,"December 28, 2013",9h,,,,,,
282,1066,xelawella,PC,9h,NR,,1394480,Completed,First,"December 22, 2014",9h,,,,,,
283,1066,zach807,PC,9h,80%,,783356,Completed,First,"May 05, 2016",9h,,,,,,
284,1066,MMN,PlayStation 4,9h 01m,NR,,11199752,Completed,First,"April 01, 2020",9h 01m 48s,,,,,,
285,1066,Le_Breum,PC,9h 02m,NR,,4393802,Completed,First,"July 13, 2013",9h 02m,,,,,,
286,1066,Hohoimanneke,PC,9h 05m,70%,,510644,Completed,First,"December 07, 2013",9h 05m,,,,,,
287,1066,Verranicus,Xbox 360,9h 05m,NR,,7166851,Completed,First,,9h 05m,,,,,,
288,1066,,PC,9h 10m,NR,,10937699,Completed,First,,9h 10m,,,,,,
289,1066,connorco77,Xbox One,9h 11m,80%,,6388663,Completed Retired,First,"June 06, 2018",9h 11m,,,,,,
290,1066,,PC,9h 12m,NR,,6747644,Completed,First,,9h 12m,,,,,,
291,1066,Private,PC,9h 12m,70%,,441185,Completed,First,"August 25, 2013",9h 12m,,,,,,
292,1066,Private,PC,9h 12m,NR,,1049098,Completed,First,"March 16, 2015",9h 12m,,,,,,
293,1066,Private,PlayStation 3,9h 12m,90%,,685409,Completed,Replay,"April 11, 2014",9h 12m 47s,,,,,,
294,1066,Bobanate,PC,9h 15m,NR,,10624718,Completed,First,"December 07, 2019",9h 15m,,,,,,
295,1066,gotenibehe,Xbox 360,9h 15m,80%,,57213,Completed,First,,9h 15m,,,,,,
296,1066,Latouffe,PC,9h 17m,NR,,836801,Completed,First,"August 08, 2014",9h 17m,,,,,,
297,1066,john114,PC,9h 17m,100%,,1556172,Completed,First,,9h 17m,,,,,,
298,1066,Hodobox,PC,9h 20m,NR,,2970967,Completed,First,"August 06, 2015",9h 20m,,,,,,
299,1066,XLuiGiX,,9h 20m,NR,,84734,Completed,First,,9h 20m,,,,,,
300,1066,,PC,9h 20m,NR,,3443930,Completed,First,,9h 20m 50s,,,,,,
301,1066,GRT42,PlayStation 3,9h 23m,NR,,10593177,Completed,First,"December 14, 2019",9h 23m,,,,,,
302,1066,theGrumpInside,PC,9h 25m,NR,,8552289,Completed,First,"March 31, 2019",9h 25m,,,,,,
303,1066,Private,PC,9h 28m,70%,,7409124,Completed,First,"November 15, 2018",9h 28m 34s,,,,,,
304,1066,AstroComposer,PC,9h 30m,NR,,4750669,Completed,First,"July 14, 2017",9h 30m,,Started 7.13.2017,,,,
305,1066,Bartbarman,PC,9h 30m,NR,,3188400,Completed,First,"July 07, 2016",9h 30m,,,,,,
306,1066,Zapkaos,PlayStation 4,9h 30m,70%,,3900156,Completed,First,"August 11, 2017",9h 30m,,,,,,
307,1066,kostass13,PC,9h 30m,NR,,1399650,Completed,First,"September 06, 2014",9h 30m,,,,,,
308,1066,botka5,PC,9h 31m,NR,,3634713,Completed,First,"November 14, 2016",9h 31m,,,,,,
309,1066,Turanikan,PC,9h 33m,NR,,1676421,Completed,First,,9h 33m,,,,,,
310,1066,Civilwarfare101,PlayStation 4,9h 40m,80%,,8783042,Replay Completed,Replay,"September 02, 2019",9h 40m,,,,,,
311,1066,Diener,PC,9h 40m,80%,,11326166,Completed,First,"August 31, 2019",9h 40m,,,,,,
312,1066,FortunaK,PC,9h 40m,70%,,6970604,Completed,First,,9h 40m,,,,,,
313,1066,FortunaKhalifa,PC,9h 40m,80%,,6754331,Completed,First,July 2017,9h 40m,,,,,,
314,1066,PoisonousX,Xbox 360,9h 40m,70%,,253218,Completed,First,,9h 40m,,,,,,
315,1066,Private,PC,9h 42m,70%,,11970101,Completed,First,"June 30, 2018",9h 42m,,,,,,
316,1066,Daigoro,PC,9h 43m,70%,,11449037,Completed,First,"April 15, 2020",9h 43m 55s,,,,,,
317,1066,Cosmis,Xbox 360,9h 45m,NR,,2708404,Completed,First,"March 12, 2011",9h 45m,,,,,,
318,1066,PhineasVonTrapp,PC,9h 45m,NR,main story plus minimal side missions and collectable,8593339,Completed,First,"April 10, 2019",9h 45m,,,,,,
319,1066,tinysalmon4,Xbox 360,9h 45m,70%,,17701,Completed,First,,9h 45m,,,,,,
320,1066,RinsedBread,PlayStation Now,9h 48m,NR,,11685162,Completed,First,"May 09, 2020",9h 48m 53s,,,,,,
321,1066,cmgarlan,PC,9h 50m,NR,,570807,Completed,First,,9h 50m,,,,,,
322,1066,Strandomguy,PC,9h 54m,NR,,1448921,Completed,First,"July 08, 2015",9h 54m,,,,,,
323,1066,iizdat1n00b,PC,9h 54m,NR,,3128210,Completed,First,,9h 54m,,,,,,
324,1066,Monolight,Mac,9h 55m,70%,Difficulty: Medium (#2/3). Never used Vita-Chambers.,3251816,Completed,First,"July 23, 2016",9h 55m,,,,,,
325,1066,Oniaku,PlayStation 3,9h 57m,90%,,714922,Completed,First,,9h 57m 29s,,,,,,
326,1066,,PC,10h,NR,,689641,Completed,First,,10h,,,,,,
327,1066,,PC,10h,NR,,876265,Completed,First,,10h,,,,,,
328,1066,,PC,10h,NR,,938391,Completed,First,,10h,,,,,,
329,1066,,PC,10h,NR,,1060516,Completed,First,,10h,,,,2h,,
330,1066,,PC,10h,NR,,1389252,Completed,First,,10h,,,,,,
331,1066,,PC,10h,NR,,7563375,Completed,First,,10h,11h,,14h,,,
332,1066,,PC,10h,NR,,9175290,Completed,First,,10h,,,,,,
333,1066,7stringking,PC,10h,NR,,106411,Completed,First,,10h,,,,,,
334,1066,AggressionRanger,PC,10h,NR,,934707,Completed,First,,10h,,,,,,
335,1066,AnzMore,PC,10h,NR,,652109,Completed,First,"March 02, 2014",10h,,,,,,
336,1066,Arieseb,PC,10h,NR,,7212371,Completed,First,,10h,,,,,,
337,1066,Ashthelord18,PC,10h,30%,,5773555,Completed Retired,First,"April 20, 2017",10h,14h 40m,,,,,
338,1066,AugerHybrid,PC,10h,NR,,11422707,Completed,First,"July 22, 2016",10h,,,,,,
339,1066,AwDeathsmile,Xbox 360,10h,NR,,9007890,Completed,First,"June 21, 2017",10h,,,,,,
340,1066,Caretoffel,PC,10h,NR,"Some idle time, but rushed at the end",10518720,Completed,Replay,"December 01, 2019",10h,,,,,,
341,1066,Claaaaaaaaws,PC,10h,NR,,681259,Completed,First,"March 27, 2014",10h,,,,,,
342,1066,CommZod,PC,10h,NR,,1400815,Completed,First,,10h,,,,,,
343,1066,CrftyZombiee,PlayStation 3,10h,70%,,850791,Completed,First,"April 21, 2010",10h,,,,,,
344,1066,Curlis,Xbox 360,10h,90%,,98722,Completed,First,,10h,,,,,,
345,1066,DaClair,PC,10h,70%,Easier than the first one for sure!,522131,Backlog Completed,First,"December 17, 2013",10h,,,,,,
346,1066,Darkhawk,,10h,NR,,42999,Completed,First,,10h,,,,,,
347,1066,EkinOf,PC,10h,NR,,8644719,Completed,First,"April 20, 2019",10h,,,,,,
348,1066,Gloop,PlayStation 3,10h,NR,,786287,Completed,First,2013,10h,,,,,,
349,1066,GondarCool,PC,10h,80%,,5944480,Completed,First,"March 06, 2018",10h,14h 20m,,,,,
350,1066,Private,PC,10h,NR,,623519,Completed,First,"March 18, 2013",10h,,,,,,
351,1066,Hyuna,PC,10h,100%,,1071414,Completed,First,"April 23, 2016",10h,13h,,18h 30m,,,
352,1066,Jaksu,Xbox 360,10h,NR,,728036,Completed,First,"September 07, 2010",10h,,,,,,
353,1066,Ka0sph3re,PC,10h,NR,,10856830,Completed,First,"January 21, 2020",10h,,,,,,
354,1066,King_K,Xbox One,10h,90%,,10784804,Completed,First,"January 14, 2020",10h,12h,,,,,
355,1066,KyPapie,PC,10h,NR,,1839164,Completed,First,"September 18, 2015",10h,,,,,,
356,1066,LangPoot,PC,10h,90%,,5483219,Completed,First,,10h,,,,,,
357,1066,Lepo84,PC,10h,NR,,10839994,Completed,First,"January 19, 2020",10h,,,,,,
358,1066,MDMaster,PC,10h,40%,,4188119,Completed,First,,10h,,,,,,
359,1066,MintGamer,PC,10h,100%,,748606,Completed,First,"June 04, 2014",10h,11h,,12h,,,
360,1066,Oscar_DLAN,PC,10h,80%,,11670918,Completed,Replay,"May 07, 2020",10h,,,,,,
361,1066,Paarthurnaxx,PC,10h,80%,,310801,Completed,First,,10h,,,,,,
362,1066,Pottsy69,Xbox 360,10h,80%,,19115,Completed,First,,10h,,,,,,
363,1066,SeraphimBey,PC,10h,NR,,6014883,Completed,First,"March 21, 2018",10h,,,,,,
364,1066,Private,PC,10h,NR,,4097360,Completed,Replay,,10h,,,,,,
365,1066,SudoTO,PC,10h,NR,,4293043,Completed,First,"November 11, 2014",10h,,,,,,
366,1066,Tecey,PC,10h,80%,,1101191,Completed,First,,10h,,,,,,
367,1066,TychoCelchuuu,PC,10h,90%,,518878,Completed,First,,10h,,,,,,
368,1066,UnlikeTower,Xbox 360,10h,80%,,4172643,Completed,First,2011,10h,,,,,,
369,1066,Vario,PC,10h,80%,,65656,Completed,First,,10h,,,,,,
370,1066,Velzak,PC,10h,90%,,331402,Completed,First,"July 18, 2013",10h,,,,,,
371,1066,Wardynek,PC,10h,NR,,1374603,Completed,First,,10h,,,,,,
372,1066,XxMegaHD,Xbox One,10h,NR,,8495795,Custom List Completed,First,"July 11, 2017",10h,,,,,,
373,1066,Zebracakes,PC,10h,NR,,4453601,Completed,First,"May 20, 2017",10h,,,,,,
374,1066,amazinggoat,PC,10h,60%,,175755,Completed,First,"September 09, 2012",10h,,,,,,
375,1066,andrhanna,PlayStation 3,10h,NR,,549063,Completed,First,"January 02, 2014",10h,,,,,,
376,1066,balitingtong1,PC,10h,100%,,2917870,Completed,Replay,"April 27, 2016",10h,14h 35m,,,,,
377,1066,collingpc,Xbox 360,10h,NR,Story complete,11169199,Completed,First,,10h,,,,,,
378,1066,cottboi,Xbox One,10h,80%,,5428733,Completed,Replay,,10h,,,,,,
379,1066,crispycookie,PC,10h,NR,,956984,Completed,Replay,,10h,,I didn't play the dlc's,,,,
380,1066,cuchix,PC,10h,NR,,7209048,Completed,First,"October 03, 2015",10h,13h,,19h,,,
381,1066,davidstubbs,PlayStation 3,10h,NR,,1029068,Completed,First,"January 02, 2011",10h,,,,,,
382,1066,donvitogonzalle,PC,10h,NR,,5402664,Completed,First,"December 24, 2017",10h,12h,,,,,
383,1066,iLikeChocolat,PlayStation 4,10h,80%,,11927879,Completed,First,"June 07, 2020",10h,14h,,,,,
384,1066,j0nnynoname,PlayStation 4,10h,NR,"easy run, to finish up trophies",6084652,Completed,Replay,"April 05, 2018",10h,,,,,,
385,1066,konxhimself,PC,10h,NR,,4567210,Completed,First,,10h,,,,,,
386,1066,lliuttuk,PC,10h,70%,,5366977,Completed,First,"January 24, 2018",10h,,,,,,
387,1066,mr_furball_69,PC,10h,80%,,10752543,Completed,First,,10h,,,,,,
388,1066,neoXclusive,PC,10h,NR,,8551188,Completed,First,,10h,,,,,,
389,1066,Private,PC,10h,NR,,747484,Completed,First,"June 03, 2014",10h,,,,,,
390,1066,Private,PlayStation 4,10h,NR,,9329879,Completed,Replay,"August 09, 2019",10h,,,,,,
391,1066,shinbun,PC,10h,80%,,1790908,Completed Retired,First,"May 12, 2016",10h,,,,,,
392,1066,silverhydra,PC,10h,NR,,1205650,Completed,First,,10h,,,,,,
393,1066,stinkomann20x6,PlayStation 4,10h,NR,,4308231,Completed,First,"January 29, 2019",10h,,,,,,
394,1066,supertoast3000,PlayStation 3,10h,NR,,6664582,Completed,First,"July 25, 2018",10h,,,,,,
395,1066,ts_host,PC,10h,90%,,315453,Completed,First,"July 07, 2013",10h,,,,,,
396,1066,wicko,PlayStation 3,10h,NR,,564302,Completed,First,,10h,,,20h,,,
397,1066,wondermustard,PlayStation 3,10h,70%,,1490841,Completed,First,"February 14, 2010",10h,,,,,,
398,1066,zizbihz,PC,10h,80%,,9674272,Completed,First,"December 20, 2015",10h,,,,,,
399,1066,Bigbellyburger,Xbox One,10h 02m,70%,,10606655,Completed,First,"June 08, 2020",10h 02m,,,,,,
400,1066,Novadess,PC,10h 05m,90%,,461740,Completed,First,"May 15, 2013",10h 05m,,,,,,
401,1066,Komukitee,PC,10h 07m,NR,,8506170,Completed,First,,10h 07m,,,,,,
402,1066,Private,PC,10h 11m,80%,,7063830,Completed,First,"September 16, 2018",10h 11m,,,,,,
403,1066,Metakirby22,Mac,10h 12m,NR,,3731750,Completed,First,"December 07, 2016",10h 12m,,,,,,
404,1066,Cyrus,PC,10h 13m,80%,,299116,Completed,First,"April 07, 2013",10h 13m 22s,,,,,,
405,1066,Amouri2000,PC,10h 15m,90%,,2709006,Completed,First,"April 01, 2015",10h 15m,12h 23m,,,,,
406,1066,,PC,10h 18m,NR,,1374904,Completed,First,,10h 18m,,,,,,
407,1066,Private,Xbox One,10h 18m,80%,Audio diaries: 108/129,6043412,Completed,First,"April 19, 2018",10h 18m,,,,,,
408,1066,,PlayStation 4,10h 20m,NR,,4552105,Completed,First,,10h 20m,,,,,,
409,1066,MarkT2711,PC,10h 20m,NR,,729778,Completed,First,"May 16, 2014",10h 20m,,,,,,
410,1066,Private,PC,10h 21m,NR,,1213382,Completed,First,"February 24, 2015",10h 21m 54s,,,,,,
411,1066,Batziy,PC,10h 22m,NR,,6215053,Completed,First,,10h 22m,,,,,,
412,1066,azam1212,PC,10h 23m,NR,,281617,Completed,First,"June 15, 2013",10h 23m,,,,,,
413,1066,MrAske,PC,10h 24m,NR,,1238726,Completed,Replay,"February 19, 2014",10h 24m,,,,,,
414,1066,blindly,PC,10h 25m,80%,,2558,Completed,First,"September 03, 2011",10h 25m,,"Very good, melee with a drill is awesome. Very similar to the original. ------------- Not as good as original, lots of hand-holding and felt very same-old, same-old after a while.",,,,
415,1066,Private,PC,10h 27m,70%,,10721497,Completed,First,"January 04, 2020",10h 27m 16s,,,,,,
416,1066,Private,PC,10h 30m,80%,,999248,Completed,First,"March 01, 2015",10h 30m,,,,,,
417,1066,MatyMeatBoy,PlayStation 3,10h 30m,NR,,1748305,Completed,First,,10h 30m,,,,,,
418,1066,Ryukojin,PC,10h 30m,80%,,342702,Completed,First,"July 24, 2013",10h 30m,,,,,,
419,1066,Viktor6665,PC,10h 30m,NR,,730870,Completed,First,,10h 30m,,,,,,
420,1066,hopskippity,PC,10h 30m,NR,Game froze once and lost an hour,10464039,Completed,First,"November 21, 2019",10h 30m,,,,,,
421,1066,sandythelad,Xbox 360,10h 30m,NR,,3526361,Completed,First,"February 27, 2010",10h 30m,,,,,,
422,1066,osborn2009,PlayStation 3,10h 30m,80%,,299798,Completed,First,"June 24, 2013",10h 30m 20s,,,,,,
423,1066,PeacemakerZockt,PC,10h 31m,NR,,4209451,Completed,First,"February 10, 2016",10h 31m 45s,,,,,,
424,1066,,Xbox 360,10h 32m,NR,,587502,Completed,First,,10h 32m,,,,,,
425,1066,,PC,10h 33m,NR,,11160193,Completed,First,,10h 33m 21s,,,,,,
426,1066,AristaDeVedel,PC,10h 35m,NR,,97251,Completed,First,"June 27, 2012",10h 35m,,,,,,
427,1066,Private,PC,10h 36m,NR,,937120,Completed,First,"August 29, 2014",10h 36m,,,,,,
428,1066,mendees,Xbox 360,10h 37m,NR,,7194040,Completed,First,"October 06, 2018",10h 37m,,,,,,
429,1066,10fd3nd3rm3n,PC,10h 42m,NR,,4454024,Completed,First,,10h 42m,,,,,,
430,1066,Skittle_Juice,PC,10h 44m,NR,,2218289,Completed,First,"December 20, 2015",10h 44m,,,,,,
431,1066,Private,PC,10h 45m,80%,,9011590,Replay Completed,First,,10h 45m,,,,,,
432,1066,Raposo,Xbox 360,10h 49m,50%,,6890529,Completed,First,,10h 49m,,,,,,
433,1066,arvinsanityy,PC,10h 52m,100%,,5758359,Completed,First,,10h 52m 02s,,,,,,
434,1066,,PC,10h 58m,NR,,3489660,Completed,First,,10h 58m 58s,,,,,,
435,1066,,,11h,NR,,284370,Completed,First,,11h,,,,,,
436,1066,,PC,11h,NR,,806639,Completed,First,,11h,,,,,,
437,1066,,PC,11h,NR,,3956967,Completed,First,,11h,,,,,,
438,1066,,PC,11h,NR,,10667163,Completed,First,,11h,,,,,,
439,1066,Aghnaar,PC,11h,NR,,233351,Completed,First,"January 27, 2013",11h,,,,,,
440,1066,Alex5101,Xbox 360,11h,NR,,6684681,Completed,First,,11h,14h,,,,,
441,1066,ArticunoBreeze,PlayStation 3,11h,70%,,10152765,Completed,First,,11h,,,,,,
442,1066,AsteTEQ,PC,11h,NR,,10168419,Completed,First,"October 01, 2019",11h,,,,,,
443,1066,Caliden,PC,11h,NR,,3444434,Completed,First,"September 22, 2016",11h,,,,,,
444,1066,Cezawy,PC,11h,NR,,8185849,Completed,First,"May 18, 2018",11h,,,,,,
445,1066,Cimento,PC,11h,80%,,5611196,Completed,First,2016,11h,,,,,,
446,1066,DarkSoul,PC,11h,NR,,915829,Completed,First,"August 28, 2014",11h,,,,,,
447,1066,DexLucis,Xbox 360,11h,NR,,3643199,Completed,First,,11h,,,,,,
448,1066,DualFist_McCrisp,PlayStation 3,11h,NR,,5902448,Completed,First,,11h,,,,,,
449,1066,Fistberg,PC,11h,50%,,1256182,Completed,First,,11h,,,,,,
450,1066,FuzzyLapin,PlayStation 3,11h,70%,,5572444,Completed,First,"November 03, 2019",11h,,,,,,
451,1066,GATIRCAN,PC,11h,100%,,4563491,Replay Completed,Replay,"June 13, 2014",11h,,,,,11h /,
452,1066,Grayfox001,PlayStation 4,11h,NR,,6124692,Completed,Replay,"April 16, 2017",11h,,,,,,
453,1066,GruuLV,PC,11h,NR,,1365582,Completed,First,"December 30, 2012",11h,,,,,,
454,1066,Gunloader420,PlayStation 3,11h,90%,,11623010,Completed,First,,11h,,,,,,
455,1066,Injuredhunter,PC,11h,NR,,169764,Completed,First,"May 18, 2014",11h,,,,,,
456,1066,Jasio998,PC,11h,NR,,5133810,Completed,First,,11h,,,,,,
457,1066,JdeRin,PC,11h,80%,,346176,Completed,First,"July 27, 2013",11h,,,,,,
458,1066,Jelikey,PC,11h,80%,,1796854,Completed,First,"November 19, 2014",11h,,,,,,
459,1066,JuTu,PC,11h,NR,,10647933,Completed,First,"July 21, 2018",11h,,,,,,
460,1066,KMoney,Xbox 360,11h,90%,,5221,Completed,First,,11h,,,,,,
461,1066,Kelis98,Xbox 360,11h,100%,,6399698,Completed,Replay,,11h,15h,,25h,,,
462,1066,Kelis98,Xbox One,11h,100%,,6399700,Completed,Replay,,11h,15h,,25h,,,
463,1066,Maverickx,Xbox 360,11h,80%,,70166,Completed,First,,11h,,,,,,
464,1066,MettleGearSalad,PC,11h,NR,,11398545,Completed,First,"April 09, 2020",11h,,,,,,
465,1066,MoldyStirFry,PC,11h,NR,,7011921,Completed,First,,11h,,,,,,
466,1066,Nader_Hakami,PC,11h,NR,,9138890,Completed,First,"July 12, 2019",11h,,,,,,
467,1066,NicolasT,Xbox 360,11h,NR,,8577205,Completed,First,,11h,,,,,,
468,1066,Nomis,PC,11h,NR,,5804534,Completed,First,,11h,,,,,,
469,1066,Private,PC,11h,NR,,10780354,Completed,First,"September 05, 2017",11h,,,,,,
470,1066,OleBaba,PC,11h,80%,,4388593,Completed,First,"July 29, 2019",11h,,,,,,
471,1066,RAVEN_OF_WAR,PlayStation 3,11h,NR,,6039506,Completed,First,"February 13, 2011",11h,,,,,,
472,1066,RandomHobo,PlayStation 3,11h,30%,,222621,Completed,First,"May 27, 2013",11h,,,,,,
473,1066,Rattlehead,PC,11h,NR,,11661423,Completed,First,"May 06, 2020",11h,,,,,,
474,1066,Rylad,PC,11h,NR,,6291928,Completed,First,,11h,,,,,,
475,1066,Private,PC,11h,80%,,539036,Completed,First,"August 31, 2013",11h,,,,,,
476,1066,ShhWyparta,PC,11h,90%,,260948,Completed,First,"July 04, 2013",11h,,,,,,
477,1066,Shwade,PC,11h,70%,,2435556,Completed,First,"November 10, 2012",11h,,,,,,
478,1066,Sionnacht,Xbox 360,11h,50%,,8018762,Completed,First,,11h,,,,,,
479,1066,Snailburt,Xbox 360,11h,NR,,678079,Completed,First,"November 22, 2015",11h,,,,,,
480,1066,TheFizz,PlayStation 3,11h,NR,,826458,Completed,First,,11h,,,,,,
481,1066,Timlankey,PC,11h,90%,,100298,Completed,First,,11h,,,,,,
482,1066,TinyHero,PC,11h,NR,,11310847,Completed,First,"March 31, 2020",11h,,,,,,
483,1066,Vallaqan,PC,11h,NR,,5317723,Completed,First,,11h,,,,,,
484,1066,VatikanKlopper,PlayStation 4,11h,60%,,3890413,Completed,First,,11h,,,,,,
485,1066,Will1,PlayStation 3,11h,NR,,9188181,Completed,First,"July 19, 2019",11h,,,,,,
486,1066,Yonandra,PC,11h,80%,,612111,Completed,First,"January 31, 2014",11h,,,,,,
487,1066,Zombiecleo,PC,11h,100%,,165396,Replay Completed,Replay,"May 06, 2013",11h,,,,,,
488,1066,acjessen,PC,11h,90%,,1896200,Completed,First,"February 11, 2011",11h,,,,,,
489,1066,angela_cake,PC,11h,NR,,1085266,Completed,First,2014,11h,,,,,,
490,1066,avidrunner,PC,11h,NR,,7410037,Completed,First,,11h,,,,,,
491,1066,Private,PC,11h,80%,,5418496,Completed,First,"May 01, 2019",11h,,,,,,
492,1066,d2d_DICR,Xbox 360,11h,NR,,953529,Completed,First,"September 27, 2014",11h,,,,,,
493,1066,dcomarata,Xbox One,11h,70%,,8738842,Completed,First,"January 30, 2019",11h,,,,,,
494,1066,demonofnight,Xbox 360,11h,NR,,3896755,Completed,First,,11h,,,,,,
495,1066,diegoplus,PC,11h,NR,lots of crashes to desktop,5669681,Completed,Replay,"January 15, 2018",11h,,,,,,
496,1066,Private,PC,11h,NR,,545626,Completed,First,"December 31, 2013",11h,,,,,,
497,1066,dratyan,PC,11h,80%,,1448962,Completed Retired,First,,11h,,,,,,
498,1066,ei02028,PC,11h,80%,,862589,Completed,First,,11h,,,,,,
499,1066,eliasbakhos,PlayStation 3,11h,NR,,3391609,Completed,First,"September 05, 2010",11h,,,,,,
500,1066,filipwax,PC,11h,NR,,98468,Completed,First,,11h,,,,,,
501,1066,fredthebelgian,PC,11h,100%,,612224,Completed,First,"February 18, 2010",11h,,,,,,
502,1066,grape_drink,,11h,100%,,357068,Completed,First,"August 01, 2013",11h,,,,,,
503,1066,iFons,PC,11h,NR,,4528330,Completed,First,"June 04, 2017",11h,,,,,,
504,1066,ian7j2,PC,11h,NR,,124525,Completed,First,"June 03, 2012",11h,,,,,,
505,1066,ikari88,PlayStation 3,11h,80%,,5217855,Completed,First,"October 25, 2017",11h,,,,,,
506,1066,iljushtchenkov,PC,11h,NR,,845122,Completed,First,"July 23, 2014",11h,,,,,,
507,1066,inuzumi,PC,11h,NR,,8916334,Completed,First,,11h,,,,,,
508,1066,jakey028,Xbox One,11h,90%,,8864786,Completed,First,,11h,,,,,,
509,1066,kevon24,PlayStation 3,11h,80%,,11959979,Completed,First,"June 11, 2020",11h,,,,,,
510,1066,khyos,PC,11h,NR,,1047410,Completed,First,,11h,,,,,,
511,1066,leassel,PC,11h,NR,,8535106,Completed,First,,11h,,,,,,
512,1066,makario,PC,11h,70%,,2790790,Completed,First,"March 29, 2016",11h,,,,,,
513,1066,mangojuus,PC,11h,NR,,9321509,Completed,First,"August 07, 2019",11h,,,,,,
514,1066,mantinez,Xbox 360,11h,90%,,3623096,Completed,First,"May 29, 2013",11h,,,,,,
515,1066,mo77a,PC,11h,NR,,3351176,Completed,First,"August 22, 2014",11h,12h,,,,,
516,1066,nickcahill43,Xbox 360,11h,80%,,461496,Completed,First,"October 29, 2011",11h,12h,,,,,
517,1066,olympian,PC,11h,NR,,1074457,Completed,First,,11h,,,,,,
518,1066,psilocybe86,PC,11h,NR,,9207322,Completed,Replay,"July 23, 2019",11h,,,,,,
519,1066,pukecloud,PC,11h,90%,,4495280,Completed,First,"May 29, 2017",11h,,,,,,
520,1066,rocktail,PC,11h,70%,,669912,Completed,First,"October 20, 2013",11h,,,,,,
521,1066,saltypatches,PC,11h,80%,,8435757,Completed,First,"July 03, 2016",11h,,,,,,
522,1066,saucepanviking,PC,11h,NR,,130093,Completed,First,"June 12, 2012",11h,,,,,,
523,1066,senoctar,PC,11h,80%,,1257912,Completed,First,"March 22, 2015",11h,,,,,,
524,1066,sinjuh,PlayStation 3,11h,80%,,384688,Completed,First,"August 21, 2013",11h,,,,,,
525,1066,Private,PC,11h,NR,,10394564,Completed,First,"December 02, 2019",11h,,,,,,
526,1066,spy4killer,PC,11h,70%,,6525851,Completed,First,"July 04, 2018",11h,14h,,,,,
527,1066,thisischeese,PC,11h,NR,,1183763,Completed,First,,11h,,,,,,
528,1066,thornblade,PC,11h,80%,,1358867,Completed,First,"May 25, 2015",11h,,,,,,
529,1066,viper,PlayStation 3,11h,80%,,6806,Completed,First,,11h,,,,,,
530,1066,x4Electr0n,PC,11h,NR,,11482449,Completed,First,"March 31, 2020",11h,14h,,,,,
531,1066,yattaah,PC,11h,90%,,1070674,Completed,First,"September 06, 2014",11h,,,,,,
532,1066,zadoz,PC,11h,80%,,11012858,Completed,First,"January 18, 2020",11h,,,,,,
533,1066,Private,Xbox 360,11h,80%,,6501118,Completed,First,"February 23, 2010",11h,,,,,,
534,1066,BoredBear,PC,11h,90%,,9684104,Completed,First,,11h 08s,,,,,,
535,1066,kguzman226,PC,11h 01m,NR,,7972701,Completed,First,"January 07, 2019",11h 01m,,,,,,
536,1066,bsinky,Xbox 360,11h 02m,NR,,7128611,Completed,First,"June 23, 2011",11h 02m,,,,,,
537,1066,Rubricant,Xbox 360,11h 03m,NR,,119659,Completed,First,"June 08, 2012",11h 03m,,,,,,
538,1066,reptardeathstar,PlayStation 3,11h 05m,NR,,6061422,Completed,First,,11h 05m,,,,,,
539,1066,Lv25_Magikarp,Xbox 360,11h 06m,80%,,5860070,Completed,First,"January 20, 2011",11h 06m,,,,,,
540,1066,rflktrz,PC,11h 06m,70%,,2995006,Completed,First,"November 10, 2014",11h 06m,,,,,,
541,1066,wasilii,PC,11h 06m,NR,,5340848,Completed,First,"November 17, 2017",11h 06m,,,,,,
542,1066,ayoungone3,PlayStation 3,11h 07m,80%,,10918498,Completed,First,"April 08, 2018",11h 07m,,,,,,
543,1066,SaviourSorrow,Xbox 360,11h 08m,NR,,5212018,Completed,First,,11h 08m,,,,,,
544,1066,Rhinne,PC,11h 09m,90%,,873309,Completed,First,,11h 09m,,,,,,
545,1066,qnelson,PlayStation 3,11h 09m,NR,,390564,Completed,First,"August 09, 2015",11h 09m,,,,,,
546,1066,Twistizee,PC,11h 10m,NR,,5664283,Completed,First,,11h 10m,,,,,,
547,1066,DeadZone6,Xbox 360,11h 10m,70%,,783987,Completed,First,"December 23, 2013",11h 10m 32s,,I didn't really enjoy this bioshock as much as the first one.,,,,
548,1066,Herbisida,PC,11h 12m,60%,,6866607,Completed,First,"August 18, 2018",11h 12m,,,,,,
549,1066,grumbel,PC,11h 13m,70%,Played on easy difficulty.,15211,Completed,First,,11h 13m,,,,,,
550,1066,dustdingo,Xbox 360,11h 15m,90%,,194999,Completed,First,"January 20, 2013",11h 15m,,,,,,
551,1066,ghostfall,Xbox 360,11h 15m,70%,,3497221,Completed,First,,11h 15m,,,,,,
552,1066,piousapostasy,Xbox 360,11h 15m,70%,,573081,Completed,First,"July 09, 2012",11h 15m,,,,,,
553,1066,veeX,PC,11h 18m,90%,,4994206,Completed,First,"July 20, 2016",11h 18m,,,,,,
554,1066,,PC,11h 20m,NR,,599030,Completed,First,,11h 20m,,,,,,
