,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Personal Notes,Progress
268,51233,KamikotoGasai,PC,14h,NR,,7064674,Completed,First,"September 16, 2018",14h,,,,
269,51233,Kartelaar,PlayStation 4,14h,NR,,8119207,Completed,First,"January 25, 2019",14h,,,,
270,51233,LmNoPg007,Xbox One,14h,NR,,8616699,Completed,First,,14h,,,,
271,51233,Mandulum,PC,14h,70%,,7319060,Completed,First,"October 21, 2018",14h,,,,
272,51233,Seroon,PC,14h,NR,Tracked time.,8009233,Completed,First,January 2019,14h,,,,
273,51233,Private,PlayStation 4,14h,NR,,7105512,Completed,First,"September 23, 2018",14h,,,,
274,51233,The_Judge,Xbox One,14h,NR,,11875231,Completed,First,"May 30, 2020",14h,,,,
275,51233,ah673,PC,14h,80%,,11757129,Replay Completed,Replay,"May 22, 2020",14h,,,,14h /
276,51233,cardseeker,Xbox One,14h,90%,,10561004,Completed,First,"December 08, 2019",14h,18h,,,
277,51233,ce5k21,PlayStation 4,14h,NR,,7782114,Completed,First,"December 20, 2018",14h,,,,
278,51233,dioomicida,Xbox One,14h,80%,A few challenge tombs were completed.,7521226,Completed,First,"November 24, 2018",14h,,,,
279,51233,emilyelizabeth1427,PlayStation 4,14h,NR,,8507982,Completed,First,"February 22, 2019",14h,,,,
280,51233,ketiakpaus,PC,14h,70%,,8839763,Completed,First,"May 25, 2019",14h,,,,
281,51233,Private,PC,14h,NR,,11135861,Completed,First,"March 11, 2020",14h,16h,,,
282,51233,mikahasala,PC,14h,100%,,12047439,Completed,Replay,"June 20, 2020",14h,,,,
283,51233,seFausto,PlayStation 4,14h,60%,,7134506,Completed,First,"November 14, 2018",14h,,,,
284,51233,theobrandr,Xbox One,14h,NR,,10305181,Completed,First,"October 24, 2019",14h,,,,
285,51233,yourwhiteshadow,PC,14h,NR,,9566879,Completed,First,"September 09, 2019",14h,,,,
286,51233,,PC,14h 05m,NR,,11472596,Completed,First,,14h 05m,15h 30m,,,
287,51233,jardo,Xbox One,14h 05m,NR,,9640645,Completed,First,"September 14, 2019",14h 05m,,,,
288,51233,HermanoFe87,PlayStation 4,14h 10m,80%,,9313453,Completed,First,"August 06, 2019",14h 10m,,,,
289,51233,,PlayStation 4,14h 12m,NR,,9492981,Completed,First,,14h 12m,,,,
290,51233,Kastensson,PlayStation 4,14h 15m,70%,,10636363,Completed,First,"December 23, 2019",14h 15m 27s,,,,
291,51233,,PlayStation 4,14h 25m,NR,,7050726,Completed,First,,14h 25m,,,,
292,51233,SirenSovereign,PlayStation 4,14h 27m,NR,,7938524,Playing Completed,First,"January 06, 2019",14h 27m 24s,,,,16h 27m 24s /
293,51233,Ian_E,PC,14h 30m,90%,,7067865,Completed,First,"September 15, 2018",14h 30m 16s,,,,
294,51233,,PlayStation 4,14h 35m,NR,,7223659,Completed,First,,14h 35m,,,,
295,51233,n0ldor,PC,14h 45m,NR,,11259755,Completed,First,"March 26, 2020",14h 45m,,,,
296,51233,,PlayStation 4,14h 50m,NR,,7078576,Completed,First,,14h 50m 22s,,,,
297,51233,Re4perCompl3x,PlayStation 4,14h 58m,90%,,8225320,Completed Retired,First,"February 08, 2019",14h 58m 54s,23h 12m 05s,31h 23m 14s,,
298,51233,,PC,15h,NR,,7077768,Completed,First,,15h,24h,30h,,
299,51233,,PC,15h,NR,,7093134,Completed,First,,15h,,,,
300,51233,,PlayStation 4,15h,NR,,7694288,Completed,First,,15h,,,,
301,51233,,PC,15h,NR,,9385416,Completed,First,,15h,,,,
302,51233,,PC,15h,NR,,10280012,Completed,First,,15h,,24h,,
303,51233,BraisC,PC,15h,70%,,10442878,Completed,First,"November 18, 2019",15h,,,,
304,51233,Devi,Xbox One,15h,NR,,7208670,Completed,First,"September 26, 2018",15h,,,,
305,51233,Eyzmaster,PlayStation 4,15h,NR,,7507407,Completed,First,"January 06, 2019",15h,,,,
306,51233,Llio,PC,15h,NR,,8560569,Completed,First,"April 03, 2019",15h,,,,
307,51233,SchnitzlXXL,PC,15h,NR,,10250232,Completed,First,"October 15, 2019",15h,,,,
308,51233,SchnitzlXXL,PC,15h,NR,,10528440,Completed,First,"December 03, 2019",15h,30h,70h,,
309,51233,StormBlade,PC,15h,NR,,7181278,Completed,First,"October 04, 2018",15h,,,,
310,51233,The_Leachman,PlayStation 4,15h,NR,,7157973,Completed,First,"September 27, 2018",15h,,,,
311,51233,Vijfhoek,PC,15h,NR,,11342139,Completed,First,"April 03, 2020",15h,,,,
312,51233,ZerD,PC,15h,NR,,8696088,Completed,First,"May 02, 2019",15h,,,,
313,51233,brandondelvalle,PlayStation 4,15h,80%,,8071945,Completed,First,"December 27, 2018",15h,,,,
314,51233,cellslayer78,PC,15h,80%,,7347008,Completed,First,"October 28, 2018",15h,,,,
315,51233,dcomarata,Xbox One,15h,70%,,8677514,Completed,First,"April 20, 2019",15h,,,,
316,51233,denisferro,PC,15h,NR,,8339256,Completed,First,"October 23, 2018",15h,,,,
317,51233,dragonrider0019,PlayStation 4,15h,NR,,6722014,Completed,First,"September 29, 2019",15h,,,,
318,51233,edijr_,Xbox One,15h,80%,Com algumas tumbas e side quests,10988807,Completed,First,"February 14, 2020",15h,,,,
319,51233,gasgigantor,PlayStation 4,15h,80%,,9573756,Completed,First,"September 09, 2019",15h,,,,
320,51233,goldeneyeonline,PlayStation 4,15h,NR,,8276945,Completed,First,"February 01, 2019",15h,,,,
321,51233,jaimieditchfield5,PlayStation 4,15h,NR,,10579971,Completed,First,"December 12, 2019",15h,,,,
322,51233,jokul,Xbox One,15h,NR,,8444917,Completed,First,"March 11, 2019",15h,,,,
323,51233,jro3000,Xbox One,15h,NR,,7067985,Completed,First,"September 16, 2018",15h,,,,
324,51233,mostafa631,PlayStation 4,15h,70%,,11175839,Completed,First,,15h,25h,,,
325,51233,ollierb,PlayStation 4,15h,NR,,8742390,Completed,First,"April 09, 2019",15h,,,,
326,51233,pyrofire95,PC,15h,NR,,11351380,Completed,First,"April 04, 2020",15h,,,,
327,51233,ryo986,PlayStation 4,15h,70%,,8262985,Completed,First,"October 20, 2018",15h,20h,30h,,
328,51233,Private,Xbox One,15h,90%,,10481137,Completed,First,"December 07, 2019",15h,22h,,,
329,51233,wildestdream93,Xbox One,15h,NR,,10794030,Completed,First,"June 13, 2019",15h,,,,
330,51233,BrawBeard,Xbox One,15h 08m,70%,,8222293,Completed,First,"February 08, 2019",15h 08m,,,,
331,51233,,PlayStation 4,15h 12m,NR,,7148606,Completed,First,,15h 12m,21h 33m,41h,,
332,51233,,PlayStation 4,15h 22m,NR,Amazing !,7148615,Completed,First,,15h 22m,25h 39m,42h,,
333,51233,Shuurai,PlayStation 4,15h 30m,60%,,8225854,Completed,First,,15h 30m,,,,
334,51233,t0x_,PC,15h 30m,80%,,11306591,Completed,First,"March 31, 2020",15h 30m,,,,
335,51233,KubexYT,PC,15h 36m,80%,,7122042,Completed,First,"September 26, 2018",15h 36m,,33h,,
336,51233,lazerfox,PC,15h 42m,NR,,7950356,Completed,First,"October 13, 2019",15h 42m,,,,
337,51233,jimshine,PC,15h 45m,NR,,11988680,Completed,First,"June 13, 2020",15h 45m,,,,
338,51233,,Xbox One,15h 49m,NR,,7056923,Completed,First,,15h 49m,,,,
339,51233,,PC,16h,NR,,7535108,Completed,First,,16h,,,,
340,51233,Beamish,Xbox One,16h,NR,,8523102,Completed,First,"March 24, 2019",16h,,,,
341,51233,BounceMan,PC,16h,NR,,10796081,Playing Completed,First,"January 11, 2020",16h,22h,34h,,
342,51233,JCalum1,PlayStation 4,16h,80%,,9107567,Completed,First,"February 01, 2019",16h,,,Completed with dad,
343,51233,Noopinho,Xbox One,16h,NR,,7234392,Completed,First,"October 12, 2018",16h,,,,
344,51233,Omegason,PC,16h,70%,,8471903,Completed,First,"March 16, 2019",16h,,,,
345,51233,Smrtiseq,PC,16h,NR,,10937296,Completed,First,"February 04, 2020",16h,,,,
346,51233,Stargazers,Xbox One,16h,NR,,7057173,Completed,First,"September 15, 2018",16h,,,,
347,51233,eddycorner,PlayStation 4,16h,80%,,7363723,Completed,First,"September 12, 2018",16h,,,,
348,51233,mauhlin12,PlayStation 4,16h,70%,,7467067,Completed,First,"October 31, 2018",16h,,,,
349,51233,tmsDade,PC,16h,90%,,11979751,Completed,First,"October 09, 2018",16h,,,,
350,51233,ethilic,PlayStation 4,16h 01m,NR,,11325110,Completed,First,"April 02, 2020",16h 01m 45s,,,,
351,51233,Hiorth,PC,16h 06m,NR,,7148746,Completed,First,"September 30, 2018",16h 06m,,,,
352,51233,,Xbox One,16h 10m,NR,,7062147,Completed,First,,16h 10m 20s,22h 10m 30s,30h 15m,,
353,51233,MrSoundless,PC,16h 11m,NR,,8072483,Completed,First,"November 06, 2018",16h 11m,,,,
354,51233,Jalal,Xbox One,16h 20m,100%,,7482973,Completed,First,"March 22, 2020",16h 20m,,,,
355,51233,,PC,16h 30m,NR,,8548249,Completed,First,,16h 30m,,,,
356,51233,kariyanine,Xbox One,16h 30m,80%,,8357277,Completed,First,"February 22, 2019",16h 30m,,,,
357,51233,Loupikan,PC,16h 30m,NR,,10272705,Completed,First,"September 15, 2018",16h 30m 24s,22h 37m 27s,32h 52m 11s,,
358,51233,Fokko,PC,16h 54m,80%,,10786636,Completed,First,"January 10, 2020",16h 54m,,,,
359,51233,,PC,16h 57m,NR,,8833797,Completed,First,,16h 57m,,,,
360,51233,AZRoboto,Xbox One,17h,NR,,9324607,Completed,First,"July 29, 2019",17h,,,,
361,51233,FortunaK,PC,17h,NR,,9237073,Completed,First,"July 26, 2019",17h,,,,
362,51233,HelloThere,PlayStation 4,17h,NR,,8401319,Completed,First,,17h,,,,
363,51233,Prusak,PC,17h,NR,,7310366,Backlog Completed,First,"October 23, 2018",17h,18h,,,17h 16m /
364,51233,ppdevoto,PC,17h,NR,,11821760,Completed,First,"February 29, 2020",17h,,,,
365,51233,psilocybe86,PC,17h,NR,,9207451,Completed,First,"July 23, 2019",17h,,,,
366,51233,radenli,Xbox One,17h 01m,NR,,7297399,Completed,First,"October 13, 2018",17h 01m 01s,,,,
367,51233,ROBALEXXX_CP,Xbox One,17h 10m,100%,,7082991,Completed,First,"September 19, 2018",17h 10m,,,,
368,51233,Tymkot,Xbox One,17h 14m,NR,,7097071,Completed,First,"October 31, 2018",17h 14m 41s,,,,
369,51233,Jacv,PC,17h 23m,70%,,7991517,Completed,First,"January 11, 2019",17h 23m,,,,
370,51233,sadiatmannan,PlayStation 4,17h 23m,NR,,7995625,Completed,First,"January 09, 2019",17h 23m,17h 24m,,,
371,51233,Private,PC,17h 35m,NR,,9137654,Completed,First,"July 17, 2019",17h 35m,,,,
372,51233,Private,PlayStation 4,17h 50m,90%,,7962937,Completed,First,"January 06, 2019",17h 50m,,25h,,
373,51233,,PlayStation 4,18h,NR,,7032128,Completed,First,,18h,,,,
374,51233,,Xbox One,18h,NR,I died a *lot*,8397237,Completed,First,,18h,,,,
375,51233,MiniMica90,PC,18h,NR,,10693509,Completed,First,,18h,,,,
376,51233,Private,PC,18h,NR,,8163379,Completed,First,"January 30, 2019",18h,22h,23h,,
377,51233,Tyrvali,PC,18h,NR,,11483650,Completed,First,"April 18, 2020",18h,,,,
378,51233,kstress71,PlayStation 4,18h,NR,,9314850,Completed,First,"May 16, 2019",18h,,,,
379,51233,Burretploof,PC,18h 20m,80%,"No optional content, normal difficulty",9568270,Completed,First,"September 08, 2019",18h 20m,,,,
380,51233,Private,PlayStation 4,18h 23m,NR,,7508492,Completed,First,"December 08, 2018",18h 23m 10s,,,,
381,51233,RahmBro,PC,18h 30m,NR,,7022628,Completed,First,"April 13, 2019",18h 30m,,,,
382,51233,,Xbox One,18h 32m,NR,,10675292,Completed,First,,18h 32m,,,,
383,51233,RAVEN_OF_WAR,PlayStation 4,18h 50m,NR,,7076960,Completed,First,"October 07, 2018",18h 50m,,,,
384,51233,Rusco08,Xbox One,18h 54m,NR,,10922829,Completed,First,"December 25, 2019",18h 54m,,,,
385,51233,Evan93,Xbox One,18h 55m,NR,,7053691,Completed,First,"September 15, 2018",18h 55m,26h 20m,38h 30m,,
386,51233,CaptainPants43,PC,19h,NR,,7055702,Completed,First,"October 28, 2018",19h,,,,
387,51233,MorphineBear,PC,19h,60%,First playthrough on One With the Jungle difficulty. Finished all main game challenge tombs. No DLCs.,10692029,Completed,First,"December 29, 2019",19h,,,Didn't understand the story whatsoever.,
388,51233,mrjessebg,Xbox One,19h,NR,,8602216,Completed,First,"April 11, 2019",19h,,,,
389,51233,gsrjedi,Xbox One,19h 30m,NR,,7872629,Completed,First,,19h 30m,,,,
390,51233,atshawn,Xbox One,19h 52m,90%,,7455389,Completed,First,"November 30, 2018",19h 52m,,,,
391,51233,,PC,20h,NR,,11079272,Completed,First,,20h,,,,
392,51233,Blackrabbit2,PlayStation 4,20h,80%,,7042694,Completed,First,"October 28, 2018",20h,,,,
393,51233,Private,PlayStation 4,20h,NR,,8245304,Completed,First,,20h,,,,
394,51233,M_A_G_E_,PC,20h,90%,,7995180,Completed,First,"December 30, 2019",20h,,,,
395,51233,VatikanKlopper,Xbox One,20h,60%,,7083206,Completed,First,"September 19, 2018",20h,,,,
396,51233,crossbone,PC,20h,NR,,7147827,Playing Completed,First,"September 30, 2018",20h,25h,40h,,37h /
397,51233,dsimm,PlayStation 4,20h,NR,,6424478,Completed,First,"September 16, 2018",20h,,,,
398,51233,heighliner,PlayStation 4,20h,NR,,10250597,Completed,First,"August 15, 2019",20h,,,,
399,51233,michi174,PC,20h,100%,,9193469,Completed,First,"November 14, 2018",20h,,,,
400,51233,LelaRc,Xbox One,20h 04m,NR,,8248401,Completed,First,"February 23, 2019",20h 04m,,,,
401,51233,Elfz,Xbox One,20h 36m,NR,,8655337,Completed,First,"April 21, 2019",20h 36m,,,,
402,51233,Baje,PC,21h 16m,NR,,8077229,Completed,First,,21h 16m,,,,
403,51233,Anthirian,PC,21h 28m,70%,,11434387,Completed,First,"April 28, 2020",21h 28m,,,,
404,51233,,Xbox One,21h 30m,NR,,9001081,Completed,First,,21h 30m,,,,
405,51233,73racl,PlayStation 4,22h,NR,,8092156,Playing Completed,First,"January 14, 2019",22h,30h,,,
406,51233,Canbox,PlayStation 4,22h,NR,,10816733,Completed,First,"October 14, 2019",22h,,,,
407,51233,diegodimap,PC,22h,NR,,12020574,Completed,First,"June 17, 2020",22h,,,,
408,51233,Private,PC,22h,NR,,7780397,Completed,First,"December 20, 2018",22h,,,,
409,51233,Centershot25,PlayStation 4,22h 30m,80%,,8979706,Completed,First,"June 16, 2019",22h 30m,,22h 31m,,
410,51233,adamedwards,PC,24h,90%,,10900606,Completed,First,"January 26, 2020",24h,,,,
411,51233,Private,PlayStation 4,25h,NR,,7052385,Completed,First,"April 05, 2019",25h,,,,
412,51233,mcbaws,PC,25h,60%,,8523446,Completed,First,"September 22, 2018",25h,,,,
413,51233,Leeuwerik,PC,26h,NR,,11475315,Completed,First,"April 17, 2020",26h,,,,
414,51233,blinkjfg,Xbox One,7h 40m,NR,,7148465,Completed,First,"September 30, 2018",,7h 40m 02s,,,
415,51233,Ashkaan,Xbox One,8h,90%,,8902649,Completed,First,"June 25, 2019",,8h,,,
416,51233,firegamer273,PC,8h 03m,NR,,8179878,Replay Completed,Replay,"December 11, 2019",,8h 03m 18s,,,8h 03m 18s /
417,51233,bingbong1998,PC,9h 10m,90%,"76% completed, done things quick but wouldn't say it was rushed",8126959,Completed,First,"January 16, 2019",,9h 10m 13s,,,
418,51233,Oever1,PC,10h 36m,NR,,7779321,Completed,First,"December 19, 2018",,10h 36m,,,
419,51233,Stove,PC,10h 50m,NR,,11133010,Completed,First,"March 11, 2020",,10h 50m,,,
420,51233,Don_Pepino,PC,10h 51m,NR,,11121701,Completed,First,"May 05, 2019",,10h 51m,,,
421,51233,Elficzek,PC,11h,80%,,7106220,Completed,First,"September 23, 2018",,11h,,,
422,51233,Private,PC,11h,NR,,10850510,Completed,First,"January 20, 2020",,11h,,,
423,51233,piripiri,PC,11h,NR,,7948726,Completed,First,"January 05, 2019",,11h,,,
424,51233,Volvicgott,PC,11h 07m,NR,,10652524,Completed,First,,,11h 07m,,,
425,51233,sagesfootball20,Xbox One,11h 31m,NR,,7518173,Completed,First,"January 12, 2019",,11h 31m,,,
426,51233,danielo13,Xbox One,11h 43m,NR,,9061294,Completed,First,"June 30, 2019",,11h 43m 58s,,,
427,51233,Cailiil,PC,11h 51m,90%,,6387840,Completed,First,"January 05, 2020",,11h 51m 56s,,,
428,51233,andreas0992,PC,11h 58m,NR,completed at almost 79%,7057105,Completed,First,"December 06, 2018",,11h 58m 36s,,,
429,51233,Private,Xbox One,12h 33m,70%,,9430873,Completed,First,"November 30, 2019",,12h 33m,,,
430,51233,HighOverseer,Xbox One,12h 47m,80%,,6443108,Completed,First,"February 28, 2019",,12h 47m,,,
431,51233,Private,Xbox One,12h 51m,80%,,8685704,Completed,First,"June 21, 2019",,12h 51m,,6/13 - 6/21,
432,51233,,Xbox One,13h,NR,,10490617,Completed,First,,,13h,,,
433,51233,SkyNexus,PC,13h,NR,,10190308,Completed,First,"October 05, 2019",,13h,,,
434,51233,muegge,PlayStation 4,13h,NR,,8933356,Completed,First,,,13h,,,
435,51233,zeuswaffle19,PC,13h,80%,Did some side stuff,7752217,Completed,First,"December 10, 2018",,13h,,,
436,51233,iKenndac,Xbox One,13h 12m,NR,,7206900,Completed,First,"October 07, 2018",,13h 12m,,,
437,51233,crztsr,Xbox One,13h 18m,NR,"Main story, some extra quests and achievement hunting",8841582,Completed,First,"May 25, 2019",,13h 18m,,,
438,51233,Unbound_Selrahc,Xbox One,13h 21m,NR,,7096901,Completed,First,"September 22, 2018",,13h 21m 19s,,,
439,51233,lildano,Xbox One,13h 27m,NR,,8086756,Completed,First,"January 21, 2019",,13h 27m,,,
440,51233,dmgash,PC,13h 42m,NR,,7891310,Completed,First,"December 30, 2018",,13h 42m,,,
441,51233,CaptainPeanut,PC,14h,70%,,8646439,Completed,First,"September 09, 2018",,14h,,,
442,51233,Elegance,PC,14h,NR,,10720431,Completed,First,"May 07, 2019",,14h,,,
443,51233,Expertmurderer,PC,14h,80%,,7071411,Completed,First,"September 17, 2018",,14h,,,
444,51233,Rafx,PC,14h,70%,Main Story + Some Side Missions; No Crypts or Tombs,8548926,Completed,First,"March 30, 2019",,14h,,,
445,51233,Private,PlayStation 4,14h,NR,all Tombs,8767789,Completed,First,"June 29, 2019",,14h,,,
446,51233,Terentiy,PC,14h,50%,,7524271,Completed,First,"November 28, 2018",,14h,,,
447,51233,deddoman,PC,14h,80%,,7583424,Completed,First,"December 02, 2018",,14h,,,
448,51233,guitarbydevin,PC,14h,NR,,8240706,Completed,First,"April 06, 2019",,14h,,,
449,51233,strykerphoenyx,Google Stadia,14h,NR,,10844504,Completed,First,"March 23, 2020",,14h,,,
450,51233,jobbogamer,PC,14h 01m,NR,"65% completion, 4/9 Challenge Tombs",7175031,Completed,First,"October 03, 2018",,14h 01m,,,
451,51233,SweLoFe,PC,14h 18m,NR,"Rite of Passage difficulty, 61% completion",7020701,Completed,First,"September 16, 2018",,14h 18m,,,
452,51233,fierymuffin,PlayStation 4,14h 27m,70%,,8056702,Completed,First,"January 26, 2019",,14h 27m 36s,,,
453,51233,BeestMann,PlayStation 4,14h 28m,90%,Main story + like 3 side quests,11683647,Completed,First,"May 20, 2020",,14h 28m 27s,,,
454,51233,Private,PlayStation 4,14h 30m,70%,,11172061,Completed,First,"March 16, 2020",,14h 30m,,,
455,51233,,PC,15h,NR,,7326602,Completed,First,,,15h,,,
456,51233,,PC,15h,NR,,10920638,Completed,First,,,15h,,,
457,51233,2theTardis,PlayStation 4,15h,NR,,8843357,Completed,First,,,15h,,,
458,51233,AidanIsAChair,PlayStation 4,15h,NR,,11402265,Completed,First,"May 02, 2020",,15h,,,
459,51233,BadTimeHaver,PC,15h,NR,,10988174,Completed,First,"February 13, 2020",,15h,,,
460,51233,Beowulf94,PlayStation 4,15h,80%,,10514935,Completed,First,"November 30, 2019",,15h,,,
461,51233,Dzieslaw,PlayStation 4,15h,70%,,8295645,Completed,First,"March 04, 2019",,15h,,,
462,51233,JacobMckinley,Xbox One,15h,70%,,7263500,Completed,First,"October 16, 2018",,15h,,,
463,51233,JoDarr,PC,15h,70%,,7798698,Completed,First,"December 22, 2018",,15h,,,
464,51233,Kaelor,PC,15h,80%,,8233053,Completed,First,"December 30, 2018",,15h,,,
465,51233,LucasMonclar,PlayStation 4,15h,70%,,8089873,Completed,First,"January 20, 2019",,15h,,,
466,51233,Radley,PC,15h,80%,,11167243,Completed,First,"November 29, 2019",,15h,,,
467,51233,SnaaakeEater15,Xbox One,15h,NR,,10961081,Completed,First,"February 08, 2020",,15h,,,
468,51233,betrayer,Xbox One,15h,80%,,7459699,Completed,First,"May 20, 2020",,15h,,,
469,51233,habitablestorm3,Xbox One,15h,NR,,11612243,Completed,First,"May 12, 2020",,15h,,,
470,51233,otakuPower,PlayStation 4,15h,NR,,7362153,Completed,First,"October 29, 2018",,15h,,,
471,51233,,PC,15h 02m,NR,,10655349,Completed,First,,,15h 02m,,,
472,51233,,Xbox One,15h 13m,NR,,7021215,Completed,First,,10h 30m,15h 13m 38s,18h 22m,,
473,51233,joshe555,PlayStation 4,15h 14m,NR,,10531876,Completed,First,"December 03, 2019",,15h 14m,,,
474,51233,DerSemikolon,PlayStation 4,15h 18m,70%,,7245692,Completed,First,"October 14, 2018",,15h 18m,,,
475,51233,,PC,15h 30m,NR,,11472596,Completed,First,,14h 05m,15h 30m,,,
476,51233,dggoodluck,PlayStation 4,15h 30m,80%,,7250522,Completed,First,"October 14, 2018",13h 05m,15h 30m,,,
477,51233,Rynakinz,PC,15h 32m,NR,,7969371,Completed,First,,,15h 32m,,,
478,51233,,PC,15h 35m,NR,,8313803,Completed,First,,,15h 35m,,,
479,51233,intomb,Xbox One,15h 35m,NR,Rite of Passage Difficulty. 62% Completion.,12047333,Completed,First,"April 27, 2020",,15h 35m,,,
480,51233,BoomWav,PlayStation 4,15h 35m,60%,77%,7523063,Completed,First,"November 25, 2018",,15h 35m 21s,,,
481,51233,aPhantomDolphin,PC,15h 36m,NR,,7224011,Completed,First,,,15h 36m,,,
482,51233,R4Zi3L,Xbox One,15h 47m,NR,775GS,10959722,Completed,First,"February 08, 2020",,15h 47m,,,
483,51233,Lewdmajesco,PlayStation 4,15h 48m,NR,"Started on hard but switched to normal due to bad level design, 79.16% complete. All challenge tombs and side quests",7086365,Completed,First,"September 24, 2018",,15h 48m,,,
484,51233,PsychoFox,PC,15h 49m,NR,,9159657,Completed,First,"July 15, 2019",,15h 49m 41s,,,
485,51233,samwise995,PlayStation 4,15h 58m,NR,,8856271,Completed,First,"July 24, 2019",,15h 58m 44s,,,
486,51233,Ausl0,PC,16h,NR,,7092768,Completed,First,"September 21, 2018",,16h,,,
487,51233,EKS666,PC,16h,NR,,11957926,Completed,First,"June 02, 2020",,16h,,,
488,51233,Kapsfire,PlayStation 4,16h,70%,,10583663,Completed,First,"December 11, 2019",,16h,,,
489,51233,KingJavaBean,Xbox One,16h,NR,,9320202,Completed,First,"August 07, 2019",,16h,,,
490,51233,Leinaad,PC,16h,NR,75%,7036299,Completed,First,"September 13, 2018",,16h,,,
491,51233,LinTians,Xbox One,16h,90%,,11337498,Completed,First,,,16h,,,
492,51233,Pottsy69,Xbox One,16h,80%,,8577183,Completed,First,"April 15, 2019",,16h,,,
493,51233,Sefirok,PC,16h,NR,"Main Story, all extra quests except one, The Forge DLC completed",7842919,Completed,First,"December 27, 2018",,16h,,,
494,51233,danilomts,Xbox One,16h,NR,78%,8504065,Completed,First,"March 22, 2019",,16h,,,
495,51233,filip_312,PlayStation 4,16h,90%,,11403506,Completed,First,"April 10, 2020",,16h,,,
496,51233,Private,PlayStation 4,16h,70%,,8513281,Completed,First,"March 24, 2019",12h,16h,,,
497,51233,Private,PC,16h,NR,,11135861,Completed,First,"March 11, 2020",14h,16h,,,
498,51233,shockzz1234,PlayStation 4,16h,70%,,9361202,Completed,First,"April 05, 2019",,16h,,,
499,51233,haln,PC,16h 10m,NR,"Focused solely on main story about 2/3 of the way in, but did plenty of side content prior to that",10810094,Completed,First,"January 13, 2020",,16h 10m,,,
500,51233,DuhblinnZA,PC,16h 15m,NR,78% completion,7902373,Custom List Completed,First,"March 09, 2019",,16h 15m 09s,,,16h 17m 08s /
501,51233,Macxim,PlayStation 4,16h 17m,60%,81.2% Complete,9343996,Completed,First,"September 04, 2019",,16h 17m,,,
502,51233,nash936,PlayStation 4,16h 20m,NR,,10192758,Playing Completed,Replay,"October 06, 2019",,16h 20m 30s,,,16h 20m 30s /
503,51233,starrly07,PC,16h 22m,NR,,11891670,Completed,First,"January 30, 2019",,16h 22m,,,
504,51233,Mr_b_2666,PlayStation 4,16h 22m,70%,,7096743,Completed,First,"September 21, 2018",,16h 22m 14s,,,
505,51233,overlordubiquitous,PC,16h 30m,60%,All challenge tombs and sidequests,10620150,Completed,First,"January 08, 2020",,16h 30m,,,
506,51233,recre1889,PlayStation 4,16h 30m,NR,,11906946,Completed,First,"June 04, 2020",,16h 30m,,,
507,51233,zkf15,PlayStation 4,16h 30m,NR,,11683459,Completed,First,"May 09, 2020",,16h 30m,,,
508,51233,,Xbox One,16h 32m,NR,,7112203,Completed,First,,,16h 32m,,,
509,51233,,PC,16h 45m,NR,,11515519,Completed,First,,,16h 45m,,,
510,51233,Okerlund,PC,16h 45m,NR,,10551051,Completed,First,"January 09, 2020",,16h 45m,,,
511,51233,sarge007,Xbox One,16h 50m,NR,,8755662,Completed,First,"May 11, 2019",,16h 50m,,,
512,51233,,PC,17h,NR,,7170133,Completed,First,,,17h,,,
513,51233,Fistberg,PC,17h,80%,"I think I got all side quests, but didn't collect absolutely everything",10896239,Completed,First,,,17h,,,
514,51233,MrKrabsxSquidward,PC,17h,80%,,8343034,Completed,First,"February 23, 2019",,17h,,,
515,51233,TremorC,PlayStation 4,17h,80%,"Rite of Passage difficulty, 95.06% completion",7071632,Completed,First,"September 26, 2018",,17h,,,
516,51233,casualgamer666,PlayStation 4,17h,NR,,7045057,Completed,First,"November 23, 2018",,17h,,,
517,51233,geci,PC,17h,90%,,11718124,Completed,First,"September 29, 2019",,17h,,,
518,51233,smmac41,PlayStation 4,17h,90%,,7039196,Completed,First,"September 13, 2018",,17h,,,
519,51233,,Xbox One,17h 02m,NR,,11280523,Completed,First,,,17h 02m,,,
520,51233,Ali_0,PC,17h 15m,80%,,7894793,Completed,First,"February 07, 2019",,17h 15m,,,
521,51233,sadiatmannan,PlayStation 4,17h 24m,NR,,7995625,Completed,First,"January 09, 2019",17h 23m,17h 24m,,,
522,51233,DarkForgotten,PC,17h 30m,70%,,8440101,Completed,First,"October 17, 2018",,17h 30m,,,
523,51233,Gerds88,Xbox One,17h 31m,90%,,7456824,Completed,First,,,17h 31m,,,
524,51233,slabackj,PC,17h 31m,NR,71% completed after beating boss.,10924707,Playing Completed,First,"February 01, 2020",,17h 31m,,,
525,51233,xa_chan,PC,17h 32m,NR,,7031089,Completed,First,"November 26, 2018",,17h 32m 24s,,,
526,51233,TeenJackBauer,Xbox One,17h 38m,NR,"Rite of Passage difficulty, 815G",9517151,Completed,First,"September 18, 2019",,17h 38m,,,
527,51233,,PC,17h 48m,NR,,7212684,Completed,First,,,17h 48m,,,
528,51233,amcgregor12292,Xbox One,17h 57m,NR,,8762899,Completed,First,"April 08, 2019",,17h 57m,,"I did around half of the optional side quests, tombs and collectibles.",
529,51233,Buki,Xbox One,17h 59m,NR,,8817781,Completed,First,"May 19, 2019",,17h 59m,,,
