,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Personal Notes,Co-Op,Speedrun,Progress,Vs.,Retired Notes
479,65235,crescens22,Nintendo Switch,25h,70%,,11877502,Completed,First,,25h,,,,,,,,
480,65235,darkconfidant,Nintendo Switch,25h,NR,,10666154,Completed,First,"December 26, 2019",25h,,,,,,,,
481,65235,gijonfelix,Nintendo Switch,25h,80%,,11276769,Completed,First,"January 12, 2020",25h,40h,,,,,,,
482,65235,isolatedspaceman,Nintendo Switch,25h,NR,,10641170,Completed,First,,25h,,,,,,,,
483,65235,josel231,Nintendo Switch,25h,50%,Pokedex,10639672,Completed,First,"December 23, 2019",25h,,84h,,,,,,
484,65235,leonheart,Nintendo Switch,25h,80%,,11224320,Completed,First,"November 19, 2019",25h,30h,75h,,,,,,
485,65235,loganb123,Nintendo Switch,25h,NR,,11427136,Completed,First,"April 12, 2020",25h,60h,,,,,,,
486,65235,miao,Nintendo Switch,25h,50%,,10838962,Playing Completed,First,"January 18, 2020",25h,,,,,,25h /,,
487,65235,molozon,Nintendo Switch,25h,NR,I'm taking it this just means complete pokedex.,11894635,Completed,First,"June 03, 2020",25h,27h,40h,,,,,,
488,65235,n0rth12,Nintendo Switch,25h,NR,,11185423,Completed,First,"March 18, 2020",25h,30h,70h 31m,,,,,,
489,65235,Private,Nintendo Switch,25h,NR,,10506093,Completed,First,"January 01, 2020",25h,,,,,,,,
490,65235,ped4735,Nintendo Switch,25h,NR,,10440091,Completed,First,"November 16, 2019",25h,,,,,,,,
491,65235,sn0wman02,Nintendo Switch,25h,NR,,10489716,Completed,First,"November 25, 2019",25h,,,,,,,,
492,65235,Private,Nintendo Switch,25h,80%,,10515886,Completed,First,"November 30, 2019",25h,,,,,,,,
493,65235,theend89,Nintendo Switch,25h,80%,,10591773,Completed,First,,25h,,,,,,,,
494,65235,tjmccaig95,Nintendo Switch,25h,NR,,10815872,Completed,First,"January 14, 2020",25h,,,,,,,,
495,65235,tonga,Nintendo Switch,25h,NR,,11199280,Completed,First,"March 20, 2020",25h,,,,,,,,
496,65235,wilder,Nintendo Switch,25h,90%,,10491590,Completed,First,"November 20, 2019",25h,,,,,,,,
497,65235,,Nintendo Switch,25h 04m,NR,,10442942,Completed,First,,25h 04m,,,,,,,,
498,65235,,Nintendo Switch,25h 05m,NR,Lots of fun; could’ve taken my time a bit,10438445,Completed,First,,25h 05m,,,,,,,,
499,65235,Grayfox001,Nintendo Switch,25h 12m,NR,,11631093,Completed,First,"December 05, 2020",25h 12m 17s,,,,,,,,
500,65235,,Nintendo Switch,25h 15m,NR,,10484768,Completed,First,,25h 15m,,,,,,,,
501,65235,BreakoutAR,Nintendo Switch,25h 15m,80%,,11957414,Completed,Replay,"November 18, 2019",25h 15m,,,,,,,,
502,65235,,Nintendo Switch,25h 20m,NR,,10463335,Completed,First,,25h 20m,,,,,,,,
503,65235,,Nintendo Switch,25h 25m,NR,,10466687,Completed,First,,25h 25m,,,,,,,,
504,65235,Aevumm,Nintendo Switch,25h 25m,NR,,10922951,Completed,First,"February 01, 2020",25h 25m,,,,,,,,
505,65235,,Nintendo Switch,25h 28m,NR,,11421999,Completed,First,,25h 28m,,,,,,,,
506,65235,Eeckh0,Nintendo Switch,25h 28m,NR,101 caught,11386115,Completed,First,"April 08, 2020",25h 28m,,,,,,,,
507,65235,Private,Nintendo Switch,25h 29m,80%,,10434491,Completed,First,"January 20, 2020",25h 29m,,,,,,,,
508,65235,MKami,Nintendo Switch,25h 29m,70%,,10317836,Completed,First,"November 18, 2019",25h 29m,27h 44m,68h 25m,,,,,,
509,65235,,Nintendo Switch,25h 30m,NR,,10445340,Completed,First,,25h 30m,28h,,,,,,,
510,65235,,Nintendo Switch,25h 30m,NR,Capturing Zamazenta,11633002,Completed,First,,25h 30m,28h,,,,,,,
511,65235,Bradz_Puntillas,Nintendo Switch,25h 30m,NR,,11081797,Completed,First,"April 10, 2020",25h 30m,,,,,,,,
512,65235,Private,Nintendo Switch,25h 30m,NR,,10772890,Completed,First,"December 30, 2019",25h 30m,,,,,,,,
513,65235,LegendOfPokemon,Nintendo Switch,25h 32m,80%,Beat the Champion - on my third try and with Eternatus. :( The way I play Pokémon games needs to change.,10434158,Backlog Completed,First,"January 02, 2020",25h 32m,,,,,,30h 27m /,,
514,65235,Ipownyu,Nintendo Switch,25h 34m,90%,Beat Galar Champion + Post Game Quest,11068532,Completed,First,"February 29, 2020",25h 34m,27h 23m,,"Blind playthrough, didn't watch any videos about the games before their launch. Wasn't sure what to expect.",1h 30m,,,23m,
515,65235,tiler1053,Nintendo Switch,25h 34m,70%,,11929884,Completed,First,"June 07, 2020",25h 34m 53s,45h 22m 16s,102h 22m 37s,,,,,,
516,65235,SakuraLilia,Nintendo Switch,25h 40m,NR,,10437567,Completed,First,"November 22, 2019",25h 40m,,,,,,,,
517,65235,Ultraforce,Nintendo Switch,25h 44m,NR,,11063335,Completed,First,"February 23, 2020",25h 44m,,,,,,,,
518,65235,Private,Nintendo Switch,25h 46m,NR,"114 caught, 264 seen",10624180,Completed,First,"December 20, 2019",25h 46m,,,,,,,,
519,65235,,Nintendo Switch,25h 48m,NR,,10419947,Completed,First,,25h 48m 12s,,,,,,,,
520,65235,MattViper,Nintendo Switch,25h 49m,NR,,11784567,Completed,First,"May 19, 2020",25h 49m 10s,,,,,,,,
521,65235,,Nintendo Switch,25h 50m,NR,,10505427,Completed,First,,25h 50m,,,,,,,,
522,65235,,Nintendo Switch,25h 55m,NR,,10442815,Completed,First,,25h 55m,,,,,,,,
523,65235,,Nintendo Switch,25h 57m,NR,,10571665,Completed,First,,25h 57m,,,,,,,,
524,65235,Miggins,Nintendo Switch,25h 58m,NR,,10520230,Completed,First,"December 01, 2019",25h 58m,27h 58m,,,,,,,
525,65235,,Nintendo Switch,26h,NR,,10439681,Completed,First,,26h,,,,,,,,
526,65235,,Nintendo Switch,26h,NR,,10837880,Completed,First,,26h,,,,,,,,
527,65235,,Nintendo Switch,26h,NR,,11396917,Completed,First,,26h,35h,,,,,,,
528,65235,AdrianHLTB,Nintendo Switch,26h,NR,,11579239,Completed,First,,26h,,70h,,,,,,
529,65235,AlenaChen,Nintendo Switch,26h,80%,,10434499,Completed,First,"December 09, 2019",26h,,,,,,,,
530,65235,Cenafn54,Nintendo Switch,26h,NR,,10628977,Completed,First,"December 09, 2019",26h,,,,,,,,
531,65235,DrPikachu,Nintendo Switch,26h,NR,,10686248,Completed,First,,26h,,,,,,,,
532,65235,Razorgr,Nintendo Switch,26h,80%,,10617380,Completed,First,"December 30, 2019",26h,,,,,,,,
533,65235,XnxteX,Nintendo Switch,26h,50%,,10923118,Completed,First,"January 07, 2020",26h,,,,,,,,
534,65235,Z_Dawg,Nintendo Switch,26h,NR,,11181971,Completed,First,,26h,32h,,,,,,,
535,65235,basedDAVE,Nintendo Switch,26h,NR,,10721827,Completed,First,"January 11, 2020",26h,,,,,,,,
536,65235,brookerobbo,Nintendo Switch,26h,80%,,10811681,Completed,First,"January 14, 2020",26h,,,,,,,,
537,65235,dekenfrost,Nintendo Switch,26h,NR,,10778400,Completed,First,"January 08, 2020",26h,,,,,,,,
538,65235,fiendlord,Nintendo Switch,26h,70%,,10445830,Completed,First,"November 18, 2019",26h,31h,,,,,,,
539,65235,juniperd,Nintendo Switch,26h,NR,,10682215,Completed,First,"December 29, 2019",26h,,,,,,,,
540,65235,mrlongla,Nintendo Switch,26h,NR,,10751690,Completed,First,"January 05, 2020",26h,39h,,,,,,,
541,65235,rfdsantos25,Nintendo Switch,26h,70%,,11670529,Completed,First,,26h,,,,,,,,
542,65235,rlosey13,Nintendo Switch,26h,NR,,10650206,Completed,First,"December 25, 2019",26h,,,,,,,,
543,65235,tdeverde,Nintendo Switch,26h,NR,,10627967,Completed,First,"December 16, 2019",26h,,,,,,,,
544,65235,torchrandall,Nintendo Switch,26h,NR,,11318420,Completed,First,"March 29, 2020",26h,30h,,,,,,,
545,65235,LeoKasper,Nintendo Switch,26h 01m,80%,Postgame beaten!!,10499906,Completed,First,"November 28, 2019",26h 01m,30h 54m,,,,,,,
546,65235,buizeland,Nintendo Switch,26h 08m,NR,After completing the Pokédex.,10481123,Playing Completed,First,"November 24, 2019",26h 08m,29h 34m,68h 56m,,,,104h 56m /,,
547,65235,vandal,Nintendo Switch,26h 13m,80%,,10910684,Completed,First,,26h 13m,,,,,,,,
548,65235,MrROBINKONG,Nintendo Switch,26h 14m,60%,"Beat Champion, Battle style: Set, No items in battle, Ingame Timer, Sword version",8371123,Completed,First,"December 05, 2019",26h 14m,,,"Final team: Rillaboom, Corviknight, Hitmonlee, Perrserker, Coalossal, Runerigus",,,,,
549,65235,Cezawy,Nintendo Switch,26h 15m,NR,,10586354,Completed,First,"December 13, 2019",26h 15m,,,,,,,,
550,65235,electrophants,Nintendo Switch,26h 16m,NR,,10685326,Completed,First,"January 01, 2020",26h 16m,,,,,,,,
551,65235,,Nintendo Switch,26h 16m,NR,,10570206,Completed,First,,26h 16m 11s,,,,,,,,
552,65235,Bigbellyburger,Nintendo Switch,26h 17m,60%,,10398348,Completed,First,"November 20, 2019",26h 17m,,,,,,,,
553,65235,ImVui_,Nintendo Switch,26h 17m,NR,,11225808,Completed,First,"December 24, 2019",26h 17m,,,,,,,,
554,65235,Mizoute44,Nintendo Switch,26h 17m,NR,,10653795,Completed,First,"January 24, 2020",26h 17m,,,,,,,,
555,65235,SwiftKyri,Nintendo Switch,26h 17m,90%,Champion of Galar,10786577,Completed,First,"January 08, 2020",26h 17m,,,,,,,,
556,65235,,Nintendo Switch,26h 22m,NR,,10553548,Completed,First,,26h 22m,,,,,,,,
557,65235,,Nintendo Switch,26h 28m,NR,"Full Story, full exploration of world and post-story episode",10457997,Completed,First,,26h 28m,32h 37m,,,,,,,
558,65235,neostar,Nintendo Switch,26h 39m,90%,,10432766,Completed,First,"November 16, 2019",26h 39m,,,,,,,,
559,65235,ShinzenATT,Nintendo Switch,26h 40m,60%,,10389725,Completed,First,"December 01, 2019",26h 40m,,,,,,,,
560,65235,MinionOfGruumsh,Nintendo Switch,26h 49m,NR,,10499205,Playing Completed,First,"November 27, 2019",26h 49m,,,,,,26h 49m /,,
561,65235,,Nintendo Switch,26h 50m,NR,,11055155,Completed,First,,26h 50m 09s,30h 05m 09s,50h 30m 55s,,,,,,
562,65235,Gamefreak4,Nintendo Switch,26h 57m,70%,,10426686,Completed,First,"January 01, 2020",26h 57m,,,,,,,,
563,65235,alfredsamernie,Nintendo Switch,26h 57m,80%,,10426017,Completed,First,"November 22, 2019",26h 57m,,,,,,,,
564,65235,,Nintendo Switch,26h 58m,NR,,10733949,Completed,First,,26h 58m,35h 35m,108h 36m,,,,,,
565,65235,,Nintendo Switch,27h,NR,,10486305,Completed,First,,27h,30h,,,,,,,
566,65235,,Nintendo Switch,27h,NR,,10689502,Completed,First,,27h,,,,,,,,
567,65235,,Nintendo Switch,27h,NR,,10927213,Completed,First,,27h,,,,,,,,
568,65235,,Nintendo Switch,27h,NR,,11590795,Completed,First,,27h,,,,,,,,
569,65235,,Nintendo Switch,27h,NR,,11764566,Completed,First,,27h,29h 34m,,,,,,,
570,65235,Cyberfire,Nintendo Switch,27h,NR,,10691005,Completed,First,November 2019,27h,,,,,,,,
571,65235,Hat_Hipique,Nintendo Switch,27h,NR,,10489940,Completed,First,"November 26, 2019",27h,,84h,,,,,,
572,65235,Sablen,Nintendo Switch,27h,70%,,10608065,Completed,First,"December 17, 2019",27h,,,,,,,,
573,65235,mirandoom,Nintendo Switch,27h,NR,,11989011,Completed,First,"November 21, 2019",27h 43s,,,,,,,,
574,65235,Commander_Universe,Nintendo Switch,27h 04m,80%,,11317977,Completed,First,"November 23, 2019",27h 04m,,,,,,,,
575,65235,jarjarbuns,Nintendo Switch,27h 08m,NR,,10878254,Completed,First,"January 25, 2020",27h 08m,,,,,,,,
576,65235,Zapkaos,Nintendo Switch,27h 17m,80%,,10475312,Completed,First,"November 23, 2019",27h 17m,,,,,,,,
577,65235,Christian_W,Nintendo Switch,27h 21m,70%,87 Pokemon caught,10443959,Completed,First,"January 18, 2020",27h 21m,,,,,,,,
578,65235,StabbyKnife,Nintendo Switch,27h 26m,NR,,11009112,Completed,First,"December 31, 2019",27h 26m,,,,,,,,
579,65235,,Nintendo Switch,27h 30m,NR,,11778873,Completed,First,,27h 30m,,,,,,,,
580,65235,jelze,Nintendo Switch,27h 30m,NR,Completed post game quest after a lot of wild area,10667371,Completed,First,"January 26, 2020",27h 30m,37h 14m,,,,,,,
581,65235,Ryu_Rare,Nintendo Switch,27h 31m,70%,,10475166,Completed,First,"November 23, 2019",27h 31m,,,,,,,,
582,65235,alphasharks,Nintendo Switch,27h 32m,NR,"Fun, a more Linnar Pokemon experience",10594844,Completed,First,"December 15, 2019",27h 32m 55s,,,,,,,,
583,65235,kingdomjoeyy,Nintendo Switch,27h 37m,60%,,10740752,Completed,First,"January 03, 2020",27h 37m,,,,,,,,
584,65235,Metakirby22,Nintendo Switch,27h 41m,NR,Nuzlocke,10470648,Completed,First,"November 27, 2019",27h 41m,29h 44m,,,,,,,
585,65235,,Nintendo Switch,27h 45m,NR,,10829315,Completed,First,,27h 45m,,,,,,,,
586,65235,,Nintendo Switch,27h 45m,NR,,11422068,Completed,First,,27h 45m,,,,,,,,
587,65235,,Nintendo Switch,27h 53m,NR,"I did some catching, wandering around and having fun",10497795,Completed,First,,27h 53m,,,,,,,,
588,65235,Derivitives,Nintendo Switch,27h 54m,NR,,10464752,Completed,First,"November 21, 2019",27h 54m,,,,,,,,
589,65235,,Nintendo Switch,27h 58m,NR,,10727497,Completed,First,,27h 58m,,,,,,,,
590,65235,,Nintendo Switch,28h,NR,,10844856,Completed,First,,28h,,,,,,,,
591,65235,PixelZ8,Nintendo Switch,28h,NR,,10449354,Completed,First,"November 18, 2019",28h,,,,,,,,
592,65235,R2Tore,Nintendo Switch,28h,NR,,11940342,Completed,First,"June 09, 2020",28h,,,,,,,,
593,65235,Saru,Nintendo Switch,28h,NR,,10626947,Playing Completed,First,"February 15, 2020",28h,,,,,,,,
594,65235,demonswordsman,Nintendo Switch,28h,NR,,10520584,Completed,First,"December 02, 2019",28h,33h 18m,,,,,,,
595,65235,genericwizardguy,Nintendo Switch,28h,NR,,10488518,Completed,First,"November 26, 2019",28h,,,,,,,,
596,65235,otakuPower,Nintendo Switch,28h,NR,,10843331,Completed,First,"January 19, 2020",28h,,,,,,,,
597,65235,vdebrais,Nintendo Switch,28h,90%,,11036055,Completed,First,"February 22, 2020",28h,,,,,,,,
598,65235,,Nintendo Switch,28h 01m,NR,,10469332,Completed,First,,28h 01m,,,,,,,,
599,65235,marksman13,Nintendo Switch,28h 11m,NR,,11203452,Completed,First,"March 22, 2020",28h 11m,,,,,,,,
600,65235,sroche,Nintendo Switch,28h 12m,90%,,10840510,Completed,First,"January 19, 2020",28h 12m,,,,,,,,
601,65235,,Nintendo Switch,28h 15m,NR,,11848257,Completed,First,,28h 15m,,,,,,,,
602,65235,,Nintendo Switch,28h 17m,NR,,10469368,Completed,First,,28h 17m,,,,,,,,
603,65235,Batebox33,Nintendo Switch,28h 19m,NR,,10552399,Completed,First,"December 07, 2019",28h 19m,,,,,,,,
604,65235,,Nintendo Switch,28h 20m,NR,,11908582,Completed,First,,28h 20m,,,,,,,,
605,65235,rodrigokratera,Nintendo Switch,28h 23m,90%,,10561105,Completed,First,"December 07, 2019",28h 23m,,,,,,,,
606,65235,justavio,Nintendo Switch,28h 29m,NR,,10742108,Completed,First,"January 21, 2020",28h 29m,33h 17m,49h 14m,,,,,,
607,65235,,Nintendo Switch,28h 30m,NR,,11024611,Completed,First,,28h 30m,,,,,,,,
608,65235,Private,Nintendo Switch,28h 30m,60%,,10463182,Completed,First,"December 09, 2019",28h 30m,,,,,,,,
609,65235,MriLuvPizza,Nintendo Switch,28h 30m,70%,,10598974,Completed,First,"December 17, 2019",28h 30m,,,,,,,,
610,65235,davidkp,Nintendo Switch,28h 30m,80%,,10426633,Backlog Completed,First,"November 22, 2019",28h 30m,,,,,,,,
611,65235,Private,Nintendo Switch,28h 30m,NR,,11940739,Completed,First,"June 09, 2020",28h 30m,,85h,,,,,,
612,65235,xlionheartx,Nintendo Switch,28h 30m,NR,,12050036,Completed,First,,28h 30m,,,,,,,,
613,65235,,Nintendo Switch,28h 33m,NR,,10740823,Completed,First,,28h 33m 02s,,,,,,,,
614,65235,Kylis,Nintendo Switch,28h 35m,NR,,10553946,Completed,First,"December 07, 2019",28h 35m,,,,,,,,
615,65235,Primerius,Nintendo Switch,28h 40m,NR,,10601614,Playing Completed,First,"December 16, 2019",28h 40m,,,,,,34h 40m /,,
616,65235,shiromakusu,Nintendo Switch,28h 42m,NR,Pokémon master,10458410,Playing Completed,First,"November 25, 2019",28h 42m,,,,,,28h 42m /,,
617,65235,adhernan,Nintendo Switch,28h 45m,NR,,10453962,Completed,First,"November 19, 2019",28h 45m,,,,,,,,
618,65235,xris5,Nintendo Switch,28h 45m,NR,,10446626,Playing Completed,First,"December 01, 2019",28h 45m,,,,,,40h /,,
619,65235,,Nintendo Switch,28h 50m,NR,,10965073,Completed,First,,28h 50m,35h 10m,,,,,,,
620,65235,tetsuya98,Nintendo Switch,28h 50m,NR,,11178991,Completed,First,"March 26, 2020",28h 50m,,,,,,,,
621,65235,Anthracks,Nintendo Switch,28h 55m,70%,,10461588,Completed,First,"March 19, 2020",28h 55m,,,,,,,,
622,65235,MOKE05,Nintendo Switch,28h 57m,NR,,10493881,Completed,First,"November 25, 2019",28h 57m,,,,,,,,
623,65235,,Nintendo Switch,29h,NR,,10562032,Completed,First,,29h,,,,,,,,
624,65235,DJGussos,Nintendo Switch,29h,NR,,11353953,Completed,First,"April 04, 2020",29h,,,,,,,,
625,65235,arugula,Nintendo Switch,29h,70%,,11258696,Completed,First,"March 26, 2020",29h,40h,,,,,,,
626,65235,Xythium,Nintendo Switch,29h 03m,70%,,10460133,Completed,First,"November 20, 2019",29h 03m,31h,,,,,,,
627,65235,MattPhil,Nintendo Switch,29h 25m,NR,,11297294,Completed,First,"January 25, 2020",29h 25m,,,,,,,,
628,65235,Private,Nintendo Switch,29h 25m,70%,,10446147,Completed,First,"January 14, 2020",29h 25m,,,,,,,,
629,65235,,Nintendo Switch,29h 30m,NR,,10746008,Completed,First,,29h 30m,,,,,,,,
630,65235,serxi,Nintendo Switch,29h 30m,NR,"176 Pokémon caught, 296 seen, a few hours in Wild Area, 20 CurryDex recipes, explored everywhere.",10432734,Playing Completed,First,"November 20, 2019",29h 30m,,,,,,,,
631,65235,Private,Nintendo Switch,29h 32m,NR,,10903870,Completed,First,"February 22, 2020",29h 32m,,,,,,,,
632,65235,Private,Nintendo Switch,29h 42m,50%,Beat Champion Leon,10434481,Completed,First,"January 14, 2020",29h 42m,,,,,,,,
633,65235,AceofFades,Nintendo Switch,29h 48m,70%,,10513829,Completed,First,"December 20, 2019",29h 48m,,,,,,,,
634,65235,chihuahualoco333,Nintendo Switch,29h 48m,NR,Full pokedex and masterball tier in battle tower. Got (and released on accident) a shiny wooloo.,10465213,Playing Completed,First,"November 22, 2019",29h 48m,64h 27m,,,,,33h 50m /,,
635,65235,CLPockets,Nintendo Switch,29h 50m,NR,,10466075,Completed,First,"December 07, 2019",29h 50m,32h 37m,,,,,,,
636,65235,howdoyoumex,Nintendo Switch,29h 50m,NR,,10486518,Completed,First,"November 23, 2019",29h 50m,,,,,,,,
637,65235,,Nintendo Switch,29h 56m,NR,,10443125,Completed,First,,29h 56m,,,,,,,,
638,65235,MakrilleN,Nintendo Switch,29h 57m,90%,,11288973,Completed,First,"March 29, 2020",29h 57m,,,,,,,,
639,65235,dana_ava,Nintendo Switch,29h 57m,NR,,10417850,Completed,First,"December 21, 2019",29h 57m,32h 48m,,,,,,,
640,65235,,Nintendo Switch,30h,NR,,10437615,Completed,First,,30h,,,,,,,,
641,65235,,Nintendo Switch,30h,NR,,10481382,Completed,First,,30h,50h,110h,,,,,,
642,65235,,Nintendo Switch,30h,NR,,10486253,Completed,First,,30h,,,,,,,,
643,65235,,Nintendo Switch,30h,NR,,10586406,Completed,First,,30h,35h,80h,,,,,,
644,65235,,Nintendo Switch,30h,NR,,10732161,Completed,First,,30h,32h,59h,,,,,,
645,65235,,Nintendo Switch,30h,NR,,10808063,Completed,First,,30h,45h,90h,,,,,,
646,65235,,Nintendo Switch,30h,NR,,10839454,Completed,First,,30h,,,,,,,,
647,65235,,Nintendo Switch,30h,NR,,10961641,Completed,First,,30h,35h,,,,,,,
648,65235,,Nintendo Switch,30h,NR,,11329996,Completed,First,,30h,45h,130h,,,,,,
649,65235,,Nintendo Switch,30h,NR,,11387383,Completed,First,,30h,,,,,,,,
650,65235,,Nintendo Switch,30h,NR,,11406216,Completed,First,,30h,,,,,,,,
651,65235,,Nintendo Switch,30h,NR,,11905437,Completed,First,,30h,,,,,,,,
652,65235,Anthhec,Nintendo Switch,30h,NR,,10520656,Completed,First,"December 02, 2019",30h,35h,70h,,,,,,
653,65235,ArcanaThe4th,Nintendo Switch,30h,NR,"Although i didn't stick around to do everything, I did stop to get all my favorite pokemons in my dex",10710208,Completed,First,"December 31, 2019",30h,,,,,,,,
654,65235,Blourghi,Nintendo Switch,30h,NR,,11447381,Completed,First,,30h,,,,,,,,
655,65235,Chaoscontrol,Nintendo Switch,30h,70%,,10808134,Completed,First,"November 30, 2019",30h,,,,,,,,
656,65235,DemonWing90,Nintendo Switch,30h,50%,,11035761,Completed,First,,30h,,,,,,,,
657,65235,GideonSloth,Nintendo Switch,30h,80%,,10486730,Completed,First,"November 24, 2019",30h,,,,,,,,
658,65235,JAChambel,Nintendo Switch,30h,70%,,11209307,Completed,First,"February 20, 2020",30h,,,,,,,,
659,65235,Jarble,Nintendo Switch,30h,90%,Main story plus a lot of time in the wild,10509314,Completed,First,"November 29, 2019",30h,40h,,,,,,,
660,65235,Jasond1234,Nintendo Switch,30h,NR,,10941930,Completed,First,"February 04, 2020",30h,,,,,,,,
661,65235,KuroSaiPT,Nintendo Switch,30h,NR,,11285740,Completed,First,"March 29, 2020",30h,50h,,,,,,,
662,65235,LimpWristz,Nintendo Switch,30h,70%,,10919542,Playing Completed,First,"January 31, 2020",30h,,,,,,30h /,,
663,65235,Manuki,Nintendo Switch,30h,NR,,11654497,Completed,First,,30h,50h,,,,,,,
664,65235,Private,Nintendo Switch,30h,60%,,11181486,Completed,First,,30h,,,,,,,,
665,65235,Pynndraggon,Nintendo Switch,30h,NR,,10707294,Completed,First,,30h,40h,,,,,,,
666,65235,Private,Nintendo Switch,30h,80%,,11108255,Completed,First,"January 17, 2020",30h,80h,,"Even though I did fully complete the PokeDex, I don't consider the game 100% complete. Since there are so many different collective ideas about 100%ing it is, I formed my own version of 100% that I have no yet reached.",,,,,
667,65235,ReddoDrago,Nintendo Switch,30h,80%,,11870469,Completed,First,"December 01, 2019",30h,,,,,,,,
668,65235,RipWitch,Nintendo Switch,30h,NR,,11084953,Completed,First,"March 03, 2020",30h,45h,,,,,,,
669,65235,Ryusnow,Nintendo Switch,30h,NR,,11007575,Completed,First,,30h,,,,,,,,
670,65235,SmashAndRun,Nintendo Switch,30h,NR,,10666224,Completed,First,"December 22, 2019",30h,,,,,,,,
671,65235,SuperSnoopy,Nintendo Switch,30h,NR,,10582554,Playing Completed,First,"December 12, 2019",30h,32h,90h,,,,,,
672,65235,Thranto,Nintendo Switch,30h,70%,,10440886,Completed,First,"December 08, 2019",30h,,,,,,,,
673,65235,TomNinetyTwo,Nintendo Switch,30h,90%,,10848651,Completed,First,"January 19, 2020",30h,40h,95h,,,,,,
674,65235,aleek556,Nintendo Switch,30h,NR,,10637005,Completed,First,,30h,,,,,,,,
675,65235,bigabig,Nintendo Switch,30h,90%,,10556645,Completed,First,"December 07, 2019",30h,,,,,,,,
676,65235,hdubbs22,Nintendo Switch,30h,NR,,11040756,Completed,First,"February 23, 2020",30h,,,,,,,,
677,65235,koedy,Nintendo Switch,30h,100%,,10452967,Completed,First,"November 18, 2019",30h,,,,,,,,
678,65235,ligers,Nintendo Switch,30h,NR,,10596461,Completed,First,"December 15, 2019",30h,35h,,,,,,,
679,65235,nabstarrr,Nintendo Switch,30h,NR,,10746559,Completed,First,"January 04, 2020",30h,55h,,,,,,,
680,65235,nikostussar,Nintendo Switch,30h,NR,,11183495,Completed,First,"March 18, 2020",30h,,,,,,,,
681,65235,oburt,Nintendo Switch,30h,70%,,11325034,Completed,First,"March 15, 2020",30h,,,,,,,,
682,65235,purpleurchin,Nintendo Switch,30h,NR,,9409972,Completed,First,"November 29, 2019",30h,,,,,,,,
683,65235,rigonatti,Nintendo Switch,30h,NR,,10866753,Completed,First,"January 23, 2020",30h,,,,,,,,
684,65235,supeingo,Nintendo Switch,30h,NR,,11424121,Completed,First,,30h,,,,,,,,
685,65235,Private,Nintendo Switch,30h,NR,,10483380,Completed,First,"February 10, 2020",30h,,,,,,,,
686,65235,theimperialpotato,Nintendo Switch,30h,80%,,11698800,Completed,First,,30h,40h,120h,,,,,,
687,65235,trape,Nintendo Switch,30h,70%,,11537190,Completed,First,February 2020,30h,,,,,,,,
688,65235,vlaridus,Nintendo Switch,30h,40%,,10940537,Completed,First,"November 25, 2019",30h,45h,,,,,,,
689,65235,Private,Nintendo Switch,30h,NR,,10891020,Completed,First,"December 23, 2019",30h,40h,,,,,,,
690,65235,Alrob22,Nintendo Switch,30h,NR,With a little grinding here and there.,10996841,Completed,First,"February 15, 2020",30h 14s,,,,,,,,
691,65235,,Nintendo Switch,30h 01m,NR,,11667879,Completed,First,,30h 01m 52s,,,,,,,,
692,65235,Jack_McCloud,Nintendo Switch,30h 05m,NR,,11125353,Playing Completed,First,,30h 05m,50h 10m,125h 25m,,,,210h 15m /,,
693,65235,NeZeus,Nintendo Switch,30h 05m,80%,,10520652,Completed,First,"December 02, 2019",30h 05m,35h 17m,,,,,,,
694,65235,slynn,Nintendo Switch,30h 05m,NR,Got all the way up to the point of getting to the end screen (after defeating hop with zacian),10911528,Completed,First,"January 29, 2020",30h 05m 37s,,,,,,,,
695,65235,TheDragonClaw,Nintendo Switch,30h 10m,NR,,10463339,Completed,First,"November 21, 2019",30h 10m,,,,,,,,
696,65235,nel65on,Nintendo Switch,30h 17m,NR,,10568470,Completed,First,"November 28, 2019",30h 17m,,,,,,,,
697,65235,,Nintendo Switch,30h 20m,NR,,10607179,Completed,First,,30h 20m,,,,,,,,
698,65235,,Nintendo Switch,30h 22m,NR,,10520716,Completed,First,,30h 22m,38h 30m,,,,,,,
699,65235,m00shpit,Nintendo Switch,30h 23m,70%,Abspann + legendäre Quest: 34:16:56,10426838,Custom List 3 Completed,First,"February 14, 2020",30h 23m 46s,34h 16m 56s,,,,,43h 49m 54s /,,
700,65235,FlareBlitz,Nintendo Switch,30h 24m,NR,Win Championship,10780936,Playing Completed,First,"February 29, 2020",30h 24m,,,,,,,,
701,65235,Private,Nintendo Switch,30h 30m,NR,,10644461,Completed,First,"December 23, 2019",30h 30m,,,,,,,,
702,65235,Private,Nintendo Switch,30h 36m,NR,,10727000,Completed,First,"January 01, 2020",30h 36m,40h,,,,,,,
703,65235,xch1n,Nintendo Switch,30h 39m,NR,,10536499,Completed,First,"December 04, 2019",30h 39m,,,,,,,,
704,65235,Cpreacy,Nintendo Switch,30h 43m,90%,,10546123,Completed,First,"December 03, 2019",30h 43m 32s,46h 35m 54s,55h 21m 42s,,,,,,
705,65235,sikapwach,Nintendo Switch,30h 45m,NR,,10240915,Completed,First,"January 25, 2020",30h 45m,,,,,,,,
