,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Personal Notes,Progress,Speedrun
575,651,XxobbsxX,PlayStation 3,20h,60%,,11009504,Completed,First,"February 17, 2020",20h,25h,,,,
576,651,Yenah,PC,20h,NR,,3277611,Completed,Replay,"May 03, 2016",20h,28h,,,,
577,651,Zombiekiller6,PlayStation 3,20h,90%,,2986514,Backlog Completed,First,,20h,50h,,,,
578,651,bart_collins,PC,20h,90%,,2801894,Completed,First,March 2015,20h,,,,,
579,651,Private,Xbox 360,20h,NR,,529747,Completed,First,,20h,,,,,
580,651,beastnine,Xbox 360,20h,NR,,11789232,Completed,First,"May 20, 2020",20h,,,,,
581,651,guandresilva29,PlayStation 3,20h,NR,,8630055,Completed,First,"May 13, 2012",20h,,,,,
582,651,gwojtek9,Xbox 360,20h,NR,,4144206,Completed,First,"August 10, 2016",20h,30h,,,,
583,651,jacds,PC,20h,100%,,1246689,Completed,First,December 2012,20h,,,,,
584,651,jakey028,Xbox One,20h,90%,,11241331,Completed,First,"March 25, 2020",20h,,,,,
585,651,jayAEY,PlayStation 3,20h,NR,,8892406,Completed,First,"May 31, 2019",20h,,,,,
586,651,jcobok,PC,20h,NR,,3526887,Completed,First,,20h,45h,,,,
587,651,jro3000,Xbox 360,20h,NR,,4742746,Completed,First,,20h,,,,,
588,651,julia0812,Xbox 360,20h,80%,,9588151,Completed,First,"April 12, 2010",20h,,,,,
589,651,k3tchup,PC,20h,NR,,2826111,Completed,First,,20h,25h,,,,
590,651,kimduk,,20h,NR,,282127,Completed,First,"June 17, 2013",20h,,,,,
591,651,lenmqlenmq,PlayStation 3,20h,NR,,6769683,Completed,First,"August 05, 2018",20h,,,,,
592,651,lob19,PlayStation 3,20h,NR,,7250500,Completed,First,,20h,,,,,
593,651,Private,PC,20h,NR,,2585920,Completed,First,,20h,,,,,
594,651,lukas525252,PC,20h,NR,,8194461,Completed,First,,20h,,,,,
595,651,meandalena,PC,20h,NR,,340946,Completed,First,,20h,,,,,
596,651,metric152,PlayStation 3,20h,NR,"Collected all the view points, weapons, and some other non story items.",14934,Completed,First,,20h,,,,,
597,651,metrocow,PlayStation 3,20h,100%,,1323597,Completed,First,,20h,,,,,
598,651,mohith996,PlayStation 3,20h,80%,,3162298,Completed,First,"July 02, 2016",20h,,,,,
599,651,mrmagician8787,PlayStation 3,20h,NR,,5693119,Completed,First,,20h,24h,,,,
600,651,naruto14,PC,20h,NR,,8890382,Completed,First,,20h,,,,,
601,651,nerkolt,PC,20h,NR,,9572904,Completed,First,"June 09, 2014",20h,,,,,
602,651,paulobertolini,PC,20h,90%,,4046567,Completed,First,,20h,,,,,
603,651,pollo200,Xbox 360,20h,70%,,11608630,Completed,First,"April 30, 2013",20h,26h,,,,
604,651,schipquip,Xbox 360,20h,NR,,8003001,Completed,First,"January 09, 2019",20h,,,,,
605,651,Private,Xbox 360,20h,NR,,1049178,Completed,First,"March 15, 2013",20h,,,,,
606,651,shadehunter,Xbox 360,20h,NR,,4172403,Completed,First,,20h,,,,,
607,651,shinsoukoku,PlayStation 3,20h,80%,Platinum trophy,10586779,Custom List 2 Completed,First,"August 15, 2017",20h,,32h,,,
608,651,smithrob610,Xbox One,20h,NR,,9037147,Completed,First,,20h,,,,,
609,651,Private,PC,20h,80%,,5564586,Completed,First,,20h,,,,,
610,651,soulxstlr,Xbox 360,20h,90%,,5925938,Completed,First,2010,20h,,,,,
611,651,spes,PC,20h,NR,,1446238,Completed,First,"December 25, 2014",20h,,,,,
612,651,spudrancher,Xbox 360,20h,NR,,282227,Completed,First,,20h,,,,,
613,651,stealthkiller72,Xbox 360,20h,90%,,120780,Completed,First,"August 19, 2012",20h,,,,,
614,651,thunderhawk862002,PlayStation 3,20h,NR,,1399866,Completed,First,,20h,,,,,
615,651,weaponx95,PC,20h,90%,,4692063,Completed,First,,20h,,,,,
616,651,whyrecon,Xbox 360,20h,NR,,4424690,Completed,First,"January 30, 2010",20h,,,,,
617,651,xAbyssWatcher,PC,20h,NR,,10349733,Completed,First,"October 22, 2018",20h,25h,,,,
618,651,xMars,PlayStation 3,20h,70%,,11186116,Completed,First,"July 08, 2011",20h,,,,,
619,651,xray96,PC,20h,100%,,614207,Completed,First,"December 31, 2010",20h,28h,,,,
620,651,yigitkoparan123,PC,20h,80%,,4917423,Completed,First,"August 16, 2011",20h,,,,,
621,651,zuw13,PlayStation 4,20h,NR,,4893024,Completed,First,"June 19, 2017",20h,25h,30h,,,
622,651,glarou,Xbox 360,20h,100%,,423653,Completed,First,"January 24, 2010",20h 01s,25h 01s,,,,
623,651,ldfaction,Xbox 360,20h 01m,100%,,37281,Completed,First,,20h 01m,,,,,
624,651,Ghasfarost,PlayStation 3,20h 03m,NR,Sync 77.6%,843870,Completed,First,"March 04, 2013",20h 03m 48s,,,,,
625,651,Alewar,PC,20h 04m,100%,,653112,Custom List Completed,First,"July 11, 2012",20h 04m 15s,28h 14m 36s,,,29h 33m 33s /,
626,651,youngwarrior,PC,20h 06m,80%,,613447,Completed,First,"February 05, 2014",20h 06m 24s,,,,,
627,651,SquidgyExpert,PC,20h 10m,NR,,5535370,Completed,Replay,"December 27, 2017",20h 10m,,,,,
628,651,Private,PC,20h 10m,NR,,11630531,Completed,First,"May 02, 2020",20h 10m 32s,,,,,
629,651,pedrof95,Xbox 360,20h 11m,80%,,454728,Completed,First,"February 21, 2010",20h 11m,,,,,
630,651,ogman69,PC,20h 13m,90%,,2477787,Completed,First,"January 06, 2011",20h 13m 50s,,,,,
631,651,notsofastturtle,Xbox 360,20h 15m,NR,,6473881,Completed,First,"March 21, 2010",20h 15m,,,,,
632,651,,PC,20h 15m,NR,,1281632,Completed,First,,20h 15m 20s,,,,,
633,651,RockerM3,PC,20h 15m,NR,,1211881,Completed,First,"November 19, 2009",20h 15m 53s,,35h 20m 23s,,,
634,651,,PC,20h 20m,NR,,479079,Completed,First,,20h 20m,,,,,
635,651,CraigyX,PC,20h 20m,NR,,5780059,Completed,Replay,"January 27, 2018",20h 20m,,,,,
636,651,dryuuzaki,PlayStation 3,20h 20m,NR,,673801,Completed,First,"March 20, 2014",20h 20m,28h 30m,46h,,,
637,651,theplump,PC,20h 22m,100%,,1776609,Completed,First,"June 28, 2014",20h 22m,,,,,
638,651,Jayr151,Xbox 360,20h 25m,NR,,4136144,Completed,Replay,"January 14, 2017",20h 25m,,50h 32m 25s,,,
639,651,MontyP2028,PC,20h 25m,NR,,11242544,Completed,First,"July 08, 2013",20h 25m,,,,,
640,651,,PlayStation 3,20h 27m,NR,,3335207,Completed,First,,20h 27m 35s,,34h 55m 20s,,,
641,651,RAVEN_OF_WAR,PlayStation 3,20h 30m,NR,,6004584,Completed,First,"January 13, 2011",20h 30m,,,,,
642,651,Silyon,Xbox 360,20h 30m,NR,,7012191,Completed,First,,20h 30m,25h 40m,35h,,,
643,651,,PC,20h 30m,NR,awesome and epic game,8405681,Completed,First,,20h 30m 10s,,,,,
644,651,HecTiicClaw,PlayStation 4,20h 31m,90%,,5566667,Completed,First,"January 02, 2018",20h 31m,,,,,
645,651,ezio_arceus,PC,20h 33m,100%,,3216453,Completed,First,"July 11, 2016",20h 33m 03s,28h 34m 43s,,,,
646,651,,PlayStation 4,20h 36m,NR,,4169079,Completed,First,,20h 36m 24s,,,,,
647,651,projektalex94,PC,20h 37m,50%,,141695,Completed,Replay,"January 07, 2014",20h 37m,,,,,
648,651,ayoungone3,PlayStation 3,20h 38m,70%,,10914359,Completed,First,"June 14, 2013",20h 38m,,,,,
649,651,Monkeytart,PC,20h 40m,90%,,2366683,Completed,First,"January 06, 2016",20h 40m,,,,,
650,651,Grayfox001,PlayStation 3,20h 44m,NR,,11634735,Completed,First,"July 03, 2013",20h 44m 21s,,40h 02m 33s,,,
651,651,Timlankey,PC,20h 45m,100%,,100310,Completed,First,"June 11, 2012",20h 45m,,,,,
652,651,Rigmarole,PlayStation 3,20h 45m,NR,,1125642,Playing Completed,First,"February 03, 2015",20h 45m 30s,,,,20h 45m 30s /,
653,651,Skgt,Xbox 360,20h 46m,70%,,1071766,Completed,First,,20h 46m 07s,,,,,
654,651,Elficzek,PC,20h 47m,80%,,849508,Completed,First,"November 27, 2009",20h 47m 37s,,,,,
655,651,ProfDali,PC,20h 55m,NR,,8401240,Completed,First,"March 04, 2018",20h 55m,25h 55m,,,,
656,651,Cherreesherree,PlayStation 4,21h,NR,,4215381,Completed,First,"February 01, 2017",21h,,,,,
657,651,Menycet,PC,21h,80%,,684393,Completed,First,"March 15, 2014",21h,24h,,,,
658,651,OverdoseT,PC,21h,NR,+ the 2 DLC Mainstories,8626994,Completed,First,"April 16, 2019",21h,,,,,
659,651,Private,PlayStation 4,21h,90%,não fiz,10949298,Completed,First,"December 12, 2018",21h,24h,,,,
660,651,Scymon,PC,21h,80%,,11462906,Completed,First,"April 16, 2020",21h,,,,,
661,651,Shark8721,PC,21h,90%,,10947598,Completed,First,"January 12, 2014",21h,28h,39h,,,
662,651,WordierFool,Xbox One,21h,NR,,10876704,Completed,First,"January 12, 2020",21h,41h,42h,,,
663,651,berdish1,PC,21h,100%,,469011,Completed,Replay,"November 06, 2013",21h,,35h,,,
664,651,besighyawn,Xbox 360,21h,90%,,112257,Completed,First,"June 02, 2010",21h,,,,,
665,651,br0of,PC,21h,90%,,550445,Completed,First,,21h,,,,,
666,651,snowboardcab9,PC,21h,NR,,4803178,Completed,First,"October 05, 2017",21h,,,,,
667,651,abyj85,Xbox 360,21h 01m,NR,,1122426,Completed,First,,21h 01m 01s,,,,,
668,651,,PlayStation 4,21h 03m,NR,,8190547,Completed,First,,21h 03m,,,,,
669,651,belgischefriet,PC,21h 05m,90%,,490869,Completed,First,"November 22, 2013",21h 05m,,,,,
670,651,thenewguy21,PC,21h 05m,80%,,328649,Completed,First,"July 17, 2013",21h 05m 30s,,,,,
671,651,DancingDonuts,PlayStation 3,21h 15m,NR,,9198136,Completed,First,"July 21, 2019",21h 15m,,37h 22m,,,
672,651,grumbel,PC,21h 22m,100%,,15184,Completed,First,,21h 22m,,,,,
673,651,CookiesAndCake,PC,21h 24m,NR,,9385477,Completed,First,,21h 24m,,,,,
674,651,dylanwilson67,PlayStation 3,21h 28m,100%,,614773,Completed,First,"July 27, 2011",21h 28m 55s,,,,,
675,651,J3rome,PC,21h 31m,NR,Total time Streaming. Actual play time probably less.,2753815,Completed,First,"March 25, 2016",21h 31m 02s,,,,,
676,651,electonthefire,PC,21h 36m,50%,,3910724,Completed,First,"November 11, 2013",21h 36m,,,,,
677,651,Private,PC,21h 38m,NR,,8387637,Completed,First,"September 10, 2010",21h 38m,,,,,
678,651,iambadatgames,PlayStation 3,21h 38m,90%,,257222,Completed,First,"November 08, 2011",21h 38m 54s,,,,,
679,651,Zoor,PC,21h 48m,NR,,1752608,Completed,First,,21h 48m,,,,,
680,651,GoHuskerBob,Xbox 360,21h 50m,100%,,11902181,Completed,First,"November 20, 2013",21h 50m,,,,,
681,651,,PC,22h,NR,,10830193,Completed,First,,22h,,,,,
682,651,AndyHitsu,PlayStation 3,22h,NR,,10974508,Completed,First,"April 18, 2013",22h,,,,,
683,651,CandyStrike,PC,22h,70%,,8290938,Completed,First,"January 10, 2020",22h,,,,,
684,651,Dikkas,PC,22h,NR,,8413221,Completed,First,"March 06, 2019",22h,,,,,
685,651,JonasG,PlayStation 3,22h,80%,,455272,Completed,First,"October 24, 2013",22h,,,,,
686,651,MagiMas,PC,22h,80%,,45401,Completed,First,,22h,,,,,
687,651,MrWolfArtworks,PC,22h,70%,,10916829,Completed,First,"January 31, 2020",22h,,,,,
688,651,Renegade,PC,22h,NR,,1387309,Completed,First,"December 14, 2014",22h,,,,,
689,651,Southport192,PC,22h,90%,,438378,Completed,First,"October 06, 2013",22h,27h,,,,
690,651,Velwhite,PC,22h,NR,,4225750,Completed,First,,22h,,,,,
691,651,Xis,PC,22h,NR,,11776766,Replay Completed,Replay,,22h,,,,44h /,
692,651,Private,PC,22h,80%,,932991,Completed,First,"July 07, 2011",22h,,,,,
693,651,duncsmit,PlayStation 3,22h,NR,,78189,Completed,First,,22h,,,,,
694,651,ikari88,Xbox 360,22h,80%,,5217877,Completed,First,"October 25, 2017",22h,,,,,
695,651,johnzhang3410,PC,22h,NR,,8705906,Completed,First,"May 02, 2019",22h,,,,,
696,651,karenfae,PC,22h,NR,,3070543,Completed,First,"February 02, 2016",22h,,,,,
697,651,kevinfsu92,PC,22h,90%,,11063897,Completed,Replay,"February 27, 2020",22h,,,,,
698,651,Private,Xbox 360,22h,90%,,978309,Completed,First,"October 14, 2011",22h,,,,,
699,651,leon4scott,PC,22h,NR,,5023236,Completed,Replay,,22h,,,,,
700,651,portico,PC,22h,NR,,1402840,Completed,First,,22h,,,,,
701,651,rikrik97,PC,22h,NR,,2183111,Completed,First,"December 04, 2015",22h,,,,,
702,651,Private,Xbox 360,22h,80%,,11670176,Completed,First,"July 25, 2015",22h,,,,,
703,651,scrubadub,PC,22h,NR,,87190,Completed,First,,22h,,,,,
704,651,eXpertiz,PC,22h 01m,NR,Main missions,10453207,Completed,First,,22h 01m,,,,,
705,651,,,22h 10m,NR,,292500,Completed,First,,22h 10m,,,,,
706,651,shmedo12,PC,22h 12m,NR,,201127,Completed,First,,22h 12m,,,,,
707,651,,PC,22h 13m,NR,,9681027,Completed,First,,22h 13m 42s,,35h 12m 34s,,,
708,651,Lightstorm,Xbox 360,22h 15m,NR,,587402,Completed,First,"January 20, 2010",22h 15m,,,,,
709,651,Private,PlayStation 3,22h 17m,NR,,961582,Completed,First,,22h 17m 21s,,,,,
710,651,Ponchovi,Xbox 360,22h 17m,NR,,173095,Completed,First,"February 27, 2012",22h 17m 59s,,,,,
711,651,,PlayStation 4,22h 20m,NR,,11806809,Completed,First,,22h 20m,,,,,
712,651,Scythe22,PC,22h 21m,NR,,9464491,Completed,First,"August 27, 2019",22h 21m 03s,,,,,
713,651,Private,PC,22h 21m,NR,,3523427,Completed,First,"November 03, 2011",22h 21m 45s,,,,,
714,651,DoubleXIII,,22h 30m,90%,,440990,Completed,First,"October 10, 2013",22h 30m 34s,,26h 50m 34s,,,
715,651,Private,PlayStation 3,22h 33m,NR,,1974165,Completed,First,"May 27, 2017",22h 33m 12s,,,,,
716,651,,,22h 40m,NR,,315334,Completed,First,,22h 40m 09s,,,,,
717,651,Skyrunnerv,PlayStation 3,22h 44m,NR,,9006980,Completed,First,"June 21, 2017",22h 44m,,,,,
718,651,coolp123456,Xbox One,22h 45m,NR,87% of the collectibles other than feathers,6664029,Completed,Replay,"September 18, 2018",22h 45m,,,,,
719,651,FlorinEmil32,PC,22h 55m,70%,,4447085,Completed,First,"May 19, 2017",22h 55m 21s,,,,,
720,651,,,23h,NR,,292492,Completed,First,,23h,,,,,
721,651,,,23h,NR,,292501,Completed,First,,23h,,,,,
722,651,,PC,23h,NR,,292538,Completed,First,,23h,,,,,
723,651,,PlayStation 4,23h,NR,,12028435,Completed,First,,23h,28h,,,,
724,651,CarryMad,PC,23h,NR,,2944096,Completed,First,,23h,,,,,
725,651,Gidner,PC,23h,90%,,7191429,Completed,First,"July 02, 2017",23h,,,,,
726,651,Keogyn,Xbox 360,23h,80%,,12031378,Completed,First,May 2010,23h,35h,40h,,,
727,651,SONG,Xbox 360,23h,90%,,613831,Completed,First,,23h,,,,,
728,651,Skyalerino,PC,23h,NR,,11992435,Completed,First,"June 14, 2020",23h,,,,,
729,651,StrangelyQuiet,PC,23h,80%,,11599674,Completed,First,,23h,,,,,
730,651,TheRowGow,PC,23h,90%,,3203048,Completed,First,"July 10, 2016",23h,,,,,
731,651,Private,Xbox 360,23h,90%,,172158,Completed,First,,23h,,,,,
732,651,jahras,PC,23h,NR,,2489146,Completed,Replay,"January 27, 2016",23h,23h 01m,23h 30m,,,
733,651,Private,PC,23h,NR,,1211485,Completed,First,,23h,,,,,
734,651,samiii11,PlayStation 3,23h,NR,,10475613,Completed,First,"November 23, 2019",23h,,,,,
735,651,zoza,PC,23h,NR,,6473996,Completed,First,"June 25, 2018",23h,,,,,
736,651,SmileATT,PC,23h 11m,50%,,7585814,Completed,First,"January 15, 2018",23h 11m 45s,,,,,
737,651,ionstormn,PC,23h 14m,90%,,7823189,Completed,First,,23h 14m 24s,,,,,
738,651,Sparontax,Xbox 360,23h 15m,NR,,10830314,Completed,First,"October 13, 2018",23h 15m,26h 30m,,,,
739,651,Joshster_1,PlayStation 3,23h 26m,80%,,3566194,Completed,First,"February 16, 2012",23h 26m,,,,,
740,651,,PC,23h 31m,NR,,8386756,Completed,Replay,,23h 31m,28h 01m,,,,
741,651,Private,PC,23h 32m,80%,,8995524,Completed,First,,23h 32m,,,,,
742,651,TantePiet,PC,23h 36m,NR,,11778415,Completed,First,"May 25, 2014",23h 36m,,,,,
743,651,,PC,23h 36m,NR,,6080301,Completed,First,,23h 36m 22s,,,,,
744,651,,,23h 40m,NR,"Main story, 2/6 seals, 30/100 feathers, all paintings, no side quests.",292516,Completed,First,,23h 40m,,,,,
745,651,Linkelda,Xbox 360,23h 45m,90%,,5113495,Completed,First,,23h 45m,,,,,
746,651,snappums,PC,23h 50m,NR,,2165426,Completed,First,"July 17, 2012",23h 50m,,,,,
747,651,Private,PC,23h 57m,NR,,10734748,Completed,First,"January 10, 2014",23h 57m,,,,,
748,651,,PC,24h,NR,,807920,Completed,First,,24h,,,,,
749,651,,PC,24h,NR,Leisurely,1024860,Completed,First,,24h,,,,,
750,651,,PC,24h,NR,,6680909,Completed,First,,24h,,,,,
751,651,BL4,Xbox 360,24h,80%,,11741064,Completed,First,"January 01, 2013",24h,,,,,
752,651,Iszkariot,PC,24h,NR,,723723,Completed,First,"May 10, 2014",24h,,,,,
753,651,Jammy115,Xbox One,24h,NR,,4959835,Completed,First,"August 24, 2017",24h,,,,,
754,651,Kaelticus,PC,24h,90%,,5118428,Completed,First,,24h,,,,,
755,651,Masterofmosh,PC,24h,100%,,4088044,Completed,First,"September 15, 2013",24h,,,,,
756,651,Phased,Xbox 360,24h,80%,,493071,Completed,First,"May 10, 2014",24h,,,,,
757,651,aleqhz,PC,24h,NR,,10849132,Completed,First,2012,24h,,,,,
758,651,davemostarda,PC,24h,100%,A lot of extra quests done,6151399,Completed,First,,24h,,,,,
759,651,jamesblakeewing,PC,24h,NR,,844459,Completed,First,,24h,24h 10m,,,,
760,651,lauramc86,Xbox 360,24h,100%,,559200,Completed,First,"August 07, 2013",24h,,,,,
761,651,nationgamer100,PC,24h,NR,,443250,Completed,First,"October 12, 2013",24h,,,,,
762,651,Private,PC,24h,NR,,555668,Completed,First,,24h,,,,,
763,651,Frixuu,PC,24h 07m,NR,,11871385,Completed,First,"October 26, 2015",24h 07m,,,,,
764,651,kevgibbo2008,Xbox 360,24h 14m,NR,,181000,Completed,First,"October 08, 2012",24h 14m 16s,,,,,
765,651,liorfigman,Xbox 360,24h 15m,90%,,388909,Completed,First,"August 25, 2013",24h 15m,,,,,
766,651,Private,PC,24h 25m,100%,,8309373,Completed,Replay,"September 14, 2019",24h 25m 55s,,,,,
767,651,AfricSpb,PlayStation 4,24h 32m,80%,,5382327,Completed,First,"December 09, 2017",24h 32m 39s,,,,,
768,651,RockerM3,PC,24h 42m,NR,,1211892,Completed,Replay,"November 26, 2013",24h 42m 20s,,,,,
769,651,tcwleblanc,PC,24h 43m,NR,,3841345,Completed,First,"May 28, 2011",24h 43m,,,,,
770,651,,PC,25h,NR,,761203,Completed,First,,25h,27h,32h,,,
771,651,,PlayStation 3,25h,NR,,1053510,Completed,First,,25h,35h,,,,
772,651,,PC,25h,NR,,7191308,Completed,First,,25h,,,,,
773,651,Cezawy,PC,25h,NR,,7482975,Completed,First,,25h,,,,,
774,651,Egr,PC,25h,NR,,8650638,Completed,First,"April 20, 2011",25h,,,,,
775,651,Flawii,PC,25h,NR,,2625265,Completed,First,"March 24, 2016",25h,,,,,
776,651,FwadzZ,Xbox 360,25h,80%,,3275833,Completed,First,,25h,,,,,
777,651,H2ONotNeeded,PC,25h,90%,,11015016,Completed,First,"January 11, 2018",25h,33h,,,,
778,651,Knot13,PlayStation 3,25h,80%,,11777929,Completed,First,"January 23, 2013",25h,,,,,
779,651,LMUC,Xbox 360,25h,NR,,11211883,Completed,First,"March 21, 2020",25h,,,,,
780,651,Merijnj,PC,25h,100%,,5296252,Completed,First,"November 10, 2017",25h,,,,,
781,651,NamDoan,Xbox 360,25h,NR,,8844966,Completed,First,"May 26, 2019",25h,,,,,
782,651,RoninSLO,PC,25h,NR,,203172,Completed,First,"December 13, 2012",25h,,,,,
783,651,Sankt_Magni,PC,25h,NR,,10450780,Completed,First,"September 10, 2016",25h,,40h,,,
784,651,SkullKid2611,PC,25h,100%,,814588,Completed,First,,25h,30h,32h,,,
785,651,alvaraa76,PlayStation 3,25h,NR,,3285132,Completed,First,"August 03, 2012",25h,,,,,
786,651,Private,PC,25h,90%,,10869559,Completed,First,"October 10, 2018",25h,,,,,
787,651,dropcmd,PC,25h,NR,,4688700,Completed,First,"July 03, 2017",25h,,,,,
788,651,gilchrd,PC,25h,NR,,2781261,Completed,First,"March 27, 2016",25h,,,,,
789,651,goldbedr,PC,25h,NR,,670553,Completed,First,"March 16, 2014",25h,,,,,
790,651,grijalbo,Xbox 360,25h,NR,,960830,Completed,First,"November 07, 2011",25h,,,,,
791,651,jeremy70583,PC,25h,70%,,3732773,Completed,First,"January 08, 2018",25h,,,,,
792,651,linkhimura,PC,25h,90%,,1461341,Completed,First,,25h,,,,,
793,651,lliuttuk,PC,25h,80%,,5366963,Completed,First,"December 23, 2016",25h,,,,,
794,651,rfry11,PC,25h,NR,,6105154,Completed,First,,25h,,,,,
795,651,sabrovic,PC,25h,NR,,4820997,Completed,First,"November 25, 2013",25h,,,,,
796,651,sbudhram,PlayStation 4,25h,NR,,2632025,Backlog Completed,First,"May 28, 2017",25h,,,,,
797,651,xKidoku,PC,25h,NR,,925192,Completed,Replay,"July 25, 2014",25h,,,,,
798,651,Reusing,Xbox 360,25h 12m,100%,,531755,Completed,First,"December 25, 2013",25h 12m 34s,,,,,
799,651,varlope,Xbox 360,25h 15m,80%,,42973,Completed,First,,25h 15m,,,,,
800,651,TomJoad25,Xbox One,25h 36m,NR,,6272104,Completed,First,"May 20, 2018",25h 36m,,,,,
801,651,mtahatemur,PC,25h 37m,NR,,11537028,Completed,First,"June 20, 2018",25h 37m,,,,,
802,651,,PC,25h 40m,NR,,3787086,Completed,First,,25h 40m,,,,,
803,651,Anthirian,Xbox 360,25h 45m,NR,,11592303,Completed,First,"April 28, 2010",25h 45m,,,,,
804,651,Skwert,Xbox 360,25h 57m,70%,,37128,Completed,First,"November 07, 2015",25h 57m 43s,,,,,
805,651,Private,Xbox 360,26h,80%,,34284,Completed,First,,26h,,,,,
806,651,I_am_nobody,PC,26h,NR,,5030110,Completed,First,2011,26h,,,,,
807,651,Private,PC,26h,50%,,8358747,Completed,First,"August 21, 2015",26h,,,,,
808,651,RemZy,Xbox 360,26h,100%,,5122888,Completed,First,"October 02, 2015",26h,,,,,
809,651,Solo,Xbox 360,26h,NR,,367668,Completed,First,"August 08, 2013",26h,,,,,
810,651,blast664,PC,26h,80%,,595481,Completed,First,,26h,,,,,
811,651,edheldur,PlayStation 3,26h,NR,,1295491,Completed,First,,26h,,,,,
812,651,laurenaye91,Xbox 360,26h,NR,,4745242,Completed,First,,26h,,,,,
813,651,morgonday,PC,26h,NR,,4631368,Completed,First,"June 25, 2017",26h,,,,,
814,651,tihester,Xbox 360,26h,NR,,102119,Completed,First,"August 30, 2012",26h,,,,,
815,651,nicktmills,PC,26h 10m,100%,,1265625,Completed,First,"December 01, 2012",26h 10m 10s,,,,,
816,651,,,27h,NR,,292508,Completed,First,,27h,,,,,
817,651,Private,PlayStation 4,27h,70%,,10294090,Completed,First,"October 21, 2019",27h,,,,,
818,651,Keruvinde,PlayStation 3,27h,NR,,613830,Completed,First,"December 26, 2012",27h,,,,,
819,651,MudBocx,Xbox 360,27h,NR,,4765899,Completed,First,,27h,,,,,
820,651,Zipomatic,PC,27h,NR,,93174,Completed,First,"August 01, 2012",27h,,,,,
821,651,avengus,,27h,NR,,20394,Completed,First,"June 21, 2012",27h,,,,,
822,651,Private,PC,27h,NR,,10231658,Completed,First,"October 11, 2019",27h,,,,,
823,651,johan220,Xbox 360,27h,NR,,1628177,Completed,First,,27h,,,,,
824,651,nuktedanakil,PC,27h,NR,,8824938,Completed,First,"October 21, 2018",27h,,,,,
825,651,Humlonn,,27h 15m,NR,,254759,Completed,First,"November 06, 2009",27h 15m 03s,,,,,
826,651,Liniik,PC,27h 48m,80%,,3429076,Completed,Replay,"September 14, 2016",27h 48m,,,,,
827,651,,PC,28h,NR,Played Director's cut with the extra DLC,292553,Completed,First,,28h,,,,,
828,651,,PC,28h,NR,,694788,Completed,Replay,,28h,,,,,
829,651,,PC,28h,NR,,881470,Completed,First,,28h,,,,,
830,651,,PC,28h,NR,,1097862,Completed,First,,28h,,,,,
831,651,Ambientdissonance,Xbox 360,28h,80%,,9168792,Completed,First,"August 07, 2019",28h,35h 30m,,,,
832,651,Keymo42,PC,28h,NR,,4955657,Completed,First,"August 23, 2017",28h,,,,,
833,651,SatyricalObject,Xbox 360,28h,NR,,6074806,Completed,First,,28h,,,,,
834,651,choleba,PC,28h,NR,,8380771,Completed,First,"February 28, 2019",28h,,,,,
835,651,flomm,PC,28h,NR,,462732,Completed,First,"October 31, 2013",28h,,,,,
836,651,senoctar,PC,28h,80%,,532114,Completed,First,,28h,,,,,
837,651,SoaringTortoise,Xbox 360,28h 13m,NR,,1208171,Completed,First,,28h 13m 54s,,,,,
838,651,nicasoft,PlayStation 3,28h 35m,NR,,699053,Completed,First,,28h 35m 10s,30h 10m 12s,37h 42m 47s,,,
839,651,lordcommanda,PlayStation 3,28h 40m,90%,,738657,Completed,First,"June 18, 2014",28h 40m,,,,,
840,651,,PC,29h,NR,,5666082,Completed,First,,29h,,,,,
841,651,DanDaLion,PC,29h,NR,,6374064,Completed,First,"May 28, 2011",29h,,,,,
842,651,MrLuchador,PC,29h,NR,,676536,Completed,First,"December 06, 2013",29h,,,,,
843,651,Henri,PC,29h 44m,90%,"Main story, all side quests and collectibles, DLC included.",8664626,Completed,First,"January 05, 2017",29h 44m,35h 25m,,,,
844,651,botka5,PC,29h 53m,NR,,4019372,Completed,First,"February 05, 2017",29h 53m,,,,,
845,651,,PC,30h,NR,,5618378,Completed,First,,30h,,,,,
846,651,,Xbox 360,30h,NR,,9332235,Completed,First,,30h,,,,,
847,651,Angela812PL,PlayStation 4,30h,NR,,11296429,Completed,First,"March 30, 2020",30h,,,,,
848,651,ErikRThomas,PC,30h,NR,,2669913,Completed,First,,30h,,,,,
849,651,Frakin,PC,30h,70%,"Completed on September 6, 2014 at roughly midnight. Didn't do the uPlay thing though.",918925,Completed,First,"August 31, 2014",30h,37h,47h,,,
850,651,HEN_with_a_TIE,PC,30h,80%,,9544723,Replay Completed,First,April 2014,30h,35h,52h,,15h /,
851,651,Private,Xbox 360,30h,NR,,10818993,Completed,First,"December 20, 2014",30h,,,"Genre: Action-Adventure
veröffentlicht: 2009
durchgespielt: Nummer 53",,
852,651,Omegason,PlayStation 3,30h,80%,,5419569,Completed,First,"December 04, 2012",30h,,,,,
853,651,Pandacapre,PlayStation 3,30h,NR,,7149038,Completed,First,"September 30, 2018",30h,,40h,,,
854,651,Rill,PC,30h,NR,,1446619,Completed,First,"October 13, 2016",30h,,,,,
855,651,Romoreas,PC,30h,NR,,2515517,Completed,First,"February 02, 2016",30h,,,,,
856,651,VatikanKlopper,PlayStation 3,30h,100%,,3890375,Completed,First,,30h,,,,,
