,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Completionist,Main+Extras,Personal Notes,Progress,Co-Op
628,19266,pylsy,PC,15h 06m,NR,,3708001,Completed,First,"December 03, 2016",15h 06m,,,,,
629,19266,,Xbox One,15h 07m,NR,,11280552,Completed,First,,15h 07m,,,,,
630,19266,f00d4tehg0dz,PC,15h 10m,90%,,2840901,Completed,First,"February 01, 2016",15h 10m,,20h,"Entire gameplay here. Commentary Version: https://www.youtube.com/playlist?list=PLsDlOcV-nPMyqJtyYpOI8fzZ9wbftefus
Non commentary version: https://www.youtube.com/playlist?list=PLsDlOcV-nPMyIE9wIH6E_U4ULzZoscFnb",,
631,19266,fierymuffin,PC,15h 10m,80%,,7495535,Completed,First,"December 23, 2016",15h 10m,,,,,
632,19266,Private,PC,15h 11m,NR,,3523487,Completed,First,"June 04, 2016",15h 11m 10s,,,,,
633,19266,Pleymove,PC,15h 13m,90%,,10930106,Completed,First,"March 27, 2016",15h 13m,,,,,
634,19266,Private,PC,15h 16m,NR,,11003419,Completed,First,"February 17, 2020",15h 16m,,,,,
635,19266,Private,Xbox One,15h 19m,NR,,9030528,Completed,First,"January 13, 2016",15h 19m,,,,,
636,19266,Kutjoch_,PC,15h 24m,NR,With the Baba Yaga DLC included.,6273609,Completed,First,"May 21, 2018",15h 24m,,,,,
637,19266,Private,Xbox One,15h 29m,NR,,4052585,Completed,First,"February 11, 2017",15h 29m,,,,,
638,19266,Dikkas,PC,15h 30m,NR,,8413239,Completed,First,"March 06, 2019",15h 30m,,,,,
639,19266,grisenti,PC,15h 30m,NR,,9548495,Completed,First,"September 07, 2019",15h 30m,,,,,
640,19266,jastonas,PC,15h 30m,NR,90% of extras/unlockables completedd,3342879,Playing Completed,First,"August 20, 2016",15h 30m,,,,,
641,19266,thirdstringgames,Xbox One,15h 30m,NR,,3107677,Completed,First,"June 18, 2016",15h 30m,,,,,
642,19266,,PC,15h 38m,NR,,3544967,Completed,First,,15h 38m,26h 15m 02s,20h 17m,,,
643,19266,Mailon,Xbox 360,15h 41m,80%,,8909984,Completed,First,"June 08, 2019",15h 41m,,,,,
644,19266,Blackprince,PC,15h 42m,NR,,4281228,Completed,First,,15h 42m,,,,,
645,19266,limelight022,PC,15h 50m,NR,,8117302,Completed,First,"January 24, 2019",15h 50m,,,,,
646,19266,,PC,16h,NR,"story incl all tombs, crypts, sidequests, and some extra story. no achievement hunting.",3802257,Completed,First,,16h,45h,30h,,,
647,19266,,PlayStation 4,16h,NR,,4871434,Completed,First,,16h,,,,,
648,19266,,PlayStation 4,16h,NR,,11613198,Completed,First,,16h,,,,,
649,19266,CaptainQwertz,PC,16h,NR,,10528601,Completed,First,"December 03, 2019",16h,,,,,
650,19266,DuckYde,PC,16h,80%,,8460548,Completed,First,"March 13, 2019",16h,,,,,
651,19266,Elethriel,PC,16h,NR,,3552357,Completed,First,"October 26, 2016",16h,,23h,,,
652,19266,Elethriel,PC,16h,NR,,6157578,Completed,First,"October 10, 2016",16h,,48h,,,
653,19266,Engorah,PC,16h,NR,,7208992,Completed,First,"October 06, 2018",16h,,,,,
654,19266,GustavoPix,PC,16h,NR,,11750697,Completed,First,"May 15, 2020",16h,,,,,
655,19266,Hokuwind,PC,16h,NR,,5592446,Completed,First,"May 20, 2018",16h,,,,,
656,19266,LoliGod,PlayStation 4,16h,80%,,5114481,Completed,First,"September 30, 2017",16h,,,,,
657,19266,Parkas,PC,16h,100%,,2620088,Completed,First,"February 20, 2016",16h,25h,,,,
658,19266,RareRuiz,PlayStation 4,16h,80%,,3529119,Completed,First,"October 21, 2016",16h,,20h 30m,,,
659,19266,acjessen,PC,16h,80%,,3981079,Completed,First,"January 28, 2017",16h,,,63%,,
660,19266,azulu,PC,16h,NR,,8021722,Completed,First,,16h,,,,,
661,19266,blackbebop,PlayStation 4,16h,60%,,4156984,Completed,First,"February 14, 2019",16h,,,,,
662,19266,chill37,PC,16h,NR,,5148952,Completed,First,"October 09, 2017",16h,,,,,
663,19266,Private,PC,16h,80%,,8508271,Completed,First,"April 23, 2019",16h,,,,,
664,19266,equanox214,PlayStation 4,16h,NR,,7909693,Completed,First,"January 01, 2019",16h,,,,,
665,19266,luki1051,PC,16h,NR,,9154675,Completed,First,,16h,,,,,
666,19266,markeddonn,PC,16h,NR,,11035500,Completed,First,"February 22, 2020",16h,,,,,
667,19266,sleeply,Xbox One,16h,NR,,3895852,Completed,First,"January 10, 2017",16h,,20h,,,
668,19266,kellinko,Xbox One,16h 02m,NR,,8740148,Completed,First,"May 19, 2019",16h 02m,,25h 08m,,,
669,19266,thausael,PC,16h 04m,80%,,10305651,Completed,First,"June 26, 2019",16h 04m 21s,,,,,
670,19266,unfo86,PlayStation 4,16h 05m,NR,,3583010,Completed,First,"November 07, 2016",16h 05m,,,,,
671,19266,sirlysander,PC,16h 10m,NR,,6597461,Completed,First,"July 15, 2018",16h 10m,,,,,
672,19266,aftereight88,Xbox 360,16h 17m,90%,,9122090,Completed,First,,16h 17m,29h 57m,22h 27m,,,
673,19266,,PC,16h 18m,NR,,10399275,Completed,First,,16h 18m,,,,,
674,19266,,PC,16h 22m,NR,,10890982,Completed,First,,16h 22m,,,,,
675,19266,Lukakico,PC,16h 24m,90%,,10490905,Completed,First,"November 26, 2019",16h 24m,,,,,
676,19266,Jacv,PC,16h 26m,80%,,6249122,Completed,First,"August 31, 2016",16h 26m,,,,,
677,19266,Moodefy,PC,16h 34m,NR,,11370317,Completed,First,"August 24, 2017",16h 34m,,,,,
678,19266,Unforgivenchaos,Xbox One,16h 35m,NR,,2552910,Completed,First,"January 31, 2016",16h 35m,,28h 03m,,,
679,19266,fida,Xbox One,16h 35m,80%,,2941188,Completed,First,"May 08, 2016",16h 35m,,,,,
680,19266,RahmBro,PC,16h 36m,NR,,3702887,Completed,First,"October 13, 2016",16h 36m,,26h 42m,,,
681,19266,bsinky,PC,16h 39m,NR,,3408330,Completed,First,"June 01, 2016",16h 39m,,,,,
682,19266,PTR9,Xbox One,16h 40m,NR,,10881033,Playing Completed,First,"March 29, 2020",16h 40m,,,,,
683,19266,Private,PC,16h 44m,NR,,8387118,Playing Completed,First,"October 09, 2018",16h 44m,40h 36m,24h 22m,,48h 42m /,1h 10m
684,19266,yungfalcon,Xbox One,16h 45m,NR,,5953243,Completed,First,"November 08, 2018",16h 45m 23s,,,,,
685,19266,,PC,17h,NR,,7013299,Completed,First,,17h,30h,21h,,,
686,19266,,PC,17h,NR,,11267631,Completed,First,,17h,,,,,
687,19266,Private,PC,17h,80%,,11577347,Completed,First,"September 29, 2018",17h,,,,,
688,19266,JCalum1,PlayStation 4,17h,90%,,9107572,Completed,First,"April 23, 2017",17h,,,Completed with dad,,
689,19266,JimDogz,PC,17h,NR,,9241889,Completed,First,"July 18, 2019",17h,,,,,
690,19266,Private,PC,17h,NR,,7798457,Completed,First,,17h,,,,,
691,19266,MueedShaikh95,PlayStation 4,17h,NR,,6170057,Completed,First,"April 25, 2018",17h,,,,,
692,19266,Private,PC,17h,NR,80% Completed,2990130,Completed,First,"May 19, 2016",17h,,,,,
693,19266,TibTuner04,PC,17h,NR,,3023360,Completed,First,"May 28, 2016",17h,,,,,
694,19266,egamer54,PC,17h,NR,,3238611,Completed,First,"July 18, 2016",17h,,,,,
695,19266,hamoudabacha,PC,17h,NR,,5397019,Completed,First,"November 29, 2017",17h,,,,,
696,19266,kariyanine,Xbox One,17h,100%,,9206530,Completed,First,"November 22, 2015",17h,,,,,
697,19266,krtify,PC,17h,NR,,6438374,Completed,First,"June 19, 2018",17h,,,,,
698,19266,Private,PC,17h,NR,,5395944,Completed,First,"June 25, 2018",17h,40h,30h,,,
699,19266,Private,PC,17h,90%,,2726344,Completed,First,"May 04, 2016",17h,,,,,
700,19266,turbolordee,PC,17h,NR,,8658858,Completed,First,"June 17, 2020",17h,,,,,
701,19266,sugiraku,PC,17h 04m,70%,,2490785,Completed,First,"March 24, 2016",17h 04m 14s,,,,,
702,19266,kdori19,PC,17h 06m,NR,,6872350,Completed,First,,17h 06m,,,,,
703,19266,pacheco8011,PlayStation 4,17h 12m,NR,,4954958,Completed,First,"August 23, 2017",17h 12m,,,,,
704,19266,,Xbox One,17h 13m,NR,,6521638,Completed,First,,17h 13m,,,,,
705,19266,,PC,17h 20m,NR,,9124991,Completed,First,,17h 20m 30s,,,,,
706,19266,GlitchJournal,PC,17h 27m,90%,+ Score Attack / Edp. Mode,6528770,Completed,First,"January 02, 2019",17h 27m 50s,,22h 02m 30s,,,
707,19266,smaug1985,PC,17h 30m,70%,77%,11791405,Completed,First,"May 20, 2020",17h 30m,,,,,
708,19266,Private,PC,17h 38m,NR,,2494469,Completed,First,,17h 38m,,,,,
709,19266,Kota,PC,17h 54m,90%,,2529654,Completed,First,"February 06, 2016",17h 54m 44s,,,,,
710,19266,brian_reboot,PlayStation 4,17h 55m,NR,After first part of ending. Before the cut to Croft manor.,8445194,Completed,First,"March 12, 2019",17h 55m 02s,,,Played Baba Yaga. This game was super good. It was hard to not barrel through the end once I got to the 2/3 mark.,,
711,19266,gasgigantor,PlayStation 4,17h 57m,NR,,4226317,Completed,First,"March 24, 2017",17h 57m,,,,,
712,19266,,PC,18h,NR,,2840792,Completed,First,,18h,27h,23h,,,
713,19266,ACE_V,PC,18h,70%,,6441089,Completed,First,"February 28, 2018",18h,,21h,,,
714,19266,EDGE1095,PC,18h,80%,,4994276,Completed,First,"August 21, 2017",18h,,,,,
715,19266,Private,Xbox One,18h,NR,,8073993,Completed,First,"January 20, 2018",18h,,,,,
716,19266,Omegason,PC,18h,90%,,2941106,Completed,First,"May 06, 2016",18h,,,,,
717,19266,SRDiesel49,Xbox One,18h,NR,,3929819,Completed,First,"May 28, 2016",18h,,,,,
718,19266,avvalentine,PC,18h,NR,,10582490,Completed,First,"December 30, 2019",18h,,,,,
719,19266,bilopete,PC,18h,NR,,3504239,Completed,First,"October 09, 2016",18h,,,,,
720,19266,cardseeker,Xbox One,18h,100%,With DLC,10560981,Completed,First,"December 08, 2019",18h,,52h,,,
721,19266,dieSeife,Xbox One,18h,80%,,4164381,Completed,First,"March 09, 2017",18h,,,,,
722,19266,drsaith,Xbox One,18h,90%,,4125285,Completed,First,"February 27, 2017",18h,,,,,
723,19266,icikk,PC,18h,NR,,6662976,Completed,First,,18h,,,,,
724,19266,interc3Ptor2,Xbox One,18h,80%,,6019978,Completed,First,"March 23, 2018",18h,,,,,
725,19266,jro3000,Xbox One,18h,NR,,6068106,Completed,First,"April 01, 2018",18h,,,,,
726,19266,lliuttuk,PC,18h,90%,,5368150,Completed,First,"August 24, 2017",18h,,,,,
727,19266,manfromtomorrow,Xbox One,18h,NR,,5409173,Completed,First,"December 02, 2017",18h,,,,,
728,19266,tussar,PC,18h,NR,,4126576,Completed,First,"February 28, 2017",18h,,,,,
729,19266,whesley6,PC,18h,NR,,11408904,Completed,First,"December 07, 2019",18h,,,,,
730,19266,humpydoe,PlayStation 4,18h 09m,90%,,5155118,Completed,First,"November 06, 2017",18h 09m 22s,,,,,
731,19266,foerstar,PC,18h 12m,NR,,10732568,Completed,First,"January 03, 2020",18h 12m,,,,,
732,19266,kbandze,Xbox One,18h 18m,NR,,4398483,Completed,First,"May 08, 2017",18h 18m,,,,,
733,19266,Zetto22,Xbox One,18h 29m,80%,,7297572,Completed,First,"September 19, 2018",18h 29m,,,,,
734,19266,,Xbox One,18h 30m,NR,,7238430,Completed,First,,18h 30m,,,,,
735,19266,NinJinSin,PC,18h 30m,NR,,7122244,Completed,First,"October 30, 2018",18h 30m,,,,,
736,19266,Stex,PC,18h 30m,80%,"85%, 29 of 113 Achievements Earned, no DLC content",3220118,Completed,First,"July 12, 2016",18h 30m,,,,,
737,19266,chunkydonut21,PC,18h 30m,90%,,10311198,Completed,First,"February 24, 2019",18h 30m,,19h 50m,,,
738,19266,zetaman00,Xbox One,18h 30m,NR,,3895475,Completed,First,"June 28, 2019",18h 30m,,,,,
739,19266,thunder_eagle,Xbox One,18h 35m,100%,,2246987,Completed,First,"November 20, 2015",18h 35m,,,,,
740,19266,,Xbox One,18h 39m,NR,,2237217,Completed,First,,18h 39m,,,,,
741,19266,kayjoon,Xbox One,18h 55m,NR,,3960779,Completed,First,"March 04, 2017",18h 55m,,,,,
742,19266,,Xbox One,19h,NR,100%,2124078,Completed,First,,19h,44h,,,,
743,19266,,Xbox One,19h,NR,,5235470,Completed,First,,19h,,,,,
744,19266,,PC,19h,NR,,10188937,Completed,First,,19h,,,,,
745,19266,Almightythoth,PlayStation 4,19h,NR,,6659461,Replay Completed,Replay,"July 24, 2018",19h,,,,,
746,19266,Ascheherz,PC,19h,NR,,6349640,Completed,First,,19h,,,,,
747,19266,Mykid8yours,PC,19h,NR,,6390977,Completed,First,,19h,,,,,
748,19266,Tetspeed,PC,19h,NR,,10293085,Completed,First,,19h,,,,,
749,19266,ThyTrappyOne,Xbox One,19h,90%,,4407163,Completed,First,"January 12, 2016",19h,,21h,,,
750,19266,brunolpu,PC,19h,NR,,3233539,Completed,First,"April 16, 2016",19h,,,,,
751,19266,h4lc0n,PC,19h,NR,,3817444,Completed,First,"April 11, 2017",19h,,,,,
752,19266,milosays,PC,19h,NR,,10993442,Completed,First,"February 06, 2020",19h,,,,,
753,19266,Private,PC,19h 06m,70%,,8405866,Completed,First,"March 04, 2017",19h 06m,,,,,
754,19266,ROBALEXXX_CP,Xbox One,19h 10m,100%,,3166849,Completed,Replay,"November 21, 2015",19h 10m,43h 10m,40h,,,
755,19266,dana_ava,PC,19h 12m,NR,,7999458,Completed,First,"April 16, 2019",19h 12m,,,,,
756,19266,neostar,Xbox One,19h 25m,90%,,2733441,Completed,First,"March 16, 2016",19h 25m,,,,,
757,19266,phoenixxua,PC,19h 25m,NR,,11994690,Completed,First,,19h 25m,,,,,
758,19266,,PC,20h,NR,,5882921,Completed,First,,20h,,28h,,,
759,19266,AlleyViper620,PlayStation 4,20h,NR,,5398452,Completed,First,"January 26, 2019",20h,,25h,,,
760,19266,Fahad7,PlayStation 4,20h,NR,,10580125,Completed,First,"December 12, 2019",20h,,21h,,,
761,19266,Ghasfarost,PlayStation 4,20h,NR,,3877013,Completed,First,"June 20, 2017",20h,,,,,
762,19266,Hyuna,PC,20h,NR,,2868138,Completed,First,"February 14, 2016",20h,45h,40h,,,
763,19266,Private,PlayStation 4,20h,NR,,8197540,Completed,First,"February 19, 2019",20h,,,,,
764,19266,NiallM,PlayStation 4,20h,NR,,4059825,Completed,First,,20h,,27h,,,
765,19266,Retororando,PlayStation 4,20h,70%,,4653950,Completed,First,"July 04, 2017",20h,,,,,
766,19266,Reversee,PC,20h,NR,,10557438,Completed,First,"December 07, 2019",20h,,45h,,,
767,19266,RustedGround,PC,20h,NR,,6932250,Completed,First,"August 28, 2018",20h,,,,,
768,19266,Private,PlayStation 4,20h,NR,,5873989,Completed,First,"September 18, 2018",20h,,,,,
769,19266,VatikanKlopper,PlayStation 4,20h,90%,,3890339,Completed,First,"March 26, 2018",20h,,,,,
770,19266,encabloza,PC,20h,80%,,7122112,Completed,First,"October 17, 2018",20h,,,,,
771,19266,Private,PlayStation 4,20h,NR,,9442974,Completed,First,June 2018,20h,,,,,
772,19266,fatcheung09,PC,20h,70%,,4397269,Completed,First,,20h,,,,,
773,19266,Private,Xbox One,20h,90%,,5733459,Completed,First,"January 19, 2018",20h,,,,,
774,19266,friendlyfirepewpew,PC,20h,70%,,8116370,Completed,First,"January 24, 2019",20h,,29h,,,
775,19266,godach,PC,20h,NR,,3542851,Completed,First,"November 13, 2016",20h,,,,,
776,19266,iFeli,PlayStation 4,20h,NR,,3513816,Completed,First,"February 10, 2017",20h,,25h,,,
777,19266,jwooly,PlayStation 4,20h,NR,,11650477,Completed,First,,20h,,,,,
778,19266,limitlessbritt,PC,20h,90%,,6913260,Completed,First,"February 25, 2018",20h,,,,,
779,19266,lipt00n,PC,20h,NR,,2989972,Completed,First,"May 19, 2016",20h,,,Roundabout 85% finished (some collectibles missing),,
780,19266,Private,Xbox One,20h,70%,,2766548,Completed,First,"May 24, 2016",20h,,,,,
781,19266,Private,Xbox One,20h,NR,,7762232,Completed,First,,20h,,,,,
782,19266,Private,PC,20h,60%,,3958295,Completed,First,"January 22, 2017",20h,,,,,
783,19266,psilocybe86,PC,20h,NR,,9213623,Completed,First,"July 23, 2019",20h,,,,,
784,19266,sikk,PC,20h,NR,,3856671,Completed,First,"January 02, 2017",20h,,,,,
785,19266,tvrtkos,PC,20h,80%,,10665137,Completed,First,"December 27, 2019",20h,,37h,,,
786,19266,,PlayStation 4,20h 10m,NR,,4339951,Completed,First,,20h 10m,,,,,
787,19266,Private,Xbox One,20h 15m,NR,,2867926,Completed,First,"December 30, 2015",20h 15m,,,,,
788,19266,GondarCool,PC,20h 15m,80%,,5545851,Completed,First,"April 13, 2017",20h 15m,,28h,,,
789,19266,,PC,20h 15m,NR,,4395373,Completed,First,,20h 15m 50s,,,,,
790,19266,RAVEN_OF_WAR,PlayStation 4,20h 20m,NR,,6181026,Completed,First,"November 06, 2016",20h 20m,,,,,
791,19266,asotahu,PC,20h 23m,NR,,11783854,Completed,First,,20h 23m,,,,,
792,19266,,PC,21h,NR,,7289643,Completed,First,,21h,,,,,
793,19266,MeowCaptain,PC,21h,NR,,10540441,Completed,First,,21h,,,,,
794,19266,StEvil3000,PC,21h,100%,,3973191,Completed,First,,21h,,,,,
795,19266,The_Irish__Guy,PC,21h,70%,,7205356,Completed,First,"October 07, 2018",21h,,,,,
796,19266,fyedeath,PC,21h,NR,,11361264,Completed,First,"April 05, 2020",21h,,,,,
797,19266,max6981,PC,21h,60%,,11316977,Completed,First,"April 08, 2020",21h,,,,,
798,19266,screaminseahawk,PC,21h,NR,,5936192,Completed,First,,21h,,,,,
799,19266,,PC,21h 15m,NR,,6191957,Completed,First,,21h 15m,,24h 30m,,,
800,19266,neyo_napster,PlayStation 4,21h 22m,NR,,5561694,Completed,First,"January 01, 2018",21h 22m 23s,,,,,
801,19266,RoccoS,PC,21h 25m,NR,"82%, all tombs, baba yaga DLC + croft manor bloodties",5065126,Completed,First,"August 07, 2018",21h 25m 44s,,,,,
802,19266,joni83,PC,21h 30m,NR,Main Story + All Missions + All Tombs on Survivor difficulty.,7097067,Completed,First,"September 22, 2018",21h 30m,,,,,
803,19266,Dangorus,PC,22h,NR,,2649315,Completed,First,,22h,,,,,
804,19266,Sepadaro,PC,22h,NR,,5768785,Completed,First,,22h,,,,,
805,19266,diegodimap,PC,22h,NR,,12020570,Completed,First,"June 17, 2020",22h,,,,,
806,19266,djnso,Xbox One,22h,NR,,2685131,Completed,First,"December 29, 2015",22h,,,,,
807,19266,pnxbwood,PlayStation 4,22h,NR,,10324806,Completed,First,"October 30, 2019",22h,,,,,
808,19266,diogolago,Xbox One,22h 11m,NR,,6790824,Completed,First,"August 08, 2018",22h 11m,,,,,
809,19266,,PC,22h 30m,NR,,3447554,Completed,First,,22h 30m,23h,,,,
810,19266,TheFaddey,PC,23h,NR,,11149975,Completed,First,"February 02, 2019",23h,,,,,
811,19266,bishopsr,PC,23h,NR,,3471055,Completed,First,"March 08, 2016",23h,,,,,
812,19266,Private,PC,23h,80%,92%,5396574,Completed,First,"November 29, 2017",23h,,,,,
813,19266,Private,PC,23h,90%,,8890352,Completed,First,"June 13, 2019",23h,,40h 25m,,,
814,19266,victori91,PC,23h,NR,,7376326,Completed,First,"November 14, 2019",23h,,,,,
815,19266,bravehearts623,PC,23h 14m,80%,,3492086,Completed,First,"October 29, 2017",23h 14m,,,,,
816,19266,jaminiah,PC,23h 29m,80%,,3082582,Completed,First,,23h 29m,,,,,
817,19266,0xy_,PC,23h 30m,NR,,6148324,Completed,First,"November 13, 2018",23h 30m,,,,,
818,19266,bradgy,Linux,23h 33m,80%,,7459753,Completed,First,"December 27, 2018",23h 33m 16s,,,,,
819,19266,iamnibblypig,Xbox One,23h 35m,NR,,2584836,Playing Completed,First,,23h 35m,,,,24h /,
820,19266,masamune449,PC,24h,NR,,7995536,Completed,First,"January 09, 2019",24h,30h,26h,,,
821,19266,,PC,25h,NR,,4095749,Completed,First,,25h,,35h,,,
822,19266,FriDayXVI,PC,25h,NR,,8029446,Completed,First,,25h,,,,,
823,19266,Obsedien,Xbox One,25h,NR,,8247422,Completed,First,"February 11, 2019",25h,,,,,
824,19266,kingmoney8133,PC,25h,70%,,11943788,Completed,First,"October 10, 2018",25h,,,,,
825,19266,slipknotz,Xbox One,25h 30m,70%,,6083031,Completed,First,"May 12, 2018",25h 30m,,,,,
826,19266,CandyStrike,PC,26h,100%,,8618353,Completed,First,"April 14, 2018",26h,,,,,
827,19266,xAbyssWatcher,PC,26h 37m,NR,,10816225,Completed,First,,26h 37m,,,,,
828,19266,Vlash,PC,27h,80%,"Went back and 100%'ed the story mode, but I have only completed 36% of all achievements.",2641239,Completed,First,"May 23, 2016",27h,,34h,,,
829,19266,all2surreal,PC,27h,100%,,2704749,Completed,First,"March 25, 2016",27h,,,,,
830,19266,ascudell,Xbox One,27h,NR,,6961528,Completed,First,,27h,,,,,
831,19266,kagan07,PC,27h,90%,,8624108,Completed,First,"August 14, 2018",27h,,,,,
832,19266,tripss3,Xbox One,27h 57m,NR,,9067037,Completed,First,"July 01, 2019",27h 57m,,,,,
833,19266,firegamer273,PC,7h 15m,NR,,8179832,Replay Completed,Replay,"November 27, 2019",,,7h 15m 14s,,7h 15m 14s /,
834,19266,darkis81,PC,7h 54m,100%,,2498793,Playing Completed,First,"January 29, 2016",,,7h 54m 11s,,,
835,19266,LauraSofia,PC,8h,NR,,7406926,Completed,First,,,,8h,,,
836,19266,,PC,9h,NR,,4429852,Completed,First,,,,9h,,,
837,19266,PlushWraith,PC,9h 32m,NR,Main story and some side quests and tombs.,5629311,Completed,First,"March 13, 2018",,,9h 32m,,,
838,19266,drivec,Xbox One,9h 32m,80%,"Normal difficulty, some challenge tombs, some side missions.",4153022,Completed,First,"March 07, 2017",,,9h 32m,,,
839,19266,,PC,10h,NR,,2573483,Completed,First,,,,10h,,,
840,19266,,PC,10h,NR,66%,6536818,Completed,First,,,,10h,,,
841,19266,Damnboy,PC,10h,NR,,2503569,Completed,First,"January 30, 2016",8h 30m,,10h,,,
842,19266,cashedtastic,Xbox One,10h,70%,,2506605,Completed,First,"February 15, 2016",,,10h,,,
843,19266,Tusk,PC,10h 12m,90%,some optional tombs and every side-quest and some challenges.,5218309,Completed,First,"October 25, 2017",,,10h 12m,,,
844,19266,theplump,Xbox One,10h 20m,100%,,1836393,Completed,First,"November 11, 2015",,,10h 20m 04s,"Adventurer difficulty, did about 6 tombs challenges.",,
845,19266,Genjutsuhh,Xbox 360,10h 25m,50%,,6014671,Completed,First,"April 11, 2018",,,10h 25m,,,
846,19266,Private,Xbox One,10h 30m,80%,,2082863,Completed,First,"November 13, 2015",,,10h 30m,,,
847,19266,PiteroS,PC,10h 40m,NR,,3812528,Completed,First,"December 27, 2016",,,10h 40m,,,
848,19266,tjello25,PC,10h 51m,80%,,11455485,Completed,First,"April 23, 2020",,,10h 51m 57s,,,
849,19266,RockLiao,Xbox One,10h 55m,NR,,2109052,Completed,First,"November 19, 2015",,,10h 55m 04s,,,
850,19266,,PC,11h,NR,,4566169,Completed,First,,10h,,11h,,,
851,19266,,PC,11h,NR,,7468457,Completed,First,,,,11h,,,
852,19266,G_Man,PC,11h,70%,,6632408,Completed,First,"October 15, 2017",,,11h,,,
853,19266,TheShadowArrow,PC,11h,90%,,11317577,Completed,First,"April 15, 2020",,,11h,,,
854,19266,Zambiru,PC,11h,NR,,10437580,Completed,First,"November 16, 2019",,,11h,,,
855,19266,andreas0992,PC,11h,NR,,5201931,Completed,First,,,,11h,,,
856,19266,,PC,11h 10m,NR,Main Story + Extra Notes,3551704,Completed,First,,,,11h 10m,,,
857,19266,Archer,PC,11h 13m,70%,,4649070,Completed,First,"June 28, 2017",,,11h 13m,,,
858,19266,Jeen0808,PC,11h 16m,80%,,4801735,Completed,First,"July 21, 2017",,,11h 16m 16s,,,
859,19266,tsmith18256,PC,11h 21m,80%,,5902945,Completed,First,"February 27, 2018",,,11h 21m,,,
860,19266,,PlayStation 4,11h 30m,NR,,3695236,Completed,First,,,,11h 30m,,,
861,19266,Ghost_Ch1ps,Xbox One,11h 33m,NR,,11127584,Completed,First,"June 06, 2020",,,11h 33m,,,
862,19266,,PC,11h 40m,NR,,5046072,Completed,First,,,,11h 40m,,,
863,19266,delti90,Xbox One,11h 43m,NR,,2083745,Completed,First,"November 13, 2015",,,11h 43m,Full campaign as well as some side tombs,,
864,19266,,PC,11h 54m,NR,,2788583,Completed,First,,,,11h 54m,,,
865,19266,Private,PC,11h 59m,70%,,6664452,Completed,First,,,,11h 59m,,,
866,19266,,PC,12h,NR,,2561505,Completed,First,,,,12h,,,
867,19266,,Xbox One,12h,NR,,6946006,Completed,First,,,,12h,,,
868,19266,Dragon_Eyes,PC,12h,NR,,2526066,Completed,First,"February 05, 2016",8h,35h,12h,,,
869,19266,Hieronimus,PC,12h,70%,,8423094,Completed,First,"March 07, 2019",,,12h,,,
870,19266,Private,PC,12h,60%,,5418471,Completed,First,"December 04, 2017",,,12h,,,
871,19266,Oever1,PC,12h,NR,,5934760,Completed,First,"March 05, 2018",,,12h,,,
872,19266,Talal_Alsaeedi,Xbox One,12h,90%,,2302351,Completed,First,"December 30, 2015",,,12h,,,
873,19266,alzahhar,PC,12h,80%,,5656313,Completed,First,"January 14, 2018",,,12h,,,
874,19266,falcon92,PC,12h,70%,,4962156,Completed,First,,,,12h,,,
875,19266,kaywhyy,PC,12h,70%,,8559635,Completed,First,"April 02, 2019",,,12h,,,
876,19266,phasola,PC,12h,90%,,7385067,Completed,First,"November 04, 2018",,,12h,,,
877,19266,robertaxin,PlayStation 4,12h,NR,65%,8851739,Completed,Replay,"May 27, 2019",,,12h,,,
878,19266,smmac41,Xbox One,12h,90%,,2094924,Completed,First,"November 16, 2015",,,12h,,,
879,19266,Private,PC,12h,60%,,5780745,Custom List 2 Completed,First,"February 05, 2018",,,12h,,,
880,19266,thiagomiranda3,Xbox One,12h,70%,,8725357,Completed,First,"May 03, 2019",,,12h,,,
881,19266,tominagy,PC,12h,NR,,9128574,Completed,First,"July 10, 2019",10h,,12h,,,
882,19266,trav17,Xbox One,12h 01m,90%,,4226599,Completed,First,"March 24, 2017",,,12h 01m,,,
883,19266,OrganizedRemains,PC,12h 10m,NR,,2640819,Completed,First,"February 21, 2016",,,12h 10m,,,
884,19266,Markwess,PC,12h 15m,90%,I explored during the first half of the game and then went straight campaign.,4146598,Completed,First,"February 20, 2017",,,12h 15m,,,
885,19266,OssumOpossum,PC,12h 15m,NR,,2505902,Completed,First,"January 31, 2016",,,12h 15m,,,
886,19266,GeoRyu,PC,12h 18m,NR,Some Extra Quests/Unlockables,6430512,Completed,First,"June 18, 2018",,,12h 18m,,,
887,19266,Moist_Wrist,PC,12h 18m,70%,did all the extra quests I came across and some challenge tombs,9040010,Completed,First,"December 27, 2019",,,12h 18m,,,
888,19266,alienatedgoose,Xbox One,12h 30m,NR,"All main story, some collecting and exploring",3944904,Completed,First,"January 18, 2017",,,12h 30m,,,
889,19266,truci4,PC,12h 30m,NR,,9196874,Completed,First,"July 21, 2019",,,12h 30m,,,
890,19266,yigitkoparan123,PC,12h 30m,80%,,10575926,Completed,First,"December 11, 2019",,,12h 30m,,,
891,19266,CptCookies12,PC,12h 38m,60%,,9389945,Completed,First,"August 11, 2019",,,12h 38m,,,
892,19266,awildbrysen,PC,12h 40m,NR,,9157225,Completed,First,,,,12h 40m,,,
893,19266,sapphirone,PC,12h 50m,NR,81% Completed,2619123,Completed,First,"February 20, 2016",,,12h 50m,,,
