,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Speedrun,Main+Extras,Completionist,Co-Op,Vs.,Personal Notes,Progress,Retired Notes
695,4064,liarqueen,PC,30h,NR,,4167218,Completed,First,,30h,,,,,,,,
696,4064,lopuxilo,PlayStation 4,30h,NR,,6054116,Completed,First,"March 29, 2018",30h,,,,,,,,
697,4064,luisdanxcx,PlayStation 3,30h,NR,,11327082,Replay Completed,First,"April 02, 2020",30h,,46h,80h,300h,,,,
698,4064,lumba21,PC,30h,NR,,4084485,Completed,First,"July 12, 2016",30h,,,,,,,,
699,4064,malawar78,PlayStation 3,30h,100%,,706178,Completed,First,,30h,,50h,80h,,,,,
700,4064,mikeymufc,PlayStation 3,30h,90%,,435819,Playing Completed,First,"September 30, 2013",30h,,,,,,,,
701,4064,Private,PlayStation Now,30h,100%,,10795871,Completed,First,"December 20, 2019",30h,,,,,,,,
702,4064,mollymog,PlayStation 4,30h,90%,,4393402,Completed,First,"April 07, 2016",30h,,,,,,,,
703,4064,mr_furball_69,PC,30h,NR,,10903775,Completed,First,"January 28, 2020",30h,,,,,,,,
704,4064,pratyushdargan,PC,30h,NR,,8872559,Completed,First,"May 31, 2019",30h,,40h,,,,,,
705,4064,quoththeravings,PlayStation 3,30h,90%,,414705,Completed,First,"August 06, 2014",30h,,,,,,,,
706,4064,rikof1,PC,30h,NR,,3668967,Completed,First,"June 12, 2016",30h,,,,,,,,
707,4064,robertaxin,PlayStation 3,30h,70%,,621973,Completed,First,"February 01, 2014",30h,,,,,,,,
708,4064,sarefx,PC,30h,100%,,6390075,Completed,First,"June 12, 2018",30h,,36h,,,,,,
709,4064,socke007,PlayStation 4,30h,NR,,2366250,Completed,First,"January 06, 2015",30h,,,,,,,,
710,4064,stech,Xbox 360,30h,NR,,4122444,Completed,First,"February 27, 2016",30h,,,,,,,,
711,4064,sunwall97,PC,30h,NR,,4167542,Completed,First,"September 18, 2013",30h,,55h,90h,,150h,,,
712,4064,supertoast3000,PC,30h,NR,,6664648,Completed,First,"July 25, 2018",30h,,,,,,,,
713,4064,tausiftt5238,PlayStation 4,30h,80%,,7036275,Completed,First,"September 13, 2018",30h,,,,,,,,
714,4064,theactualrenegade,PlayStation 3,30h,NR,,5545737,Completed,First,,30h,,,,,,,,
715,4064,thomaas23,PlayStation 4,30h,100%,,1207414,Completed,First,"February 21, 2015",30h,,,,,,,,
716,4064,titansatb,Xbox 360,30h,NR,,461410,Completed,First,"October 29, 2013",30h,,,,,,,,
717,4064,tucotuti,PlayStation 4,30h,NR,,11951031,Completed,First,"June 10, 2020",30h,,45h,105h,,,,,
718,4064,uzzikage,PlayStation 4,30h,NR,,11783896,Completed,First,,30h,,,,,,,,
719,4064,v0idk,Xbox 360,30h,NR,,7125501,Completed,Replay,"September 26, 2018",30h,,,70h,,,,,
720,4064,Private,PC,30h,NR,,3632336,Completed,First,"December 01, 2016",30h,,,,,,,,
721,4064,whitenoize,Xbox 360,30h,70%,,10810117,Completed,First,"October 05, 2013",30h,,,,,,,,
722,4064,winroque,PlayStation 3,30h,NR,,5459837,Completed,First,,30h,,40h,,,,,,
723,4064,xLastSamuraix,PC,30h,NR,,11275512,Backlog Completed,First,"June 24, 2016",30h,,,,,,,227h 42m /,
724,4064,zizbihz,PlayStation 3,30h,90%,,9676748,Completed,First,"May 25, 2014",30h,,,,,,,,
725,4064,zkas90,PC,30h,NR,,2100047,Completed,First,"November 17, 2015",30h,,,,,,,,
726,4064,BillygotTalent,PlayStation 3,30h 05m,90%,,438310,Completed,First,"October 28, 2013",30h 05m,,,,,,,,
727,4064,,Xbox 360,30h 06m,NR,,5236483,Completed,First,,30h 06m 06s,,45h 06m 06s,69h 06m 06s,,,,,
728,4064,Pazig,PC,30h 10m,100%,,1345650,Completed,First,"May 15, 2015",30h 10m,,,,,,,,
729,4064,,Xbox One,30h 12m,NR,,5603278,Completed,First,,30h 12m 36s,,,,,,,,
730,4064,,PlayStation 3,30h 13m,NR,,541387,Completed,First,,30h 13m,,,,,,,,
731,4064,Jacob_Darka,PC,30h 17m,80%,,7379181,Replay Completed,Replay,"July 02, 2017",30h 17m,,,,,,,30h 17m /,
732,4064,sacreduniverse,PlayStation 3,30h 19m,NR,,1152910,Replay Completed,First,"October 26, 2014",30h 19m 33s,,,45h 20m 58s,,,,45h 20m 58s /,
733,4064,corsayr,PC,30h 20m,90%,,11073255,Completed,First,"February 28, 2020",30h 20m,,,,91h 33m,,,,
734,4064,kipkaaskoe,PlayStation 4,30h 21m,90%,,11395042,Completed,First,"April 09, 2020",30h 21m,,,,,,,,
735,4064,,PlayStation 3,30h 21m,NR,,426865,Completed,First,,30h 21m 11s,,,,,,,,
736,4064,nihles,PlayStation 4,30h 22m,NR,,5788380,Completed,First,"December 09, 2017",30h 22m,,,,,,,,
737,4064,,PC,30h 23m,NR,,11893704,Completed,First,,30h 23m 11s,,50h 10m 36s,84h 22m 11s,,,,,
738,4064,Burtek,Xbox 360,30h 23m,70%,,2639924,Completed,First,"February 25, 2015",30h 23m 13s,,,,,,,,
739,4064,,Xbox 360,30h 23m,NR,,419709,Completed,First,,30h 23m 58s,,,,,,,,
740,4064,,Xbox One,30h 25m,NR,,11522425,Completed,First,,30h 25m 10s,,50h 17m 36s,77h 21m 50s,,,,,
741,4064,Claaaaaaaaws,Xbox 360,30h 26m,70%,,444257,Completed,First,"October 05, 2013",30h 26m 11s,,,,,,,,
742,4064,Private,PC,30h 26m,100%,,1309211,Completed,First,"April 20, 2015",30h 26m 11s,,,,,,,,
743,4064,,Xbox 360,30h 27m,NR,,558981,Completed,First,,30h 27m 13s,,,,,,,,
744,4064,,PlayStation 4,30h 30m,NR,,5446996,Completed,First,,30h 30m,,35h 40m,80h,,,,,
745,4064,DrakeMcHale,PlayStation 3,30h 30m,100%,,427059,Completed,First,"October 18, 2013",30h 30m,,,,,,,,
746,4064,Fbell9,PC,30h 30m,NR,,4139698,Completed,Replay,"August 12, 2016",30h 30m,,,,,,,,
747,4064,Mixmaster333,PC,30h 30m,90%,,1334882,Completed,First,,30h 30m,,,,,,,,
748,4064,a2a_REX,Xbox 360,30h 30m,100%,,527094,Completed,First,"December 21, 2013",30h 30m,,,,,,,,
749,4064,crazneil20,Xbox One,30h 30m,100%,,3900340,Completed,First,,30h 30m,,32h,,,14h 30m,,,
750,4064,nonoelmaki,PlayStation 3,30h 30m,NR,,4624497,Completed,First,"June 24, 2017",30h 30m,,,,,,,,
751,4064,BreakTheBones,PC,30h 30m,NR,,8608150,Completed,First,"March 20, 2019",30h 30m 20s,,,,,,,,
752,4064,saksham21k,PlayStation 4,30h 30m,NR,,7149209,Completed,First,"April 22, 2018",30h 30m 30s,,,,,,,,
753,4064,holuntron,Xbox 360,30h 31m,90%,,502048,Completed,First,"November 09, 2013",30h 31m,,,,,,,,
754,4064,Cbwh00,PlayStation 4,30h 34m,NR,,1419420,Backlog Completed,First,"March 24, 2015",30h 34m,,43h 46m,,,,,,
755,4064,Gimpxtreme,PlayStation 3,30h 35m,90%,,548528,Completed,First,"October 03, 2013",30h 35m,,42h 20m,,,,,,
756,4064,,PlayStation 3,30h 35m,NR,,860855,Completed,First,,30h 35m 33s,,35h 35m 35s,70h 35m 35s,,,,,
757,4064,Yoryeth,PlayStation 3,30h 40m,NR,,11127350,Completed,First,"March 10, 2020",30h 40m,,,,,,,,
758,4064,Raisouli,PC,30h 44m,70%,,2372181,Completed,First,"December 24, 2015",30h 44m,,,,,,,,
759,4064,DarkProzzak,,30h 45m,100%,,424573,Completed,First,"September 20, 2013",30h 45m,,,,,,,,
760,4064,stealthswor,PlayStation 4,30h 45m,NR,,5077265,Completed,First,,30h 45m,,,,,,,,
761,4064,Private,PC,30h 46m,NR,,4341581,Completed,First,2015,30h 46m,,60h,,,,,,
762,4064,Xapphire13,PlayStation 3,30h 46m,100%,,425234,Completed,First,"September 26, 2013",30h 46m 59s,,,,,,,,
763,4064,Linkelda,PlayStation 4,30h 47m,70%,,5862874,Completed,First,,30h 47m,,,,,,,,
764,4064,,PlayStation 4,30h 47m,NR,,1371210,Completed,First,,30h 47m 55s,,,,,,,,
765,4064,Private,PC,30h 48m,60%,"100% checklist, some extra missions, lacking a few golds on training.. Not doing Gold mission objectives yet.",7450660,Completed,First,"December 13, 2018",30h 48m 15s,,56h 48m 03s,,,,,,
766,4064,MattViper,PlayStation 4,30h 49m,NR,,11784558,Completed,First,"May 19, 2020",30h 49m 22s,,,,,,,,
767,4064,Raipaz,PlayStation 4,30h 49m,NR,,1989436,Completed,First,"June 15, 2015",30h 49m 53s,,41h 47m 09s,,,,,,
768,4064,ShinRailgun,PC,30h 50m,90%,,1380237,Completed,Replay,"June 10, 2015",30h 50m,,,,,,,,
769,4064,gui_dsa,Xbox 360,30h 57m,NR,,3613500,Completed,First,"November 10, 2016",30h 57m,,,,,,,,
770,4064,,PC,30h 57m,NR,,1319300,Completed,First,,30h 57m 21s,,,,,,,,
771,4064,CandyStrike,PC,30h 58m,100%,,11204025,Completed,Replay,"March 20, 2020",30h 58m,,,,,,,,
772,4064,Wooky,PC,30h 59m,NR,,1650808,Completed,First,,30h 59m 58s,,,,,,,,
773,4064,,PlayStation 4,31h,NR,,1034839,Completed,First,,31h,,,,,,,,
774,4064,,Xbox 360,31h,NR,,1308683,Completed,First,,31h,,92h,120h,,,,,
775,4064,,PC,31h,NR,,1365861,Completed,First,,31h,,,,,,,,
776,4064,,PC,31h,NR,,1423449,Completed,First,,31h,,35h,,,,,,
777,4064,,PlayStation 4,31h,NR,,3773633,Completed,First,,31h,,,,,,,,
778,4064,,PlayStation 4,31h,NR,,4139219,Completed,First,,31h,,50h,71h 10m,,,,,
779,4064,,PlayStation 3,31h,NR,,6065593,Completed,Replay,,31h,18h,,,,,,,
780,4064,,PC,31h,NR,66%,7732554,Completed,First,,31h,,,,,,,,
781,4064,Badboy,PC,31h,NR,,1334576,Completed,First,,31h,,,,,,,,
782,4064,Clavat,PC,31h,NR,66%,7732613,Completed,First,"December 13, 2018",31h,,,,,,,,
783,4064,Clayatreon,PC,31h,NR,,3393133,Completed,First,,31h,,,,,,,,
784,4064,Private,PC,31h,NR,"100% based on getting all single-player achievements, including what game considers to be 100%.",1407233,Completed,First,,31h,,,65h,,,,,
785,4064,Fokko,PC,31h,90%,,10193758,Completed,First,,31h,,,,,,,,
786,4064,Private,PlayStation 3,31h,100%,,11484711,Completed,First,"December 07, 2013",31h,,,,,,,,
787,4064,Igorth85,PlayStation 3,31h,NR,,3946908,Completed,First,,31h,,,,,,,,
788,4064,Itsjustjordd,Xbox 360,31h,NR,,5708840,Completed,First,"January 23, 2018",31h,,,,,,,,
789,4064,J3zyk,PC,31h,100%,,6972161,Completed,Replay,"September 04, 2018",31h,,,,,,,,
790,4064,Jelikey,PC,31h,90%,,5119425,Completed,First,"October 01, 2017",31h,,,,,,,,
791,4064,Lumoluuri,Xbox 360,31h,100%,,582751,Completed,First,"January 18, 2014",31h,,,,,,,,
792,4064,NorthernPixels,PC,31h,NR,,3985758,Completed,First,"January 14, 2017",31h,,,,,,,,
793,4064,NukeYourNanny,PC,31h,NR,,2654115,Completed,First,"April 03, 2016",31h,,,,,,,,
794,4064,Omland,PC,31h,90%,Finished the main story of GTA V in roughly 31 hours,12022837,Playing Completed,First,"March 24, 2019",31h,,,,,,After having GTA V for many years I finally did the story. It was amazing to say the least and I definitely want to try out some of the other GTA stories.,308h /,
795,4064,PS3XBOXGAMER9,Xbox 360,31h,90%,,433039,Completed,First,"October 03, 2013",31h,,,,,,,,
796,4064,RahmBro,PlayStation 3,31h,NR,,5007657,Completed,First,"January 04, 2015",31h,,45h 30m,,40h,,,,
797,4064,Snailburt,PlayStation 3,31h,NR,,396647,Completed,First,"February 03, 2014",31h,,,,,,,,
798,4064,TakerThePhenom,PlayStation 3,31h,90%,,4897637,Completed,First,"August 12, 2017",31h,,,,,,,,
799,4064,TeaCakeTiger,PlayStation 3,31h,NR,,3547549,Completed,First,,31h,,,,,,,,
800,4064,Tomco,Xbox 360,31h,100%,,528214,Completed,First,"December 22, 2013",31h,,45h,,,,,,
801,4064,World727,PC,31h,NR,,11383287,Completed,First,"April 11, 2020",31h,,,,,,,,
802,4064,abesen,PC,31h,NR,,11024940,Playing Completed,First,"February 20, 2020",31h,,,,,,,,
803,4064,ali_yd98,PlayStation 4,31h,NR,,1220485,Completed Retired,First,"February 03, 2015",31h,,38h,,,,,,
804,4064,beaniebby,PC,31h,NR,,932772,Completed,First,"July 09, 2009",31h,,42h,,,,,,
805,4064,berticus,Xbox 360,31h,NR,"Fairly deep into certain side and random missions, very light on hobbies and pastimes.",874761,Completed,First,"August 03, 2014",31h,,,,,,,,
806,4064,bsinky,Xbox 360,31h,NR,,7128515,Completed,First,"December 16, 2013",31h,,,,,,,,
807,4064,coocks,PC,31h,NR,,3139003,Completed,First,,31h,,,,,,,,
808,4064,girthwhile,PC,31h,NR,,6185737,Completed,First,"April 29, 2018",31h,,,,,,,,
809,4064,jro3000,Xbox One,31h,NR,,4572459,Completed,Replay,,31h,,,,,,,,
810,4064,kenilshah,Xbox 360,31h,NR,,5293220,Completed,First,,31h,,,,,,,,
811,4064,leonkenedystan1,PlayStation 3,31h,70%,,10938376,Completed,First,"February 04, 2020",31h,,,,,,,,
812,4064,lochu99,PC,31h,90%,,11748039,Completed,First,"June 02, 2020",31h,,,,3h 39m 07s,,,,
813,4064,luvkonn23,Xbox 360,31h,NR,,660508,Playing Completed,First,"March 09, 2014",31h,,,,,,,,
814,4064,nicks296,Xbox 360,31h,NR,,472218,Playing Completed,First,"November 09, 2013",31h,,,,,,,,
815,4064,pbkeeney17,PlayStation 4,31h,NR,,1298190,Completed,First,"February 27, 2015",31h,,35h,,,,,,
816,4064,pkkyle19,PC,31h,NR,,2235798,Completed,Replay,"August 10, 2015",31h,,50h,52h,,,,,
817,4064,Private,PC,31h,100%,,8403359,Completed,First,"March 04, 2019",31h,,,,,,,,
818,4064,scaryness,PC,31h,100%,,7948952,Completed,Replay,,31h,,,,,,,,
819,4064,stealthydeer,PlayStation 3,31h,NR,,779279,Completed,First,"January 11, 2014",31h,,,,,,,,
820,4064,steph61620,PlayStation 3,31h,NR,,1098395,Completed,First,,31h,,,,,,,,
821,4064,suppersalmon,PlayStation 3,31h,90%,,434498,Completed,First,"October 04, 2013",31h,,,,,,,,
822,4064,toolzz360,PlayStation 3,31h,100%,,654023,Completed,First,,31h,,,58h,90h,,148:00 total hours,,
823,4064,wissammf,Xbox One,31h,NR,,7410023,Completed,First,"November 10, 2018",31h,,,,,,,,
824,4064,zadoz,PlayStation 3,31h,90%,,1341320,Completed,First,"May 12, 2014",31h,,,,,,Primeiro GTA que gostei.,,
825,4064,zelenyzidan,PC,31h,100%,,3037750,Completed,First,"September 11, 2015",31h,,45h,,,,,,
826,4064,Fyrfarsan,Xbox 360,31h 02m,NR,,761804,Completed,First,"June 17, 2014",31h 02m,,,,,,,,
827,4064,TheOnlyRail,PlayStation 4,31h 03m,NR,,6669504,Completed,First,"January 22, 2015",31h 03m,,,,,,,,
828,4064,,,31h 04m,NR,,424847,Completed,First,,31h 04m 12s,,45h 31m 29s,54h 43m 54s,,,,,
829,4064,ruizinhoandre,PC,31h 05m,NR,,3345885,Completed,First,,31h 05m,,,,,,,,
830,4064,Lv25_Magikarp,Xbox 360,31h 07m,90%,,7111368,Completed,First,"November 26, 2014",31h 07m,,,,,,,,
831,4064,Zomoniac,PlayStation 4,31h 08m,100%,,1172019,Completed,First,"February 12, 2015",31h 08m,,31h 58m,,,,,,
832,4064,cam93r,PlayStation 3,31h 10m,90%,60% total game completion.,761614,Completed,First,"July 06, 2014",31h 10m,,,,,,,,
833,4064,,PlayStation 3,31h 10m,NR,,425059,Completed,First,,31h 10m 25s,,,,,,,,
834,4064,ViPeZz,Xbox 360,31h 12m,70%,,8356906,Completed,First,"December 23, 2013",31h 12m,,,,,,,,
835,4064,jussiron,Xbox One,31h 12m,NR,,3593818,Completed,First,"June 07, 2016",31h 12m,,,,,,,,
836,4064,,Xbox 360,31h 14m,NR,,8389909,Completed,First,,31h 14m 12s,,45h 27m 38s,79h 52m 41s,,,,,
837,4064,,PC,31h 17m,NR,,7542410,Completed,Replay,,31h 17m 21s,,,,,,,,
838,4064,Troyo,PC,31h 20m,100%,,7207321,Completed,First,"October 07, 2018",31h 20m,,37h 23m,,,,,,
839,4064,,,31h 20m,NR,,432991,Completed,First,,31h 20m 12s,,,,,,,,
840,4064,,Xbox One,31h 21m,NR,,2155818,Completed,Replay,,31h 21m,,,63h 32m 33s,,,,,
841,4064,,PlayStation 3,31h 21m,NR,,1093903,Completed,First,,31h 21m 14s,,,,,,,,
842,4064,Zero_Gravity,PlayStation 4,31h 21m,90%,Rushed through the game since I experienced it already on the PS3.,1383946,Completed,Replay,"June 12, 2015",31h 21m 46s,,,,,,Came for the trophies. Stayed for the game. GTAV is self-explanatory.,,
843,4064,,PC,31h 22m,NR,,10674374,Completed,First,,31h 22m,,,,,,,,
844,4064,OGGodDoggo,PC,31h 22m,90%,,11714101,Completed,First,,31h 22m 48s,,,,,,,,
845,4064,Strasko,PC,31h 23m,NR,,8222933,Completed,First,,31h 23m,,,,,,,,
846,4064,,PlayStation 3,31h 30m,NR,,426875,Completed,First,,31h 30m,,,,,,,,
847,4064,DeadlockUK,PlayStation 3,31h 30m,90%,,8749460,Completed,First,"May 11, 2019",31h 30m,,,,,,,,
848,4064,KytaM95,Xbox One,31h 30m,100%,,8360977,Completed,Replay,"February 26, 2019",31h 30m,,47h,90h,,,,,
849,4064,Lucky_12AP95,PlayStation 4,31h 30m,NR,,3509915,Completed,First,"December 11, 2015",31h 30m,,50h,,,,,,
850,4064,MrPidf,PC,31h 30m,NR,,8571548,Completed,First,"April 06, 2019",31h 30m,,,,,,Main Story,,
851,4064,Silyon,Xbox 360,31h 30m,NR,,7012200,Completed,First,,31h 30m,,50h,,,,,,
852,4064,TheZMan,PC,31h 30m,NR,,1908595,Completed,First,"June 20, 2015",31h 30m,,,,100h 02m,,,,
853,4064,TinRibs4,Xbox 360,31h 30m,NR,,1376747,Completed,First,,31h 30m,,40h,,,,,,
854,4064,TinRibs4,PlayStation 4,31h 30m,NR,,1376757,Completed,First,,31h 30m,,50h,,,,,,
855,4064,Private,PlayStation 3,31h 30m,NR,PS3,2366768,Completed,First,,31h 30m,,,,,,,,
856,4064,abdrs,,31h 30m,NR,,429028,Completed,First,"September 29, 2013",31h 30m,,37h 41m 29s,,,,,,
857,4064,jagsaluja,PlayStation 4,31h 30m,NR,,7344277,Completed,Replay,,31h 30m,,,,130h,,,,
858,4064,nate292,PlayStation 3,31h 30m,NR,,937820,Completed,First,"October 17, 2013",31h 30m,,34h 30m,42h,,17h,,,
859,4064,Private,Xbox One,31h 30m,100%,,10964679,Completed,First,"June 20, 2018",31h 30m,,,,,,,,
860,4064,,Xbox 360,31h 30m,NR,,432990,Completed,First,,31h 30m 12s,,,,,,,,
861,4064,Lumpwimp,PC,31h 31m,80%,,11958311,Completed,First,,31h 31m,,,,63h 30m,,,,
862,4064,Mynotaurio,PlayStation 3,31h 31m,80%,,11961399,Completed,First,2013,31h 31m,,,,,,,,
863,4064,jakey028,PlayStation 4,31h 31m,100%,,9066067,Completed,First,,31h 31m,,,,,,,,
864,4064,jakey028,Xbox One,31h 31m,100%,,9066068,Completed,First,,31h 31m,,,,,,,,
865,4064,,Xbox One,31h 31m,NR,,10783566,Completed,Replay,,31h 31m 39s,,40h 42m 59s,82h 23m 36s,,,,,
866,4064,atalaygn07,PlayStation 4,31h 32m,NR,,11498242,Playing Completed Retired,First,"April 20, 2020",31h 32m,,,,,9h 23m,,,
867,4064,PrerenderedIdiocy,Xbox One,31h 36m,70%,,10506329,Completed,First,"December 07, 2019",31h 36m,,,,,,,,
868,4064,PeacemakerZockt,PC,31h 36m,NR,,6561874,Completed,Replay,"September 22, 2018",31h 36m 43s,,,,,,,,
869,4064,PandaForYou,PC,31h 39m,NR,,10574328,Completed,First,"April 03, 2019",31h 39m,,,,,,,,
870,4064,robertoest,PC,31h 41m,NR,,7883946,Completed,First,,31h 41m,,,,,,,,
871,4064,,Xbox One,31h 42m,NR,,11580499,Completed,Replay,,31h 42m 53s,,45h,80h,,,,,
872,4064,,PC,31h 45m,NR,,12034348,Completed,First,,31h 45m,,,,,,,,
873,4064,ProfDali,PC,31h 45m,NR,,8393291,Completed,First,"March 03, 2017",31h 45m,,,,,,,,
874,4064,Private,PlayStation 4,31h 45m,80%,,8901557,Completed,First,"October 01, 2018",31h 45m,,,,,,,,
875,4064,,PlayStation 4,31h 55m,NR,,11942040,Completed,First,,31h 55m 31s,,,,,,,,
876,4064,Furesis,PlayStation 3,31h 58m,80%,,431864,Completed,First,,31h 58m 09s,,39h 38m 38s,,,,,,
877,4064,Doc_Ezra,PlayStation 4,31h 59m,NR,"I picked ""C"". Ain't that a bitch.",1211737,Completed,First,"March 28, 2015",31h 59m 28s,,,,,,,,
878,4064,,Xbox 360,32h,NR,,726490,Completed,First,,32h,,,,,,,,
879,4064,,PlayStation 3,32h,NR,,1243047,Completed,First,,32h,,,,,,,,
880,4064,,PC,32h,NR,,1325745,Completed,First,,32h,,40h,51h,,,,,
881,4064,,PC,32h,NR,"Completed main story, plus a couple short sidequests",3102000,Completed,First,,32h,,,,,,,,
882,4064,,PC,32h,NR,,3406720,Completed,First,,32h,,,,,,,,
883,4064,,PlayStation 4,32h,NR,,3444006,Completed,First,,32h,,,,,,,,
884,4064,,PlayStation 4,32h,NR,,5985637,Completed,First,,32h,,,,,,,,
885,4064,,Xbox 360,32h,NR,,8367526,Completed,First,,32h,,43h,80h,,,,,
886,4064,,PlayStation 4,32h,NR,,11658921,Completed,First,,32h,,,,,,,,
887,4064,Private,Xbox 360,32h,NR,,930451,Completed,First,"October 07, 2013",32h,,48h,79h,,,,,
888,4064,BraggerCrab,PC,32h,100%,,6958566,Completed,First,,32h,,,,,,,,
889,4064,CdrSparkz,PC,32h,90%,,11749013,Completed,First,"May 15, 2020",32h,,50h,70h,,,,,
890,4064,Chorlo,PlayStation 3,32h,80%,,10778438,Completed,First,"January 08, 2015",32h,,,,,,,,
891,4064,DiogoCe,Xbox 360,32h,100%,,11177331,Completed,First,"March 18, 2020",32h,,48h 08m,81h,,,,,
892,4064,Eksmannnn,Xbox 360,32h,100%,,421739,Completed,First,"November 23, 2013",32h,,,,,,,,
893,4064,Fistberg,PC,32h,80%,,11294755,Completed,First,,32h,,,,,,,,
894,4064,Goombaa,PlayStation 4,32h,80%,,10614243,Playing Completed,First,"December 17, 2019",32h,,,,,,,33h 20m /,
895,4064,Grayfox001,PlayStation 4,32h,NR,,6130284,Completed,Replay,"December 14, 2014",32h,,,,,,,,
896,4064,HaldirPVO,PC,32h,100%,,11061812,Completed,First,"February 15, 2015",32h,,50h,80h,,,,,
897,4064,HorrorSurvivalist,Xbox 360,32h,NR,,426773,Completed,First,"October 23, 2013",32h,,,,,,,,
898,4064,Hotpies,PlayStation 3,32h,100%,,9007910,Completed,First,"October 26, 2013",32h,,,,,,,,
899,4064,JA19,PC,32h,NR,,7428649,Completed,First,"November 11, 2018",32h,,,,,,,,
900,4064,Joey8Bit,PlayStation 4,32h,90%,,1968751,Completed,First,,32h,,40h,,,,,,
901,4064,Private,PlayStation 4,32h,100%,,2928359,Completed,First,"September 01, 2015",32h,,40h,,,5h,,,
902,4064,Milos22,PC,32h,NR,,3314569,Completed,First,"July 13, 2015",32h,,,,,,,,
903,4064,Nightaries3030,Xbox 360,32h,100%,,4329089,Completed,First,,32h,,,,,,,,
904,4064,Nomis,PC,32h,NR,,5803814,Completed,First,,32h,,,,,,,,
905,4064,Ob3ron,Xbox 360,32h,NR,,7749816,Completed,First,"December 16, 2015",32h,,,,,,,,
906,4064,Rigamo,Xbox 360,32h,90%,,3344049,Completed,First,,32h,,,,45h,,,,
907,4064,Risdu,PC,32h,90%,,6804874,Completed,First,"August 11, 2018",32h,,,,,,,,
908,4064,Rubricant,Xbox One,32h,NR,,10937086,Completed,First,"February 04, 2020",32h,,,,,,,,
909,4064,Sheissolovely,PlayStation 4,32h,NR,,7455742,Completed,First,"November 16, 2018",32h,,40h,,,,,,
910,4064,Smashdevil,PlayStation 4,32h,NR,,8357820,Completed,First,,32h,,,,,,,,
911,4064,SuperMatt,PC,32h,90%,,4085578,Completed,Replay,,32h,,50h,80h,,,,,
912,4064,Traff,PlayStation 3,32h,100%,,489397,Completed,First,"October 27, 2013",32h,,,,,5h,,,
913,4064,Yetisac98,PC,32h,100%,,10853743,Completed,First,"January 20, 2020",32h,,,,,,,,
914,4064,Private,Xbox One,32h,NR,,8145131,Completed,First,"January 28, 2019",32h,,,,,,,,
915,4064,Private,Xbox One,32h,NR,,2904597,Completed,First,"April 24, 2016",32h,,,,,,,,
916,4064,akbhagat97,PlayStation 3,32h,NR,,10678354,Completed,First,,32h,,,,,,,,
917,4064,bendalusma,Xbox One,32h,NR,,3396814,Completed,First,"September 06, 2016",32h,,,,,,,,
918,4064,bryancalabro,PlayStation 4,32h,NR,,2729944,Completed,First,,32h,,50h,110h,,,,,
919,4064,dagrum,PC,32h,80%,,10469413,Completed,First,,32h,,,,,,,,
920,4064,deddoman,PC,32h,70%,,2202077,Completed,First,"January 21, 2016",32h,,,,,,,,
921,4064,drigs,Xbox 360,32h,90%,,5566715,Completed,First,"January 02, 2018",32h,,,,,,,,
922,4064,gofh123,Xbox One,32h,NR,,3855437,Completed,First,,32h,,,,,,,,
923,4064,henrifrade,Xbox 360,32h,90%,,1393360,Completed,First,"October 06, 2013",32h,,,,,,,,
924,4064,ivorn,Xbox One,32h,NR,,7469018,Completed,Replay,"November 17, 2016",32h,,,,,,,,
925,4064,jadrianr,Xbox One,32h,90%,,7545780,Completed,First,"May 21, 2016",32h,,,,,,,,
926,4064,Private,Xbox 360,32h,NR,,706031,Completed,First,,32h,,,,,,,,
927,4064,jimmysquints,Xbox One,32h,NR,,1353553,Completed,First,,32h,,,,,,,,
928,4064,koty2201,PlayStation 3,32h,100%,,1320110,Completed,First,"October 01, 2013",32h,,42h,60h,,5h,,,
929,4064,laser,PC,32h,NR,,5271223,Playing Completed,First,,32h,,,,,,,,
930,4064,nealosis,PlayStation 3,32h,NR,,582511,Completed,First,"September 27, 2013",32h,,,,,,,,
931,4064,Private,PlayStation 3,32h,100%,,1073602,Completed,First,"August 15, 2015",32h,,,,,,,,
932,4064,Private,PC,32h,NR,,8015779,Completed,First,"January 06, 2019",32h,,,,,,,,
933,4064,pjstran,PC,32h,NR,,2438701,Completed,First,"July 04, 2018",32h,,38h,,,,,,
934,4064,potionjunkie,PC,32h,NR,,11022087,Completed,First,"February 24, 2020",32h,,,,,,,,
935,4064,reomyr,PC,32h,100%,,8494710,Completed,First,"March 21, 2019",32h,,,,,,,,
936,4064,rollercosta,PlayStation 4,32h,NR,,6546320,Completed,Replay,,32h,,,,,,,,
937,4064,thekiller299120,PC,32h,90%,,10962318,Completed,First,,32h,,,,259h,,,,
938,4064,ztmalzpqcn,Xbox 360,32h,NR,,895612,Completed,First,,32h,,,,,,,,
939,4064,Loupikan,PC,32h 02m,NR,,10272757,Completed,First,"November 05, 2017",32h 02m,,40h 36m,100h 25m,,,,,
940,4064,EpicBro99,Xbox One,32h 02m,100%,holy mother of neptune,11550289,Completed,First,"May 06, 2020",32h 02m 20s,,,,,,,,
941,4064,DJRicky98,Xbox 360,32h 05m,100%,,3136122,Completed,First,"June 24, 2016",32h 05m,,,,,,,,
942,4064,Reusing,Xbox 360,32h 08m,100%,,531747,Completed,First,"December 08, 2013",32h 08m 12s,,,,,,,,
