,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Personal Notes,Progress,Retired Notes,Speedrun
479,57686,wenchwogg,PlayStation 4,32h 16m,90%,,11815530,Completed,First,"April 30, 2020",,32h 16m,,,,,
480,57686,Pastee,PlayStation 4,32h 16m,90%,,11712645,Completed,First,"May 09, 2020",,32h 16m 12s,,,,,
481,57686,realsolution,PlayStation 4,32h 16m,70%,,11693540,Completed,First,"May 09, 2020",,32h 16m 51s,,,,,
482,57686,Private,PlayStation 4,32h 17m,90%,Funny that minues and seconds where identical heh. All complete and nearly all manuscripts too. 5hrs droptime,11403735,Completed,First,"April 13, 2020",,32h 17m 52s,85h 17m 52s,,,,
483,57686,trapstarb,PlayStation 4,32h 21m,NR,,11339981,Completed,First,"April 04, 2020",17h 33m 14s,32h 21m 56s,39h 49m 26s,,,,
484,57686,rohitunni,PlayStation 4,32h 28m,80%,,11481556,Completed,First,"April 25, 2020",,32h 28m 02s,,,,,
485,57686,DragonDeesNuts,PlayStation 4,32h 28m,NR,,11369264,Completed,First,"April 06, 2020",24h 45m 03s,32h 28m 54s,39h 57m 26s,,,,
486,57686,,PlayStation 4,32h 30m,NR,,11641082,Completed,First,,,32h 30m,,,,,
487,57686,AceBreaker7,PlayStation 4,32h 30m,NR,,11828139,Completed,First,"May 24, 2020",,32h 30m,,,,,
488,57686,Private,PlayStation 4,32h 30m,90%,,11406255,Completed,First,"April 10, 2020",,32h 30m,,,,,
489,57686,Radar_413,PlayStation 4,32h 30m,NR,,11641099,Completed,First,"May 03, 2020",,32h 30m,,,,,
490,57686,Xevross,PlayStation 4,32h 30m,90%,,11618249,Completed,First,"April 29, 2020",,32h 30m,,,,,
491,57686,grayman407,PlayStation 4,32h 30m,60%,,11502281,Completed,First,"April 20, 2020",,32h 30m 46s,,,,,
492,57686,PHDOAP,PlayStation 4,32h 33m,NR,,11585772,Completed,First,"April 27, 2020",,32h 33m 27s,,,,,
493,57686,Private,PlayStation 4,32h 37m,NR,,11130943,Completed,First,"May 14, 2020",29h 30m 20s,32h 37m,,,,,
494,57686,Hybrid10118,PlayStation 4,32h 44m,NR,main story + all generic extra (not all achievement),11401234,Completed,First,"May 22, 2020",,32h 44m 42s,,,,,
495,57686,notorious_roy,PlayStation 4,32h 48m,80%,Main story + the side quests in the slums,11356340,Completed,First,"April 18, 2020",,32h 48m,,,,,
496,57686,,PlayStation 4,32h 48m,NR,,11633842,Completed,First,,,32h 48m 59s,,,,,
497,57686,SuperiorSativa,PlayStation 4,32h 58m,NR,,11672691,Completed,First,,,32h 58m 22s,,,,,
498,57686,,PlayStation 4,33h,NR,Main story and all side quests,11942244,Completed,First,,,33h,,,,,
499,57686,DeWalli,PlayStation 4,33h,100%,,11617789,Completed,First,"May 02, 2020",,33h,,,,,
500,57686,Private,PlayStation 4,33h,NR,,11650702,Completed,First,"May 04, 2020",,33h,,,,,
501,57686,Lawyer,PlayStation 4,33h,NR,,11454039,Completed,First,"April 12, 2020",,33h,,,,,
502,57686,PJustice,PlayStation 4,33h,80%,,11552311,Completed,First,"April 24, 2020",,33h,,,,,
503,57686,Routonks,PlayStation 4,33h,NR,,11643040,Completed,First,"May 03, 2020",,33h,,,,,
504,57686,Snoecki,PlayStation 4,33h,NR,,11912178,Completed,First,"June 03, 2020",,33h,,,,,
505,57686,Sturmulus3,PlayStation 4,33h,NR,I did some extra content,11980399,Completed,First,"June 06, 2020",,33h,,,,,
506,57686,Tarrmu,PlayStation 4,33h,80%,,9514421,Completed,First,"April 15, 2020",,33h,,,,,
507,57686,rykerrkk,PlayStation 4,33h,70%,,11442478,Completed,First,"April 13, 2020",,33h,,,,,
508,57686,,PlayStation 4,33h 03m,NR,,11437193,Completed,First,,,33h 03m 03s,,,,,
509,57686,Private,PlayStation 4,33h 05m,NR,,11436319,Completed,First,"April 25, 2020",,33h 05m 55s,,,,,
510,57686,Private,PlayStation 4,33h 15m,NR,"all but 1 side quest, and all of the colosseum and shinra training module optional fights, did not get all songs",11433680,Completed,First,"May 20, 2020",,33h 15m,,,,,
511,57686,DarthRaggy,PlayStation 4,33h 17m,NR,,11668117,Completed,First,"May 06, 2020",,33h 17m,,,,,
512,57686,Wedjwants,PlayStation 4,33h 20m,NR,,11472891,Completed,First,"April 16, 2020",,33h 20m,,,,,
513,57686,xEmmsan,PlayStation 4,33h 23m,80%,,11887362,Completed,First,"May 15, 2020",,33h 23m 43s,,,,,
514,57686,Captrico,PlayStation 4,33h 27m,100%,,11537666,Completed,First,"May 04, 2020",,33h 27m,66h 12m 05s,,,,
515,57686,King_K,PlayStation 4,33h 28m,100%,,11456551,Completed,First,"May 19, 2020",30h,33h 28m 58s,,,,,
516,57686,Private,PlayStation 4,33h 30m,100%,,11553264,Completed,First,"April 19, 2020",,33h 30m,,,,,
517,57686,Applebrap,PlayStation 4,33h 30m,NR,Main quest + 100% side quest,11487032,Completed,First,"April 18, 2020",,33h 30m,,,,,
518,57686,BeefyDeedzerz,PlayStation 4,33h 30m,NR,,11561679,Completed,First,"April 25, 2020",,33h 30m,,,,,
519,57686,Blazown,PlayStation 4,33h 30m,NR,,11349421,Completed,First,"April 04, 2020",,33h 30m,,,,,
520,57686,Deadfang,PlayStation 4,33h 31m,NR,,11349875,Playing Completed,First,"April 13, 2020",,33h 31m 46s,,,33h 31m 46s /,,
521,57686,Thywen,PlayStation 4,33h 39m,NR,all sidequests,11562163,Completed,First,"April 25, 2020",,33h 39m,,,,,
522,57686,RBacon,PlayStation 4,33h 42m,NR,,11518626,Completed,First,"May 01, 2020",,33h 42m 18s,,,,,
523,57686,robplease,PlayStation 4,33h 44m,NR,,11800612,Completed,First,"May 23, 2020",,33h 44m,,,,,
524,57686,Doddy414,PlayStation 4,33h 45m,100%,,11612122,Playing Completed,First,"April 29, 2020",30h 01m,33h 45m,,,36h 07m 01s /,,
525,57686,shock4878,PlayStation 4,33h 45m,NR,,12001831,Completed,First,"June 15, 2020",,33h 45m,,,,,
526,57686,dud0,PlayStation 4,33h 51m,NR,,10970187,Completed,First,"May 02, 2020",,33h 51m,,,,,
527,57686,MatterofM,PlayStation 4,33h 54m,80%,51% Trophies unlocked,11773160,Completed,First,"May 17, 2020",,33h 54m 44s,,,,,
528,57686,,PlayStation 4,34h,NR,,11426875,Completed,First,,,34h,,,,,
529,57686,,PlayStation 4,34h,NR,,11519765,Completed,First,,,34h,,,,,
530,57686,,PlayStation 4,34h,NR,,11640511,Completed,First,,,34h,,,,,
531,57686,Exerionx,PlayStation 4,34h,100%,,11463171,Playing Completed,First,"April 14, 2020",32h,34h,,,34h /,,
532,57686,ProjectileSnap,PlayStation 4,34h,NR,,12032569,Completed,First,"June 18, 2020",,34h,,,,,
533,57686,robogiraffe,PlayStation 4,34h,90%,Normal mode. Finished at level 35. Lots of exploring for chests and crates. Most sidequests done.,11412570,Completed,First,"April 16, 2020",,34h,,,,,
534,57686,thievingsince95,PlayStation 4,34h,NR,,11771423,Completed,First,"May 16, 2020",,34h,,,,,
535,57686,brunz95,PlayStation 4,34h,90%,,11469823,Completed,First,"April 13, 2020",,34h 05s,,,,,
536,57686,DamTheLad,PlayStation 4,34h 18m,NR,,10914773,Completed,First,"April 14, 2020",,34h 18m 56s,,,,,
537,57686,,PlayStation 4,34h 19m,NR,,11339995,Completed,First,,,34h 19m 44s,,,,,
538,57686,,PlayStation 4,34h 20m,NR,,11642420,Completed,First,,,34h 20m,,,,,
539,57686,Phare,PlayStation 4,34h 20m,100%,,11353420,Completed,First,"April 18, 2020",24h,34h 20m,,,,,
540,57686,CBGibby,PlayStation 4,34h 22m,80%,,11434584,Completed,First,"April 18, 2020",,34h 22m,,,,,
541,57686,,PlayStation 4,34h 23m,NR,,11837092,Completed,First,,,34h 23m 20s,,,,,
542,57686,topher123890,PlayStation 4,34h 25m,60%,,11473902,Completed,First,"May 07, 2020",,34h 25m,,,,,
543,57686,TheRedLag00n,PlayStation 4,34h 25m,60%,,11648644,Completed,First,"May 04, 2020",,34h 25m 13s,,,,,
544,57686,Kuposaurus,PlayStation 4,34h 25m,90%,Main story and all side quests completed,11520892,Completed,First,"April 21, 2020",,34h 25m 32s,,,,,
545,57686,,PlayStation 4,34h 26m,NR,,11426882,Completed,First,,,34h 26m 45s,,,,,
546,57686,Private,PlayStation 4,34h 26m,50%,,11314130,Completed,First,"May 03, 2020",,34h 26m 59s,,Started 25.04.20,,,
547,57686,Speedvore,PlayStation 4,34h 30m,NR,Did about 1/3 of the sidequests total,11415759,Completed,First,"April 14, 2020",,34h 30m,,,,,
548,57686,Kushary,PlayStation 4,34h 32m,NR,,11427649,Completed,First,"April 12, 2020",,34h 32m,,,,,
549,57686,badmacewindu,PlayStation 4,34h 32m,NR,,11439925,Completed,First,"April 13, 2020",,34h 32m 03s,,,,,
550,57686,TheoKeane,PlayStation 4,34h 32m,90%,,11424385,Completed,First,"April 12, 2020",,34h 32m 12s,,All Sidequests on Normal,,,
551,57686,Xsable,PlayStation 4,34h 35m,70%,Only almost every side quest,11787000,Custom List 3 Completed,First,"May 20, 2020",,34h 35m,,,,,
552,57686,Private,PlayStation 4,34h 36m,NR,,11415551,Replay Completed,First,"April 18, 2020",,34h 36m 18s,,,,,
553,57686,,PlayStation 4,34h 42m,NR,,11357891,Completed,First,,,34h 42m,,,,,
554,57686,amonji,PlayStation 4,34h 44m,NR,,11462085,Playing Completed,First,"April 16, 2020",,34h 44m 18s,,,,,
555,57686,,PlayStation 4,34h 45m,NR,,11421505,Completed,First,,,34h 45m,,,,,
556,57686,VitorVex,PlayStation 4,34h 45m,NR,,11487718,Completed,First,"April 18, 2020",,34h 45m,,,,,
557,57686,Private,PlayStation 4,34h 45m,NR,Classic mode,11567285,Completed,First,"April 26, 2020",,34h 45m,,,,,
558,57686,,PlayStation 4,34h 49m,NR,,11455577,Completed,First,,,34h 49m,,,,,
559,57686,,PlayStation 4,34h 50m,NR,,11440364,Completed,First,,,34h 50m,,,,,
560,57686,RenzoVIII,PlayStation 4,34h 54m,NR,,12020922,Completed,First,"June 17, 2020",,34h 54m,,,,,
561,57686,denkaforss,PlayStation 4,34h 55m,NR,,11431331,Completed,First,"April 15, 2020",,34h 55m,,,,,
562,57686,sapphirone,PlayStation 4,34h 55m,NR,,11445031,Completed,First,"April 15, 2020",,34h 55m,,,,,
563,57686,,PlayStation 4,35h,NR,,11354802,Completed,First,,25h,35h,,,,,
564,57686,,PlayStation 4,35h,NR,,11359304,Completed,First,,,35h,,,,,
565,57686,,PlayStation 4,35h,NR,,11462607,Completed,First,,28h,35h,69h,,,,
566,57686,,PlayStation 4,35h,NR,,11640509,Completed,First,,,35h,,,,,
567,57686,,PlayStation 4,35h,NR,,11982153,Completed,First,,,35h,,,,,
568,57686,CorticusMaximus,PlayStation 4,35h,80%,,11416497,Completed,First,"May 23, 2020",,35h,,,,,
569,57686,Esoslay,PlayStation 4,35h,NR,,11769777,Completed,First,"May 17, 2020",,35h,,,,,
570,57686,JValone,PlayStation 4,35h,100%,,11512877,Completed,First,"April 21, 2020",30h,35h,,,,,
571,57686,Nexick,PlayStation 4,35h,NR,,11547809,Completed,First,"April 24, 2020",,35h,,,,,
572,57686,Riz_,PlayStation 4,35h,100%,,11804465,Custom List Completed,First,"May 11, 2020",28h,35h,90h,,,,
573,57686,Shirkawa,PlayStation 4,35h,NR,,11384755,Completed,First,"April 08, 2020",,35h,,,,,
574,57686,Sonicman13,PlayStation 4,35h,90%,,11594968,Completed,First,"April 29, 2020",,35h,,,,,
575,57686,TheDiggleGod,PlayStation 4,35h,80%,,11449714,Completed,First,"May 04, 2020",,35h,,,,,
576,57686,WMiddle1,PlayStation 4,35h,NR,,11458092,Completed,First,"April 16, 2020",,35h,,,,,
577,57686,domsavethequeen,PlayStation 4,35h,NR,,11688973,Completed,First,"April 18, 2020",,35h,,,,,
578,57686,Private,PlayStation 4,35h,NR,,11704081,Completed,First,"May 10, 2020",,35h,,,,,
579,57686,,PlayStation 4,35h 03m,NR,,11390089,Completed,First,,29h 52m 38s,35h 03m 12s,45h 22m 18s,,,,
580,57686,Krushr,PlayStation 4,35h 04m,NR,,11420191,Completed,First,"April 13, 2020",,35h 04m,,,,,
581,57686,Angmar,PlayStation 4,35h 06m,70%,,11394082,Completed,First,"April 05, 2020",,35h 06m,,,,,
582,57686,mr5time,PlayStation 4,35h 10m,NR,,11571414,Completed,First,"April 20, 2020",,35h 10m,,,,,
583,57686,,PlayStation 4,35h 12m,NR,,11446733,Completed,First,,,35h 12m,,,,,
584,57686,,PlayStation 4,35h 12m,NR,,11489660,Completed,First,,,35h 12m,,,,,
585,57686,,PlayStation 4,35h 12m,NR,,11549672,Completed,First,,,35h 12m,,,,,
586,57686,Campione,PlayStation 4,35h 13m,NR,,11413667,Completed,First,"April 11, 2020",,35h 13m 02s,,,,,
587,57686,,PlayStation 4,35h 13m,NR,,11486062,Completed,First,,,35h 13m 28s,,,,,
588,57686,,PlayStation 4,35h 15m,NR,,11734878,Completed,First,,,35h 15m,,,,,
589,57686,,PlayStation 4,35h 15m,NR,10/10 gorgeous movie,11446920,Completed,First,,,35h 15m 43s,,,,,
590,57686,MickManga,PlayStation 4,35h 16m,100%,,11882773,Completed,First,"May 20, 2020",,35h 16m 27s,,,,,
591,57686,ghrbkramer,PlayStation 4,35h 18m,NR,,11613973,Completed,First,"April 30, 2020",,35h 18m,,,,,
592,57686,,PlayStation 4,35h 20m,NR,Done by doing all side quests + the colosseum/Shinra VR available during main story,11440125,Completed,First,,,35h 20m 16s,,,,,
593,57686,Kayarune,PlayStation 4,35h 26m,90%,,11541536,Completed,First,"April 10, 2020",,35h 26m,76h 51m,,,,
594,57686,yumex85,PlayStation 4,35h 26m,70%,Everything needed for platinum trophy,11374527,Completed,First,"April 11, 2020",,35h 26m,69h 58m,,,,
595,57686,currygrenade,PlayStation 4,35h 29m,100%,,11482731,Completed,First,,,35h 29m 54s,,,,,
596,57686,mitherx,PlayStation 4,35h 30m,NR,,11473094,Completed,First,"April 17, 2020",,35h 30m,,,,,
597,57686,Cooltato,PlayStation 4,35h 31m,90%,,11751996,Completed,First,"May 23, 2020",,35h 31m 38s,,,,,
598,57686,Venom294,PlayStation 4,35h 33m,NR,,11547445,Completed,First,"May 10, 2020",,35h 33m,,,,,
599,57686,Weepboop,PlayStation 4,35h 36m,90%,,11439983,Completed,First,"April 13, 2020",,35h 36m 13s,,,,,
600,57686,,PlayStation 4,35h 40m,NR,,11446688,Completed,First,,,35h 40m,,,,,
601,57686,Jaybox,PlayStation 4,35h 42m,NR,,11549390,Completed,First,"April 30, 2020",,35h 42m,,,,,
602,57686,Ibuki,PlayStation 4,35h 42m,NR,,11164342,Completed,First,"May 03, 2020",,35h 42m 42s,,,,,
603,57686,,PlayStation 4,35h 44m,NR,,11467322,Completed,First,,25h 56m 44s,35h 44m 27s,,,,,
604,57686,TB1T86,PlayStation 4,35h 44m,70%,"All content cleared for first playthrough, no replay or hard mode content.",11605642,Completed,First,"May 14, 2020",,35h 44m 31s,,,,,
605,57686,mikeekert,PlayStation 4,35h 45m,NR,,11442625,Completed,First,"April 11, 2020",,35h 45m,,,,,
606,57686,beastnine,PlayStation 4,35h 45m,90%,All Side Quests done but one,11558244,Completed,First,"April 25, 2020",,35h 45m 33s,,,,,
607,57686,dmgash,PlayStation 4,35h 46m,NR,,11446513,Completed,First,"April 14, 2020",,35h 46m,,,,,
608,57686,,PlayStation 4,35h 51m,NR,,11532878,Completed,First,,32h 51m,35h 51m,78h 10s,,,,
609,57686,mauhlin12,PlayStation 4,35h 55m,80%,,11482423,Completed,First,"April 18, 2020",,35h 55m,,,,,
610,57686,Lungkisser,PlayStation 4,35h 55m,90%,"One playthrough. All sidequests completed, all music collected.",11433423,Completed,First,"April 13, 2020",,35h 55m 09s,,"One playthrough. All sidequests completed, all music collected.",,,
611,57686,,PlayStation 4,35h 56m,NR,All sidequests,11604949,Completed,First,,,35h 56m 15s,,,,,
612,57686,,PlayStation 4,35h 56m,NR,,11452261,Completed,First,,,35h 56m 32s,,,,,
613,57686,,PlayStation 4,36h,NR,,11468385,Completed,First,,,36h,,,,,
614,57686,,PlayStation 4,36h,NR,,11547078,Completed,First,,28h,36h,61h,,,,
615,57686,,PlayStation 4,36h,NR,,11833348,Completed,First,,,36h,,,,,
616,57686,,PlayStation 4,36h,NR,,11837634,Completed,First,,,36h,,,,,
617,57686,DilPez19,PlayStation 4,36h,90%,,11621970,Completed,First,"May 01, 2020",,36h,,,,,
618,57686,Fliktor,PlayStation 4,36h,NR,,11408921,Completed,First,"April 23, 2020",,36h,,,,,
619,57686,Halstein,PlayStation 4,36h,NR,,11789387,Completed,First,,,36h,76h,,,,
620,57686,KingdomG,PlayStation 4,36h,NR,Still some things left to do.,11456289,Completed,First,"April 14, 2020",,36h,,,,,
621,57686,LTOver9k,PlayStation 4,36h,NR,,11642218,Completed,First,,,36h,,,,,
622,57686,SatinderpalSaroa,PlayStation 4,36h,NR,,11403122,Completed,First,"April 17, 2020",,36h,,,,,
623,57686,ellieon,PlayStation 4,36h,NR,,11947530,Completed,First,"June 08, 2020",,36h,,,,,
624,57686,Private,PlayStation 4,36h,80%,,11517834,Completed,First,"June 14, 2020",,36h,,,,,
625,57686,xBlitzerx,PlayStation 4,36h,NR,,11471248,Completed,First,"April 17, 2020",,36h,,,,,
626,57686,Izanagi,PlayStation 4,36h 08m,NR,,11637464,Completed,First,"May 03, 2020",,36h 08m,,,,,
627,57686,Lukeia212,PlayStation 4,36h 10m,80%,,11577613,Completed,First,"May 09, 2020",,36h 10m,,,,,
628,57686,joelfinal,PlayStation 4,36h 12m,NR,Most side quests completed,11675581,Completed,First,"May 07, 2020",,36h 12m 39s,,,,,
629,57686,MrKK,PlayStation 4,36h 15m,100%,Hard Mode und Trophy Cleanup,11510828,Completed,Replay,"April 20, 2020",,36h 15m 09s,,,,,
630,57686,GloomyMEW,PlayStation 4,36h 19m,NR,,11541277,Completed,First,"April 23, 2020",,36h 19m 14s,,,,,
631,57686,IM_A_BIG_DB,PlayStation 4,36h 21m,90%,,11533961,Completed,First,"April 22, 2020",,36h 21m,,,,,
632,57686,rixy,PlayStation 4,36h 23m,90%,,11461972,Completed,First,"April 15, 2020",,36h 23m,,,,,
633,57686,Sensual,PlayStation 4,36h 26m,NR,,11447058,Completed,First,"April 14, 2020",,36h 26m 57s,,,,,
634,57686,,PlayStation 4,36h 29m,NR,Main story plus all side quests,11511313,Completed,First,,,36h 29m 13s,,,,,
635,57686,Crohm,PlayStation 4,36h 40m,NR,,11491437,Completed,First,"April 19, 2020",,36h 40m,,,,,
636,57686,camobot,PlayStation 4,36h 40m,90%,,11529520,Completed,First,"April 22, 2020",,36h 40m,,,,,
637,57686,theoneandonlyray,PlayStation 4,36h 42m,90%,,11440343,Completed,First,"April 17, 2020",,36h 42m,,,,,
638,57686,Athruntalan,PlayStation 4,36h 44m,NR,"Spent a lot of time exploring, completed all the available sidequests. Need to use Chapter Selection to finish up.",11403813,Completed,First,"April 27, 2020",,36h 44m,,,,,
639,57686,TilmanLipsitz,PlayStation 4,36h 45m,NR,,11779577,Completed,First,"May 18, 2020",,36h 45m,,,,,
640,57686,chickensquasher,PlayStation 4,36h 46m,NR,,11968983,Completed,First,"June 11, 2020",,36h 46m,,,,,
641,57686,,PlayStation 4,36h 47m,NR,,11633248,Completed,First,,,36h 47m 53s,,,,,
642,57686,Likwidkat,PlayStation 4,36h 53m,NR,,11557446,Completed,First,"April 25, 2020",,36h 53m,,,,,
643,57686,,PlayStation 4,36h 54m,NR,,11545092,Completed,First,,,36h 54m 45s,,,,,
644,57686,Nice01,PlayStation 4,36h 59m,90%,,11417070,Completed,First,"April 10, 2020",,36h 59m 42s,,,,,
645,57686,,PlayStation 4,37h,NR,,11645900,Completed,First,,,37h,,,,,
646,57686,KingKapalone,PlayStation 4,37h,NR,,11458017,Completed,First,"May 15, 2020",,37h,,,,,
647,57686,Quinhe,PlayStation 4,37h,NR,,11621120,Completed,First,"May 01, 2020",,37h,,,,,
648,57686,Trasky,PlayStation 4,37h,NR,,11401291,Completed,First,"April 25, 2020",,37h,,,,,
649,57686,WalkingSpider,PlayStation 4,37h,NR,,11897921,Completed,First,"June 05, 2020",,37h,,,,,
650,57686,johnburo,PlayStation 4,37h,100%,,11515522,Playing Completed,First,"April 21, 2020",32h,37h,,,,,
651,57686,moosesushi,PlayStation 4,37h,NR,,11867285,Completed,First,"May 30, 2020",,37h,,,,,
652,57686,styx971,PlayStation 4,37h 01m,80%,,11950094,Completed,First,"June 08, 2020",,37h 01m 36s,,,,,
653,57686,,PlayStation 4,37h 03m,NR,Did most side quests not all,11451716,Completed,First,,,37h 03m 05s,,,,,
654,57686,Bigbellyburger,PlayStation 4,37h 04m,90%,Credits rolled and all side missions completed,11239911,Completed,First,"May 04, 2020",,37h 04m,,,,,
655,57686,Csmit180,PlayStation 4,37h 13m,NR,,11816035,Completed,First,"May 21, 2020",,37h 13m,,,,,
656,57686,vyntedge,PlayStation 4,37h 15m,NR,,11560779,Completed,First,"April 25, 2020",,37h 15m,,,,,
657,57686,MrSharkie,PlayStation 4,37h 15m,NR,,11913888,Completed,First,"June 05, 2020",,37h 15m 35s,,,,,
658,57686,Emuney,PlayStation 4,37h 15m,NR,"Normal difficulty. Completed all side quests, all minigames (+various difficulty levels), and all summon fights",11881534,Completed,First,"May 31, 2020",,37h 15m 45s,,,,,
659,57686,,PlayStation 4,37h 15m,NR,,11442405,Completed,First,,,37h 15m 59s,,,,,
660,57686,goopsalad,PlayStation 4,37h 15m,80%,,11407504,Completed,First,"April 25, 2020",,37h 15m 59s,,,,,
661,57686,AshJ,PlayStation 4,37h 20m,NR,,11542106,Completed,First,"April 23, 2020",,37h 20m,,,,,
662,57686,SashaZ,PlayStation 4,37h 20m,NR,,11759164,Completed,First,"May 16, 2020",,37h 20m,,,,,
663,57686,kgjfh,PlayStation 4,37h 20m,NR,16 side quest and almost all chadley reports,11456584,Completed,First,"April 15, 2020",,37h 20m 16s,,,,,
664,57686,Yorubushi,PlayStation 4,37h 20m,100%,,11740290,Playing Completed,First,"May 14, 2020",,37h 20m 39s,,la fin !,,,
665,57686,donly,PlayStation 4,37h 21m,90%,"24 / 26 Sidequests, 18 / 20 Chadley Reports, All Weapon Abilities, All Songs Found",11449417,Completed,First,"April 15, 2020",,37h 21m 07s,,,,,
666,57686,Lyremn,PlayStation 4,37h 24m,80%,,11486740,Completed,First,"April 18, 2020",,37h 24m 05s,,,,,
667,57686,Pagums,PlayStation 4,37h 24m,NR,,11613206,Completed,First,"May 30, 2020",,37h 24m 25s,,,,,
668,57686,Daser,PlayStation 4,37h 25m,NR,,11712191,Completed,First,"May 11, 2020",,37h 25m 34s,,,,,
669,57686,,PlayStation 4,37h 30m,NR,,11477228,Completed,First,,,37h 30m,,,,,
670,57686,,PlayStation 4,37h 30m,NR,,11489195,Completed,First,,,37h 30m,,,,,
671,57686,,PlayStation 4,37h 30m,NR,,11510276,Completed,First,,,37h 30m,,,,,
672,57686,,PlayStation 4,37h 30m,NR,,11598760,Completed,First,,,37h 30m,,,,,
673,57686,BeardedHeckler,PlayStation 4,37h 30m,NR,,11598773,Completed,First,"April 27, 2020",,37h 30m,,,,,
674,57686,Joelgogar,PlayStation 4,37h 30m,NR,,11486358,Completed,First,"April 18, 2020",,37h 30m,76h 44m,,,,
675,57686,,PlayStation 4,37h 30m,NR,All sidequests. Some items and bossfights skipped/missed,11441091,Completed,First,,,37h 30m 44s,,,,,
676,57686,yoruychy,PlayStation 4,37h 32m,NR,,11416109,Completed,First,"April 13, 2020",,37h 32m 15s,,,,,
677,57686,d0dge,PlayStation 4,37h 35m,NR,,11908829,Completed,First,"June 05, 2020",,37h 35m,,,,,
678,57686,AwDeathsmile,PlayStation 4,37h 35m,NR,,11526286,Completed,First,"April 22, 2020",,37h 35m 25s,,,,,
679,57686,crazyandy,PlayStation 4,37h 36m,NR,,11563737,Completed,First,"April 26, 2020",,37h 36m,,,,,
680,57686,melimelody1991,PlayStation 4,37h 37m,90%,"Normal mode, 24/26 Sidequests, 14/20 Chadley Reports, 29/31 CD found, no colosseum, no fight simulator",11487553,Completed,First,"April 18, 2020",,37h 37m,,,,,
681,57686,,PlayStation 4,37h 40m,NR,,11938424,Completed,First,,33h,37h 40m,,,,,
682,57686,,PlayStation 4,37h 43m,NR,,11654220,Completed,First,,,37h 43m,,,,,
683,57686,FuyuGuP,PlayStation 4,37h 44m,80%,,11887379,Completed,First,"June 15, 2020",,37h 44m 27s,,,,,
684,57686,edgeat51,PlayStation 4,37h 45m,NR,,11494691,Completed,First,"April 18, 2020",,37h 45m,,,,,
685,57686,MajorShalty,PlayStation 4,37h 45m,NR,Completed all side quest as well as grabbed all items/collectibles I could find.,11499294,Completed,First,"April 19, 2020",,37h 45m 53s,,,,,
686,57686,Private,PlayStation 4,37h 46m,NR,,11591823,Backlog Completed,First,"May 06, 2020",,37h 46m,,,37h 46m /,,
687,57686,,PlayStation 4,37h 48m,NR,,11451539,Completed,First,,,37h 48m,,,,,
688,57686,TechShooter,PlayStation 4,37h 49m,NR,https://ldm2.r1-it.storage.cloud.it/img/20/5/7/6844_5eb475c0190dc3.40249738.jpg,11663207,Completed,First,"May 07, 2020",,37h 49m 05s,,,,,
689,57686,Genoci,PlayStation 4,37h 49m,100%,,11357722,Playing Completed,First,"May 06, 2020",,37h 49m 30s,,,,,
690,57686,GaryMc10,PlayStation 4,37h 49m,NR,Main Story/All Side Missions/All Battle Challenges/ 18/19 Battle Intel,11351184,Completed,First,"April 05, 2020",,37h 49m 37s,,,,,
691,57686,,PlayStation 4,37h 50m,NR,,11434369,Completed,First,,,37h 50m,,,,,
692,57686,MostlyReliable,PlayStation 4,37h 50m,NR,,11509192,Completed,First,"April 20, 2020",,37h 50m,,,,,
693,57686,SpaceMonkees,PlayStation 4,37h 50m,NR,,11699537,Completed,First,"May 10, 2020",,37h 50m,,,,,
694,57686,vuvudolls,PlayStation 4,37h 50m,NR,,11489206,Completed,First,"April 16, 2020",,37h 50m,,,,,
695,57686,Anthlon,PlayStation 4,37h 50m,NR,,11421455,Completed,First,"April 20, 2020",,37h 50m 23s,,,,,
696,57686,grendel,PlayStation 4,37h 51m,100%,,11427108,Completed,First,"April 26, 2020",,37h 51m,,,,,
697,57686,Draz96,PlayStation 4,37h 55m,NR,,11448284,Completed,First,"April 14, 2020",,37h 55m,,,,,
698,57686,rabelloo,PlayStation 4,37h 55m,100%,,11405141,Completed,First,"April 12, 2020",,37h 55m,70h,,,,
699,57686,LocalAutist,PlayStation 4,37h 57m,70%,"did all side quests, group at roughly level 36",11835864,Completed,First,"June 08, 2020",,37h 57m,,,,,
700,57686,decoy84,PlayStation 4,37h 57m,NR,,11653020,Completed,First,"May 27, 2020",,37h 57m,,,,,
701,57686,jarjarbuns,PlayStation 4,37h 57m,NR,,11820234,Completed,First,"May 23, 2020",,37h 57m,,,,,
702,57686,Perogie07,PlayStation 4,37h 59m,NR,,11600626,Completed,First,"April 29, 2020",,37h 59m 40s,,,,,
703,57686,,PlayStation 4,38h,NR,,11452631,Completed,First,,,38h,,,,,
704,57686,,PlayStation 4,38h,NR,,11453313,Completed,First,,30h,38h,60h,,,,
705,57686,,PlayStation 4,38h,NR,Hard mode - plat trophy,11747654,Completed,First,,34h,38h,90h,,,,
706,57686,Diemglier,PlayStation 4,38h,NR,,11532583,Completed,First,"April 23, 2020",,38h,71h,,,,
707,57686,DougieFFC,PlayStation 4,38h,70%,,11722185,Completed,First,"May 12, 2020",,38h,,,,,
708,57686,JoshJ,PlayStation 4,38h,NR,,11404086,Completed,First,"April 17, 2020",,38h,,,,,
