,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Personal Notes,Progress,Vs.,Co-Op,Speedrun,100% Speedrun
253,4073,PsychoFox89,Xbox,33h,NR,,1041239,Completed,First,33h,"July 29, 2006",,,Original uncut version with the 'hot coffee' files intact.,,,,,
254,4073,RickyButler,PC,33h,90%,,926911,Completed,First,33h,"September 04, 2006",,,,,,,,
255,4073,Sheissolovely,PC,33h,NR,,7547715,Completed,First,33h,"November 28, 2018",,,,,,,,
256,4073,TGM,PC,33h,NR,,10342965,Completed,First,33h,"November 01, 2019",,,,,,,,
257,4073,Thingsinmymouth,PC,33h,NR,,8688257,Completed,First,33h,,,,,,,,,
258,4073,coocks,PC,33h,NR,,3139007,Completed,First,33h,,,,,,,,,
259,4073,Private,PlayStation 2,33h,100%,,3965838,Completed,First,33h,2004,,,,,,,,
260,4073,ei02028,PlayStation 2,33h,100%,,4800641,Completed,First,33h,,,,,,,,,
261,4073,fygar0,PC,33h,100%,,6944116,Completed,First,33h,2005,,,,,,,,
262,4073,jimmypage,PC,33h,NR,,1125062,Completed,First,33h,"January 16, 2015",,,,,,,,
263,4073,mustawd,PC,33h,NR,,7329373,Completed,First,33h,"October 25, 2018",,,,,,,,
264,4073,nonoelmaki,PlayStation 2,33h,NR,,4624528,Completed,First,33h,"June 24, 2017",,,,,,,,
265,4073,rmedico,PlayStation 2,33h,80%,,11330732,Completed,First,33h,"April 03, 2020",,,,,,,,
266,4073,akeytronik,PC,33h 06m,NR,,5682977,Completed,First,33h 06m,"January 18, 2018",,,,,,,,
267,4073,RahmBro,PC,33h 10m,NR,,5001143,Completed,First,33h 10m,"September 12, 2004",50h 20m,95h 02m,,,,,,
268,4073,gui_dsa,PlayStation 2,33h 16m,NR,,3628104,Completed,First,33h 16m,"November 14, 2016",,,,,,,,
269,4073,ayoungone3,PlayStation 3,33h 20m,80%,,10919285,Completed,First,33h 20m,"October 20, 2016",,,,,,,,
270,4073,MrVlarien,PC,33h 21m,NR,,12004268,Completed,First,33h 21m,"June 15, 2020",,,,,,,,
271,4073,rswann,PlayStation 2,33h 57m,90%,,2748335,Completed,First,33h 57m,,,,,,,,,
272,4073,,PC,34h,NR,,6958369,Completed,Replay,34h,,,,,,,,,
273,4073,Alyssa,PC,34h,NR,,5319924,Completed,First,34h,"December 28, 2006",,,,,,,,
274,4073,La_Grange,PC,34h,90%,,4667014,Completed,Replay,34h,,,71h,,,,,,
275,4073,LeonRez,PlayStation 2,34h,50%,,8219471,Completed,First,34h,2005,52h,95h,,,,,,
276,4073,Ruben,PC,34h,NR,,3520996,Completed,First,34h,"October 15, 2016",,,,,,,,
277,4073,henrifrade,Xbox 360,34h,80%,,1393350,Completed,Replay,34h,"June 10, 2015",,,,,,,,
278,4073,jimeye,PC,34h,100%,,591917,Completed,First,34h,,,,,,,,,
279,4073,ryuson2000,PC,34h,NR,,9006428,Completed,First,34h,"June 20, 2019",,,,,,,,
280,4073,tj990,PC,34h,80%,,316185,Completed,First,34h,,,,,,,,,
281,4073,Private,PC,34h 21m,NR,,8386875,Completed,First,34h 21m,"July 15, 2007",,,,,,,,
282,4073,Maverik,PC,34h 25m,NR,,4894094,Completed,Replay,34h 25m 15s,,,,,,,,,
283,4073,,PC,34h 57m,NR,,287397,Completed,First,34h 57m 34s,,,,,,,,,
284,4073,Brapppostle,PC,35h,NR,,9195818,Replay Completed,First,35h,,55h,,,450h /,,,,
285,4073,DilPez19,PlayStation 2,35h,60%,,10167993,Completed,First,35h,2018,,,,,,,,
286,4073,GATIRCAN,PC,35h,80%,,4563013,Completed,First,35h,"June 13, 2005",40h,,,,,,,
287,4073,Gajaal,PlayStation 2,35h,NR,,7395959,Completed,First,35h,2005,,,,,,,,
288,4073,Kshitij,PC,35h,100%,,6682801,Completed,First,35h,"May 17, 2014",,,,,,,,
289,4073,ManWithNoNames58,PlayStation 4,35h,100%,,10605953,Replay Completed,Replay,35h,"December 15, 2019",,,,1h /,,,,
290,4073,Manuxinho,PC,35h,80%,,8211449,Completed,First,35h,"February 05, 2019",,,,,,,,
291,4073,Private,PC,35h,NR,,8746677,Completed,First,35h,"May 09, 2019",,,,,,,,
292,4073,OnurhanSoyek,PC,35h,NR,,11546187,Completed,First,35h,"April 24, 2020",,,,,,,,
293,4073,Private,PlayStation 2,35h,70%,,591501,Completed,First,35h,"January 23, 2014",,,,,,,,
294,4073,Rainmaker07,PlayStation 2,35h,100%,,1631475,Completed,First,35h,,,,,,,,,
295,4073,Ryukojin,PC,35h,90%,,1357634,Completed,First,35h,"May 24, 2015",,,,,,,,
296,4073,ShinRailgun,PC,35h,80%,,1380238,Completed,First,35h,,,,,,,,,
297,4073,Terlan_357,PC,35h,70%,,1016251,Completed,First,35h,"July 06, 2011",37h 12m,,,,,,,
298,4073,Vinor34,PC,35h,80%,,720025,Completed,Replay,35h,"May 08, 2014",,,,,,,,
299,4073,adrian4370,PlayStation 2,35h,80%,,2585867,Completed,First,35h,2008,,,,,,,,
300,4073,brianos1611,PC,35h,NR,,711106,Completed,First,35h,"June 27, 2014",,,,,,,,
301,4073,micbrc,PlayStation 2,35h,100%,,2235604,Replay Completed Retired,Replay,35h,"December 16, 2005",55h,99h,,,,,,
302,4073,nabstarrr,PlayStation 2,35h,90%,,1394957,Completed,First,35h,"June 17, 2003",90h,,,,,,,
303,4073,nikopl,PC,35h,100%,,568403,Completed,First,35h,"January 11, 2014",,,,,,,,
304,4073,ninjapenguim,PC,35h,100%,,6815660,Completed,Replay,35h,,,,,,,,,
305,4073,screen99,iOS,35h,80%,,11515084,Completed,Replay,35h,"April 21, 2020",,,,,,,,
306,4073,Private,PC,35h,NR,,4602139,Completed,First,35h,"June 21, 2017",,,,,,,,
307,4073,OkGooglePudim,PC,35h 12m,NR,,10603418,Completed,First,35h 12m 34s,"December 16, 2019",,,,,,,,
308,4073,HappyBro,PlayStation 2,35h 40m,NR,,132027,Completed,First,35h 40m,"June 14, 2012",,,,,,,,
309,4073,,PC,36h,NR,,304544,Completed,First,36h,,,,,,,,,
310,4073,,PC,36h,NR,,8659717,Completed,First,36h,,,,,,,,,
311,4073,,Android,36h,NR,,9213920,Completed,First,36h,,,,,,,,,
312,4073,Amaury,PlayStation 2,36h,NR,,6142478,Completed,First,36h,"April 18, 2018",,,,,,,,
313,4073,LittleSparrow,PC,36h,NR,,2732643,Completed,First,36h,"March 15, 2014",,,,,,,,
314,4073,Netto,PlayStation 2,36h,80%,,1329432,Completed,First,36h,"July 03, 2013",,,,,,,,
315,4073,Skyalerino,PC,36h,100%,,2670867,Completed,Replay,36h,"November 29, 2015",,66h,Best game ever!,,,,,
316,4073,TriKi,PC,36h,100%,,10679440,Completed,Replay,36h,,,,,,,,,
317,4073,bodom1666,Xbox 360,36h,NR,,6278474,Completed,First,36h,"May 22, 2018",,,,,,,,
318,4073,Private,PlayStation 2,36h,NR,,1392653,Completed,First,36h,,,,,,,,,
319,4073,ohallright,PC,36h,NR,,2588096,Completed,First,36h,,,,,,,,,
320,4073,perato,PC,36h,90%,,390299,Completed,Replay,36h,,,,,,,,,
321,4073,Linkelda,PlayStation 2,36h 19m,100%,,5270193,Completed,First,36h 19m,,,,,,,,,
322,4073,Loupikan,PC,36h 24m,NR,,10272759,Completed,First,36h 24m,"September 15, 2011",42h 39m,83h 25m,,,,,,
323,4073,,PC,37h,NR,,1097863,Completed,First,37h,,,,,,,,,
324,4073,HakuLXIV,PlayStation 2,37h,NR,,3893452,Completed,First,37h,,,,,,,,,
325,4073,Keogyn,PlayStation 2,37h,90%,,12029986,Completed,First,37h,March 2005,54h,100h,,,,,,
326,4073,randomlogin,PC,37h,NR,,142554,Completed,First,37h,"July 01, 2012",,,,,,,,
327,4073,StraleX100,PC,37h 21m,NR,,752995,Replay Completed Retired,First,37h 21m 29s,"November 19, 2005",,,,37h 21m 29s /,,,,
328,4073,joemafu,PC,37h 55m,NR,,11306611,Completed,First,37h 55m,"October 28, 2019",,,,,,,,
329,4073,,,38h,NR,,287378,Completed,First,38h,,,,,,,,,
330,4073,jcbvickers,PC,38h 42m,60%,,3222758,Completed,First,38h 42m,,,,,,,,,
331,4073,,PC,39h,NR,,388856,Completed,First,39h,,,,,,,,,
332,4073,,PC,39h,NR,,8231585,Completed,First,39h,,,,,,,,,
333,4073,Caladwen,PC,39h 06m,100%,,11201581,Completed,First,39h 06m,2007,,,,,,,,
334,4073,,PC,39h 16m,NR,,11189870,Completed,First,39h 16m 03s,,,,,,,,,
335,4073,steelshot_,PC,39h 16m,NR,,8583826,Completed,First,39h 16m 29s,,,,,,,,,
336,4073,,PC,39h 40m,NR,,10986368,Completed,First,39h 40m,,,,,,,,,
337,4073,,PC,40h,NR,,5195342,Completed,Replay,40h,,,,,,,,,
338,4073,,PC,40h,NR,,5531588,Completed,Replay,40h,,70h,80h,,,,,,
339,4073,,PC,40h,NR,,8219470,Completed,First,40h,,,,,,,,,
340,4073,,Android,40h,NR,,11078205,Completed,First,40h,,,,,,,,,
341,4073,Brigata,PlayStation 2,40h,100%,,3414346,Completed,First,40h,,60h,,,,,,,
342,4073,Brooke_000,Xbox 360,40h,100%,,686536,Replay Completed,Replay,40h,,,,,,,,,
343,4073,Private,PC,40h,NR,,10988490,Completed,First,40h,,,,,,,,,
344,4073,DexLucis,PlayStation 2,40h,NR,,3643142,Completed,First,40h,,,,,,,,,
345,4073,Huhn0rNud3lSupp3,PC,40h,NR,,1373915,Completed,First,40h,2012,,,,,,,,
346,4073,Kartelaar,PlayStation 2,40h,NR,,8119407,Completed,First,40h,"January 25, 2019",,,,,,,,
347,4073,Luke_Mugen,PlayStation 2,40h,90%,,478006,Completed,First,40h,2005,,,,,,,,
348,4073,MartyCZ,PC,40h,NR,,1098844,Completed,First,40h,,,,,,,,,
349,4073,Nobuo,PC,40h,NR,,709054,Completed,First,40h,,60h,,,,,,,
350,4073,Papytendo,PC,40h,90%,all I had to do was download a framerate corrector CJ,222704,Completed,First,40h,"June 22, 2013",,,,,,,,
351,4073,SuperMatt,PlayStation 2,40h,90%,,4085563,Completed,Replay,40h,,,,,,,,,
352,4073,ThoRCX,PC,40h,90%,,2626695,Completed,First,40h,"February 21, 2016",,,,,,,,
353,4073,TinRibs4,PlayStation 2,40h,NR,,1376675,Completed,First,40h,,,,,,,,,
354,4073,hasnatbashir,PlayStation 2,40h,90%,,7449872,Completed,First,40h,2006,,,,,,,,
355,4073,heychrisfox,PlayStation 2,40h,90%,,6797028,Completed,First,40h,2004,60h,100h,,,,,,
356,4073,kimduk,,40h,NR,,282179,Completed,First,40h,"June 17, 2013",,,,,,,,
357,4073,l19f9,PlayStation 2,40h,70%,,4108483,Completed,First,40h,"October 23, 2015",,,,,,,,
358,4073,nickalleye,PC,40h,80%,,8518857,Completed,First,40h,,,,,,,,,
359,4073,osborn2009,PlayStation 2,40h,NR,,265620,Completed,First,40h,"May 07, 2007",,,,,,,,
360,4073,sarefx,PC,40h,100%,,6231049,Completed,First,40h,2006,,,,,,,,
361,4073,skroy,PC,40h,NR,,6128396,Completed,Replay,40h,"April 15, 2018",60h,,,,,,,
362,4073,therealproto,PC,40h,NR,,11227073,Completed,First,40h,"March 23, 2020",,,,,,,,
363,4073,Qualley,PC,40h 07m,NR,,9028687,Completed,First,40h 07m,"June 25, 2019",,,,,,,,
364,4073,Grayfox001,PlayStation 2,40h 21m,NR,,11634514,Completed,First,40h 21m 11s,"May 03, 2020",,,,,,,,
365,4073,,PC,40h 25m,NR,,8112701,Completed,Replay,40h 25m 14s,,,,,,,,,
366,4073,FznRfq,PC,40h 45m,NR,,1845281,Completed,First,40h 45m,"September 20, 2006",,,,,,,,
367,4073,Kal_wardin,PC,41h,80%,,11541948,Completed,First,41h,"October 01, 2018",43h,,,,,,,
368,4073,ME86,PlayStation 2,41h,80%,,137469,Completed,First,41h,"June 24, 2012",,,,,,,,
369,4073,matchmuchach,PC,41h,NR,,260341,Completed,First,41h,"December 24, 2012",,,,,,,,
370,4073,StatX,PC,41h 20m,NR,,9110864,Completed,First,41h 20m,"July 08, 2019",50h 40m,82h 20m,,,,,,
371,4073,gamblor88,PlayStation 4,41h 20m,70%,,2206802,Completed,First,41h 20m,"December 23, 2015",,,,,,,,
372,4073,Joseph47,PC,41h 58m,90%,Medium,8491075,Completed,First,41h 58m 25s,"April 12, 2015",,,,,,,,
373,4073,olegatron,PC,42h,90%,,475990,Playing Completed,First,42h,"July 18, 2012",,,,,,,,
374,4073,rafax666,PC,42h,NR,,1413954,Completed,First,42h,,,,,,,,,
375,4073,Plopfis,PC,42h 12m,NR,,5532249,Replay Completed,Replay,42h 12m 28s,"December 28, 2017",,,,42h 12m 28s /,,,,
376,4073,tatanandroid,PC,43h,NR,,8964373,Completed,First,43h,,,,,,,,,
377,4073,,PlayStation 2,45h,NR,,1828202,Completed,First,45h,,,,,,,,,
378,4073,,PC,45h,NR,,3037637,Completed,Replay,45h,,52h 30m,100h 15m,,,,,,
379,4073,CaptainAmerica,Xbox,45h,90%,,3037961,Completed,First,45h,,,,,,,,,
380,4073,Feartheflames,PC,45h,NR,,963710,Completed,First,45h,"October 04, 2014",,,,,,,,
381,4073,Private,PC,45h,70%,,11032471,Completed,First,45h,,,,,,,,,
382,4073,ThePowerhouse18,PC,45h,90%,,5761877,Replay Completed Retired,Replay,45h,"August 08, 2012",50h,,,50h /,10h,,,
383,4073,Tonokai,PC,45h,NR,,6243881,Completed,First,45h,"May 14, 2018",,,,,10h,,,
384,4073,caspianavima,PC,45h,100%,,9681717,Completed,First,45h,"September 19, 2019",,,,,,,,
385,4073,winroque,PlayStation 2,45h,NR,,5459839,Completed,Replay,45h,,100h,,,,,,,
386,4073,Matheusznx,PC,45h 28m,NR,never did it,8854736,Completed,First,45h 28m,,,,,,,,,
387,4073,ward,PC,46h,NR,,2497641,Completed,First,46h,"November 05, 2015",,,,,,,,
388,4073,,PC,46h 12m,NR,,8163702,Completed,First,46h 12m 44s,,,,,,,,,
389,4073,Joshubuh,PlayStation 2,47h,NR,,4846576,Completed,First,47h,,,,,,,,,
390,4073,,PC,49h 23m,NR,,1286770,Completed,First,49h 23m,,55h 27m,80h 46m 25s,,,,,,
391,4073,RODILLATOR,Xbox,49h 27m,90%,,5395924,Completed,First,49h 27m,"November 27, 2017",,,,,,,,
392,4073,,,50h,NR,From riding a bike to performing a heist.,287387,Completed,First,50h,,,,,,,,,
393,4073,Brooke_000,PlayStation 2,50h,100%,,686535,Completed,First,50h,,,,,,,,,
394,4073,Getteo,PC,50h,70%,,8068411,Completed,First,50h,"May 08, 2013",,,,,,,,
395,4073,HD23,PC,50h,NR,,10687199,Completed,First,50h,"December 29, 2019",,,unbelievable...,,,,,
396,4073,KummaChristopher,PC,50h,90%,,8988022,Completed,Replay,50h,"April 17, 2014",,,,,,,,
397,4073,VatikanKlopper,PlayStation 2,50h,80%,,3891589,Completed,First,50h,,,,,,,,,
398,4073,bart_collins,PC,50h,80%,,2811782,Completed,First,50h,July 2004,,,,,,,,
399,4073,ivorn,PlayStation 2,50h,NR,,10562239,Completed,First,50h,"March 29, 2008",,,,,,,,
400,4073,jacds,PlayStation 2,50h,100%,,1246634,Completed,First,50h,,,,,,,,,
401,4073,jrizz43,PlayStation 2,50h,100%,,434142,Completed,First,50h,,,,,,,,,
402,4073,ATO_Kico,PlayStation 2,50h 05m,100%,,10766499,Completed,First,50h 05m 05s,"July 06, 2004",,,,,,,,
403,4073,Digocalli,PC,51h,NR,,7537500,Completed,First,51h,"November 27, 2018",,,,,,,,
404,4073,Great_MadScientist04,PlayStation 2,52h,70%,,8900034,Completed,Replay,52h,,60h,,,,,20h,,
405,4073,ProfDali,PC,52h 13m,NR,,8430677,Completed,First,52h 13m,"March 08, 2016",62h 22m,,,,,,,
406,4073,JoseSLD,PC,55h,100%,,7840144,Custom List Completed,First,55h,"July 27, 2008",,,,55h /,,,,
407,4073,botka5,PC,55h,NR,,3576356,Completed,First,55h,"November 02, 2009",69h,,,,,,,
408,4073,neil2perry,PC,55h,NR,,1320750,Completed,First,55h,"April 27, 2015",,,,,,,,
409,4073,koalab,Xbox 360,56h 12m,100%,,388917,Completed,First,56h 12m,"August 25, 2013",,,,,,,,
410,4073,GodotIV,PlayStation 2,60h,100%,,8087128,Completed,First,60h,"January 21, 2019",,,,,,,,
411,4073,Playertwo,PlayStation 2,60h 08m,90%,,5042273,Completed,First,60h 08m,,,,,,,,,
412,4073,Valiance,Mac,62h,80%,,376747,Backlog Completed,First,62h,,,,"Arguably the best instalment in the series, this title sees a more gang-oriented plotline and offers a large sandbox map to explore. The 90's real-life music is also a nice touch.",,,,,
413,4073,,,62h 34m,NR,,287396,Completed,First,62h 34m 07s,,,,,,,,,
414,4073,Private,PlayStation 2,65h 16m,100%,,509877,Playing Replay Completed,First,65h 16m 54s,"August 10, 2007",83h 54m 31s,243h 32m 52s,,376h 52m 12s /,,1h 06m 23s,,
415,4073,Panty_Shot,PC,67h 56m,NR,,1074782,Completed,Replay,67h 56m 44s,"October 23, 2014",,,,,,,,
416,4073,Ruphine,PC,69h 01m,NR,,8056610,Completed,First,69h 01m,"October 28, 2015",,,,,,,,
417,4073,Olaf_The_Gamer1,PC,69h 48m,70%,Very cuby,11421547,Completed,First,69h 48m 21s,"December 07, 2019",,,"Ey yo CJ whats cracking my dude.
Hola ese.",,,,,
418,4073,,PC,70h,NR,,8882932,Completed,First,70h,,73h,,,,,,,
419,4073,JipiMan,PC,70h,80%,,3171862,Completed,First,70h,"July 03, 2008",,,,,,,,
420,4073,cullenforever,PC,70h,90%,,309808,Custom List Completed,First,70h,"August 21, 2013",,,,18h /,,,,
421,4073,mtm5925,PC,79h,90%,,3603,Completed,First,79h,,,,,,,,,
422,4073,prymasTysiaclecia,Xbox 360,14h 51m,NR,,9296230,Completed,Replay,12h 26m,"August 03, 2019",14h 51m,,,,,,,
423,4073,,PlayStation 2,15h,NR,,287392,Completed,First,,,15h,,,,,,,
424,4073,TrippleZero,PC,18h 10m,NR,,4955819,Completed,Replay,,,18h 10m 14s,,,,,,,
425,4073,Sentry,PC,19h,NR,,18450,Completed,First,,,19h,,,,,,,
426,4073,Sir_Tim,PC,19h 44m,NR,,10232809,Completed,Replay,,"October 12, 2019",19h 44m,,,,,,,
427,4073,Degeto,PC,20h,90%,,10728576,Completed,First,,"January 06, 2020",20h,,,,,,,
428,4073,STFP,PC,20h 28m,80%,,6280015,Completed,First,,"May 22, 2018",20h 28m,,,,,,,
429,4073,,PC,21h,NR,,8760894,Completed,Replay,,,21h,,,,,,,
430,4073,Poofeek,PC,21h,NR,,8998223,Completed,First,,"June 19, 2019",21h,,,,,,,
431,4073,mariusz673,PC,21h,NR,,6212286,Completed,Replay,,"May 06, 2018",21h,,,,,,,
432,4073,NastyNecros,PC,22h,90%,,3752401,Completed,Replay,,"December 11, 2016",22h,,,,,,,
433,4073,Private,iOS,22h 24m,80%,,11291766,Completed,First,,"June 06, 2020",22h 24m,,,,,,,
434,4073,Private,PlayStation 4,22h 45m,NR,,11888446,Completed,First,,"June 01, 2020",22h 45m,,,,,,,
435,4073,Phara0n,PC,22h 45m,NR,One of the best stories in a video game,11555719,Completed,Replay,20h 15m 34s,"April 25, 2020",22h 45m 02s,30h 22m 24s,,,,,,
436,4073,CPSeverence,Xbox 360,23h 03m,NR,,1557260,Completed,Replay,,"January 05, 2015",23h 03m,,,,,,,
437,4073,,PC,23h 50m,NR,,10256555,Completed,Replay,,,23h 50m,,,,,,,
438,4073,Shigaru,PC,24h 01m,NR,Both times I took over all enemy territory. Everything else I ignored.,9414333,Completed,Replay,,"August 20, 2019",24h 01m,,,,,,,
439,4073,,PC,24h 30m,NR,,386902,Completed,Replay,22h,,24h 30m,,,,,,,
440,4073,aviggo77,PC,24h 45m,80%,,8073293,Completed,First,,"January 20, 2019",24h 45m,,,,,,,
441,4073,crumpled666,Mac,24h 45m,90%,This is a great game. I recommend it!,89329,Completed Retired,First,,"November 17, 2012",24h 45m,,,,,,,
442,4073,cerialthriller,PlayStation 2,25h,NR,,7711,Completed,First,,,25h,,,,,,,
443,4073,domanskyi,PC,25h,90%,,7942777,Completed,First,,"January 04, 2019",25h,,,,,,,
444,4073,jakeakatheone,PlayStation 3,25h,NR,,11349726,Completed,First,,"April 04, 2010",25h,,,,,,,
445,4073,zelenyzidan,PC,25h,90%,,3037751,Replay Completed,Replay,,"August 10, 2018",25h,,,,,,,
446,4073,Private,PC,25h 17m,90%,,4123886,Completed,Replay,,"February 27, 2017",25h 17m,,,,,,,
447,4073,MertE7,PC,25h 27m,NR,,10849979,Completed,First,,"January 20, 2020",25h 27m,,,,,,,
448,4073,tstddj,PC,26h,80%,,498390,Completed,Replay,,"April 01, 2020",26h,,,,,,,
449,4073,Roshmain,PC,27h,80%,,3594946,Completed,Replay,,"October 10, 2016",27h,,,,,,,
450,4073,nastynate3163,PlayStation 2,27h 13m,80%,Did 100 gang tags.,65817,Completed,First,,"May 31, 2015",27h 13m,,,,,,,
451,4073,,PC,27h 14m,NR,,10876413,Completed,Replay,,,27h 14m,,,,,,,
452,4073,PradLLaren,PC,27h 14m,NR,,11312760,Completed,Replay,22h,"January 25, 2020",27h 14m,,,,,,,
453,4073,Private,PC,27h 17m,NR,,4874039,Completed,Replay,,"August 07, 2017",27h 17m,,,,,,,
454,4073,abatage,PC,27h 40m,NR,,462824,Completed,First,,"October 31, 2013",27h 40m,,,,,,,
455,4073,,PC,27h 56m,NR,,7670196,Completed,Replay,20h 54m 32s,,27h 56m 16s,,,,,,,
456,4073,Hieronimus,PC,28h,90%,,3780801,Completed,First,,"April 29, 2017",28h,,,,,,,
457,4073,Private,PC,28h,NR,,8947174,Completed,Replay,,"June 13, 2019",28h,,,,,,,
458,4073,Private,PC,29h,NR,,1589445,Replay Completed,First,,"April 28, 2015",29h,,,,,,,
459,4073,VaapaD,PC,29h,100%,,9318110,Completed,Replay,,,29h,,,,,,,
460,4073,Private,PC,29h 28m,90%,,2926297,Completed,First,,"May 01, 2016",29h 28m,,,,,,,
461,4073,Private,PC,29h 35m,90%,,1503639,Completed Retired,First,,"December 25, 2014",29h 35m,,,,,,,
462,4073,Private,PC,29h 58m,NR,Ingame timer: 28:17,7071354,Completed,First,,"October 07, 2018",29h 58m,,,,,,,
463,4073,,Xbox,30h,NR,,719952,Completed,First,,,30h,,,,,,,
464,4073,Private,PlayStation 4,30h,40%,,7129060,Completed,First,,"February 11, 2020",30h,,,,,,,
465,4073,ArcanixZ,PC,30h,NR,,11413567,Completed,First,,"April 11, 2020",30h,,,,,,,
466,4073,Private,PC,30h,NR,,9219232,Completed,First,,"July 24, 2009",30h,,,,,,,
467,4073,Grahamtams,PlayStation 2,30h,100%,,53732,Completed,First,,,30h,,"By far the largest game on PS2, San Andreas is huge with 3 giant cities with suburbs and open terrain as well. It has jetpacks, helicopters, and airplanes. Gang wars are addictive and make the player want to crush the rival gangs.",,,,,
468,4073,Hootie,PC,30h,80%,,6861048,Completed,First,,"July 03, 2014",30h,,,,,,,
469,4073,ReddoDrago,PlayStation 4,30h,100%,,11870650,Completed,First,,"September 03, 2017",30h,,,,,,,
470,4073,bluestreak2,Xbox 360,30h,NR,,90736,Completed,First,,"May 22, 2014",30h,,,,,,,
471,4073,Private,PlayStation 4,30h,90%,,8469188,Completed,Replay,20h,"March 15, 2019",30h,,,,,,,
472,4073,lewiswoodhall,Xbox 360,30h,90%,,1425817,Completed,Replay,20h,"November 01, 2014",30h,50h,,,,,,
473,4073,Singis111,PlayStation 4,30h 52m,70%,Generally messing around and doing paramedic/vigilante/taxi/firefighter missions.,4415078,Completed,Replay,,"March 27, 2018",30h 52m,,"First time on PS4, second full playthrough of GTA SA.",,,,,
474,4073,,PC,31h,NR,,287395,Completed,First,,,31h,,,,,,,
475,4073,AminYEK,PC,31h,100%,70% of the whole game,10534425,Completed,First,,"November 29, 2019",31h,,,,,,,
476,4073,YuckKarma,PC,31h,100%,,10345989,Completed,First,,"September 10, 2018",31h,,,,,,,
477,4073,Private,PC,31h 18m,NR,,6214404,Completed,Replay,,"May 07, 2018",31h 18m,,,,,,,
478,4073,,PlayStation 4,31h 53m,NR,"Main Story + all horseshoes, most graffiti, 40% gang territories under control, and most side quests done at least once.",4785923,Completed,Replay,,,31h 53m,,,,,,,
479,4073,terribleusername,PC,31h 56m,NR,,329190,Custom List Completed,First,,"August 08, 2018",31h 56m,,,,,,,
480,4073,jokerman,PC,31h 58m,80%,"completed 77,01% (main story + couple of side missions)",177824,Completed,First,,"October 02, 2012",31h 58m,,,,,,,
481,4073,,PC,32h,NR,,10287051,Completed,Replay,,,32h,,,,,,,
482,4073,Jaxfiona,Xbox 360,32h,NR,"Main story, territory missions, working out, ect",10462323,Completed,First,,"November 10, 2019",32h,,,,,,,
483,4073,black_tenchu0,PlayStation 2,32h,90%,,6295013,Completed,Replay,30h,"May 25, 2018",32h,,Este juego me hizo recordar porque juego vídeo juegos... por diversión.,,,,,
484,4073,denchique,PC,32h,90%,,7359490,Completed,Replay,,"October 30, 2018",32h,,,,,,,
485,4073,,PC,32h 30m,NR,,3966863,Completed,First,,,32h 30m 27s,,,,,,,
486,4073,Throwaway_Name,PC,33h,90%,,7175900,Completed,First,,"March 19, 2020",33h,,,,,,,
487,4073,Private,PC,33h,100%,,661477,Completed,Replay,,,33h,,,,,,,
488,4073,MazowskiMaz,Xbox One,33h 02m,NR,,11252896,Completed,Replay,,"March 26, 2020",33h 02m,,,,,,,
489,4073,MazowskiMaz,Xbox 360,33h 02m,NR,,11252900,Completed,Replay,,"March 26, 2020",33h 02m,,,,,,,
490,4073,thomaz1994,PC,33h 17m,90%,,4397351,Completed,First,,,33h 17m,,,,,,,
491,4073,teetermancan,PC,33h 24m,70%,,9236585,Completed,First,,"August 03, 2018",33h 24m,,,,,,,
492,4073,Wydaughter,PC,33h 28m,80%,,10901361,Completed,First,,"February 11, 2020",33h 28m 33s,,,,,,,
493,4073,khafka,PlayStation 2,33h 40m,90%,,427783,Completed,First,,"March 14, 2005",33h 40m 12s,,,,,,,
494,4073,EyceScherer,PlayStation 2,34h,NR,,8070098,Completed,Replay,28h,,34h,,,,,,,
495,4073,SirTalpa,PC,34h,90%,,8791524,Completed,Replay,,"May 17, 2019",34h,,,,,,,
496,4073,Tectrinket,PC,34h,80%,,1306100,Completed,First,,"April 18, 2015",34h,,,,,,,
497,4073,AppealToReason,Xbox 360,35h,NR,,6981503,Completed,First,,"September 05, 2018",35h,,,,,,,
498,4073,Ferrumoff,PC,35h,NR,,1432156,Completed,First,,"July 01, 2005",35h,,,,,,,
499,4073,FunStorm,PC,35h,NR,,272204,Completed,First,,,35h,,,,,,,
500,4073,Lazer77,PC,35h,100%,,215230,Completed,Replay,,"December 29, 2012",35h,,,,,,,
501,4073,Shenyan,PC,35h,90%,,11226049,Completed,First,,,35h,,,,,,,
502,4073,Private,PlayStation 3,35h,90%,,8346275,Completed,First,,,35h,,,,,,,
503,4073,Zyangarr,PC,35h,100%,,3345974,Completed,Replay,,"August 21, 2016",35h,,,,,,,
504,4073,dimdimdov,PC,35h,NR,,5197528,Completed,Replay,,,35h,,,,,,,
505,4073,kingphantom9,iOS,35h,NR,,10400358,Completed,First,,,35h,,,,,,,
506,4073,kiprick,PC,35h,90%,,8194622,Completed,First,,,35h,,,,,,,
507,4073,mostafa631,PlayStation 3,35h,90%,,11175825,Completed,First,30h,,35h,,,,,,,
508,4073,wilq,PC,35h,90%,,944695,Completed,Replay,,"August 01, 2014",35h,,,,,,,
509,4073,moraisandre,Xbox 360,35h 30m,NR,Main Story + 100% achievements,6426705,Completed,First,,"June 17, 2018",35h 30m,,,,,,,
